Direction,ObservedRows,ChannelArrayModel,ConfiguredTxAntennaPorts,ConfiguredRxAntennaPorts,ObservedNumTxPorts,ObservedNumRxAntennas,ObservedPrecodingNumPorts,TxPortConsistencyRate,RxPortConsistencyRate,PrecodingPortConsistencyRate,ChannelObjectSource,ChannelObjectClass,ChannelArrayHandlingStatus,ChannelArrayHandlingBlocker,ChannelGeometryCouplingLevel,GeometryAdapterType,GeometryAdapterSource,GeometryAdapterLimitation,GeometryAdapterPortMapping,ChannelUsesCountOnlyAntennaModel,ChannelUsesSameRuntimeAntennaAssumptions,InterferenceChannelObjectSource,InterferenceChannelObjectClass,InterferenceChannelArrayHandlingStatus,InterferenceChannelArrayHandlingBlocker,InterferenceUsesSameRuntimeAntennaAssumptions,InterferencePathUsesSameArrayAssumptions,AntennaEvidenceSource,SameFlowEvidenceSource,Notes
"DL",2,"nrcdl_runtime_array_geometry_channel",4,4,4,4,64,1,1,0,"sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"","","","",0,0,"active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput","DL uses a runtime-resolved CDL array channel: the active nrCDLChannel consumes BS/UE runtime array shape, spacing, polarization count, and orientation metadata."
"UL",2,"nrcdl_runtime_array_geometry_channel",4,4,2,64,4,0,0,1,"sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"","","","",0,0,"active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runULPUSCHThroughput","UL uses a runtime-resolved CDL array channel: the active nrCDLChannel consumes BS/UE runtime array shape, spacing, polarization count, and orientation metadata."
