ScenarioID,ConfigHash,RunnerProfile,Direction,SFN,ConfiguredSNR_dB,SNR_dB,ReceiverHestSINR_dB,ReceiverHestSINRSource,PostEqSINR_dB,PostEqSINRSource,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,DopplerHz,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,AllocatedPRBCount,PRBStart,MCSIndex,Layers,Rank,NMSE_dB,DetectionMetric,ChannelGain_dB,NoiseVariance,TimingEstimateUsed,UseIdealTimingSync,RankEstimate,ConditionNumber_dB,EstimatedDopplerHz,PhaseTrackingError_deg,QCLAccuracy,Status,NMSEDefinition,NMSEInterpretation
"webgui_sinr_sweep_64x4_mu_mimo_full","","waveform_bundle","DL",1,20,20,10.4661781105693,"canonical_dmrs_estimate_and_equalizer",10.4661781105693,"canonical_post_equalization_sinr",10.4661781105693,"canonical_post_equalization_sinr",0,1,1,1,1,1,1,12,0,1,2,2,-25.7636620050787,0.997354648325226,17.6459976596417,0.0918792955040584,0,0,4,29.7798185061101,0,0,1,"PASS","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"webgui_sinr_sweep_64x4_mu_mimo_full","","waveform_bundle","DL",1,20,20,15.9445900882332,"canonical_dmrs_estimate_and_equalizer",15.9445900882332,"canonical_post_equalization_sinr",15.9445900882332,"canonical_post_equalization_sinr",0,2,2,2,1,1,1,12,12,1,2,2,-29.4868086715376,0.998875833500837,17.4334865998011,0.0256509313264451,0,0,4,31.950229081953,0,0,1,"PASS","pilot_residual_over_aligned_pilot_power","negative_nmse_db_means_estimation_error_is_below_reference_pilot_power"
"webgui_sinr_sweep_64x4_mu_mimo_full","","waveform_bundle","UL",1,20,20,7.4022862661068,"receiver_hest_reference_signal_measurement",21.0445170978462,"post_equalization_sinr_from_dmrs_residual_bounded_equalizer_channel_estimate",7.4022862661068,"ul_receiver_evidence_limited_post_equalization_sinr",0,1,1,1,1,1,5,12,0,1,2,2,3.24252482480656,0.321558464383397,18.6519424544411,53.6168979419127,0,0,2,3.95756055040976,-16.9273985665354,6.36110936292703e-15,0.993668749195617,"PASS","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
"webgui_sinr_sweep_64x4_mu_mimo_full","","waveform_bundle","UL",1,20,20,10.0247020344934,"receiver_hest_reference_signal_measurement",23.1756294677151,"post_equalization_sinr_from_dmrs_residual_bounded_equalizer_channel_estimate",10.0247020344934,"ul_receiver_evidence_limited_post_equalization_sinr",0,2,2,2,1,1,5,12,12,1,2,2,2.91496391392179,0.338229257023006,19.5834195048105,36.2789118331531,0,0,2,3.49151910774526,-0.751299373101513,2.01155940322721e-14,0.997349525860016,"PASS","pilot_residual_over_aligned_pilot_power","positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power"
