NodeType,NodeIndex,BaseStationID,UEIndex,ArrayType,ArrayClass,ElementClass,NumRows,NumCols,NumPolarizations,NumElements,SpacingH_lambda,SpacingV_lambda,Polarization,Azimuth_deg,Heading_deg,Tilt_deg,PositionX_m,PositionY_m,PositionZ_m,NumPorts,AntennaConfigSource,RuntimeObjectSource,HasPhasedArrayObject,SameFlowEvidenceSource
"BS",1,1,NaN,"ura","phased.URA","phased.IsotropicAntennaElement",4,4,2,64,0.5,0.5,"dual",0,NaN,10,0,0,24,4,"browser_yaml_antenna_and_array","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"CoupledTruthRuntime.initialize:AntennaArrayFactory.build"
"UE",1,NaN,1,"ula","phased.ULA","phased.IsotropicAntennaElement",1,2,2,4,0.5,0.5,"dual",NaN,110.436013693643,0,398.468473446729,-119.813316763374,1.5,4,"browser_yaml_antenna_and_array","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"CoupledTruthRuntime.initialize:AntennaArrayFactory.build"
"UE",2,NaN,2,"ula","phased.ULA","phased.IsotropicAntennaElement",1,2,2,4,0.5,0.5,"dual",NaN,148.606928206169,0,152.64382242627,-34.0389660323463,1.5,4,"browser_yaml_antenna_and_array","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"CoupledTruthRuntime.initialize:AntennaArrayFactory.build"
"UE",3,NaN,3,"ula","phased.ULA","phased.IsotropicAntennaElement",1,2,2,4,0.5,0.5,"dual",NaN,266.044017190621,0,39.1837773652531,430.185567987564,1.5,4,"browser_yaml_antenna_and_array","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"CoupledTruthRuntime.initialize:AntennaArrayFactory.build"
"UE",4,NaN,4,"ula","phased.ULA","phased.IsotropicAntennaElement",1,2,2,4,0.5,0.5,"dual",NaN,67.2304549918537,0,122.501039675146,-421.217353528035,1.5,4,"browser_yaml_antenna_and_array","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"CoupledTruthRuntime.initialize:AntennaArrayFactory.build"
