Direction,SNR_dB,Frame,Slot,SampleIndex,Time_s,TxReal,TxImag,TxMagnitude,RxReal,RxImag,RxMagnitude,UEIndex,RNTI
"UL",20,1,5,1,0,-1.22030145446873,4.16465431549394,4.3397558925982,0.441195018871719,0.0249693391059496,0.441901021239603,1,1
"UL",20,1,5,31,1.953125e-06,-6.96938022749162,8.64147115746075,11.1016793558712,0.258741243931585,0.127295207417999,0.288359326436401,1,1
"UL",20,1,5,61,3.90625e-06,-1.31788336746731,-3.88716218020478,4.10449100199541,0.252645841643773,0.476379754549101,0.539228700872044,1,1
"UL",20,1,5,91,5.859375e-06,5.88946135226924,-1.81834412845576,6.16377566020719,0.174908297174578,-0.579695848918595,0.605508207767624,1,1
"UL",20,1,5,121,7.8125e-06,-7.38367836130132,5.21540319340918,9.0398637496907,-0.348203325190358,-0.108506130038789,0.364717885398587,1,1
"UL",20,1,5,152,9.83072916666667e-06,-0.217058413580377,-14.0852959643985,14.0869683310358,0.294098631546287,-0.592477403668119,0.661455575934404,1,1
"UL",20,1,5,182,1.17838541666667e-05,-0.0527860324422831,-5.38063683217786,5.3808957511747,0.249540483525535,-0.250784080425367,0.353783984816943,1,1
"UL",20,1,5,212,1.37369791666667e-05,-1.15937917869464,4.4947232891036,4.64184204013891,-0.158588143423878,0.141900000933474,0.21280462753322,1,1
"UL",20,1,5,242,1.56901041666667e-05,-0.786280314872035,-2.93639929208923,3.03984827518372,0.698512340650541,-0.348044621262693,0.780419469536088,1,1
"UL",20,1,5,272,1.76432291666667e-05,-2.68917250841184,-0.630745017392362,2.76215279392059,-0.153177652894202,1.0578810255443,1.06891330684618,1,1
"UL",20,1,5,302,1.95963541666667e-05,-5.75555351143962,1.23210276486371,5.88595561028366,0.0183276870440736,0.259928575247644,0.260573921071653,1,1
"UL",20,1,5,332,2.15494791666667e-05,-3.2634379570195,3.09048099166566,4.49456338915832,-0.403441715681666,0.225999107992362,0.462429253795118,1,1
"UL",20,1,5,362,2.35026041666667e-05,-3.52189002006382,5.63398342593317,6.64420639031591,0.026451108959158,0.336017623366949,0.337057123316422,1,1
"UL",20,1,5,392,2.54557291666667e-05,-3.77889511988101,-0.414231410315734,3.80153074278673,0.427881508115718,-0.0935468515790543,0.437988125898106,1,1
"UL",20,1,5,423,2.74739583333333e-05,-3.8670259621067,-2.24195222611799,4.46992612643684,-0.162928759593835,-0.997267297792578,1.0104889133233,1,1
"UL",20,1,5,453,2.94270833333333e-05,8.8575481633329,-3.14825780449451,9.40040885649782,0.0101114199088729,0.42829493567311,0.428414276998103,1,1
"UL",20,1,5,483,3.13802083333333e-05,2.46940664968365,2.30678521073895,3.37923470773869,-0.575021177005358,-0.196671152359071,0.607724358714436,1,1
"UL",20,1,5,513,3.33333333333333e-05,-1.22030145446873,4.16465431549394,4.3397558925982,0.752711595760595,-0.33949370310411,0.825730416564513,1,1
"UL",20,1,5,543,3.52864583333333e-05,-6.96938022749162,8.64147115746075,11.1016793558712,0.464259180809605,0.180084387042159,0.497962823333585,1,1
"UL",20,1,5,573,3.72395833333333e-05,-4.33786494011599,14.7235215296748,15.3492396708594,0.415811626308805,1.45461523111037,1.51287963141548,1,1
"UL",20,1,5,603,3.91927083333333e-05,1.48920379613572,-5.88357728099006,6.06911934038271,-0.419678822983108,-0.715186262862188,0.82922958524601,1,1
"UL",20,1,5,633,4.11458333333333e-05,-7.93007276022191,-7.2063156880868,10.7152713348183,-0.859453160479395,-0.0113846647817884,0.859528560113167,1,1
"UL",20,1,5,664,4.31640625e-05,3.93332920451572,5.4550044044192,6.72518785487284,-0.030642770923939,0.14904034002505,0.152157820583365,1,1
"UL",20,1,5,694,4.51171875e-05,-7.18899527996896,4.28825070070373,8.37082715193081,-0.415578365146369,0.923196630824507,1.01242155090824,1,1
"UL",20,1,5,724,4.70703125e-05,0.8059973189939,-5.43450647920515,5.49395052314345,0.0242589978094869,-0.494006337326461,0.494601617762646,1,1
"UL",20,1,5,754,4.90234375e-05,1.77456060995564,7.15892105933257,7.3755824239284,-0.22942008218603,0.24990882135037,0.339246213094525,1,1
"UL",20,1,5,784,5.09765625e-05,3.50718312183016,3.54402949975312,4.98602833377134,0.310636867534366,0.195482972871369,0.367027050984245,1,1
"UL",20,1,5,814,5.29296875e-05,4.46417746567873,2.71004994254586,5.22237983453584,0.648855099821767,-0.452058210288013,0.79080311459523,1,1
"UL",20,1,5,844,5.48828125e-05,0.000184569700020546,-1.16517972699555,1.16517974161388,0.428293649205627,-0.531811335165104,0.682831418550702,1,1
"UL",20,1,5,874,5.68359375e-05,3.49599528598798,-5.44275748517484,6.46881689971797,0.380340542880981,0.143767725438542,0.406605567395199,1,1
"UL",20,1,5,904,5.87890625e-05,-8.74257856960699,7.31274950122161,11.3977622941246,0.321166806494101,-0.221824576800086,0.390325838840009,1,1
"UL",20,1,5,935,6.08072916666667e-05,4.38295557746077,-1.04143590993893,4.50498483332684,-0.286509386614512,-0.0922642939361528,0.300998884638732,1,1
"UL",20,1,5,965,6.27604166666667e-05,-8.08620131483018,0.830332588433786,8.12872092714324,-0.607886748766265,0.307059715657385,0.68103742063503,1,1
"UL",20,1,5,995,6.47135416666667e-05,3.62235506012824,0.666958706136793,3.6832445068619,0.132123003837401,-0.073279678351774,0.151084080572234,1,1
"UL",20,1,5,1025,6.66666666666667e-05,-2.56077173148542,-3.97960226988124,4.73231297435184,-0.334890199029106,0.165556645127255,0.373577901048156,1,1
"UL",20,1,5,1055,6.86197916666667e-05,6.6272132987669,-0.973182834875677,6.69828641799151,0.795332698001608,-0.445959130321377,0.911829834139855,1,1
"UL",20,1,5,1085,7.05729166666667e-05,-4.33786494011599,14.7235215296748,15.3492396708594,-0.07789735720734,1.78808622457312,1.78978220595917,1,1
"UL",20,1,5,1115,7.25260416666667e-05,2.65846896871216,-0.858153889163328,2.7935435122961,-0.187105908697956,-0.1073004123821,0.215689590771221,1,1
"UL",20,1,5,1145,7.44791666666667e-05,0.982194376547816,8.82181226438933,8.87632116484369,0.116652159682776,0.202070911183242,0.23332462258639,1,1
"UL",20,1,5,1175,7.64322916666667e-05,-2.11738646442521,8.92986385224822,9.17746118811845,-0.000489078963703202,0.845123799607516,0.845123941124187,1,1
"UL",20,1,5,1206,7.84505208333333e-05,-1.94431673445499,-1.79834446386855,2.64847321576194,-0.307183614147059,0.541056024383327,0.62217633699936,1,1
"UL",20,1,5,1236,8.04036458333333e-05,-0.0900013256785549,-2.43326533999951,2.43492925019739,0.156956677466666,-0.241622177613676,0.288126144797985,1,1
"UL",20,1,5,1266,8.23567708333333e-05,-2.03040050189867,0.0847468679373242,2.03216835664164,0.205350475495718,-0.304482728085126,0.367258151017072,1,1
"UL",20,1,5,1296,8.43098958333333e-05,3.31460385419884,4.8650399889871,5.8868678263329,0.341370376945601,0.492729543957422,0.599429843888732,1,1
"UL",20,1,5,1326,8.62630208333333e-05,6.98803451473171,-0.442639159057211,7.00203940321765,0.794163594481699,-0.634125486890402,1.01627306759752,1,1
"UL",20,1,5,1356,8.82161458333333e-05,-2.62740424347697,0.610699701105809,2.69744456543068,0.582123816984088,-0.168815834102037,0.606108013594682,1,1
"UL",20,1,5,1386,9.01692708333333e-05,-4.45516170290261,3.22587271381063,5.50042912550631,-0.247955032080785,-0.267741792664736,0.364921040053201,1,1
"UL",20,1,5,1416,9.21223958333333e-05,0.713701084515789,-0.826099196101711,1.09170010526651,-0.0376037506154208,-0.31615507734995,0.318383534427426,1,1
"UL",20,1,5,1446,9.40755208333333e-05,-2.24496439589477,7.47295740241082,7.80288135736292,-0.775188052429274,0.35308702423592,0.851813925287012,1,1
"UL",20,1,5,1477,9.609375e-05,5.77207985266276,1.72391224042327,6.0240168690166,0.345863221484925,-0.23827904542671,0.419997942215667,1,1
"UL",20,1,5,1507,9.8046875e-05,-5.02361463475328,-1.17823048540582,5.15993518130286,-0.302957703485672,0.0572990671231439,0.308328644784254,1,1
"UL",20,1,5,1537,0.0001,2.23719031444652,3.17612826608057,3.88494675197091,-0.0663892003022696,0.0665729201553765,0.0940185067674924,1,1
"UL",20,1,5,1567,0.000101953125,5.1809049850746,-2.88789262698304,5.93141638138428,-0.0269997043001139,0.0209843350458778,0.0341954141605456,1,1
"UL",20,1,5,1597,0.00010390625,-2.77358056061222,-3.29608172065393,4.30777249114145,-0.206002857905538,-0.365329024058411,0.419407288068198,1,1
"UL",20,1,5,1627,0.000105859375,2.65846896871216,-0.858153889163328,2.7935435122961,-0.322261360684472,0.461751997970788,0.563087286502033,1,1
"UL",20,1,5,1657,0.0001078125,5.25503457303245,0.853457865211444,5.3238875543589,0.247799978580546,0.27838295016131,0.37269544714825,1,1
"UL",20,1,5,1687,0.000109765625,-4.16903126553231,3.73849737398405,5.59974859330949,0.0766684460412637,0.395388613167239,0.402753281849688,1,1
"UL",20,1,5,1717,0.00011171875,-3.61921551494837,2.46863995140676,4.38097068619782,-0.999513888953966,1.12725722457955,1.50656459024453,1,1
"UL",20,1,5,1748,0.000113736979166667,2.56809242721676,2.28341593478585,3.43643522359464,0.663764331938594,0.406978873124947,0.778598029488862,1,1
"UL",20,1,5,1778,0.000115690104166667,-4.6359075961255,-5.95538738206597,7.54707082981766,0.00262444553467944,-0.311783638950245,0.311794684418162,1,1
"UL",20,1,5,1808,0.000117643229166667,0.636716053093626,2.10508910601386,2.19927430679426,0.0826516125235868,-0.491400508805047,0.498302868852477,1,1
"UL",20,1,5,1838,0.000119596354166667,-4.76520129896931,-3.00754020609756,5.63493047969468,-0.0160074294564453,0.475402449471187,0.475671868792981,1,1
"UL",20,1,5,1868,0.000121549479166667,6.61620143577637,7.05665443475443,9.67318423531304,0.739559031953649,0.0176834412285735,0.739770414275877,1,1
"UL",20,1,5,1898,0.000123502604166667,0.970204602764771,-4.69312133749737,4.79235692115049,-0.137752744394212,0.0484645548300044,0.146029557497814,1,1
"UL",20,1,5,1928,0.000125455729166667,-7.6591852999845,7.70870913991812,10.8667987955679,0.235572096749381,0.532226722309146,0.582030494653705,1,1
"UL",20,1,5,1958,0.000127408854166667,8.83138897135013,7.91872926047167,11.8616906157569,0.37472509345823,-0.138688193449698,0.399566403329434,1,1
"UL",20,1,5,1989,0.000129427083333333,-1.21856748240094,-2.77427909064767,3.03010415365047,0.0452783276402648,0.0196858079782634,0.0493726441428472,1,1
"UL",20,1,5,2019,0.000131380208333333,-3.42595182655941,-4.34327565084755,5.53183417115435,-0.726567313926477,-0.111967016585428,0.73514398213505,1,1
"UL",20,1,5,2049,0.000133333333333333,7.37575580590341,-4.52888768204716,8.65520637217371,-0.460122897672981,-1.33107936130046,1.40836264756028,1,1
"UL",20,1,5,2079,0.000135286458333333,7.78060031098208,-3.37796242781137,8.48223858205838,-0.577216664901853,0.549984847739602,0.797284397805182,1,1
"UL",20,1,5,2109,0.000137239583333333,0.760526058448254,-5.40931968234987,5.46252133281295,-0.26080984278937,-1.10154700001534,1.13200157567851,1,1
"UL",20,1,5,2139,0.000139192708333333,1.03190910958714,1.25820189503061,1.62723950883315,-0.421843939895503,-0.270634976694603,0.501194174185065,1,1
"UL",20,1,5,2169,0.000141145833333333,5.25503457303245,0.853457865211444,5.3238875543589,0.906053489391323,0.417061645381804,0.997433377066745,1,1
"UL",20,1,5,2199,0.000143098958333333,-4.16903126553231,3.73849737398405,5.59974859330949,-0.232806880377252,0.143743401417786,0.273607764879111,1,1
"UL",20,1,5,2229,0.000145052083333333,-9.30564952533508,7.66057506783394,12.0531955703991,-0.224687858621091,0.903137392143103,0.93066738575002,1,1
"UL",20,1,5,2260,0.0001470703125,-8.12076645403446,-3.6723825276414,8.91253281790857,-0.784649804476671,-0.76492823013595,1.09580587374051,1,1
"UL",20,1,5,2290,0.0001490234375,-10.1780399798766,-0.240738123383305,10.1808866350636,-0.40013232498451,0.11265066637517,0.415687442836898,1,1
"UL",20,1,5,2320,0.0001509765625,-0.664839756806672,0.114410657524854,0.674612259587701,-0.0150681478213648,-0.085315591186818,0.0866360154804153,1,1
"UL",20,1,5,2350,0.0001529296875,2.01770453587773,5.15500552816263,5.53581191782098,-0.378806419985964,-0.0549652773458552,0.382773412786585,1,1
"UL",20,1,5,2380,0.0001548828125,1.80247761582715,-7.42310476759338,7.63880945869352,-0.761567368362417,-0.0448254186090734,0.762885426986212,1,1
"UL",20,1,5,2410,0.0001568359375,-0.0176229738525043,-7.55015773247982,7.5501782995193,0.391079976876053,0.102788500363753,0.404362490990947,1,1
"UL",20,1,5,2440,0.0001587890625,5.35586171475629,10.6213109088299,11.8952721755167,0.483576482197852,0.116570174586506,0.497428205611601,1,1
"UL",20,1,5,2470,0.0001607421875,-4.82384748104153,-8.98978506054106,10.2022419082806,-0.754732454612903,-0.111808726203839,0.762969376385017,1,1
"UL",20,1,5,2500,0.0001626953125,2.07589706181836,9.38165303275341,9.6085775345905,0.335967192431856,0.760885276211659,0.831757391278392,1,1
"UL",20,1,5,2531,0.000164713541666667,6.17684969817337,-4.39686685022181,7.58194633932501,0.48188655094012,0.0992191342286528,0.491995004623064,1,1
"UL",20,1,5,2561,0.000166666666666667,7.57229004372362,-4.29232768622497,8.7042319289073,-0.131667308922498,-0.0539005883542729,0.142272814212095,1,1
"UL",20,1,5,2591,0.000168619791666667,-7.30691491750493,-1.35849475786773,7.4321271261201,-0.588968332163224,-0.140784738038731,0.605560929020164,1,1
"UL",20,1,5,2621,0.000170572916666667,3.45506394176637,4.31882992720796,5.53080091685113,0.291324809002024,0.121958441162557,0.315822744131683,1,1
"UL",20,1,5,2651,0.000172526041666667,-0.702692440127137,0.485460088724741,0.854077375391986,0.256951074902294,0.271553806768724,0.373852009308536,1,1
"UL",20,1,5,2681,0.000174479166666667,6.91114271743218,-0.517465793857286,6.93048804259326,0.223554950549993,-0.108350159419803,0.248428204843384,1,1
"UL",20,1,5,2711,0.000176432291666667,-5.93639549546831,-1.11266209204458,6.03976890366589,-0.0847999936947317,0.242373959631245,0.256780402752926,1,1
"UL",20,1,5,2741,0.000178385416666667,-9.30564952533508,7.66057506783394,12.0531955703991,-0.169506938281507,1.14965164828909,1.16208068331738,1,1
"UL",20,1,5,2771,0.000180338541666667,2.61027877417629,-0.421630557066913,2.6441118746316,0.855099499190596,-0.841109685359597,1.19944181031083,1,1
"UL",20,1,5,2802,0.000182356770833333,-5.44273955082524,-11.9237723266331,13.1072407590423,-0.544038639415967,-0.184794821071789,0.57456693872214,1,1
"UL",20,1,5,2832,0.000184309895833333,9.50379805387784,-4.80512914637314,10.6494809057633,1.4546038145578,-0.182331513242023,1.46598671141563,1,1
"UL",20,1,5,2862,0.000186263020833333,-7.16238563980627,8.61572130009304,11.204035950236,-0.257941094577513,0.734292757747432,0.778279809806328,1,1
"UL",20,1,5,2892,0.000188216145833333,0.255728293522797,-2.16978116701843,2.18479913787422,-0.160228009111303,-0.705743129899684,0.723703240495974,1,1
"UL",20,1,5,2922,0.000190169270833333,-8.74997766746326,-1.97639093213697,8.97040859145998,-1.20499855332526,0.0764270560893434,1.20741981448809,1,1
"UL",20,1,5,2952,0.000192122395833333,-2.47331562290682,0.248131304491509,2.48573114290013,-0.154699581579691,0.310309044502731,0.346732841884252,1,1
"UL",20,1,5,2982,0.000194075520833333,-3.97816553794861,2.37842858302993,4.63494590819523,-0.705134048366014,-0.339277964518668,0.78251106277993,1,1
"UL",20,1,5,3012,0.000196028645833333,9.73603723431255,2.31568496542172,10.0076379774151,0.918463376418998,0.501701303622997,1.04655586180576,1,1
"UL",20,1,5,3042,0.000197981770833333,4.65315627136113,3.52812291568009,5.83947896595701,-0.17177729155054,0.600998015886286,0.625064839030074,1,1
"UL",20,1,5,3073,0.0002,6.53105345199544,0.667488016351185,6.56507421472096,0.723950971870329,-0.00229471090346947,0.723954608639329,1,1
"UL",20,1,5,3103,0.000201953125,2.86595391787381,6.75019617698385,7.33340577679591,0.579889596857623,0.275199684857889,0.641877567055882,1,1
"UL",20,1,5,3133,0.00020390625,-1.20210755758548,5.55030850186044,5.67899524967475,0.264413916056834,-0.520822919040097,0.584098649204017,1,1
"UL",20,1,5,3163,0.000205859375,2.22217883178461,-12.0733382040249,12.276138405427,-0.766711806974275,-0.663863514124736,1.01418033916055,1,1
"UL",20,1,5,3193,0.0002078125,-2.3501962114444,1.10074734633733,2.59520075384474,-0.207973094254081,-0.22969855884405,0.309861639879237,1,1
"UL",20,1,5,3223,0.000209765625,3.14642639100558,-2.91876968494578,4.29176135261211,-0.112815932682886,0.616456281401558,0.626694328637611,1,1
"UL",20,1,5,3253,0.00021171875,-4.93994366062439,-4.85048079110544,6.9231645419581,-0.235205000558698,-0.167161316580615,0.288555537200002,1,1
"UL",20,1,5,3283,0.000213671875,2.61027877417629,-0.421630557066913,2.6441118746316,0.387477342550124,-0.832019045189062,0.917820452238358,1,1
"UL",20,1,5,3314,0.000215690104166667,-2.37867736411559,12.1915304835439,12.4214138299043,0.277577938408301,1.48233628329759,1.50810157770341,1,1
"UL",20,1,5,3344,0.000217643229166667,-4.44707260544687,7.1377649349595,8.40976474253908,0.192039027563265,0.22275058985358,0.294103405943491,1,1
"UL",20,1,5,3374,0.000219596354166667,6.63019061910792,3.40617203368718,7.45395435784116,1.11107875545717,0.191989748418393,1.12754426269039,1,1
"UL",20,1,5,3404,0.000221549479166667,-1.68922722941334,-1.61210149705807,2.33502887978037,-0.965010276070628,0.0347803427303357,0.965636839170062,1,1
