relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
channel/image/channel_configured_vs_applied.png,.png,117249,dee8322b94d0bc757f26d16edf49c9599640edee160853f4bc3b4d02d79b03d3,True,PNG,1275,815,RGB,39,255,73.689488766895693,False,
component_anchors/protocol/protocol_stack/image/protocol_configured_events_by_layer.png,.png,30881,4b99c4040b068c68b2fbc16633533cce18e1e9c3633afb9e49df1e5788e59e2a,True,PNG,1563,813,RGB,39,255,53.759072881944419,False,
component_anchors/protocol/protocol_stack/image/protocol_configured_packets_by_direction.png,.png,30983,dc6bef23313a0720482491271aef0e4c8e2d9684cb5cfa6c774cd1606b1f9950,True,PNG,1407,813,RGB,39,255,56.85226788481377,False,
components/pdsch/png/pdsch_bler_vs_snr.png,.png,35771,4aeca99844952ae503870237f5eaeabbc4ddd20d8735d4ad4bc06db06004618b,True,PNG,1170,853,RGB,39,255,20.874842599859324,False,
components/prach/png/prach_preamble_correlation.png,.png,32367,856d407debed98c11bd22c6f736766939f944a5516662ffc10a5ffdf3baf83c2,True,PNG,1176,852,RGB,39,255,18.979776311282571,False,
components/pusch/png/pusch_bler_vs_snr.png,.png,39173,127a013433320222f569ebe60444c99f81ec69acd4b7c43bd7d858343b1289f0,True,PNG,1170,852,RGB,39,255,21.191282848044011,False,
mimo/image/heatmap_beam_rank_trp_kpi.png,.png,48213,e73496108619d60b66ec5d9e6250a494d9b1e67ee40879d4c1590a487cde3ac0,True,PNG,1194,719,RGB,39,255,89.915674409370212,False,
pdsch/image/pdsch_bler_vs_snr.png,.png,35771,4aeca99844952ae503870237f5eaeabbc4ddd20d8735d4ad4bc06db06004618b,True,PNG,1170,853,RGB,39,255,20.874842599859324,False,
prach/image/prach_preamble_correlation.png,.png,32367,856d407debed98c11bd22c6f736766939f944a5516662ffc10a5ffdf3baf83c2,True,PNG,1176,852,RGB,39,255,18.979776311282571,False,
pusch/image/pusch_bler_vs_snr.png,.png,39173,127a013433320222f569ebe60444c99f81ec69acd4b7c43bd7d858343b1289f0,True,PNG,1170,852,RGB,39,255,21.191282848044011,False,
reports/image/ber_vs_ecno.png,.png,34835,a8ce96fc2389afc0c0f3e243db5c842570001c9e9cffcd83be2718ccdec73eea,True,PNG,1194,719,RGB,39,255,21.221606522657108,False,
reports/image/ber_vs_sinr.png,.png,36424,14a92fe3b7d3607cf42ecc7df92b04bb338251bec6f56145f5b1700d03c85864,True,PNG,1194,719,RGB,39,255,21.706187244076109,False,
reports/image/bler_vs_ecno.png,.png,35015,23d90f4f9efbc4b71a815be0454694ca231c618b4837e73793bab6baf2ddea20,True,PNG,1194,719,RGB,39,255,21.329378493944272,False,
reports/image/bler_vs_measured_posteq_sinr_bins_diagnostic.png,.png,45444,f23ba5dc18936ec0428aa092270be7c7c4ef7a4bc02941cdf9ffff54df0b7f3d,True,PNG,1194,719,RGB,39,255,24.149455800948981,False,
reports/image/bler_vs_sinr.png,.png,36659,5f3bbe038ba132951737a321912e340bd35cf17a1ff1b40ba742a0270cfdbd86,True,PNG,1194,719,RGB,39,255,21.812681592525859,False,
reports/image/cfo_to_tracking_traces.png,.png,61791,1f7afd808105a60c514b95bb28bb2e88ce268657ebaf1f56164328fdd0181812,True,PNG,1194,719,RGB,39,255,29.227482221569581,False,
reports/image/complexity_vs_gain.png,.png,35896,b196158ad597bceb7a7f54db5bf0904c9d47ab8dc5479ef60180fda48fb90bbe,True,PNG,1194,719,RGB,39,255,21.179143419119747,False,
reports/image/control_pass_rates.png,.png,30899,530437b77775ddab778e1946540bb952ba30b91a6d19f8d2071413a24f5e35df,True,PNG,1194,719,RGB,39,255,63.98883824046046,False,
reports/image/distance_vs_sinr.png,.png,38920,ebb49f6fb05688a989f55914cc6eefd0bdc925dadcd6d68c7f43bea11ea597ce,True,PNG,894,596,RGB,39,255,24.878229490315157,False,
reports/image/equalized_constellations.png,.png,163506,e9d397d4fea24664998201b360e2eafcd12879faa5fc820df6297a3e5fb829d7,True,PNG,1194,719,RGB,0,255,36.471651429451995,False,
reports/image/heatmap_band_feature_kpi.png,.png,53304,a7dbb66ee519b03dd5a28709a9d258374c6e915714df18dd607aec8a5b247aee,True,PNG,1194,719,RGB,39,255,55.767581778511499,False,
reports/image/heatmap_beam_rank_trp_kpi.png,.png,48213,e73496108619d60b66ec5d9e6250a494d9b1e67ee40879d4c1590a487cde3ac0,True,PNG,1194,719,RGB,39,255,89.915674409370212,False,
reports/image/heatmap_impairment_kpi.png,.png,55257,70cc4f9a9f5373265d529315649e0738cafe19197f5a60b5dcb6e1b291b3a380,True,PNG,1194,719,RGB,39,255,75.521985225962425,False,
reports/image/latency_cdf.png,.png,65575,fa602009f288e83410d833b2a873ae1b8b3f0ddccac11b6be7baabffeadcb0f7,True,PNG,1194,719,RGB,39,255,25.308530018995327,False,
reports/image/llr_histograms.png,.png,32472,8c2c6d40312c6f7b228eb999efa6a1d5250316d979fd7400348c4fcfaee8ac1e,True,PNG,1194,719,RGB,39,255,39.476051733585848,False,
reports/image/measured_sinr_distribution.png,.png,36187,d9e8c9e6be4ab99be8a1767ae472351a07abf11fd3e7f50d7609a473d9300da8,True,PNG,877,596,RGB,39,255,39.754020338104425,False,
reports/image/metric_coverage_by_category.png,.png,51682,6557f291a6616787f81f60987f6b79aa479e11842f0fefb79b4489b942b9d1fc,True,PNG,1194,719,RGB,39,255,57.427178446852139,False,
reports/image/papr_ccdf.png,.png,40092,e415093765c2997852c55d9b436c978e16d386dd3b69de96dded4481f94edefa,True,PNG,1194,719,RGB,29,255,22.022549089547262,False,
reports/image/power_energy_cumulative.png,.png,31578,bcfd05ff2adc0f1d9cb89aacb23fc92c659aed9905227c63d7e49e1b76fca526,True,PNG,1194,719,RGB,18,255,112.86498405282889,False,
reports/image/prb_allocation_heatmap.png,.png,23888,9b19ad8c72154aba33c953aea3aec6b4e45a0b1be0088bc14b03ef69d5adb97f,True,PNG,1194,719,RGB,60,255,55.680519069496853,False,
reports/image/rf_impairment_chain.png,.png,40486,56ef47fe30267735b161dceac95468165e4a0d32c9eae55d35694e745057fc3b,True,PNG,1346,744,RGB,39,255,59.368561570933487,False,
rf/image/cfo_to_tracking_traces.png,.png,61791,1f7afd808105a60c514b95bb28bb2e88ce268657ebaf1f56164328fdd0181812,True,PNG,1194,719,RGB,39,255,29.227482221569581,False,
