UEID,Slot,Time_s,Lat,Lon,ServingCell,ServingSite,ServingSector,ConfiguredSNR_dB,ConfiguredSNRSource,ServingRSRP_dBm,RSRP_dBm,ReceiverHestSINR_dB,ReceiverHestSINRSource,PostEqSINR_dB,PostEqSINRSource,PostEqSINRValueRole,PostEqSINRValueStatus,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,MeasuredTrialSINR_dB,EstimatedWidebandSINR_dB,ReceiverHestWidebandSINR_dB,PostEqWidebandSINR_dB,DecoderTruthProxyWidebandSINR_dB,MeasuredWidebandSINR_dB,LargeScaleWidebandSINR_dB,CSI_RSRP_dB,CSI_RSRPSource,AppliedLargeScaleGain_dB,RSRPSource,ServingRSRPSource,WidebandSINRSource,WidebandSINRValueRole,InterferenceMode,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,Pathloss_dB,CoverageScore
1,1,0,19.1210876598968,73.0030055219572,1,1,1,20,"configured_operating_point_metadata",33.1814164753936,33.1814164753936,10.4661781105693,"canonical_dmrs_estimate_and_equalizer",10.4661781105693,"canonical_post_equalization_sinr","measured_post_equalization_scheduling_input","OK",NaN,"evm_proxy_quarantined_not_decoder_truth",10.4661781105693,-7.53382188943066,10.4661781105693,10.4661781105693,NaN,10.4661781105693,NaN,20.0318938040497,"received_reference_signal_power",0,"large_scale_per_reference_re_power","large_scale_per_reference_re_power","measured_scheduler_csi_conservative_min_channel_estimate_posteq_channel_estimation_guarded_sinr:direction=DL;base_sinr_db=10.466;nmse_db=-25.764;nmse_penalty_db=0.126;mismatch_penalty_db=157.635;total_penalty_db=18.000","measured_post_equalization_scheduling_input","none",7,5,"16QAM",0.369140625,0,0.597649329035088
2,1,0,19.1218582170766,73.0006682996833,1,1,1,20,"configured_operating_point_metadata",32.9475851372946,32.9475851372946,15.9445900882332,"canonical_dmrs_estimate_and_equalizer",15.9445900882332,"canonical_post_equalization_sinr","measured_post_equalization_scheduling_input","OK",NaN,"evm_proxy_quarantined_not_decoder_truth",15.9445900882332,-2.05540991176677,15.9445900882332,15.9445900882332,NaN,15.9445900882332,NaN,19.8564072174908,"received_reference_signal_power",0,"large_scale_per_reference_re_power","large_scale_per_reference_re_power","measured_scheduler_csi_conservative_min_channel_estimate_posteq_channel_estimation_guarded_sinr:direction=DL;base_sinr_db=15.945;nmse_db=-29.487;nmse_penalty_db=0.188;mismatch_penalty_db=165.281;total_penalty_db=18.000","measured_post_equalization_scheduling_input","none",9,9,"16QAM",0.6015625,0,0.693014696316085
