run_id,chart_name,direction,ue_index,frame,slot,cell_id,source_table_logical_path,source_row_index,grant_context_id,receive_antenna_index_1based,rssi_dbm,num_rb,bandwidth_hz,sample_rate_hz,nfft,symbol_indices_0based,symbol_powers_w,observation_start_sample,observation_end_sample_exclusive,power_reference_plane,measurement_scope,physical_observation_sha256
tpcfb02f3b_1999_4b1c_8ee3_f98cf8c3c6c2,PUSCH-window carrier RSSI timeline,UL,1,1,10.0,,air_interface/csv/ul_pusch_trials.csv,1,UL|cell=1|ue=1|rnti=1|frame=0|slot=8,1,-22.066358412618868,25,4500000.0,7680000.0,512,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[6.497532008903556e-06, 6.469108997549064e-06, 3.2373247154511415e-06, 6.119630894588899e-06, 6.3798403780475025e-06, 6.390578023696545e-06, 6.825418563384041e-06, 6.343991787069421e-06, 6.370621700823917e-06, 6.467415348018958e-06, 6.59325993649243e-06, 6.527030135395322e-06, 6.5589286950350185e-06]",68943,76792,receiver_antenna_connector_pre_composite_front_end,received_data_symbol_window_full_carrier_not_ue_NR_RSSI_report,14fd709a7840530bf5cee382810e0dbcfeb72a2ae6996cc7b844f36ebe56863c
tpcfb02f3b_1999_4b1c_8ee3_f98cf8c3c6c2,PUSCH-window carrier RSSI timeline,UL,1,1,10.0,,air_interface/csv/ul_pusch_trials.csv,1,UL|cell=1|ue=1|rnti=1|frame=0|slot=8,2,-22.857021485049323,25,4500000.0,7680000.0,512,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[5.404508870037953e-06, 5.369150127549604e-06, 2.6840709378160915e-06, 5.10541309343372e-06, 5.3095602297518735e-06, 5.396091010069751e-06, 5.74932269534422e-06, 5.291128374273599e-06, 5.284893577072911e-06, 5.2163591163834815e-06, 5.587093083310179e-06, 5.524128239338992e-06, 5.413333259170195e-06]",68943,76792,receiver_antenna_connector_pre_composite_front_end,received_data_symbol_window_full_carrier_not_ue_NR_RSSI_report,14fd709a7840530bf5cee382810e0dbcfeb72a2ae6996cc7b844f36ebe56863c
