sha256,copy_count,relative_paths
5ef3ac8f39738c02ea108bd0417719d16cd0cd5c6b51f7afd1b05870c31e87f6,2,analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-percentile-plots.png|waveform/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-percentile-plots.png
6057b96fa272589409f4be9c37f76434b25693e23bb61a81e64235b191e6a028,2,mac_harq_scheduler/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__queue-depth-over-time.png|reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__queue-depth-over-time.png
6278000fb8f8bb5ea128fd370a109a22cfa99a6240e7d8d138d7b9a55544fd45,2,analytics/image/contract__export-consistency-truth-analytics__schema-drift.png|validation/image/contract__export-consistency-truth-analytics__schema-drift.png
633ee1720b5434e9ff61b006cc57e13c31ea454c787ad07f06dff985c1a0dfaf,2,analytics/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.png|validation/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.png
645a9de31a1578043d548f14b2d5c96e38e87312f7b14532dbbabf4bedbe3405,2,reports/image/contract__ssb-pbch-pss-sss__sync-success-failure-timeline-if-available.png|ssb/image/contract__ssb-pbch-pss-sss__sync-success-failure-timeline-if-available.png
64a9cd2b58a3357219e61d4b644331e2039196111b27b0b17351ca50e26c3b93,2,reports/image/contract__power-energy-thermal-compute-runtime__energy-per-bit-over-time.png|validation/image/contract__power-energy-thermal-compute-runtime__energy-per-bit-over-time.png
65a9b289b95d617bab0c2a457d15a139547d1324c81e9dcf4623d6dfb334062b,2,analytics/image/contract__power-energy-efficiency-analytics__baseband-power.png|validation/image/contract__power-energy-efficiency-analytics__baseband-power.png
67ac65dd46f11c292b8e47d9b2bff60a6c18e72eb2a41916ca905dfb77976c1b,2,reports/image/bler_vs_sinr.png|validation/image/bler_vs_sinr.png
6b1bea318b323666a92ccdcf6c1b54d575727e9db4462a2ee4a2552800257f09,2,mimo/image/contract__beamforming-precoding-mimo-massive-mimo__mu-grouping-summary.png|reports/image/contract__beamforming-precoding-mimo-massive-mimo__mu-grouping-summary.png
6cae1cb59f877e3a212756b57b21f484e38477fab7c34e245fee13f81bd8d6d6,2,reports/image/contract__persistence-export-consistency-browser-health__duplicate-write-count-trend.png|validation/image/contract__persistence-export-consistency-browser-health__duplicate-write-count-trend.png
6f61acec134332b89c8ecb1bfbf2d1f15b80fa26508f88346e64aefe7e777277,2,mimo/image/contract__beamforming-precoding-mimo-massive-mimo__selected-vs-best-beam-timeline.png|reports/image/contract__beamforming-precoding-mimo-massive-mimo__selected-vs-best-beam-timeline.png
6fb23ced0d5fe182f95eed0a9e0eac296bd2d7a3cecb4f4c1db2175d8e3381d4,2,analytics/image/contract__power-energy-efficiency-analytics__active-rank-vs-power.png|validation/image/contract__power-energy-efficiency-analytics__active-rank-vs-power.png
7077d88b3ff76466d1f179f1a5516dbaabeb6122c88fa36be53c10791eb7168d,2,reports/image/llr_histograms.png|validation/image/llr_histograms.png
7129d0455d38e77a019cd2d68152e166308cb0c4e5319c5905daf38a4745ba95,2,prach/image/contract__prach-random-access__preamble-usage-chart.png|reports/image/contract__prach-random-access__preamble-usage-chart.png
7138255ec5b5c2e76eac0292a192d4e014aaaaa33882b978ee207f1b2ce22bd6,2,reports/image/contract__fixed-snr-sinr-sweep-validation__throughput-vs-snr.png|validation/image/contract__fixed-snr-sinr-sweep-validation__throughput-vs-snr.png
720a85c212ee2f3c3ed5a65ab890d983bf274578e8a4d3129df42677d00c06b1,2,analytics/image/contract__waveform-time-domain-analytics__power-vs-sample.png|waveform/image/contract__waveform-time-domain-analytics__power-vs-sample.png
725709376163d3311997cb293293c854466c8a0adc36ff72571500d02d825cd5,2,analytics/image/contract__spectrum-psd-papr-analytics__clipping-event-histogram.png|waveform/image/contract__spectrum-psd-papr-analytics__clipping-event-histogram.png
7279463ed40fa83e81f7675cb5aca3f615c9fa63719118cf699e78fef4dbebce,2,analytics/image/contract__beamforming-precoding-mimo-analytics__combiner-summary.png|mimo/image/contract__beamforming-precoding-mimo-analytics__combiner-summary.png
7433941e340776dbd3f150b7df47ecf3d90a69d0d05c16839c21ccdc6cb5546f,4,analytics/image/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.png|channel/image/contract__channel-interference-impairments__cfo-true-vs-estimated-vs-residual.png|reports/image/contract__channel-interference-impairments__cfo-true-vs-estimated-vs-residual.png|rf/image/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.png
74cd275613d96e94aad01bf5aebe4c8e73331307b5b2828d6d5daf542f05d7f7,2,analytics/image/contract__resource-grid-re-occupancy-analytics__srs-map.png|reference_signals/image/contract__resource-grid-re-occupancy-analytics__srs-map.png
763e9ef709eea6146cf98b1d5f1684bc248fc7e8593469c45aaa1837dc1233f6,2,analytics/image/contract__power-energy-efficiency-analytics__papr-vs-power.png|validation/image/contract__power-energy-efficiency-analytics__papr-vs-power.png
79525d1dc23c3401ed285ea45714c909c46f4416ec0cbcce422173d55444e3c1,2,pusch/image/contract__pusch-ul-data-chain__llr-statistics-over-time.png|reports/image/contract__pusch-ul-data-chain__llr-statistics-over-time.png
79557b7222cb79100241fae967d28d57d74fe188f2b9dc0b5e48db01da635d99,2,analytics/image/contract__constellation-evm-analytics__post-equalization-constellation.png|waveform/image/contract__constellation-evm-analytics__post-equalization-constellation.png
7bdf710268939e415e857c64a5bfea4f99a15dbb6bf29aef247aa1bf4d2923cf,4,analytics/image/contract__error-reliability-analytics__bler-vs-measured-sinr.png|analytics/image/contract__error-reliability-analytics__bler-vs-snr.png|validation/image/contract__error-reliability-analytics__bler-vs-measured-sinr.png|validation/image/contract__error-reliability-analytics__bler-vs-snr.png
7c30e5a7baab0da9e2945420a008ca976708af1bb6e41c31fd9288461a12deb4,2,analytics/image/contract__error-reliability-analytics__ber.png|validation/image/contract__error-reliability-analytics__ber.png
7f4bb436b7bc19c0207da58611f4c8cc74b5de9b1e1c00d1758cd2fa6cc768f4,2,mac_harq_scheduler/image/contract__harq-ack-nack-retransmission__ack-nack-timeline.png|reports/image/contract__harq-ack-nack-retransmission__ack-nack-timeline.png
7fda18b17e2c5005fafe8c65ea9d92c340051717d41c8ab482bef992cd24d437,2,analytics/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png|validation/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png
810849fe137efc00e40b8e0299d0fca13e02dd192800ba4be602fbb737585b8c,2,analytics/image/contract__waveform-time-domain-analytics__phase-vs-sample.png|waveform/image/contract__waveform-time-domain-analytics__phase-vs-sample.png
82fd45dea00c0675f89ce4ecc249af2990c6bf9a73932d5ef52985a18f9955e4,2,analytics/image/contract__spectrum-psd-papr-analytics__out-of-band-spectral-summaries-if-measurable.png|waveform/image/contract__spectrum-psd-papr-analytics__out-of-band-spectral-summaries-if-measurable.png
8437ee1a6dda78f5c2b98bcca73d05f9b05b58dcd1a0926563464d126ed639b6,2,analytics/image/contract__error-reliability-analytics__bler-vs-sinr.png|validation/image/contract__error-reliability-analytics__bler-vs-sinr.png
856d407debed98c11bd22c6f736766939f944a5516662ffc10a5ffdf3baf83c2,2,components/prach/png/prach_preamble_correlation.png|prach/image/prach_preamble_correlation.png
8674f1ad8d6e52ffa04cf9d0197a21f0cf831d49e7e1ca20b94147f3ef6843d5,2,analytics/image/contract__measurement-csi-link-adaptation-analytics__selected-vs-derived-mcs-confusion-matrix.png|validation/image/contract__measurement-csi-link-adaptation-analytics__selected-vs-derived-mcs-confusion-matrix.png
86c988325d1471a5d4b16cbd30cc4b4751a9c16acd7f81629ada3ecf7baf2741,2,analytics/image/contract__constellation-evm-analytics__constellation-per-layer.png|waveform/image/contract__constellation-evm-analytics__constellation-per-layer.png
871978f93117062f09b59f24022296ef574f7f3c10b80877f14a39140337b5d7,2,mac_harq_scheduler/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__grant-reason-distribution.png|reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__grant-reason-distribution.png
87670ce934eadc345ba5492d6e77c563a1b4caadbd7dc4eb8babde02b853f47a,2,analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput.png|waveform/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput.png
897865fed10e73bea22b03c0216c11331d2521318f0aea2f22211bebb62f7945,4,analytics/image/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.png|reports/image/contract__measurements-csi-link-adaptation-inputs__config-vs-measured-conflict-dashboard.png|validation/image/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.png|validation/image/contract__measurements-csi-link-adaptation-inputs__config-vs-measured-conflict-dashboard.png
89c406cc1c4a81ea32bdf9ae91c007b21621fe6551010490d3ed7893378cfaa9,2,analytics/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png|mimo/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png
8a29f52f15e38322c368022d58ffbbc90f5a791fbb1e18cab43a837e60c9aa57,4,analytics/image/contract__resource-grid-re-occupancy-analytics__prb-heatmap.png|reports/image/contract__air-interface-frame-slot-symbol-grid__prb-heatmap.png|validation/image/contract__air-interface-frame-slot-symbol-grid__prb-heatmap.png|validation/image/contract__resource-grid-re-occupancy-analytics__prb-heatmap.png
8adbc32edf30925adb53de3f7108c2aff8046e31b70da0dda09f6de193b9900b,2,analytics/image/contract__impairments-tracking-analytics__iq-imbalance-summary.png|validation/image/contract__impairments-tracking-analytics__iq-imbalance-summary.png
8b9279501e28038c06ff1202a4510301bb3182cc0961feb6dfe1f6df2b33208d,2,pdcch/image/contract__dl-control-phy-pdcch__cce-usage-heatmap.png|reports/image/contract__dl-control-phy-pdcch__cce-usage-heatmap.png
8c2712545a5d8c7300741882d24b2a099f889cb81263f540e9558d82c9617488,2,analytics/image/contract__resource-grid-re-occupancy-analytics__csi-rs-map.png|validation/image/contract__resource-grid-re-occupancy-analytics__csi-rs-map.png
8e04acf7af73b5ba45d2be30d6e8f6b001f9f7a5d47f4f60b7c8dd1029ced085,2,analytics/image/contract__spectrum-psd-papr-analytics__psd.png|waveform/image/contract__spectrum-psd-papr-analytics__psd.png
8e9f679262be3ac34fdefc349499a0a9347851eae86f4a079128d034b2ef7cb1,2,analytics/image/contract__detection-control-analytics__ssb-detection-statistics.png|ssb/image/contract__detection-control-analytics__ssb-detection-statistics.png
8f5b594f0224374dcd7c792763a338d7978319c4d40e3b359065796e326c01be,2,analytics/image/contract__waveform-time-domain-analytics__tx-waveform.png|waveform/image/contract__waveform-time-domain-analytics__tx-waveform.png
900024f3e17c965c5bda36322497303d96b6b71285d21acfa973d09aaace3321,2,pdcch/image/contract__air-interface-frame-slot-symbol-grid__coreset-search-space-occupancy-chart.png|reports/image/contract__air-interface-frame-slot-symbol-grid__coreset-search-space-occupancy-chart.png
90013b392841a82a5264711f980306f4168989cbc2c6a407bdf96ab77a6d400e,2,analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__goodput.png|waveform/image/contract__throughput-goodput-spectral-efficiency-analytics__goodput.png
903cc7cdb429fdab3a6a2311d1c18f7931ac6062c976cad2ce7f91f23ad981bb,2,analytics/image/contract__random-access-prach-analytics__missed-detection-rate.png|prach/image/contract__random-access-prach-analytics__missed-detection-rate.png
90441b61f8790bed756af5032f68e02e342edf53d12f4643f62026a7465d6256,2,mac_harq_scheduler/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__sr-bsr-event-timeline.png|reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__sr-bsr-event-timeline.png
913f60c51ecc28cae194a0435a22ab93af7dc157866e568d6d1015404d884a03,2,analytics/image/contract__export-consistency-truth-analytics__truth-policy-violation-counts.png|validation/image/contract__export-consistency-truth-analytics__truth-policy-violation-counts.png
91863dc2bc180805eda5812f3bfe8ca49fc7391927e39e9e1c5cd1140db6bdb3,2,analytics/image/contract__detection-control-analytics__prach-peak-search-results.png|prach/image/contract__detection-control-analytics__prach-peak-search-results.png
91de0e952bddffa9b5521377641cc3ec7015643e44121ab5eca7319f241267fc,2,analytics/image/contract__detection-control-analytics__p-fa.png|validation/image/contract__detection-control-analytics__p-fa.png
91eecaaeb990d5600bccaf16c4f1de36da5f71224a08b05a8b81e5a54c243c66,2,analytics/image/contract__error-reliability-analytics__bler.png|validation/image/contract__error-reliability-analytics__bler.png
920d6c0d53c89540f3ced188c71960bf712406ada0cceb45f7af25a831671794,2,reports/image/contract__air-interface-frame-slot-symbol-grid__dl-ul-guard-slot-pattern-chart.png|validation/image/contract__air-interface-frame-slot-symbol-grid__dl-ul-guard-slot-pattern-chart.png
943970420b8ed6bfbb4da2d4716caa3bafe46b93f6141287fb860c24b4f34031,2,analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-load.png|waveform/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-load.png
9645efab879b4c502461bcc181425d18504e2d8de440bf7f7f46149c7090658c,2,analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__goodput-over-time.png|waveform/image/contract__throughput-goodput-spectral-efficiency-analytics__goodput-over-time.png
97160902763c89455ce5f8add01a1e5c71d7792c98966788a46fdbc5fb7b08c3,2,pdsch/image/contract__pdsch-dl-data-chain__dl-resource-grid-heatmap.png|reports/image/contract__pdsch-dl-data-chain__dl-resource-grid-heatmap.png
97999ed7af683c3659abbc304645d4037c1def94810877372a5647d4725db3c1,2,analytics/image/contract__measurement-csi-link-adaptation-analytics__cqi-to-mcs-mapping-plot.png|reference_signals/image/contract__measurement-csi-link-adaptation-analytics__cqi-to-mcs-mapping-plot.png
982d8fcfe8e61e87a6189c3d9ae088e21fdc5458bd3a615d0f68b0eae88d2013,2,analytics/image/contract__constellation-evm-analytics__evm-per-layer.png|waveform/image/contract__constellation-evm-analytics__evm-per-layer.png
995ec0c14992979bcafb4c2150ff2a55e435b60e8fba919d7463ff8885497358,2,reports/image/contract__power-energy-thermal-compute-runtime__joules-gb-over-time.png|validation/image/contract__power-energy-thermal-compute-runtime__joules-gb-over-time.png
9a2dfa5ba557916aac5979040fd6dc87f514583c99913d6920665c4128eec273,2,analytics/image/contract__random-access-prach-analytics__retry-count-distribution.png|prach/image/contract__random-access-prach-analytics__retry-count-distribution.png
9aff2ec69c70d25474d94cd486553e46c20b1ffbbe87cc3b265510b5af112e6d,2,channel/image/contract__geometry-mobility-validation__measured-sinr-vs-slot.png|reports/image/contract__geometry-mobility-validation__measured-sinr-vs-slot.png
9c784ee2c72888d7db220b380faddca3712ebdd8cc314840606f5c3547ccb7d1,2,reports/image/ber_vs_ecno.png|validation/image/ber_vs_ecno.png
9f3114c3964bcf9fb3140c5f9de0ee2aad73676ef61fc4db8d88d506d9a2e0c6,2,reports/image/contract__ue-side-state-ue-power-ue-control__ue-tx-power-timeline.png|validation/image/contract__ue-side-state-ue-power-ue-control__ue-tx-power-timeline.png
9fcf3604d4886586829b2c46f8db39b3bea77f76fe21ad5a163d21ee2541e89e,2,analytics/image/contract__random-access-prach-analytics__timing-advance-distribution.png|prach/image/contract__random-access-prach-analytics__timing-advance-distribution.png
a0866ab35cc820ce0311e769d52091ec57fe6bb42ba2192c237e7b2c24d4f196,2,analytics/image/contract__constellation-evm-analytics__evm-per-subcarrier.png|waveform/image/contract__constellation-evm-analytics__evm-per-subcarrier.png
a29579c5ee4adc5eb73c517f08f4305a4abe4902435122d9eba26aca9409a8d3,2,reports/image/contract__power-energy-thermal-compute-runtime__papr-distribution.png|validation/image/contract__power-energy-thermal-compute-runtime__papr-distribution.png
a3357fc848fb097ef9e2c7a63cf266f3206dc0045b73f332831a1c00abce9b03,2,analytics/image/contract__random-access-prach-analytics__false-alarm-rate.png|prach/image/contract__random-access-prach-analytics__false-alarm-rate.png
a37b00e156eb0da5a47e327b2f172a286ffa6eb5377214756c5ef4347c4ce332,2,reports/image/contract__ssb-pbch-pss-sss__ssb-pbch-occupancy-map.png|ssb/image/contract__ssb-pbch-pss-sss__ssb-pbch-occupancy-map.png
a58e9c700eda7a6caec8c28bff313639c28bf104de07b6dadbe8daa07dd3308e,2,reports/image/latency_cdf.png|traffic/image/latency_cdf.png
a636eaaaf34da4e8214df6a0366131becd19aba4b3f2349c3b5bfa610b58aca3,2,pucch/image/contract__pucch-f0-f1-f2-f3-f4__uci-bit-count-distribution.png|reports/image/contract__pucch-f0-f1-f2-f3-f4__uci-bit-count-distribution.png
a69fb6b37bdb0c9ced2d93fda278fb99fccc16e74554f9c774cac76cb4bd4754,2,reports/image/measured_sinr_distribution.png|validation/image/measured_sinr_distribution.png
a6cd2818137c50d08f4f98241ed65983dbfbd023348fbf262e12f45f62302d25,2,analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-over-time.png|waveform/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-over-time.png
a77aee96945fcf9c32db25e32b1e43f3d3a5aebceee45bb8345088d062f85e97,2,pdcch/image/contract__dl-control-phy-pdcch__pdcch-decode-success-failure-trend-if-applicable.png|reports/image/contract__dl-control-phy-pdcch__pdcch-decode-success-failure-trend-if-applicable.png
aa5b688ab20a7b87691bec00ebe45d7c7063ba13dfe37a4a2c7dcf1a2d205a57,2,reports/image/rf_impairment_chain.png|rf/image/rf_impairment_chain.png
ac2570b84b518b871380f724a4aacdc3ed88287afdc009b7ebee566982e9bebc,2,channel/image/contract__channel-interference-impairments__interference-power-timeline.png|reports/image/contract__channel-interference-impairments__interference-power-timeline.png
ad2a53b54ccf2afb824ecefb8b00e3b0824b59f0f43afcb24d6eda470af13adc,2,analytics/image/contract__export-consistency-truth-analytics__run-status-truth-checks.png|validation/image/contract__export-consistency-truth-analytics__run-status-truth-checks.png
ada7669dd906a1f689cd3161e6cda00a6ed99381c311b02cd96e5cb451b67ff3,2,prach/image/contract__air-interface-frame-slot-symbol-grid__prach-occasion-timeline.png|reports/image/contract__air-interface-frame-slot-symbol-grid__prach-occasion-timeline.png
add727599c4cc3c0ea900806dbe9a220499549a50ea52203deef2a9cc7dfe8d9,4,analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-measured-sinr.png|analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-snr.png|waveform/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-measured-sinr.png|waveform/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-snr.png
b077b9bdec67f1fba936107a80b9078aa0358f7cbd72a3bd1c369e42229a976c,2,analytics/image/contract__harq-analytics__harq-rtt-distribution.png|mac_harq_scheduler/image/contract__harq-analytics__harq-rtt-distribution.png
b101e06955a435fd2b23585e0aed0cf9afe9493e0c3e6ea68c4d429788f25e2e,2,mac_harq_scheduler/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__hol-delay-over-time.png|reports/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__hol-delay-over-time.png
b15ab286d96705da7011d1b7a236af1e6ae7964a6dbbce98727cd6063c51d6dc,2,analytics/image/contract__beamforming-precoding-mimo-analytics__antenna-radiation-pattern.png|mimo/image/contract__beamforming-precoding-mimo-analytics__antenna-radiation-pattern.png
b254c2ef0b4e5e0291690f15b9aba6e7136269bf0dabb19a009089f66dbfda16,2,reports/image/bler_vs_ecno.png|validation/image/bler_vs_ecno.png
b258b3e2aa32da30506609ef40022a21c993453fa6985b5f185ffffdcfea92bc,2,analytics/image/contract__harq-analytics__retransmission-rate-trend.png|mac_harq_scheduler/image/contract__harq-analytics__retransmission-rate-trend.png
b38cb1b2169b451e9fa676c8900582f49fe7cfe8b1c968b672de9b6ce1d46a7d,4,analytics/image/contract__power-energy-efficiency-analytics__power-vs-bler.png|reports/image/contract__power-energy-thermal-compute-runtime__power-vs-bler.png|validation/image/contract__power-energy-efficiency-analytics__power-vs-bler.png|validation/image/contract__power-energy-thermal-compute-runtime__power-vs-bler.png
b3acdb0348faa421cd8b2db10781576d47a53c8e07598fbf96a1887068d904ba,4,analytics/image/contract__harq-analytics__harq-process-timeline.png|mac_harq_scheduler/image/contract__harq-ack-nack-retransmission__harq-process-timeline.png|mac_harq_scheduler/image/contract__harq-analytics__harq-process-timeline.png|reports/image/contract__harq-ack-nack-retransmission__harq-process-timeline.png
b5629fde26ed318d946bb4d036e3870943656c5cfae0572cf35860345b41bac0,2,reports/image/contract__generic-investigator-views__config-vs-measured-conflict-dashboard.png|validation/image/contract__generic-investigator-views__config-vs-measured-conflict-dashboard.png
b735687b8df81ca7341e95a91d2b04d6c26984c9332911d4f1e57eb9f12646fb,2,mimo/image/contract__beamforming-precoding-mimo-massive-mimo__beam-hit-rate-timeline.png|reports/image/contract__beamforming-precoding-mimo-massive-mimo__beam-hit-rate-timeline.png
b758b10e3de5cc28dd8cc59b12c26544a72f9666fc658a3f5d2c4ded1ce1f12d,2,prach/image/contract__prach-random-access__peak-value-histogram.png|reports/image/contract__prach-random-access__peak-value-histogram.png
b81e1d3c288fc8dd2510c8ee220aa8c6aa8727e0441bc5dec3cc1e6a286e8331,2,reports/image/contract__ssb-pbch-pss-sss__ssb-index-timeline.png|ssb/image/contract__ssb-pbch-pss-sss__ssb-index-timeline.png
b8aaa294c6ea85a908de87ee179661b5e53c8f67a9760851be95e9159f0aaae6,2,analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__spectral-efficiency.png|waveform/image/contract__throughput-goodput-spectral-efficiency-analytics__spectral-efficiency.png
b925422869548ee9135ef0aa2f6dd714244920d3684edcff1136a36e58bd0282,2,reports/image/contract__power-energy-thermal-compute-runtime__efficiency-scatter-plots.png|validation/image/contract__power-energy-thermal-compute-runtime__efficiency-scatter-plots.png
b93ce14daf65d967543c6ebcc13ea09164daca90c4f6fb6d0bd3d049e8950dfb,2,analytics/image/contract__error-reliability-analytics__decoder-iteration-distributions.png|validation/image/contract__error-reliability-analytics__decoder-iteration-distributions.png
b9870d9c1ec7d5caabdb8220a0d9cea062a12830e853acae3b479d65c937ab04,2,analytics/image/contract__error-reliability-analytics__code-block-error-rates.png|validation/image/contract__error-reliability-analytics__code-block-error-rates.png
b99407dc08bdc2433dbcddaa1e119e6b0a076dd07cc735739ef5039b8e4758da,2,analytics/image/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.png|validation/image/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.png
b99de280242fe5c917d2a676cf8d04dab0428b212e9ea400ce0d857867690d1c,2,reference_signals/image/contract__srs-ul-sounding-massive-mimo-inputs__srs-consumption-by-scheduler-beam-module.png|reports/image/contract__srs-ul-sounding-massive-mimo-inputs__srs-consumption-by-scheduler-beam-module.png
bcc27b81bf123a464568117a2c05290595e602c1acf253e187c48e3b462ee11f,2,reports/image/contract__fixed-snr-sinr-sweep-validation__ul-ber-vs-snr.png|validation/image/contract__fixed-snr-sinr-sweep-validation__ul-ber-vs-snr.png
c1356931df32ee1aa6a8c40857adcd1e10eb654ec6ce3e5baa9f7db2c9a14a0f,2,analytics/image/contract__power-energy-efficiency-analytics__energy-bit.png|validation/image/contract__power-energy-efficiency-analytics__energy-bit.png
c2e2401c84ef55d26e1861151900d777ae8dc5b0122d49678a6f1acbaa360a41,2,channel/image/contract__scenario-geometry-topology-layout__candidate-cell-rank-heatmap.png|reports/image/contract__scenario-geometry-topology-layout__candidate-cell-rank-heatmap.png
c4601fe489348709627a73129bdbeef7b4ae579f30ad2db0fce7f08b1b9e2d4f,2,reports/image/bler_vs_measured_posteq_sinr_bins_diagnostic.png|validation/image/bler_vs_measured_posteq_sinr_bins_diagnostic.png
c5dd87e8f25ca1850c22e81939d5fa026a3cbacec13a19b57ae517f5282eafda,4,analytics/image/contract__impairments-tracking-analytics__timing-offset-true-vs-estimated-vs-residual.png|channel/image/contract__channel-interference-impairments__timing-offset-true-vs-estimated-vs-residual.png|reports/image/contract__channel-interference-impairments__timing-offset-true-vs-estimated-vs-residual.png|validation/image/contract__impairments-tracking-analytics__timing-offset-true-vs-estimated-vs-residual.png
c81bac2e60fd80ac5c5430c8b0d7656b6d04f6d82df4482102d3ab44972dfe4b,2,analytics/image/contract__runtime-compute-complexity-parallelism-analytics__normalized-decoder-complexity.png|validation/image/contract__runtime-compute-complexity-parallelism-analytics__normalized-decoder-complexity.png
cac67931d492a168a638db5e50daa7bb08f5a942f57b85108dc913a870fafd03,2,analytics/image/contract__resource-grid-re-occupancy-analytics__prach-opportunity-map.png|prach/image/contract__resource-grid-re-occupancy-analytics__prach-opportunity-map.png
cd7e14f4d57593d32cb723b371969dcfca78771c6f9055a8d68cfb3339cdd116,2,analytics/image/contract__resource-grid-re-occupancy-analytics__pbch-ssb-map.png|ssb/image/contract__resource-grid-re-occupancy-analytics__pbch-ssb-map.png
ce7aeacfc8e794440be81f40d2ad02ab0f47556244aa519064a56246020d1997,2,analytics/image/contract__export-consistency-truth-analytics__smoke-exposure-checks.png|validation/image/contract__export-consistency-truth-analytics__smoke-exposure-checks.png
cf4b6a75690f417fe2849ceb8e25e397a539cdd4fdf75c5a4878c3d7856e0a4d,2,reports/image/contract__ue-side-state-ue-power-ue-control__ue-control-report-timeline.png|validation/image/contract__ue-side-state-ue-power-ue-control__ue-control-report-timeline.png
d09a7b9a6894d407958a48b26dbae97c88e3c05ad04359962de212bcb3e0a085,2,analytics/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png|validation/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png
d0ee9a51c0b50fc3b343c3ad2dbf3e2e8705de9e10adfc3277b2131e0733eabb,2,analytics/image/contract__power-energy-efficiency-analytics__joules-gb.png|validation/image/contract__power-energy-efficiency-analytics__joules-gb.png
d1536afa6412c5f0e7c8caf9457d89bf7990d80b0e1e101108a5955b7f858a06,2,analytics/image/contract__constellation-evm-analytics__symbol-decision-error-histogram.png|waveform/image/contract__constellation-evm-analytics__symbol-decision-error-histogram.png
d26d7cb4d94f20776280c402ac18ef7903655ca2e2539ae3785b2bb53c5c4655,2,analytics/image/contract__harq-analytics__harq-combining-gain-distribution.png|mac_harq_scheduler/image/contract__harq-analytics__harq-combining-gain-distribution.png
d3d279d445681ae8c26360b3dd5eadabbf31b203bae9f7935e907c480043a6f9,2,reports/image/contract__fixed-snr-sinr-sweep-validation__dl-bler-vs-snr.png|validation/image/contract__fixed-snr-sinr-sweep-validation__dl-bler-vs-snr.png
d507fba7ad33cb1e09e149254f1b7927a8986a8507dda6fd8a6f70d71aa15d0a,2,reports/image/contract__power-energy-thermal-compute-runtime__sleep-state-timeline.png|validation/image/contract__power-energy-thermal-compute-runtime__sleep-state-timeline.png
d77e0c48a15f01027ddb23e06b70c7fca4432b11817c4b7a39874a26efde2445,2,reports/image/contract__measurements-csi-link-adaptation-inputs__applied-vs-measured-runtime-snr-sinr-comparison.png|validation/image/contract__measurements-csi-link-adaptation-inputs__applied-vs-measured-runtime-snr-sinr-comparison.png
d8f4a5d8e57089ce36cc178b5769c95475e3e464ddcec6b5165a9ba214b2dda4,2,reports/image/heatmap_band_feature_kpi.png|validation/image/heatmap_band_feature_kpi.png
da209565f2aca4277a9bd5526e2c046371accb8e189a66131204767b171a57bf,2,analytics/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png|mimo/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png
dbbf01074be9b2599539879fa7060453f299f15ac7716315844e4ce5af32e3db,2,reports/image/contract__ue-side-state-ue-power-ue-control__ue-energy-proxy-timeline.png|validation/image/contract__ue-side-state-ue-power-ue-control__ue-energy-proxy-timeline.png
dc16f3936f2e8c4f3114300a0e3617be156e6f07451cae36bbd373e3a016def3,2,analytics/image/contract__constellation-evm-analytics__constellation-per-modulation-order.png|waveform/image/contract__constellation-evm-analytics__constellation-per-modulation-order.png
