PlotId,ImagePath,SourceCSV,SourceCSV_SHA256,ImageSHA256,Status,Producer,SourceRows,EvidenceScope,TerminalQualification
live_b201a5a7751f4a0f43bdc16f3c91da0242ae5b0230a8f884a81c68ce12aa35f1_pusch_window_carrier_rssi_timeline,image/pusch_window_carrier_rssi_timeline.png,csv/pusch_window_carrier_rssi_timeline.csv,acc18c2af71271f2dffdbd43c32e71b0d3a693035985bd7263673e9d685cd8ba,680acf4aca5df35f0cf6b501d51b19120858215bc16240b92a925ab0c79b9bbf,rendered_component_plot,publish_lls_live_csv_plots,2,partial_measured_checkpoint,false
live_b201a5a7751f4a0f43bdc16f3c91da0242ae5b0230a8f884a81c68ce12aa35f1_precoder_matrix_integrity,image/precoder_matrix_integrity.png,csv/precoder_matrix_integrity.csv,db14184bb02ad279faf113dbb88de01010d37fd72c78b82b64bc6fc35f813e13,710b9f0990938cda76bd9138da5c3eda9c8d890fa7f52f0a9646802c1abb474e,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_b201a5a7751f4a0f43bdc16f3c91da0242ae5b0230a8f884a81c68ce12aa35f1_precoder_ports_and_layers,image/precoder_ports_and_layers.png,csv/precoder_ports_and_layers.csv,a118e47de2c5ec3038a3ba21d8968c3a8b9fd654331dd7b0e91873cb7ba2852d,99ec9bac9fe1ffc9d39ba1537c5517665ec686bb460d4d07aa2dbfc795f8fe28,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_b201a5a7751f4a0f43bdc16f3c91da0242ae5b0230a8f884a81c68ce12aa35f1_reported_versus_applied_pmi,image/reported_versus_applied_pmi.png,csv/reported_versus_applied_pmi.csv,486c28b517d6ac8d9cf1447b9a0222332854fb62e19950f33964fd068f3aeaf9,6ffa842ee601bf80f6e6c5313d75c7fb8b1a0b89744dad21b490658acbd940b5,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_b201a5a7751f4a0f43bdc16f3c91da0242ae5b0230a8f884a81c68ce12aa35f1_throughput_vs_snr,image/throughput_vs_snr.png,csv/throughput_vs_snr.csv,95d24fd074287247b8efb66ca84f1ae946c0bfba2f77ac0011b9ab1be46dbea9,11048f64120beaa5eb69a56ca486ba77d84a8ccb6140a3b64971070514b53e6a,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_b201a5a7751f4a0f43bdc16f3c91da0242ae5b0230a8f884a81c68ce12aa35f1_pusch_bler_vs_measured_sinr,image/pusch_bler_vs_measured_sinr.png,csv/pusch_bler_vs_measured_sinr.csv,8933ea224101b044b8f1dd01645e4a64b7e780152817fe8d1d968af131073ef5,8c25c094c182d7e8c374b80b8d058fbffe7da4f1c7d1e3a227181d2bb004aabf,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_b201a5a7751f4a0f43bdc16f3c91da0242ae5b0230a8f884a81c68ce12aa35f1_throughput_vs_sinr,image/throughput_vs_sinr.png,csv/throughput_vs_sinr.csv,b0bca171bd590155c68ef252344a82706817d517fd62773bb97d5d9dae53474c,a0f3bb1b7d675b9c3ec493ecf60044ef7ebcd6c7f27701332f0ecdc715cff9e6,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_b201a5a7751f4a0f43bdc16f3c91da0242ae5b0230a8f884a81c68ce12aa35f1_pusch_evm_per_symbol,image/pusch_evm_per_symbol.png,csv/pusch_evm_per_symbol.csv,5fec87e9589def873e682819bf416e3d0ec47bc875f0cd7050d8ffe013e32518,0bb4bbf8f0d571e222e15fef8adbf25ed4761acf7272a62cc923abb226822246,rendered_component_plot,publish_lls_live_csv_plots,12,partial_measured_checkpoint,false
