Direction,Frame,Slot,UEIndex,UEID,RNTI,BaseStationID,TBSize_bits,ExpectedBitCount,DecodedBitCount,UCIExpectedBitVector,UCIDecodedBitVector,UCIBitErrorVector,UCICodedBitCount,UCICRCBitCount,UCICRCApplicable,BitsCompared,BitErrors,CRCApplicable,CRCOutcome,UCIContentMatch,DetectionOutcome,DetectionMetric,DetectionThreshold,DTXFlag,AirInterfaceTTI_ms,NoiseVariance,NoiseVarStatus,NoiseVarSource,NoiseVarStrictFailure,ReceiverUsable,ChannelEstimateAttempted,ChannelEstimateAvailable,ChannelEstimateSource,ResourceExtractionAttempted,ResourceExtractionAvailable,EqualizationAttempted,EqualizationAvailable,StrictReceiverEvidenceOk,StrictOk,TruthStatus,DetectionAttempted,DetectionUsable,FailureReason,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,ReceiverHestSINR_dB,ReceiverHestSINRApplicable,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,MeasuredSINR_dB,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,RequestedFormat,ResolvedFormat,PUCCHFormat,FormatAdapted,FormatAdaptationReason,PUCCHResourceId,PUCCHPRBStart,PUCCHPRBCount,PUCCHSymbolStart,PUCCHNumSymbols,PUCCHRECount,PUCCHDMRSRECount,PUCCHExpectedBitCount,PUCCHDecodedBitCount,PUCCHControlSINR_dB,PUCCHReceiverEvidenceSource,PUCCHGridHash,PUCCHWaveformHash,ChannelModel,TimingEstimateUsed,UseIdealTimingSync,InterferenceMode,InterferenceContributorCount,FullInterfererChannelTruthUsed,SourceSlot,FeedbackForDirection,HARQProcess,UCIBitCount,PUCCHGrantId,UCIType,ControlResourceSource,ControlResourceValidity,ExpectedAck,ObservedAck,DecodedAck,FalseAck,FalseNack,MissedFeedback,PUCCHDecodeOk,RuntimeStateUpdated,RuntimeStateConsumer,ControlStateChanged,StateChangeApplied,ControlStateChangeDefinition,Status,Crash,Notes,SignalFamily,SourceClassification,RuntimeMaterializationStatus,ControlGatingEffect,RuntimeConsumer,DecodeSuccess,SuccessFlag,FailureFlag,ControlObservationAvailable,ValueSource,ValueRole,ValueStatus,ValueDefinition,FinalizedFlag,PlaceholderFlag,FallbackFlag,NAReason,RunID,ScenarioID,ConfigHash,SourceArtifact,SourceTable,ArtifactClass,SemanticState,TrialDirection,LinkDirection,GrantDirection
"UL",1,19,1,1,1,1,1,1,1,"0","0","0",1,0,0,1,0,0,"not_applicable",1,"detected",0.997612647726519,0.2,0,0.5,7.52853485046915e-06,"OK","calibrated_sample_to_grid_transform",0,1,0,1,"not_applicable_format0_noncoherent_sequence_detection",1,1,0,1,1,1,"real_pucch_waveform_uci_receiver_evidence",1,1,"not_applicable_for_active_pucch_runtime",20,"configured_operating_point_metadata","configured_operating_point_metadata",56.7625557756062,0,"pucch_receiver_resource_measurement","estimated","OK","field_not_emitted_by_active_pucch_runtime",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","unavailable","pucch_decoder_truth_proxy_not_materialized",56.7625557756062,"pucch_receiver_resource_measurement","measured","OK","field_not_emitted_by_active_pucch_runtime",56.7625557756062,"measured","pucch_receiver_resource_measurement","OK","post_equalization_resource_sinr",0,0,0,0,"none_strict_assignment","0",0,1,13,1,12,0,1,1,56.7625557756062,"canonical_typed_pucch_waveform_receiver","bdd059d3c897e5f20820f5a990c206fe3e22a6e2e7144f5b201106b2a64406ed","5d684fd20d8b03a689aa2e5445c13f43dbba97d1726b7b4ddf396976525bd605","CDL-C",0,0,"none",0,0,16,"UL",0,1,"pucchgrant:fbdir=DL:due=19:src=16:ue=1:rnti=1:harq=0:cell=1","harq_ack","typed_rrc_resource_set_and_decoded_pri",1,0,0,0,0,0,0,1,1,"HARQEntity.onFeedback",1,1,"harq_feedback_consumed_by_runtime_harq_and_scheduler","PASS",0,"Waveform-backed PUCCH through typed report, assignment and oracle-free receiver.","PUCCH","active_integrated","active_integrated_waveform_feedback_runtime","harq_feedback_state_update","HARQEntity.onFeedback",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pucch_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_repair_slice","not_applicable_for_active_pucch_runtime","air_interface/csv/pucch_trials.csv","air_interface/csv/pucch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","UL","UL","UL"
"UL",1,19,2,2,2,1,1,1,1,"0","0","0",1,0,0,1,0,0,"not_applicable",1,"detected",0.997612647726519,0.2,0,0.5,7.52853485046915e-06,"OK","calibrated_sample_to_grid_transform",0,1,0,1,"not_applicable_format0_noncoherent_sequence_detection",1,1,0,1,1,1,"real_pucch_waveform_uci_receiver_evidence",1,1,"not_applicable_for_active_pucch_runtime",20,"configured_operating_point_metadata","configured_operating_point_metadata",56.7625557756062,0,"pucch_receiver_resource_measurement","estimated","OK","field_not_emitted_by_active_pucch_runtime",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","unavailable","pucch_decoder_truth_proxy_not_materialized",56.7625557756062,"pucch_receiver_resource_measurement","measured","OK","field_not_emitted_by_active_pucch_runtime",56.7625557756062,"measured","pucch_receiver_resource_measurement","OK","post_equalization_resource_sinr",0,0,0,0,"none_strict_assignment","0",0,1,13,1,12,0,1,1,56.7625557756062,"canonical_typed_pucch_waveform_receiver","bdd059d3c897e5f20820f5a990c206fe3e22a6e2e7144f5b201106b2a64406ed","5d684fd20d8b03a689aa2e5445c13f43dbba97d1726b7b4ddf396976525bd605","CDL-C",0,0,"none",0,0,16,"UL",0,1,"pucchgrant:fbdir=DL:due=19:src=16:ue=2:rnti=2:harq=0:cell=1","harq_ack","typed_rrc_resource_set_and_decoded_pri",1,0,0,0,0,0,0,1,1,"HARQEntity.onFeedback",1,1,"harq_feedback_consumed_by_runtime_harq_and_scheduler","PASS",0,"Waveform-backed PUCCH through typed report, assignment and oracle-free receiver.","PUCCH","active_integrated","active_integrated_waveform_feedback_runtime","harq_feedback_state_update","HARQEntity.onFeedback",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pucch_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_repair_slice","not_applicable_for_active_pucch_runtime","air_interface/csv/pucch_trials.csv","air_interface/csv/pucch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","UL","UL","UL"
"UL",1,19,3,3,3,1,1,1,1,"0","0","0",1,0,0,1,0,0,"not_applicable",1,"detected",0.997612647726519,0.2,0,0.5,7.52853485046915e-06,"OK","calibrated_sample_to_grid_transform",0,1,0,1,"not_applicable_format0_noncoherent_sequence_detection",1,1,0,1,1,1,"real_pucch_waveform_uci_receiver_evidence",1,1,"not_applicable_for_active_pucch_runtime",20,"configured_operating_point_metadata","configured_operating_point_metadata",56.7625557756062,0,"pucch_receiver_resource_measurement","estimated","OK","field_not_emitted_by_active_pucch_runtime",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","unavailable","pucch_decoder_truth_proxy_not_materialized",56.7625557756062,"pucch_receiver_resource_measurement","measured","OK","field_not_emitted_by_active_pucch_runtime",56.7625557756062,"measured","pucch_receiver_resource_measurement","OK","post_equalization_resource_sinr",0,0,0,0,"none_strict_assignment","0",0,1,13,1,12,0,1,1,56.7625557756062,"canonical_typed_pucch_waveform_receiver","bdd059d3c897e5f20820f5a990c206fe3e22a6e2e7144f5b201106b2a64406ed","5d684fd20d8b03a689aa2e5445c13f43dbba97d1726b7b4ddf396976525bd605","CDL-C",0,0,"none",0,0,17,"UL",0,1,"pucchgrant:fbdir=DL:due=19:src=17:ue=3:rnti=3:harq=0:cell=1","harq_ack","typed_rrc_resource_set_and_decoded_pri",1,0,0,0,0,0,0,1,1,"HARQEntity.onFeedback",1,1,"harq_feedback_consumed_by_runtime_harq_and_scheduler","PASS",0,"Waveform-backed PUCCH through typed report, assignment and oracle-free receiver.","PUCCH","active_integrated","active_integrated_waveform_feedback_runtime","harq_feedback_state_update","HARQEntity.onFeedback",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pucch_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_repair_slice","not_applicable_for_active_pucch_runtime","air_interface/csv/pucch_trials.csv","air_interface/csv/pucch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","UL","UL","UL"
"UL",1,19,4,4,4,1,1,1,1,"0","0","0",1,0,0,1,0,0,"not_applicable",1,"detected",0.997612647726519,0.2,0,0.5,7.52853485046915e-06,"OK","calibrated_sample_to_grid_transform",0,1,0,1,"not_applicable_format0_noncoherent_sequence_detection",1,1,0,1,1,1,"real_pucch_waveform_uci_receiver_evidence",1,1,"not_applicable_for_active_pucch_runtime",20,"configured_operating_point_metadata","configured_operating_point_metadata",56.7625557756062,0,"pucch_receiver_resource_measurement","estimated","OK","field_not_emitted_by_active_pucch_runtime",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","unavailable","pucch_decoder_truth_proxy_not_materialized",56.7625557756062,"pucch_receiver_resource_measurement","measured","OK","field_not_emitted_by_active_pucch_runtime",56.7625557756062,"measured","pucch_receiver_resource_measurement","OK","post_equalization_resource_sinr",0,0,0,0,"none_strict_assignment","0",0,1,13,1,12,0,1,1,56.7625557756062,"canonical_typed_pucch_waveform_receiver","bdd059d3c897e5f20820f5a990c206fe3e22a6e2e7144f5b201106b2a64406ed","5d684fd20d8b03a689aa2e5445c13f43dbba97d1726b7b4ddf396976525bd605","CDL-C",0,0,"none",0,0,17,"UL",0,1,"pucchgrant:fbdir=DL:due=19:src=17:ue=4:rnti=4:harq=0:cell=1","harq_ack","typed_rrc_resource_set_and_decoded_pri",1,0,0,0,0,0,0,1,1,"HARQEntity.onFeedback",1,1,"harq_feedback_consumed_by_runtime_harq_and_scheduler","PASS",0,"Waveform-backed PUCCH through typed report, assignment and oracle-free receiver.","PUCCH","active_integrated","active_integrated_waveform_feedback_runtime","harq_feedback_state_update","HARQEntity.onFeedback",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pucch_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_repair_slice","not_applicable_for_active_pucch_runtime","air_interface/csv/pucch_trials.csv","air_interface/csv/pucch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","UL","UL","UL"
"UL",1,19,1,1,1,1,1,1,1,"0","0","0",1,0,0,1,0,0,"not_applicable",1,"detected",0.997612647726519,0.2,0,0.5,7.52853485046915e-06,"OK","calibrated_sample_to_grid_transform",0,1,0,1,"not_applicable_format0_noncoherent_sequence_detection",1,1,0,1,1,1,"real_pucch_waveform_uci_receiver_evidence",1,1,"not_applicable_for_active_pucch_runtime",20,"configured_operating_point_metadata","configured_operating_point_metadata",56.7625557756062,0,"pucch_receiver_resource_measurement","estimated","OK","field_not_emitted_by_active_pucch_runtime",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","unavailable","pucch_decoder_truth_proxy_not_materialized",56.7625557756062,"pucch_receiver_resource_measurement","measured","OK","field_not_emitted_by_active_pucch_runtime",56.7625557756062,"measured","pucch_receiver_resource_measurement","OK","post_equalization_resource_sinr",0,0,0,0,"none_strict_assignment","0",0,1,13,1,12,0,1,1,56.7625557756062,"canonical_typed_pucch_waveform_receiver","bdd059d3c897e5f20820f5a990c206fe3e22a6e2e7144f5b201106b2a64406ed","5d684fd20d8b03a689aa2e5445c13f43dbba97d1726b7b4ddf396976525bd605","CDL-C",0,0,"none",0,0,18,"UL",1,1,"pucchgrant:fbdir=DL:due=19:src=18:ue=1:rnti=1:harq=1:cell=1","harq_ack","typed_rrc_resource_set_and_decoded_pri",1,0,0,0,0,0,0,1,1,"HARQEntity.onFeedback",1,1,"harq_feedback_consumed_by_runtime_harq_and_scheduler","PASS",0,"Waveform-backed PUCCH through typed report, assignment and oracle-free receiver.","PUCCH","active_integrated","active_integrated_waveform_feedback_runtime","harq_feedback_state_update","HARQEntity.onFeedback",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pucch_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_repair_slice","not_applicable_for_active_pucch_runtime","air_interface/csv/pucch_trials.csv","air_interface/csv/pucch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","UL","UL","UL"
"UL",1,19,2,2,2,1,1,1,1,"0","0","0",1,0,0,1,0,0,"not_applicable",1,"detected",0.997612647726519,0.2,0,0.5,7.52853485046915e-06,"OK","calibrated_sample_to_grid_transform",0,1,0,1,"not_applicable_format0_noncoherent_sequence_detection",1,1,0,1,1,1,"real_pucch_waveform_uci_receiver_evidence",1,1,"not_applicable_for_active_pucch_runtime",20,"configured_operating_point_metadata","configured_operating_point_metadata",56.7625557756062,0,"pucch_receiver_resource_measurement","estimated","OK","field_not_emitted_by_active_pucch_runtime",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","unavailable","pucch_decoder_truth_proxy_not_materialized",56.7625557756062,"pucch_receiver_resource_measurement","measured","OK","field_not_emitted_by_active_pucch_runtime",56.7625557756062,"measured","pucch_receiver_resource_measurement","OK","post_equalization_resource_sinr",0,0,0,0,"none_strict_assignment","0",0,1,13,1,12,0,1,1,56.7625557756062,"canonical_typed_pucch_waveform_receiver","bdd059d3c897e5f20820f5a990c206fe3e22a6e2e7144f5b201106b2a64406ed","5d684fd20d8b03a689aa2e5445c13f43dbba97d1726b7b4ddf396976525bd605","CDL-C",0,0,"none",0,0,18,"UL",1,1,"pucchgrant:fbdir=DL:due=19:src=18:ue=2:rnti=2:harq=1:cell=1","harq_ack","typed_rrc_resource_set_and_decoded_pri",1,0,0,0,0,0,0,1,1,"HARQEntity.onFeedback",1,1,"harq_feedback_consumed_by_runtime_harq_and_scheduler","PASS",0,"Waveform-backed PUCCH through typed report, assignment and oracle-free receiver.","PUCCH","active_integrated","active_integrated_waveform_feedback_runtime","harq_feedback_state_update","HARQEntity.onFeedback",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pucch_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_repair_slice","not_applicable_for_active_pucch_runtime","air_interface/csv/pucch_trials.csv","air_interface/csv/pucch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","UL","UL","UL"
