Direction,SFN,Slot,Frame,UEIndex,UEID,RNTI,ServingCell,BaseStationID,GrantReason,IsRetransmission,HarqID,NDI,RV,PRBStart,PRBCount,AllocatedPRBCount,SymbolStart,NumSymbols,TBSBits,TBSBytes,MCSIndex,Modulation,TargetCodeRate,NumLayers,Layers,CQIUsed,RIUsed,Rank,PMI,CRI,ConfiguredBeamSelectionStrategy,PrecoderSource,PrecodingMode,PrecodingApplicationStage,PrecodingActive,ExplicitBeamWeightsApplied,TransformPrecodingApplied,BeamformingApplied,AppliedBeamIndexSet,AppliedPrecoderPMI,AppliedPrecoderPMIType,AppliedPrecoderCodebookMode,PrecodingNumPorts,PrecodingNumLayers,PrecodingMatrixRows,PrecodingMatrixCols,GrantContextId,GrantWorkerSafe,GrantSharedStateCommitMode,QueueBytesBefore,QueueBytesAfter,PBCHGatingActive,PRACHGatingActive,PDCCHGatingActive,SRSGatingActive,ControlEligible,ControlDecodeOk,GrantControlState,CellAcquisitionState,AccessState,SRSValidityState,CSIValidityState,SRSValid,LastSuccessfulSRSSlot,SRSAgeSlots,TRSGatingActive,TRSValidityState,TrackingEligibility,TRSAgeSlots,LastSuccessfulTRSSlot,LastEstimatedTRSDopplerHz,TRSStateSource,TRSRuntimeConsumer,TRSInfluencedDecision,TRSInfluenceDefinition,TRSReceiverIntegrationStatus,TRSReceiverIntegrationBlocker
UL,0,9,1,3,3,3,1,1,new_data_pf,0,0,1,0,0,15,15,7,7,1480,185,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=3;rnti=3;cell=1;harq=0,1,serial_coordinator_commit,56250,56065,1,1,1,1,1,1,control_ok,acquired,succeeded,valid,fresh_srs,1,9,0,1,valid,1,0,9,16.0072362627561,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
UL,0,9,1,5,5,5,1,1,new_data_pf,0,0,1,0,15,15,15,7,7,1480,185,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=5;rnti=5;cell=1;harq=0,1,serial_coordinator_commit,56250,56065,1,1,1,1,1,1,control_ok,acquired,succeeded,invalid,no_successful_srs,0,NaN,NaN,1,valid,1,0,9,16.0072362627561,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
UL,0,9,1,9,9,9,1,1,new_data_pf,0,0,1,0,30,15,15,7,7,1480,185,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=9;rnti=9;cell=1;harq=0,1,serial_coordinator_commit,56250,56065,1,1,1,1,1,1,control_ok,acquired,succeeded,invalid,no_successful_srs,0,NaN,NaN,1,valid,1,0,9,16.0072362627561,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
UL,0,9,1,14,14,14,1,1,new_data_pf,0,0,1,0,45,15,15,7,7,1480,185,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=14;rnti=14;cell=1;harq=0,1,serial_coordinator_commit,56250,56065,1,1,1,1,1,1,control_ok,acquired,succeeded,valid,fresh_srs,1,8,1,1,valid,1,0,9,16.0072362627561,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
UL,0,9,1,19,19,19,1,1,new_data_pf,0,0,1,0,60,15,15,7,7,1480,185,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=19;rnti=19;cell=1;harq=0,1,serial_coordinator_commit,56250,56065,1,1,1,1,1,1,control_ok,acquired,succeeded,valid,fresh_srs,1,9,0,1,valid,1,0,9,16.0072362627561,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
UL,0,9,1,26,26,26,1,1,new_data_pf,0,0,1,0,75,15,15,7,7,1480,185,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=26;rnti=26;cell=1;harq=0,1,serial_coordinator_commit,56250,56065,1,1,1,1,1,1,control_ok,acquired,succeeded,valid,fresh_srs,1,8,1,1,valid,1,0,9,16.0072362627561,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
UL,0,9,1,40,40,40,1,1,new_data_pf,0,0,1,0,90,15,15,7,7,1480,185,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=40;rnti=40;cell=1;harq=0,1,serial_coordinator_commit,56250,56065,1,1,1,1,1,1,control_ok,acquired,succeeded,invalid,no_successful_srs,0,NaN,NaN,1,valid,1,0,9,16.0072362627561,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
UL,0,9,1,43,43,43,1,1,new_data_pf,0,0,1,0,105,15,15,7,7,1480,185,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=43;rnti=43;cell=1;harq=0,1,serial_coordinator_commit,56250,56065,1,1,1,1,1,1,control_ok,acquired,succeeded,valid,fresh_srs,1,9,0,1,valid,1,0,9,16.0072362627561,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
UL,0,9,1,47,47,47,1,1,new_data_pf,0,0,1,0,120,15,15,7,7,1480,185,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=47;rnti=47;cell=1;harq=0,1,serial_coordinator_commit,56250,56065,1,1,1,1,1,1,control_ok,acquired,succeeded,valid,fresh_srs,1,9,0,1,valid,1,0,9,16.0072362627561,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
UL,0,9,1,4,4,4,2,2,new_data_pf,0,0,1,0,0,17,17,7,7,1672,209,10,16QAM,0.33203125,1,1,15,2,2,0,not_applicable,runtime_best_beam_per_link,ul_pusch_native_codebook_tpmi,ul_codebook_tpmi,nrPUSCH_native_codebook_precoding_during_modulation,1,0,0,1,1,0,pusch_codebook,nr_pusch_codebook,2,1,2,1,dir=UL;frame=1;slot=9;ue=4;rnti=4;cell=2;harq=0,1,serial_coordinator_commit,56250,56041,1,1,1,1,1,1,control_ok,acquired,succeeded,invalid,no_successful_srs,0,NaN,NaN,1,valid,1,0,9,15.5531145844488,CoupledTruthRuntime.ReceiverTrackingStateByCell,shared_receiver_tracking_state,1,shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active,integrated_shared_tracking_object,not_applicable
