relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-over-time.png,.png,31718,a6cd2818137c50d08f4f98241ed65983dbfbd023348fbf262e12f45f62302d25,True,PNG,1180,700,RGBA,23,255,18.634682590460272,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-percentile-plots.png,.png,19301,5ef3ac8f39738c02ea108bd0417719d16cd0cd5c6b51f7afd1b05870c31e87f6,True,PNG,1100,620,RGBA,23,255,52.455622563690739,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-sinr.png,.png,24645,fe2da5fae004cc82b9d2dc6944cc7023a372da287b213e4497e274f05de45f76,True,PNG,1100,620,RGBA,23,255,20.634723389302589,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-snr.png,.png,25761,add727599c4cc3c0ea900806dbe9a220499549a50ea52203deef2a9cc7dfe8d9,True,PNG,1100,620,RGBA,23,255,20.736042597969739,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput.png,.png,19069,87670ce934eadc345ba5492d6e77c563a1b4caadbd7dc4eb8babde02b853f47a,True,PNG,1100,620,RGBA,23,255,51.728359817664661,False,
analytics/image/contract__waveform-time-domain-analytics__magnitude-vs-sample.png,.png,63628,2670c07cf67ef89df128e1a93c4f9eb48b825b330590422f2f04b651ab2b5e0c,True,PNG,1180,700,RGBA,23,255,31.872337751258215,False,
analytics/image/contract__waveform-time-domain-analytics__phase-vs-sample.png,.png,101414,810849fe137efc00e40b8e0299d0fca13e02dd192800ba4be602fbb737585b8c,True,PNG,1180,700,RGBA,23,255,40.515478631405657,False,
analytics/image/contract__waveform-time-domain-analytics__power-vs-sample.png,.png,54012,720a85c212ee2f3c3ed5a65ab890d983bf274578e8a4d3129df42677d00c06b1,True,PNG,1180,700,RGBA,23,255,28.907938572629078,False,
analytics/image/contract__waveform-time-domain-analytics__rx-waveform.png,.png,91722,3a3ba659194c65083cccad5b7010a92318fee1bf8800ef4c97e86d255b1295fc,True,PNG,1180,700,RGBA,23,255,33.843872710333308,False,
analytics/image/contract__waveform-time-domain-analytics__tx-waveform.png,.png,89212,8f5b594f0224374dcd7c792763a338d7978319c4d40e3b359065796e326c01be,True,PNG,1180,700,RGBA,23,255,34.246196935556107,False,
channel/image/channel_configured_vs_applied.png,.png,117249,1ccb66b2c962af37573c7e118a92eb8db7279f7bf08d44c293571b8b2215bdbd,True,PNG,1275,815,RGB,39,255,73.689488766895693,False,
channel/image/contract__channel-interference-impairments__cfo-true-vs-estimated-vs-residual.png,.png,50471,7433941e340776dbd3f150b7df47ecf3d90a69d0d05c16839c21ccdc6cb5546f,True,PNG,1180,700,RGBA,23,255,23.031548107900619,False,
channel/image/contract__channel-interference-impairments__channel-quality-timeline.png,.png,32155,fb529af35c116fb5afd5492fd1344ee21d5ddf5e2df932ebe7ef07ec6224c038,True,PNG,1100,620,RGBA,23,255,20.549835111807369,False,
channel/image/contract__channel-interference-impairments__interference-power-timeline.png,.png,28384,ac2570b84b518b871380f724a4aacdc3ed88287afdc009b7ebee566982e9bebc,True,PNG,1100,620,RGBA,23,255,20.717540078168,False,
channel/image/contract__channel-interference-impairments__timing-offset-true-vs-estimated-vs-residual.png,.png,28579,c5dd87e8f25ca1850c22e81939d5fa026a3cbacec13a19b57ae517f5282eafda,True,PNG,1100,620,RGBA,23,255,48.967761057572702,False,
channel/image/contract__geometry-mobility-validation__measured-sinr-vs-slot.png,.png,26608,9aff2ec69c70d25474d94cd486553e46c20b1ffbbe87cc3b265510b5af112e6d,True,PNG,1100,620,RGBA,23,255,19.503491627408344,False,
channel/image/contract__scenario-geometry-topology-layout__bs-sector-ue-topology-scatter-plot.png,.png,25404,4bdf931a1c80955e4405dc1f5e9a48340436f4df6a2f1793320c3c43f1be7a64,True,PNG,1180,700,RGBA,23,255,18.877731690563863,False,
channel/image/contract__scenario-geometry-topology-layout__serving-cell-map.png,.png,22662,0678b79ab71383a67c6866a3d0cb781400b245ef2da6b00b3e6db5226ab0bdf6,True,PNG,1180,700,RGBA,23,255,15.28447770746261,False,
component_anchors/protocol/protocol_stack/image/protocol_configured_events_by_layer.png,.png,30881,c9ce59ba6c3641eb44a8d6735f41aa7e10c2541c771e4441d17cff18858fba32,True,PNG,1563,813,RGB,39,255,53.759072881944419,False,
component_anchors/protocol/protocol_stack/image/protocol_configured_packets_by_direction.png,.png,30983,db31897a05fc0111663e8e93d0679488512853fb0124e95b8c13172417f8e25b,True,PNG,1407,813,RGB,39,255,56.85226788481377,False,
components/pdsch/png/pdsch_bler_vs_snr.png,.png,35771,4aeca99844952ae503870237f5eaeabbc4ddd20d8735d4ad4bc06db06004618b,True,PNG,1170,853,RGB,39,255,20.874842599859324,False,
components/prach/png/prach_preamble_correlation.png,.png,32367,856d407debed98c11bd22c6f736766939f944a5516662ffc10a5ffdf3baf83c2,True,PNG,1176,852,RGB,39,255,18.979776311282571,False,
components/pusch/png/pusch_bler_vs_snr.png,.png,39173,127a013433320222f569ebe60444c99f81ec69acd4b7c43bd7d858343b1289f0,True,PNG,1170,852,RGB,39,255,21.191282848044011,False,
mac_harq_scheduler/image/contract__harq-analytics__harq-rtt-distribution.png,.png,23941,b077b9bdec67f1fba936107a80b9078aa0358f7cbd72a3bd1c369e42229a976c,True,PNG,1100,620,RGBA,23,255,52.747715889619023,False,
mac_harq_scheduler/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__grant-reason-distribution.png,.png,26652,871978f93117062f09b59f24022296ef574f7f3c10b80877f14a39140337b5d7,True,PNG,1100,620,RGBA,23,255,52.848407852915606,False,
mac_harq_scheduler/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__hol-delay-over-time.png,.png,27116,b101e06955a435fd2b23585e0aed0cf9afe9493e0c3e6ea68c4d429788f25e2e,True,PNG,1100,620,RGBA,23,255,19.444479734951006,False,
mac_harq_scheduler/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__mcs-over-time.png,.png,32381,2c5379e3b344f7097a197a672a246be737db21e0b5ca41edb98c9e2eac44dc73,True,PNG,1100,620,RGBA,23,255,20.495146083584444,False,
mac_harq_scheduler/image/contract__scheduler-mac-queue-qos-power-control-uci-flow__queue-depth-over-time.png,.png,27573,6057b96fa272589409f4be9c37f76434b25693e23bb61a81e64235b191e6a028,True,PNG,1100,620,RGBA,23,255,19.201246821943187,False,
mimo/image/contract__beamforming-precoding-mimo-analytics__beam-gain-gap-histogram.png,.png,18110,111f6922d12d9f5bf57576d37fc5db5b92e585fc5910ff5e5318b530eb7f9aa2,True,PNG,1100,620,RGBA,23,255,47.696249614518287,False,
mimo/image/contract__beamforming-precoding-mimo-analytics__beam-pattern-3d.png,.png,37159,35302a38887b45b77a4187619607b2cedd6ef934bb5c9ac338f25f827f6b628f,True,PNG,1180,760,RGBA,23,255,53.155536436966841,False,
mimo/image/contract__beamforming-precoding-mimo-analytics__condition-number-distribution.png,.png,18192,efadd391c2f78432342ccfcf1f85d05cecd9d7d65a7ab5e6d3797242db77964c,True,PNG,1100,620,RGBA,23,255,47.972268322741286,False,
mimo/image/contract__beamforming-precoding-mimo-analytics__inter-user-leakage.png,.png,30183,468717ed6d6efc77e56d3c8a833dca0941697eef2be3d85a8d4ce243c2c81e9e,True,PNG,1100,620,RGBA,23,255,19.253616302134645,False,
mimo/image/contract__beamforming-precoding-mimo-analytics__mu-grouping-analytics.png,.png,22377,4fc56b82f8a823d247c88ed2ebde66e6136f1ae0ba7629850e5f585aa1bab168,True,PNG,1100,620,RGBA,23,255,50.07465267129831,False,
mimo/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png,.png,21242,da209565f2aca4277a9bd5526e2c046371accb8e189a66131204767b171a57bf,True,PNG,1100,620,RGBA,23,255,42.197745431416834,False,
mimo/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png,.png,25628,4032ad63b0a81a6ce75f68904f4ce167294db24cd5d75612c88363bf338f239f,True,PNG,1100,620,RGBA,23,255,48.264147764928573,False,
mimo/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png,.png,18198,89c406cc1c4a81ea32bdf9ae91c007b21621fe6551010490d3ed7893378cfaa9,True,PNG,1100,620,RGBA,23,255,47.657238767232663,False,
mimo/image/contract__beamforming-precoding-mimo-massive-mimo__beam-gain-gap-histogram.png,.png,18110,111f6922d12d9f5bf57576d37fc5db5b92e585fc5910ff5e5318b530eb7f9aa2,True,PNG,1100,620,RGBA,23,255,47.696249614518287,False,
mimo/image/contract__beamforming-precoding-mimo-massive-mimo__condition-number-distribution.png,.png,18192,efadd391c2f78432342ccfcf1f85d05cecd9d7d65a7ab5e6d3797242db77964c,True,PNG,1100,620,RGBA,23,255,47.972268322741286,False,
mimo/image/contract__beamforming-precoding-mimo-massive-mimo__mu-grouping-summary.png,.png,22185,6b1bea318b323666a92ccdcf6c1b54d575727e9db4462a2ee4a2552800257f09,True,PNG,1100,620,RGBA,23,255,50.071172857679493,False,
mimo/image/contract__beamforming-precoding-mimo-massive-mimo__precoder-mode-distribution.png,.png,25628,4032ad63b0a81a6ce75f68904f4ce167294db24cd5d75612c88363bf338f239f,True,PNG,1100,620,RGBA,23,255,48.264147764928573,False,
mimo/image/heatmap_beam_rank_trp_kpi.png,.png,48213,3dc57e133387f293016e4f655296dffd1ad10d3c5591c4473913473d448320c4,True,PNG,1194,719,RGB,39,255,89.915674409370212,False,
pdsch/image/contract__pdsch-dl-data-chain__code-block-count-histogram.png,.png,22219,de337fcc2c3a10e4bcff6999402cfda85ee284823527ad8a706cd2a88b300eb3,True,PNG,1100,620,RGBA,23,255,50.220095904607795,False,
pdsch/image/contract__pdsch-dl-data-chain__dl-resource-grid-heatmap.png,.png,33914,97160902763c89455ce5f8add01a1e5c71d7792c98966788a46fdbc5fb7b08c3,True,PNG,1180,760,RGBA,23,255,50.343379043622768,False,
pdsch/image/contract__pdsch-dl-data-chain__dmrs-ptrs-occupancy-plot.png,.png,27957,ed717f25fbde8d5779a223dbe867d722cd3d951ac15c177e9099fb3015e5acab,True,PNG,1100,620,RGBA,23,255,43.153652437284578,False,
pdsch/image/contract__pdsch-dl-data-chain__mcs-code-rate-timeline.png,.png,24315,1f9c0d055dd279e00ad68d8e5d4f97d859efa474baa6225f6f81bf01786cc6d9,True,PNG,1100,620,RGBA,23,255,19.602387141277848,False,
pdsch/image/contract__pdsch-dl-data-chain__precoder-beam-selection-timeline.png,.png,33043,fd81adb227facfaaa48420ccb8c15995fbae6647e033e71d323536134d37fc6e,True,PNG,1100,620,RGBA,23,255,23.477741259357835,False,
pdsch/image/contract__pdsch-dl-data-chain__tb-size-over-time.png,.png,24150,5db401bc40b0f9b9da75649ba7579d43f9a46b9b8ee2d14a35499544d465e31d,True,PNG,1100,620,RGBA,23,255,18.468070500284117,False,
pdsch/image/contract__resource-grid-re-occupancy-analytics__pdsch-map.png,.png,32305,3574db64f6c5a6e751b1c84f43b0af2987e2d94c1d8c4db383dac0903468fbf7,True,PNG,1180,760,RGBA,23,255,49.808308032481101,False,
pdsch/image/pdsch_bler_vs_snr.png,.png,35771,4aeca99844952ae503870237f5eaeabbc4ddd20d8735d4ad4bc06db06004618b,True,PNG,1170,853,RGB,39,255,20.874842599859324,False,
prach/image/contract__prach-random-access__access-attempt-success-timeline.png,.png,25790,f36a6bd936e75b615976fafca0c078b9ffe6d89152863902291ee425d9e759fd,True,PNG,1100,620,RGBA,23,255,48.363744130301654,False,
prach/image/contract__prach-random-access__preamble-usage-chart.png,.png,22996,7129d0455d38e77a019cd2d68152e166308cb0c4e5319c5905daf38a4745ba95,True,PNG,1100,620,RGBA,23,255,42.805166151448383,False,
prach/image/contract__prach-random-access__ta-estimate-trend.png,.png,22389,f6da24fd0659a7d0d9d0bb76d6527a2acbb8e46ff7a412522d23159d8f9bcd2d,True,PNG,1100,620,RGBA,23,255,51.23608583948937,False,
prach/image/contract__random-access-prach-analytics__access-latency.png,.png,22667,ec05934817f7d407ab6b00c0b61a3a67b9403e75fb1c9fcf3fa9785484d4f684,True,PNG,1100,620,RGBA,23,255,50.763233897247716,False,
prach/image/contract__random-access-prach-analytics__timing-advance-distribution.png,.png,24536,9fcf3604d4886586829b2c46f8db39b3bea77f76fe21ad5a163d21ee2541e89e,True,PNG,1100,620,RGBA,23,255,43.347231628716635,False,
prach/image/prach_preamble_correlation.png,.png,32367,856d407debed98c11bd22c6f736766939f944a5516662ffc10a5ffdf3baf83c2,True,PNG,1176,852,RGB,39,255,18.979776311282571,False,
pusch/image/contract__pusch-ul-data-chain__decoder-iteration-histogram.png,.png,22754,172b592834d01ebf3c3d7cdd6f67a56f343cba5830992ef3759bc84a248b574a,True,PNG,1100,620,RGBA,23,255,48.059066571822406,False,
