Family,CaseID,OracleType,OracleVersion,OracleSHA256,ComparedFields,MismatchCount,Status
MEASUREMENT_ANALYTICAL,MEAS-0001,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0002,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0003,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0004,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0005,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0006,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0007,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0008,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0009,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0010,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0011,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0012,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0013,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0014,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0015,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0016,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0017,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0018,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0019,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0020,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0021,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0022,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0023,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0024,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0025,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0026,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0027,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0028,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0029,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0030,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0031,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0032,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0033,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0034,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0035,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0036,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0037,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0038,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0039,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0040,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0041,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0042,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0043,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0044,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0045,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0046,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0047,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0048,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0049,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0050,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0051,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0052,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0053,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0054,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0055,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0056,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0057,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0058,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0059,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0060,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0061,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0062,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0063,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0064,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0065,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0066,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0067,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0068,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0069,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0070,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0071,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0072,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0073,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0074,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0075,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0076,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0077,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0078,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
MEASUREMENT_ANALYTICAL,MEAS-0079,MEASUREMENT_ANALYTICAL,immutable_pack_2026-07-26,aa07acae7f8deebab8cbf16959c6a199adfcf87f6a8afe68e2fdfd3d89683119,computed_value|expected_value,0,PASS
