ImageFile,SourceCSV,SourceCSVSHA256,PNGSHA256,Width,Height,Title,XLabel,YLabel,AxesCount,SeriesCount,FinitePointCount,Status
rsla_csi_part1_part2_layout.png,rsla_csi_bit_ownership.csv,2757752e1245de90636b2e455c4343f0af544c57ddcee2075f34377cb1b98708,fc04c126aa561406ca5caa40635550fbc7c64ed3d21ba26e98b84f2c7c9ee8a9,1200,760,"CSI Part 1 and Part 2 bit ownership — production evidence",bit index,field owner,1,1,1005,PASS
rsla_csi_roundtrip.png,rsla_csi_uci_roundtrip.csv,a9763a0997a12b32bb8f281273a19b9027f50fbae351e53cb5fecf8b055f2097,e987b27723b9bb6301d1fb1c3d963bac78a5bfa2b8b02197506ce13114f72018,1200,760,"CSI UCI encode/decode round trip — production evidence",case,bit / CRC result,1,1,48,PASS
rsla_link_adaptation_timeline.png,rsla_link_adaptation_decisions.csv,c4b3e0dec8bc2a6bcf403283a49e15b09c243cdfafd1c70c82c884e472cc82ab,13d1379cee5c4e89863834e462a15b67a3d3b3ac87fb778b0334467f56c28338,1200,760,"Decoded-report link-adaptation timeline — production evidence",decision slot,CQI / MCS,1,1,240,PASS
rsla_bootstrap_transition.png,rsla_bootstrap_transition.csv,88cc29c8bf875985578651a1069d590ab1293472b66bdd4e157dd91516c6760b,a3d05b7ce9b73a34064eb1500327782edff5f8bc99c60e191d2c2b2eeaa1cad8,1200,760,"Bootstrap to measured transition — production evidence",slot,decision source,1,1,120,PASS
rsla_cqi_mcs_calibration_curves.png,rsla_cqi_mcs_calibration.csv,44a05150ea763d8cdae26478c48a99f7cad073d42574c2a531cf231cca1dd81d,e2dfa492eefd4e05e1971ee93534aedb00eab80553d75d66b57102f4e94c1866,1200,760,"CQI/MCS calibration curves — production evidence",SNR (dB),BLER,1,1,120,PASS
rsla_effective_sinr_prediction.png,rsla_effective_sinr_trials.csv,7c864ea01bed7bc79c0a0b269a83c85100169c6cf5488a97fd95b56aa4d976c0,0cfb7c92059dc367d95fcef19062f095d847b140a56dc1fa8be50493fcd4d868,1200,760,"Effective-SINR prediction accuracy — production evidence",predicted SINR (dB),reference SINR (dB),1,1,120,PASS
rsla_olla_convergence.png,rsla_olla_convergence.csv,d38866ee012fa286531a1546c4405fc359aa1c049dad935255fd23f285e8fef9,9b628dbe6624f59b7dea0f94a7619b0039ca7d0bae10f3933582dab67c54b4cb,1200,760,"OLLA convergence to target BLER — production evidence",transmission index,BLER / margin,1,1,50,PASS
rsla_olla_multiue_isolation.png,rsla_olla_state.csv,7a7c50ecd81988c7e50ada5afb95b7d491755fc622b404bdc328c2bc36d2c8ac,ad0da7b01a2aec1419611885ae8d8e671d0e3520fc6e55ed8efdf0f9b43481d3,1200,760,"Per-UE OLLA isolation — production evidence",event index,OLLA margin (dB),1,1,800,PASS
rsla_evm_by_modulation.png,rsla_evm_measurements.csv,6173e81ed62d3ecfecb7042e431e3451ad7b353b1c6eee9c34fced4fbdef388e,be05a38f830d36aba12212ff5b893d4b25db647fe5559b58660f22e6513404ec,1200,760,"EVM by modulation and impairment — production evidence",case,EVM (%),1,1,100,PASS
rsla_bler_vs_measured_sinr.png,rsla_receiver_metrics.csv,d50f53a1314b18538702924f5750f05e247556f79f18c8bfd485632c8c3287c7,76a6d35cd6cd11d5e27dd173300c0979ada89c594126b840710a309e729d2d58,1200,760,"BLER versus measured SINR — production evidence",measured SINR (dB),BLER,1,1,100,PASS
rsla_test_status.png,rsla_test_summary.csv,8c4a4cec1129db3d9e5cab7b78ee6f21d9e40d707d71b6c7e96ff5e518abf362,33add3c0f30572b999f4f69993cdec4e1245f0eabfaa17f9c0f13b4f082487bb,1200,760,"RSLA mandatory test status — production evidence",test suite,count,1,1,10,PASS
