Direction,UEIndex,RNTI,SourceSlot,DueSlot,EnqueuedSlot,DeliveredSlot,MeasurementAvailableSlot,MeasurementAvailableAtSample,MeasurementClockEpoch,MeasurementClockDomain,CSIReferenceSlot,SourceSignal,MeasurementSource,ReportIdentity,UEReferenceRecordJSON,DeliveryStatus,CSIReportConfigID,CSIConfigurationEpoch,CSIUCIChannel,CSIPart1BitsToken,CSIPart2BitsToken,CSIPart1BitCount,CSIPart2BitCount,CSIUCIBitCount,CSIUCITransport,CSIUCIDecodeOk,CSIUCIMultiplexedOnPUSCH,CSIUCIPUSCHGrantContextId,CSIUCICRCPass,CSIUCIDecodedBitCount,CSIUCIDecodedBitsToken,CSIUCIDeliveryReason,CQI,RI,PMI,LI,CRI,PMI_I11,PMI_I12,PMI_I13,PMI_I2,SINR_dB,SINRSource,SINRValueRole,SINRValueStatus,MCSIndex,TargetCodeRate,Modulation,RawCQIDerivedMCS,RawCQIDerivedTargetCodeRate,RawCQIDerivedModulation,LinkAdaptationMCSIndex,LinkAdaptationDecisionReason,MCSSelectionSource,MCSValueStatus,CQIBasedMCS,SmoothedCQI,InstantaneousCQIMCS,DeltaMCS,StaticDeltaMCS,OLLAAdjustedMCSBeforeCQICeiling,OLLABaseRequiredSINR_dB,OLLATargetRequiredSINR_dB,OLLAThresholdSource,EffectiveCQISmoothingAlpha,CSITemporalCorrelationWeight,CSIAgeSeconds,CSICoherenceTimeSeconds,CSIAgingModel,SubbandSINRVector_dB,AgedSubbandSINRVector_dB,PostEqSINRPerLayer_dB,AgedPostEqSINRPerLayer_dB,SubbandAgingPenaltyVector_dB,LayerAgingPenaltyVector_dB,SubbandCSIAgeSlots,LayerCSIAgeSlots,SubbandDopplerHz,LayerDopplerHz,SpatialSignatureToken,SpatialSignatureSHA256,SpatialSignatureSource,SpatialSignatureSourceSlot,SpatialSignatureMeasurementDirection,SpatialSignatureReciprocityMode,OuterLoopEnabled,InnerLoopEnabled,LinkAdaptationStateUpdateCount,OLLAUpdateCount,OLLAStateAuthority,OLLAUpdateCountBeforeEvent,OLLAUpdateCountAfterEvent,OLLAUpdateAppliedAtThisEvent,OLLAUpdateAuthorized,OLLAFeedbackEventType,OLLAUpdateAuthoritySource,OLLAFeedbackEligible,OLLAFeedbackExclusionReason,SchedulerCQIRawCQI,SchedulerResolvedCQI,SchedulerAdjustedSINR_dB,SchedulerSINRBackoff_dB,SchedulerCQISource,CRCPass,MUMIMOEnabled,MUMIMOGroupSize,MUMIMOGroupId,ServingCell,Processed,RightCensored,CensorBoundarySlot,CensorReason,CensorScope
"DL",1,701,6,9,6,9,NaN,NaN,NaN,"",NaN,"received_CSI_UCI","decoded_CSI_fields_not_raw_UE_measurements","DL_UE1_SRC6_DUE9","{""Direction"":""DL"",""UEIndex"":1,""RNTI"":701,""SourceSlot"":6,""DueSlot"":9,""EnqueuedSlot"":6,""DeliveredSlot"":null,""MeasurementAvailableSlot"":6,""MeasurementAvailableAtSample"":null,""MeasurementClockEpoch"":null,""MeasurementClockDomain"":""slot_only"",""CSIReferenceSlot"":null,""SourceSignal"":""CSI-RS"",""MeasurementSource"":""nrCSIRSMeasurements_runtime_received_grid"",""ReportIdentity"":""DL_UE1_SRC6_DUE9"",""UEReferenceRecordJSON"":"""",""DeliveryStatus"":""pending_receiver_decoded_csi_uci"",""CSIReportConfigID"":""csi-report-0"",""CSIConfigurationEpoch"":0,""CSIUCIChannel"":""PUSCH"",""CSIPart1BitsToken"":""{\""ContractVersion\"":\""sixgr_raw_csv_array/v1\"",\""Class\"":\""int8\"",\""Size\"":[7,1],\""ValueKind\"":\""numeric_bytes\"",\""RealHex\"":\""01010101010000\"",\""ImagHex\"":\""\"",\""Values\"":[],\""MissingMask\"":[]}"",""CSIPart2BitsToken"":""{\""ContractVersion\"":\""sixgr_raw_csv_array/v1\"",\""Class\"":\""int8\"",\""Size\"":[2,1],\""ValueKind\"":\""numeric_bytes\"",\""RealHex\"":\""0100\"",\""ImagHex\"":\""\"",\""Values\"":[],\""MissingMask\"":[]}"",""CSIPart1BitCount"":7,""CSIPart2BitCount"":1,""CSIUCIBitCount"":8,""CSIUCITransport"":""pusch_decoded"",""CSIUCIDecodeOk"":true,""CSIUCIMultiplexedOnPUSCH"":true,""CSIUCIPUSCHGrantContextId"":""CSI-PUSCH-CONTEXT"",""CSIUCICRCPass"":null,""CSIUCIDecodedBitCount"":8,""CSIUCIDecodedBitsToken"":""{\""ContractVersion\"":\""sixgr_raw_csv_array/v1\"",\""Class\"":\""int8\"",\""Size\"":[8,1],\""ValueKind\"":\""numeric_bytes\"",\""RealHex\"":\""0101010101000001\"",\""ImagHex\"":\""\"",\""Values\"":[],\""MissingMask\"":[]}"",""CSIUCIDeliveryReason"":""receiver_decoded_typed_csi_ready_for_scheduler"",""CQI"":12,""RI"":2,""PMI"":1,""LI"":null,""CRI"":3,""PMI_I11"":null,""PMI_I12"":null,""PMI_I13"":null,""PMI_I2"":null,""SINR_dB"":80,""SINRSource"":""received_csirs_post_equalization_sinr"",""SINRValueRole"":""measured_reference_signal_scheduling_input"",""SINRValueStatus"":""OK"",""MCSIndex"":22,""TargetCodeRate"":0.650390625,""Modulation"":""64QAM"",""RawCQIDerivedMCS"":22,""RawCQIDerivedTargetCodeRate"":0.650390625,""RawCQIDerivedModulation"":""64QAM"",""LinkAdaptationMCSIndex"":null,""LinkAdaptationDecisionReason"":"""",""MCSSelectionSource"":"""",""MCSValueStatus"":"""",""CQIBasedMCS"":null,""SmoothedCQI"":null,""InstantaneousCQIMCS"":null,""DeltaMCS"":null,""StaticDeltaMCS"":null,""OLLAAdjustedMCSBeforeCQICeiling"":null,""OLLABaseRequiredSINR_dB"":null,""OLLATargetRequiredSINR_dB"":null,""OLLAThresholdSource"":"""",""EffectiveCQISmoothingAlpha"":null,""CSITemporalCorrelationWeight"":null,""CSIAgeSeconds"":null,""CSICoherenceTimeSeconds"":null,""CSIAgingModel"":"""",""SubbandSINRVector_dB"":""80,80"",""AgedSubbandSINRVector_dB"":"""",""PostEqSINRPerLayer_dB"":""80,80"",""AgedPostEqSINRPerLayer_dB"":"""",""SubbandAgingPenaltyVector_dB"":"""",""LayerAgingPenaltyVector_dB"":"""",""SubbandCSIAgeSlots"":"""",""LayerCSIAgeSlots"":"""",""SubbandDopplerHz"":"""",""LayerDopplerHz"":"""",""SpatialSignatureToken"":"""",""SpatialSignatureSHA256"":"""",""SpatialSignatureSource"":"""",""SpatialSignatureSourceSlot"":6,""SpatialSignatureMeasurementDirection"":"""",""SpatialSignatureReciprocityMode"":"""",""OuterLoopEnabled"":false,""InnerLoopEnabled"":false,""LinkAdaptationStateUpdateCount"":null,""OLLAUpdateCount"":null,""OLLAStateAuthority"":"""",""OLLAUpdateCountBeforeEvent"":null,""OLLAUpdateCountAfterEvent"":null,""OLLAUpdateAppliedAtThisEvent"":false,""OLLAUpdateAuthorized"":false,""OLLAFeedbackEventType"":"""",""OLLAUpdateAuthoritySource"":"""",""OLLAFeedbackEligible"":false,""OLLAFeedbackExclusionReason"":"""",""SchedulerCQIRawCQI"":null,""SchedulerResolvedCQI"":null,""SchedulerAdjustedSINR_dB"":null,""SchedulerSINRBackoff_dB"":null,""SchedulerCQISource"":"""",""CRCPass"":1,""MUMIMOEnabled"":true,""MUMIMOGroupSize"":2,""MUMIMOGroupId"":17,""ServingCell"":1,""Processed"":false,""RightCensored"":false,""CensorBoundarySlot"":null,""CensorReason"":"""",""CensorScope"":""""}","delivered_to_runtime_scheduler","csi-report-0",0,"PUSCH","{""ContractVersion"":""sixgr_raw_csv_array/v1"",""Class"":""int8"",""Size"":[7,1],""ValueKind"":""numeric_bytes"",""RealHex"":""01010101010000"",""ImagHex"":"""",""Values"":[],""MissingMask"":[]}","{""ContractVersion"":""sixgr_raw_csv_array/v1"",""Class"":""int8"",""Size"":[2,1],""ValueKind"":""numeric_bytes"",""RealHex"":""0100"",""ImagHex"":"""",""Values"":[],""MissingMask"":[]}",7,1,8,"pusch_decoded",1,1,"CSI-PUSCH-CONTEXT",NaN,8,"{""ContractVersion"":""sixgr_raw_csv_array/v1"",""Class"":""int8"",""Size"":[8,1],""ValueKind"":""numeric_bytes"",""RealHex"":""0101010101000001"",""ImagHex"":"""",""Values"":[],""MissingMask"":[]}","receiver_decoded_typed_csi_ready_for_scheduler",12,2,1,NaN,3,NaN,NaN,NaN,NaN,NaN,"not_reported_in_CSI_payload","unavailable_not_a_received_SINR_measurement","NA_not_reported",20,0.5537109375,"64QAM",22,0.650390625,"64QAM",20,"adaptation_scheduled","runtime_cqi_to_amc","measured_cqi_mapped",20,11,20,0,0,20,14.34,14.34,"resolveWidebandCQI.lab_default_threshold_table",0.501893357119409,0.996213285761182,0.003,0.064755170928,"wideband_jakes_measured_csi","","","","","","","","","","","","","",NaN,"","",1,1,1,0,"receiver_harq_feedback_state",0,0,0,0,"csi_measurement_delivery","metrics.AllowOLLAUpdate",0,"event_not_authorized_for_olla:csi_measurement_delivery",12,11,NaN,0.0329534140021548,"runtime_reported_cqi",NaN,0,NaN,NaN,1,1,0,NaN,"",""
