Direction,CapturePoint,Port,SampleCount,SampleRateHz,CenterFrequencyHz,CommonEndpointFullScale,RawMAT,RawSHA256,WIQFile,WIQSHA256,VSAMATFile,VSAMATSHA256,QuantizationMaxError,ClippedComponents,InstrumentImportVerified,StandardNR
"DL","TX",1,491520,491520000,7000000000,0.0322582704309507,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_tx\raw_iq.mat","a0b2a88ca92c57475e49a0a88ce71712ea9a6f3b4f2d9203d01a01b77b29972e","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_tx\port_1.wiq","7bb32fa7239ea4c82866329d1fc89150187007786d02aee5ce2cdbe00943617f","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_tx\port_1_vsa.mat","a09a43ee60974eb047054ef1f6f6b8c80759a9ca55a6bf0e7742ea4b47461f51",1.52592490127168e-05,0,0,0
"DL","TX",2,491520,491520000,7000000000,0.0322582704309507,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_tx\raw_iq.mat","a0b2a88ca92c57475e49a0a88ce71712ea9a6f3b4f2d9203d01a01b77b29972e","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_tx\port_2.wiq","1dcf50d3dfc411bf7a11633bf5763a8a6ee08255348f3fd28d6c010a7ec01ead","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_tx\port_2_vsa.mat","686472c959979de79aac8ff308df5e075c77f7a05b4e9ffa48daf70f15dd7e9a",1.52592441748393e-05,0,0,0
"DL","RX",1,491520,491520000,7000000000,0.0322490400740021,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_rx\raw_iq.mat","ce0c919e137fb40a29a0d0762b950909ed2a4bde696048475cd56f6c82ac9aaf","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_rx\port_1.wiq","30abbdcd4032d689504a5fe041954e84cb84f0d3121f62166eed6c9effcd4225","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_rx\port_1_vsa.mat","76c10e61296f07067b887e5910cd9580d9935205d1ddd8e423d6f6b7a7f9d50f",1.52592354692432e-05,0,0,0
"DL","RX",2,491520,491520000,7000000000,0.0322490400740021,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_rx\raw_iq.mat","ce0c919e137fb40a29a0d0762b950909ed2a4bde696048475cd56f6c82ac9aaf","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_rx\port_2.wiq","950020f0d1014bedf2894bd216d3c8da83850c7f06181c2380166198e6227ec2","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\dl_rx\port_2_vsa.mat","b0c5f69045d415f9cb8bebc4d436df362e803f5ef09d15a317533bdad550dea6",1.52592369609137e-05,0,0,0
"UL","TX",1,491520,491520000,7000000000,0.0315268275064906,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_tx\raw_iq.mat","4d476e70ddfdb6c3f2a463630a9a624636488033ad055db874e5cffd8824ffdd","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_tx\port_1.wiq","7650366b121a48c085a9eaae3faa8f63284d44075e49bdb002daa29193429d2c","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_tx\port_1_vsa.mat","74381b9ff5c274e53782229689f32cf55fc0329365252e148b449efb858df0d2",1.52592497645043e-05,0,0,0
"UL","TX",2,491520,491520000,7000000000,0.0315268275064906,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_tx\raw_iq.mat","4d476e70ddfdb6c3f2a463630a9a624636488033ad055db874e5cffd8824ffdd","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_tx\port_2.wiq","29b38943102fe89d67e7dd2d55c7440db1a04a924a9fb4865853399df3442bfb","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_tx\port_2_vsa.mat","e9a2bbf27ef546c2376e2f5be1c1456547522284aa4aed7536f2c2f79f35b112",1.52591379845857e-05,0,0,0
"UL","RX",1,491520,491520000,7000000000,0.0314935456390252,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_rx\raw_iq.mat","1b9181d378edcc9f074dc0072d0ea28ccfd9ba7837f064f79a510596a6261f5d","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_rx\port_1.wiq","378e81b6f706b597340a932f4af8700d53870aa77eff6c846b501c282b74db49","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_rx\port_1_vsa.mat","5e1cc05cbde1ff3dd4637c6b51b1f352fa688291ba8646261e21b42031949c6a",1.52592004727282e-05,0,0,0
"UL","RX",2,491520,491520000,7000000000,0.0314935456390252,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_rx\raw_iq.mat","1b9181d378edcc9f074dc0072d0ea28ccfd9ba7837f064f79a510596a6261f5d","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_rx\port_2.wiq","40d9d5fb75926de2275acac54dff5989fafbac22b6ae9b006d84d702df301cf8","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\checkpoint_3f0ed1e4_validation_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db\committed_source\waveform\ul_rx\port_2_vsa.mat","7508bcc9205e8e1c1d24cb32d201b720dac3b74de15a267c257213f34fb7a471",1.52592514130329e-05,0,0,0
