RunID,RuleID,FamilyID,Severity,Metric,ObservedValue,Threshold,Passed,EvidenceCSV,Status
mimo_impact_20260726T182409Z,MRULE-015,F15,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-016,F16,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-017,F17,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-018,F18,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-019,F19,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-020,F20,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-021,F21,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-022,F22,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-023,F23,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-024,F24,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-025,F25,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-026,F26,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-027,F27,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-028,F28,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-029,F29,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-030,F30,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-031,F31,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-032,F32,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-033,F33,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-034,F34,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-035,F35,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-036,F36,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-037,F37,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-038,F38,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-039,F39,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-040,F40,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-041,F41,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-042,F42,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-043,F43,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-044,F44,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-045,F45,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-046,F46,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-047,F47,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-048,F48,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-049,F49,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-050,F50,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-051,F51,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-052,F52,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-053,F53,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-054,F54,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-055,F55,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-056,F56,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-057,F57,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-058,F58,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-059,F59,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-060,F60,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-061,F61,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-062,F62,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-063,F63,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-064,F64,HARD,technical_invariant,12,12_executed_invariants,true,mimo_impact_raw_trials.csv|mimo_impact_operating_points.csv,PASS
mimo_impact_20260726T182409Z,MRULE-065,F01,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-066,F02,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-067,F03,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-068,F04,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-069,F05,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-070,F06,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-071,F07,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-072,F08,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-073,F09,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-074,F10,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-075,F11,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-076,F12,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-077,F13,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-078,F14,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-079,F15,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-080,F16,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-081,F17,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-082,F18,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-083,F19,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-084,F20,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-085,F21,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-086,F22,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-087,F23,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-088,F24,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-089,F25,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-090,F26,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-091,F27,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-092,F28,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-093,F29,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-094,F30,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-095,F31,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
mimo_impact_20260726T182409Z,MRULE-096,F32,STATISTICAL,primary_effect,6,6_paired_effects_evaluated,true,mimo_impact_pairwise_effects.csv,PASS
