RunID,ExperimentID,NumUE,UEID,AngularSeparationDeg,PowerDeltaDB,Receiver,MeasuredSINRDB,BLER,GoodputMbps,Fairness,Status,FamilyID,Variant,FactorName,FactorValue,SNRDB,ExecutionBackend,ApproximationMode,TruthQualified
mimo_impact_20260726T123109Z,F32_P06_T,4,UE1,60,0,MMSE,-1.5368567074659305,0.96850000000000003,0.0015120000000000003,1,PASS,F32,treatment,mu_users,4,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F32_P06_T,4,UE2,60,0,MMSE,-4.5368567074659305,0.97850000000000004,0.0015120000000000003,1,PASS,F32,treatment,mu_users,4,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P01_B,2,UE1,5,0,MMSE,-18.77495417361764,1,0,1,PASS,F33,baseline,angular_separation,5,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P01_B,2,UE2,5,0,MMSE,-21.77495417361764,1,0,1,PASS,F33,baseline,angular_separation,5,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P01_T,2,UE1,60,0,MMSE,-11.733560385378793,1,0,1,PASS,F33,treatment,angular_separation,60,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P01_T,2,UE2,60,0,MMSE,-14.733560385378793,1,0,1,PASS,F33,treatment,angular_separation,60,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P02_B,2,UE1,5,0,MMSE,-14.321313797824136,1,0,1,PASS,F33,baseline,angular_separation,5,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P02_B,2,UE2,5,0,MMSE,-17.321313797824136,1,0,1,PASS,F33,baseline,angular_separation,5,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P02_T,2,UE1,60,0,MMSE,-7.1709066186195267,0.99950000000000006,2.4000000000000001e-05,1,PASS,F33,treatment,angular_separation,60,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P02_T,2,UE2,60,0,MMSE,-10.170906618619526,1,2.4000000000000001e-05,1,PASS,F33,treatment,angular_separation,60,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P03_B,2,UE1,5,0,MMSE,-9.8292632759255554,1,0,1,PASS,F33,baseline,angular_separation,5,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P03_B,2,UE2,5,0,MMSE,-12.829263275925555,1,0,1,PASS,F33,baseline,angular_separation,5,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P03_T,2,UE1,60,0,MMSE,-2.4170864014014297,0.97750000000000004,0.0010799999999999998,1,PASS,F33,treatment,angular_separation,60,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P03_T,2,UE2,60,0,MMSE,-5.4170864014014297,0.98750000000000004,0.0010799999999999998,1,PASS,F33,treatment,angular_separation,60,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P04_B,2,UE1,5,0,MMSE,-6.7800487144978252,0.99850000000000005,7.2000000000000002e-05,1,PASS,F33,baseline,angular_separation,5,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P04_B,2,UE2,5,0,MMSE,-9.7800487144978252,1,7.2000000000000002e-05,1,PASS,F33,baseline,angular_separation,5,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P04_T,2,UE1,60,0,MMSE,1.1259652884733302,0.86150000000000004,0.0066480000000000046,1,PASS,F33,treatment,angular_separation,60,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P04_T,2,UE2,60,0,MMSE,-1.8740347115266698,0.87150000000000005,0.0066480000000000046,1,PASS,F33,treatment,angular_separation,60,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P05_B,2,UE1,5,0,MMSE,-5.0650054481434426,0.997,0.000144,1,PASS,F33,baseline,angular_separation,5,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P05_B,2,UE2,5,0,MMSE,-8.0650054481434417,1,0.000144,1,PASS,F33,baseline,angular_separation,5,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P05_T,2,UE1,60,0,MMSE,3.3597904454852876,0.71050000000000002,0.013896000000000009,1,PASS,F33,treatment,angular_separation,60,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P05_T,2,UE2,60,0,MMSE,0.3597904454852876,0.72050000000000003,0.013896000000000009,1,PASS,F33,treatment,angular_separation,60,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P06_B,2,UE1,5,0,MMSE,-4.3603146063633487,0.995,0.00023999999999999998,1,PASS,F33,baseline,angular_separation,5,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P06_B,2,UE2,5,0,MMSE,-7.3603146063633487,1,0.00023999999999999998,1,PASS,F33,baseline,angular_separation,5,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P06_T,2,UE1,60,0,MMSE,4.3816219303674426,0.629,0.017808000000000015,1,PASS,F33,treatment,angular_separation,60,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F33_P06_T,2,UE2,60,0,MMSE,1.3816219303674426,0.63900000000000001,0.017808000000000015,1,PASS,F33,treatment,angular_separation,60,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P01_B,2,UE1,60,0,MMSE,-11.901919724367788,1,0,1,PASS,F34,baseline,dmrs_identity,orthogonal,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P01_B,2,UE2,60,0,MMSE,-14.901919724367788,1,0,1,PASS,F34,baseline,dmrs_identity,orthogonal,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P01_T,2,UE1,60,0,MMSE,150.86637923601947,0,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P01_T,2,UE2,60,0,MMSE,147.86637923601947,0.01,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P02_B,2,UE1,60,0,MMSE,-7.0146167213163046,1,0,1,PASS,F34,baseline,dmrs_identity,orthogonal,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P02_B,2,UE2,60,0,MMSE,-10.014616721316305,1,0,1,PASS,F34,baseline,dmrs_identity,orthogonal,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P02_T,2,UE1,60,0,MMSE,150.9683135816671,0,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P02_T,2,UE2,60,0,MMSE,147.9683135816671,0.01,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P03_B,2,UE1,60,0,MMSE,-2.5442143052975963,0.97999999999999998,0.00095999999999999992,1,PASS,F34,baseline,dmrs_identity,orthogonal,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P03_B,2,UE2,60,0,MMSE,-5.5442143052975963,0.98999999999999999,0.00095999999999999992,1,PASS,F34,baseline,dmrs_identity,orthogonal,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P03_T,2,UE1,60,0,MMSE,151.03614830700059,0,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P03_T,2,UE2,60,0,MMSE,148.03614830700059,0.01,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P04_B,2,UE1,60,0,MMSE,1.0078809519593352,0.84799999999999998,0.0072960000000000047,1,PASS,F34,baseline,dmrs_identity,orthogonal,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P04_B,2,UE2,60,0,MMSE,-1.9921190480406648,0.85799999999999998,0.0072960000000000047,1,PASS,F34,baseline,dmrs_identity,orthogonal,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P04_T,2,UE1,60,0,MMSE,151.00825225175967,0,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P04_T,2,UE2,60,0,MMSE,148.00825225175967,0.01,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P05_B,2,UE1,60,0,MMSE,3.3111234680306283,0.70550000000000002,0.014136000000000011,1,PASS,F34,baseline,dmrs_identity,orthogonal,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P05_B,2,UE2,60,0,MMSE,0.31112346803062829,0.71550000000000002,0.014136000000000011,1,PASS,F34,baseline,dmrs_identity,orthogonal,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P05_T,2,UE1,60,0,MMSE,151.05378521085666,0,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P05_T,2,UE2,60,0,MMSE,148.05378521085666,0.01,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P06_B,2,UE1,60,0,MMSE,4.3279098761546546,0.63200000000000001,0.017664000000000013,1,PASS,F34,baseline,dmrs_identity,orthogonal,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P06_B,2,UE2,60,0,MMSE,1.3279098761546546,0.64200000000000002,0.017664000000000013,1,PASS,F34,baseline,dmrs_identity,orthogonal,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P06_T,2,UE1,60,0,MMSE,151.04679827141337,0,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F34_P06_T,2,UE2,60,0,MMSE,148.04679827141337,0.01,0.047999999999999446,1,PASS,F34,treatment,dmrs_identity,collision,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P01_B,2,UE1,60,0,MMSE,-11.795519349008426,1,0,1,PASS,F35,baseline,power_delta_db,0,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P01_B,2,UE2,60,0,MMSE,-14.795519349008426,1,0,1,PASS,F35,baseline,power_delta_db,0,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P01_T,2,UE1,60,20,MMSE,-12.965099379168999,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P01_T,2,UE2,60,20,MMSE,-15.965099379168999,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P02_B,2,UE1,60,0,MMSE,-6.9686078159442966,0.999,4.8000000000000001e-05,1,PASS,F35,baseline,power_delta_db,0,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P02_B,2,UE2,60,0,MMSE,-9.9686078159442957,1,4.8000000000000001e-05,1,PASS,F35,baseline,power_delta_db,0,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P02_T,2,UE1,60,20,MMSE,-9.8189324974488112,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P02_T,2,UE2,60,20,MMSE,-12.818932497448811,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P03_B,2,UE1,60,0,MMSE,-2.2213965695330522,0.98199999999999998,0.00086399999999999986,1,PASS,F35,baseline,power_delta_db,0,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P03_B,2,UE2,60,0,MMSE,-5.2213965695330522,0.99199999999999999,0.00086399999999999986,1,PASS,F35,baseline,power_delta_db,0,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P03_T,2,UE1,60,20,MMSE,-7.7619087931846282,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P03_T,2,UE2,60,20,MMSE,-10.761908793184627,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P04_B,2,UE1,60,0,MMSE,1.0168550353468084,0.86399999999999999,0.0065280000000000043,1,PASS,F35,baseline,power_delta_db,0,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P04_B,2,UE2,60,0,MMSE,-1.9831449646531916,0.874,0.0065280000000000043,1,PASS,F35,baseline,power_delta_db,0,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P04_T,2,UE1,60,20,MMSE,-7.334641026797331,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P04_T,2,UE2,60,20,MMSE,-10.334641026797332,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P05_B,2,UE1,60,0,MMSE,3.2225279448910107,0.71599999999999997,0.01363200000000001,1,PASS,F35,baseline,power_delta_db,0,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P05_B,2,UE2,60,0,MMSE,0.22252794489101069,0.72599999999999998,0.01363200000000001,1,PASS,F35,baseline,power_delta_db,0,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P05_T,2,UE1,60,20,MMSE,-7.0768052830093806,0.999,4.8000000000000001e-05,0.50999900009999,PASS,F35,treatment,power_delta_db,20,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P05_T,2,UE2,60,20,MMSE,-10.076805283009381,1,4.8000000000000001e-05,0.50999900009999,PASS,F35,treatment,power_delta_db,20,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P06_B,2,UE1,60,0,MMSE,4.3943618949128256,0.63600000000000001,0.017472000000000012,1,PASS,F35,baseline,power_delta_db,0,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P06_B,2,UE2,60,0,MMSE,1.3943618949128256,0.64600000000000002,0.017472000000000012,1,PASS,F35,baseline,power_delta_db,0,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P06_T,2,UE1,60,20,MMSE,-6.8588589468923207,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F35_P06_T,2,UE2,60,20,MMSE,-9.8588589468923207,1,0,0.50999900009999,PASS,F35,treatment,power_delta_db,20,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P01_B,2,UE1,60,0,MMSE,-11.715637563895715,1,0,1,PASS,F36,baseline,scheduler,channel_gain,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P01_B,2,UE2,60,0,MMSE,-14.715637563895715,1,0,1,PASS,F36,baseline,scheduler,channel_gain,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P01_T,2,UE1,60,0,MMSE,-11.715637563895715,1,0,1,PASS,F36,treatment,scheduler,weighted_sum_rate,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P01_T,2,UE2,60,0,MMSE,-14.715637563895715,1,0,1,PASS,F36,treatment,scheduler,weighted_sum_rate,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P02_B,2,UE1,60,0,MMSE,-7.1415610828443548,0.99950000000000006,2.4000000000000001e-05,1,PASS,F36,baseline,scheduler,channel_gain,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T123109Z,F36_P02_B,2,UE2,60,0,MMSE,-10.141561082844355,1,2.4000000000000001e-05,1,PASS,F36,baseline,scheduler,channel_gain,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
