RunID,ExperimentID,MobilityKMH,Blockage,ReportDelaySlots,BeamSwitches,WrongBeamSlots,OutageProbability,RecoveryLatencySlots,GoodputMbps,Status,FamilyID,Variant,FactorName,FactorValue,SNRDB,ExecutionBackend,ApproximationMode,TruthQualified
mimo_impact_20260726T182409Z,F46_P03_T,3,false,0,1,0,0,0,0.004464000000000001,PASS,F46,treatment,refinement,CSI-RS,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F46_P04_B,3,false,0,0,0,0,0,0.016224000000000009,PASS,F46,baseline,refinement,disabled,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F46_P04_T,3,false,0,1,0,0,0,0.021264000000000016,PASS,F46,treatment,refinement,CSI-RS,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F46_P05_B,3,false,0,0,0,0,0,0.029088000000000024,PASS,F46,baseline,refinement,disabled,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F46_P05_T,3,false,0,1,0,0,0,0.034512000000000022,PASS,F46,treatment,refinement,CSI-RS,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F46_P06_B,3,false,0,0,0,0,0,0.034128000000000026,PASS,F46,baseline,refinement,disabled,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F46_P06_T,3,false,0,1,0,0,0,0.039264000000000028,PASS,F46,treatment,refinement,CSI-RS,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P01_B,3,false,0,0,0,0,0,0,PASS,F47,baseline,ul_beam,configured,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P01_T,3,false,0,0,0,0,0,0,PASS,F47,treatment,ul_beam,measured_srs,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P02_B,3,false,0,0,0,0,0,0.00033600000000000004,PASS,F47,baseline,ul_beam,configured,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P02_T,3,false,0,0,0,0,0,0,PASS,F47,treatment,ul_beam,measured_srs,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P03_B,3,false,0,0,0,0,0,0.0051600000000000031,PASS,F47,baseline,ul_beam,configured,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P03_T,3,false,0,0,0,0,0,0.0030959999999999994,PASS,F47,treatment,ul_beam,measured_srs,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P04_B,3,false,0,0,0,0,0,0.01384800000000001,PASS,F47,baseline,ul_beam,configured,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P04_T,3,false,0,0,0,0,0,0.018288000000000013,PASS,F47,treatment,ul_beam,measured_srs,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P05_B,3,false,0,0,0,0,0,0.021000000000000015,PASS,F47,baseline,ul_beam,configured,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P05_T,3,false,0,0,0,0,0,0.028728000000000017,PASS,F47,treatment,ul_beam,measured_srs,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P06_B,3,false,0,0,0,0,0,0.023520000000000017,PASS,F47,baseline,ul_beam,configured,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F47_P06_T,3,false,0,0,0,0,0,0.028032000000000019,PASS,F47,treatment,ul_beam,measured_srs,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P01_B,3,false,0,0,1,0.0050000000000000001,0,0,PASS,F48,baseline,mobility_kmh,3,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P01_T,120,false,0,0,3,0.20000000000000001,0,0,PASS,F48,treatment,mobility_kmh,120,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P02_B,3,false,0,0,1,0.0050000000000000001,0,0.000144,PASS,F48,baseline,mobility_kmh,3,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P02_T,120,false,0,0,3,0.20000000000000001,0,0,PASS,F48,treatment,mobility_kmh,120,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F48_P03_B,3,false,0,0,1,0.0050000000000000001,0,0.0037920000000000011,PASS,F48,baseline,mobility_kmh,3,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
