relative_path,extension,bytes,sha256,width_px,height_px,format
reports/image/power_energy_cumulative.png,.png,36406,a61b7e571498a9586b1986509fa21e4e9b67e95b959ae5be604e45751e85b677,1194,719,PNG
reports/image/prb_allocation_heatmap.png,.png,30264,2b82f8b62fcc1a40b18a6c17f137cd31c5fd9a0c89048114d60deadbecfd4f2e,1194,719,PNG
reports/image/rf_impairment_chain.png,.png,40486,c28ea15357ecd2fe5a6056c5dfbfa281e179d4431daffb369eccb0857e314e89,1346,744,PNG
rf/image/cfo_to_tracking_traces.png,.png,61791,dc274205c99c9fd05645248ba0ab6ba8870fd06d69cddc2f2c7a67d920312258,1194,719,PNG
rf/image/rf_impairment_chain.png,.png,40486,c28ea15357ecd2fe5a6056c5dfbfa281e179d4431daffb369eccb0857e314e89,1346,744,PNG
traffic/image/latency_cdf.png,.png,67573,b20eb77ca6134023b71c0744f01a107cc42b8fe4cc24093eedf1893eb0d78bf2,1194,719,PNG
validation/image/ber_vs_ecno.png,.png,34835,c6a7ebe872fbdc0ac5d5f393ebdf2b0c6dcbdc6ea1b711eb4211abbfa210ee47,1194,719,PNG
validation/image/ber_vs_sinr.png,.png,36424,2a23a02fb0c02806a1e46cf239b431fe8e140daf38370f57a54b998d1490cb32,1194,719,PNG
validation/image/bler_vs_ecno.png,.png,35015,d1f2777f0f03733ca397bd1592299d19d56b17ddd1358e9f7f0343942d770ab2,1194,719,PNG
validation/image/bler_vs_measured_posteq_sinr_bins_diagnostic.png,.png,45444,3cf81df69c023e5a5a8dbc0dc1a54225ce109c256b2669297933f2c35e5f4a94,1194,719,PNG
validation/image/bler_vs_sinr.png,.png,36659,17d4cfd1b6763ca84e96e3b4ab5bcdff451a0730aee80732cba82323af4a204e,1194,719,PNG
validation/image/complexity_vs_gain.png,.png,35896,f360e6eb4c113fef146fc608e9773501b081a80b63d54f55fd9ac05d5bbe4e80,1194,719,PNG
validation/image/control_pass_rates.png,.png,30899,13193bc75e404c6f0eea5765c305e845b65c9dfb1770455501094443fe27df95,1194,719,PNG
validation/image/distance_vs_sinr.png,.png,38920,8290788b29b3a7c2ffe6d47d55ef8884a3322978a716b4c544d3e01e8dc136d0,894,596,PNG
validation/image/heatmap_band_feature_kpi.png,.png,53304,39280f9ab0796acbbc5456a0e5d41ce073a2e19b9d7af50aaec10cf8045c3144,1194,719,PNG
validation/image/heatmap_impairment_kpi.png,.png,55257,129979e1f766ba92fb1cd4ccaa1077865358c6cf55304acf8c1c848006565675,1194,719,PNG
validation/image/llr_histograms.png,.png,32472,bc4cc62bfe37ecd3c59f9fd21e74648b3ca9c1cebb375617dd4d19caa8ffec29,1194,719,PNG
validation/image/measured_sinr_distribution.png,.png,36187,80c020434e71448a1df137d48a0db7aa0d178c2d25ea5705d2e1e1621b2e62af,877,596,PNG
validation/image/metric_coverage_by_category.png,.png,51682,fc1b558e4143a5248bfade808145e223925aae85db3a9e2a9664e230c6c241ea,1194,719,PNG
validation/image/papr_ccdf.png,.png,40092,c1023da8077ae4be3e82688c68961c6b5a14aea806884e40ff3fa5bfab2b54e6,1194,719,PNG
validation/image/power_energy_cumulative.png,.png,36406,a61b7e571498a9586b1986509fa21e4e9b67e95b959ae5be604e45751e85b677,1194,719,PNG
validation/image/prb_allocation_heatmap.png,.png,30264,2b82f8b62fcc1a40b18a6c17f137cd31c5fd9a0c89048114d60deadbecfd4f2e,1194,719,PNG
waveform/image/equalized_constellations.png,.png,163503,f605151c393d3dad90ca1605da39ebb4eb6f012dd8440ce32b007060e467735c,1194,719,PNG
