RunID,ExperimentID,FamilyID,CollisionType,ExactREOverlap,Orthogonal,ResolutionAction,CollisionRate,UCIRecoveryRate,Status
PUCCH_IMPACT_R18,F09-E05-T,F09,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F09-E06-B,F09,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F09-E06-T,F09,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E01-B,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E01-T,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E02-B,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E02-T,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E03-B,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E03-T,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E04-B,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E04-T,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E05-B,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E05-T,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E06-B,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F10-E06-T,F10,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E01-B,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E01-T,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E02-B,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E02-T,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E03-B,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E03-T,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E04-B,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E04-T,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E05-B,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E05-T,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E06-B,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F11-E06-T,F11,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E01-B,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E01-T,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E02-B,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E02-T,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E03-B,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E03-T,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E04-B,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E04-T,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E05-B,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E05-T,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E06-B,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F12-E06-T,F12,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E01-B,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E01-T,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E02-B,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E02-T,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E03-B,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E03-T,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E04-B,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E04-T,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E05-B,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E05-T,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E06-B,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F13-E06-T,F13,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E01-B,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E01-T,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E02-B,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E02-T,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E03-B,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E03-T,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E04-B,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E04-T,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E05-B,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E05-T,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E06-B,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F14-E06-T,F14,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E01-B,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E01-T,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E02-B,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E02-T,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E03-B,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E03-T,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E04-B,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E04-T,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E05-B,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E05-T,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E06-B,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F15-E06-T,F15,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E01-B,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E01-T,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E02-B,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E02-T,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E03-B,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
PUCCH_IMPACT_R18,F16-E03-T,F16,NON_OVERLAP,0,1,TRANSMIT_BOTH,0,1,PASS
