RunID,ExperimentID,FamilyID,Channel,SNR_dB,CFOHz,TimingOffsetSamples,PhaseNoiseProfile,MeasuredSINR_dB,EVMPercent,BLER,FalseAlarmProbability,Status
PUCCH_IMPACT_R18,F07-E03-B,F07,AWGN,0,0,0,disabled,18.9579177875008,799.385988899302,0,0,PASS
PUCCH_IMPACT_R18,F07-E03-T,F07,AWGN,0,0,0,disabled,18.6248656633129,765.635203601274,0,0,PASS
PUCCH_IMPACT_R18,F07-E04-B,F07,TDL-C,3,0,0,disabled,1.98963202937154,10.171123852746,0,0,PASS
PUCCH_IMPACT_R18,F07-E04-T,F07,TDL-C,3,0,0,disabled,1.75981188104305,10.1435906193905,1,0,PASS
PUCCH_IMPACT_R18,F07-E05-B,F07,CDL-C,6,0,0,disabled,-0.584045989579077,5.93261442936389,1,0,PASS
PUCCH_IMPACT_R18,F07-E05-T,F07,CDL-C,6,0,0,disabled,-0.651830666046304,6.32839361595824,1,0,PASS
PUCCH_IMPACT_R18,F07-E06-B,F07,AWGN,9,0,0,disabled,27.7190977584748,774.30536496157,0,0,PASS
PUCCH_IMPACT_R18,F07-E06-T,F07,AWGN,9,0,0,disabled,27.8143234096147,783.942086774119,0,0,PASS
PUCCH_IMPACT_R18,F08-E01-B,F08,TDL-C,-6,0,0,disabled,-7.00070226881162,29.9412141962888,1,0,PASS
PUCCH_IMPACT_R18,F08-E01-T,F08,TDL-C,-6,0,0,disabled,-6.7722543445813,32.1891174687658,1,0,PASS
PUCCH_IMPACT_R18,F08-E02-B,F08,CDL-C,-3,0,0,disabled,-6.15015483108997,25.539212902724,1,0,PASS
PUCCH_IMPACT_R18,F08-E02-T,F08,CDL-C,-3,0,0,disabled,-6.03842043053458,26.9771149824393,1,0,PASS
PUCCH_IMPACT_R18,F08-E03-B,F08,AWGN,0,0,0,disabled,18.6834361186142,771.496164587988,0,0,PASS
PUCCH_IMPACT_R18,F08-E03-T,F08,AWGN,0,0,0,disabled,18.7870110621994,781.918373178221,0,0,PASS
PUCCH_IMPACT_R18,F08-E04-B,F08,TDL-C,3,0,0,disabled,1.96426972571311,9.55536817412589,0,0,PASS
PUCCH_IMPACT_R18,F08-E04-T,F08,TDL-C,3,0,0,disabled,1.84790721778674,9.92508887138454,0,0,PASS
PUCCH_IMPACT_R18,F08-E05-B,F08,CDL-C,6,0,0,disabled,-0.628361475187761,6.23000887036356,1,0,PASS
PUCCH_IMPACT_R18,F08-E05-T,F08,CDL-C,6,0,0,disabled,-0.690981097839884,6.41685257736861,1,0,PASS
