Direction,SNR_dB,Seed,Frame,Slot,MCS,Modulation,TargetCodeRate,ChannelModel,ChannelModelApplied,ChannelFadingApplied,DopplerHz,CRCApplicable,CRCOutcome,UCIContentMatch,UCICRCApplicable,FormatAdapted,ControlResourceValidity,ReceiverHestSINRApplicable,NMSE_dB,NMSEReferenceSource,TrueChannelOracleAvailable,TrueChannelNMSE_dB,ChannelNMSEThreshold_dB,DetectionMetric,DetectionThreshold,CandidateCount,MissedDetection,FalseAlarm,DTXFlag,PreambleIndex,RequestedPreambleIndex,DetectedPreambleIndex,PreambleIndexFromPeak,PreambleIndexTx,PreambleIndexDetected,PreambleDetected,CollisionDetected,PreambleAmbiguityDetected,PowerPathloss_dB,DownlinkTxPower_dBm,RARNTI,RARWindowExpired,Msg2RARNTIDetected,Msg2DCICrcPass,Msg2PDSCHCrcPass,Msg2PDSCHExplicitMatrixPresent,Msg2PDSCHPrecodingActive,Msg2TimingEstimateUsed,Msg2ChannelEstimateAvailable,Msg2EqualizationAvailable,Msg2LLRFinite,RAPIDMatches,RARULGrantValid,Msg3TimingAdvanceApplied,Msg3PUSCHCrcPass,Msg4PDCCHCrcPass,Msg4PDSCHCrcPass,Msg4PDSCHExplicitMatrixPresent,Msg4PDSCHPrecodingActive,Msg4TimingEstimateUsed,Msg4ChannelEstimateAvailable,Msg4EqualizationAvailable,Msg4LLRFinite,ContentionIdentityMatches,RACompleted,ProxyUsed,Skipped,ToolboxMissing,UsedOracleFields,RuntimeStageWaveformsRequired,RuntimeStageWaveformsUsed,RuntimeSelfLoopWaveformsUsed,RuntimeChannelStateUsed,RuntimeNoiseApplied,MeasuredSINR_dB,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,PostEqSINR_dB,PostEqSINRSource,PostEqSINRValueRole,PostEqSINRValueStatus,PostEqSINRNAReason,PostEqSINRPerLayer_dB,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,CQISource,MCSSelectionSource,MCSValueStatus,OuterLoopEnabled,InnerLoopEnabled,OuterLoopApplied,InnerLoopApplied,CalibrationProfile,RankIndicator,RankDowngradeApplied,PrecoderSource,PrecodingMode,PrecodingActive,ExplicitBeamWeightsApplied,TransformPrecodingApplied,BeamformingApplied,AppliedBeamIndexSet,AppliedPrecoderPMI,AppliedPrecoderPMIType,AppliedPrecoderCodebookMode,RequestedVsAppliedPrecoderPMIMatchStatus,PrecodingMatrixRows,PrecodingMatrixCols,FalseAlarmFlag,DCICrcPass,PDCCHPayloadMatch,PDCCHCausalGrantDecodeOk,PDCCHMissedDetection,PDCCHFalseAlarm,GrantValid,NegativeExpectedOk,PDCCHBlindSearchEnabled,PDCCHREGMappingAvailable,NoiseVariance,NoiseOperatingMode,NoisePowerSource,ServingRxPower_dBm,ServingRxPowerSource,PowerContextDirection,PowerContextTotalTxPower_dBm,NoiseVarStatus,NoiseVarSource,NoiseVarReason,NoiseVarStrictFailure,ReceiverUsable,DecodeAttempted,DecodeUsable,StrictReceiverEvidenceOk,StrictOk,SourceClassification,RuntimeMaterializationStatus,ControlGatingEffect,RuntimeStateConsumer,RuntimeConsumer,RuntimeEvidenceSource,ChannelEstimateAttempted,ChannelEstimateAvailable,SRSChannelEstimateAvailable,ResourceExtractionAttempted,ResourceExtractionAvailable,EqualizationAttempted,EqualizationAvailable,DLSCHDecodeAttempted,DLSCHDecodeAvailable,ULSCHDecodeAttempted,ULSCHDecodeAvailable,LLRAvailable,LLRFinite,PostEqSINRAvailable,PostEqSINRReceiverDerived,ConfiguredSNRLikeSourceRejected,InterferenceCovarianceAvailable,DetectionAttempted,DetectionSuccess,DetectionUsable,MeasurementAttempted,MeasurementUsable,SRSRuntimeEvidenceUsable,FailureReason,TAOutOfRangeFlag,RankEstimate,SRSOccupiedPRBCount,SRSCarrierPRBCount,SRSBandwidthFraction,SRSFrequencyPRBStart,SRSFrequencyPRBEnd,SRSBandwidthCoverageStatus,ConditionNumber_dB,ComputeLatency_ms,ProcedureDelay_ms,AirInterfaceObservation_ms,InjectedCFO_Hz,CFOEstimateAvailability,CFOErrorDefinition,CFOValueStatus,InjectedTimingOffset_samples,TimingEstimate_samples,TrueTimingOffset_samples,TimingEstimateWasClipped,IQImbalanceConfigured,IQImbalanceApplied,InjectedDoppler_Hz,EstimatedDopplerHz,DopplerError_Hz,QCLAccuracy,InterpolationLoss_dB,MismatchSensitivity_dB,AcquisitionTime_ms,TrackingFailureProbability,Status,Crash,LinkAdaptationApplied,LinkAdaptationScheduled,IsWarmupFrame,SFN,UEID,BaseStationID,PRBStart,MCSIndex,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,AppliedAWGNSNR_dB,LargeScaleSINR_dB,ServingRSRP_dBm,CSI_RSRP_dB,AppliedLargeScaleGain_dB,AppliedLargeScaleLoss_dB,AppliedBasePathloss_dB,AppliedPathloss_dB,AppliedShadowFading_dB,AppliedO2I_dB,AppliedLargeScaleGainSource,TimingEstimateUsed,UseIdealTimingSync,InterfererBeamformingAppliedCount,InterfererExplicitBeamWeightCount,InterfererTransformPrecodingCount,DopplerSourceMode,DopplerValueRole,TRSGatingActive,TrackingEligibility,TRSInfluencedDecision,TRSReceiverIntegrationBlocker,TRSProcessed,TimingTrackingAttempted,TRSTimingEstimateAvailable,TRSTimingEstimateUsable,FrequencyTrackingAttempted,TRSCFOEstimateAvailable,TRSCFOEstimateUsable,ChannelEstimationAttempted,TRSChannelEstimateAvailable,TRSRuntimeEvidenceUsable,PDCCHGrantBindingRequired,PDCCHGrantBindingOk,GrantWorkerSafe,Notes,UEIndex,RNTI,TrialDirection,LinkDirection,GrantDirection,SignalFamily,DecodeSuccess,SuccessFlag,FailureFlag,ControlObservationAvailable,ValueSource,ValueRole,ValueStatus,ValueDefinition,FinalizedFlag,PlaceholderFlag,FallbackFlag,NAReason,RunID,ScenarioID,ConfigHash,SourceArtifact,SourceTable,ArtifactClass,SemanticState,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason
"UL",20,104729,1,5,NaN,"not_applicable_for_active_srs_runtime",NaN,"CDL-C","CDL",1,0,0,"not_applicable_for_active_srs_runtime",0,0,0,0,0,-45.3638613212708,"applied_channel_gain_truth_from_noiseless_reference_waveform",1,-45.3638613212708,-8,45.3638613212708,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,25.9301567820415,25.9301567820415,"measured_ul_rs_sinr","estimated","OK","field_not_emitted_by_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","not_available","not_emitted_by_active_srs_runtime","field_not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",25.9301567820415,"measured_ul_rs_sinr","measured","OK","field_not_emitted_by_active_srs_runtime",NaN,"evm_proxy_quarantined_not_decoder_truth","measured","measured_ul_rs_sinr","OK","measured_trial_sinr_from_control_waveform_observation",13,17,"64QAM",0.75390625,"not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime",2,0,"not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,1.99424598137086e-05,"standalone_awgn_snr_argument","standalone_awgn_snr_argument",57.7753413529859,"runtime_serving_rx_power","UL",23,"OK","runtime_metadata","noise_variance_valid",0,1,0,1,1,1,"active_integrated","active_integrated_waveform_srs_channel_estimation_gate","srs_freshness_csi_gate","CoupledTruthRuntime.applySRSTrial","CoupledTruthRuntime.applySRSTrial","not_emitted_by_active_srs_runtime",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"not_applicable_for_active_srs_runtime",0,2,24,24,1,0,23,"full_carrier",9.38893344426018,1707.591,0,0.5,0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,NaN,0,0,0,0,0,0,0,0.99998545966542,0,-0.284146723758102,0.5,0,"PASS",0,0,0,0,0,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",20,NaN,NaN,NaN,0,0,0,0,0,0,"runtime_total_pathloss_db",0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"SRS NMSE=-45.36 dB, injected Doppler=0 Hz, CQI=13, MCS=17",1,1,"UL","UL","UL","SRS",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_srs_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_full","not_applicable_for_active_srs_runtime","air_interface/csv/srs_trials.csv","air_interface/csv/srs_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","unavailable","unavailable","decoder_truth_sinr_requires_receiver_or_decoder_evidence_not_evm_proxy"
"UL",20,104746,1,5,NaN,"not_applicable_for_active_srs_runtime",NaN,"CDL-C","CDL",1,0,0,"not_applicable_for_active_srs_runtime",0,0,0,0,0,-42.3907037770165,"applied_channel_gain_truth_from_noiseless_reference_waveform",1,-42.3907037770165,-8,42.3907037770165,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,25.3763533451051,25.3763533451051,"measured_ul_rs_sinr","estimated","OK","field_not_emitted_by_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","not_available","not_emitted_by_active_srs_runtime","field_not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",25.3763533451051,"measured_ul_rs_sinr","measured","OK","field_not_emitted_by_active_srs_runtime",NaN,"evm_proxy_quarantined_not_decoder_truth","measured","measured_ul_rs_sinr","OK","measured_trial_sinr_from_control_waveform_observation",13,17,"64QAM",0.75390625,"not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime",2,0,"not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,2.23518789293598e-05,"standalone_awgn_snr_argument","standalone_awgn_snr_argument",57.5415100148869,"runtime_serving_rx_power","UL",23,"OK","runtime_metadata","noise_variance_valid",0,1,0,1,1,1,"active_integrated","active_integrated_waveform_srs_channel_estimation_gate","srs_freshness_csi_gate","CoupledTruthRuntime.applySRSTrial","CoupledTruthRuntime.applySRSTrial","not_emitted_by_active_srs_runtime",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"not_applicable_for_active_srs_runtime",0,2,24,24,1,0,23,"full_carrier",10.8370393228633,1714.3532,0,0.5,0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,NaN,0,0,0,0,0,0,0,0.99997116759673,0,-0.0377654169949994,0.5,0,"PASS",0,0,0,0,0,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",20,NaN,NaN,NaN,0,0,0,0,0,0,"runtime_total_pathloss_db",0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"SRS NMSE=-42.39 dB, injected Doppler=0 Hz, CQI=13, MCS=17",2,2,"UL","UL","UL","SRS",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_srs_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_full","not_applicable_for_active_srs_runtime","air_interface/csv/srs_trials.csv","air_interface/csv/srs_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","unavailable","unavailable","decoder_truth_sinr_requires_receiver_or_decoder_evidence_not_evm_proxy"
"UL",20,104763,1,5,NaN,"not_applicable_for_active_srs_runtime",NaN,"CDL-C","CDL",1,0,0,"not_applicable_for_active_srs_runtime",0,0,0,0,0,-40.2902394164583,"applied_channel_gain_truth_from_noiseless_reference_waveform",1,-40.2902394164583,-8,40.2902394164583,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,25.6110856204153,25.6110856204153,"measured_ul_rs_sinr","estimated","OK","field_not_emitted_by_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","not_available","not_emitted_by_active_srs_runtime","field_not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",25.6110856204153,"measured_ul_rs_sinr","measured","OK","field_not_emitted_by_active_srs_runtime",NaN,"evm_proxy_quarantined_not_decoder_truth","measured","measured_ul_rs_sinr","OK","measured_trial_sinr_from_control_waveform_observation",13,17,"64QAM",0.75390625,"not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime",2,0,"not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,2.45743557034495e-05,"standalone_awgn_snr_argument","standalone_awgn_snr_argument",28,"runtime_serving_rx_power","UL",23,"OK","runtime_metadata","noise_variance_valid",0,1,0,1,1,1,"active_integrated","active_integrated_waveform_srs_channel_estimation_gate","srs_freshness_csi_gate","CoupledTruthRuntime.applySRSTrial","CoupledTruthRuntime.applySRSTrial","not_emitted_by_active_srs_runtime",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"not_applicable_for_active_srs_runtime",0,2,24,24,1,0,23,"full_carrier",10.8439993611272,1805.5658,0,0.5,0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,NaN,0,0,0,0,0,0,0,0.999953235575131,0,-0.314001038406326,0.5,0,"PASS",0,0,0,0,0,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",20,NaN,NaN,NaN,0,0,0,0,0,0,"runtime_total_pathloss_db",0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"SRS NMSE=-40.29 dB, injected Doppler=0 Hz, CQI=13, MCS=17",3,3,"UL","UL","UL","SRS",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_srs_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_full","not_applicable_for_active_srs_runtime","air_interface/csv/srs_trials.csv","air_interface/csv/srs_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","unavailable","unavailable","decoder_truth_sinr_requires_receiver_or_decoder_evidence_not_evm_proxy"
"UL",20,104780,1,5,NaN,"not_applicable_for_active_srs_runtime",NaN,"CDL-C","CDL",1,0,0,"not_applicable_for_active_srs_runtime",0,0,0,0,0,-35.3104031476114,"applied_channel_gain_truth_from_noiseless_reference_waveform",1,-35.3104031476114,-8,35.3104031476114,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,26.2951018033623,26.2951018033623,"measured_ul_rs_sinr","estimated","OK","field_not_emitted_by_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","not_available","not_emitted_by_active_srs_runtime","field_not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",26.2951018033623,"measured_ul_rs_sinr","measured","OK","field_not_emitted_by_active_srs_runtime",NaN,"evm_proxy_quarantined_not_decoder_truth","measured","measured_ul_rs_sinr","OK","measured_trial_sinr_from_control_waveform_observation",13,17,"64QAM",0.75390625,"not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime",2,0,"not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,2.38066832894263e-05,"standalone_awgn_snr_argument","standalone_awgn_snr_argument",28,"runtime_serving_rx_power","UL",23,"OK","runtime_metadata","noise_variance_valid",0,1,0,1,1,1,"active_integrated","active_integrated_waveform_srs_channel_estimation_gate","srs_freshness_csi_gate","CoupledTruthRuntime.applySRSTrial","CoupledTruthRuntime.applySRSTrial","not_emitted_by_active_srs_runtime",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"not_applicable_for_active_srs_runtime",0,2,24,24,1,0,23,"full_carrier",11.5996081681981,1457.389,0,0.5,0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,NaN,0,0,0,0,0,0,0,0.999852825081001,0,-0.152157562824111,0.5,0,"PASS",0,0,0,0,0,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",20,NaN,NaN,NaN,0,0,0,0,0,0,"runtime_total_pathloss_db",0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"SRS NMSE=-35.31 dB, injected Doppler=0 Hz, CQI=13, MCS=17",4,4,"UL","UL","UL","SRS",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_srs_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_full","not_applicable_for_active_srs_runtime","air_interface/csv/srs_trials.csv","air_interface/csv/srs_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","unavailable","unavailable","decoder_truth_sinr_requires_receiver_or_decoder_evidence_not_evm_proxy"
