RunId,Direction,TxAntennaPortCount,RxAntennaPortCount,DMRSPorts,DMRSPortCount,ConfiguredLayers,ObservedTransmittedLayers,ObservedEffectiveDecodedLayers,MappingEvidenceSource,SourceRowsHash,Status,FailureReason
"","DL",2,2,"0|1",2,2,2,2,"air_interface/csv/dl_pdsch_trials.csv","22c517df3ece36be7757f77ff9ec814a0e77e52855716747965c614845e1aac0","pass",""
"","UL",2,2,"0|1",2,2,2,2,"air_interface/csv/ul_pusch_trials.csv","3128651c38e004f4cb86eb919ee4d3cae0fb222366a59469ca95f92c66136f46","pass",""
