PlotId,ImagePath,SourceCSV,SourceCSV_SHA256,ImageSHA256,Status,Producer,SourceRows,EvidenceScope,TerminalQualification
live_735d9407ee3c44299e16821b0cc61163b93d195d36c54aabe8a4ec1b23c1a5be_pusch_window_carrier_rssi_timeline,image/pusch_window_carrier_rssi_timeline.png,csv/pusch_window_carrier_rssi_timeline.csv,8b44a4507f90817abcc411d0d27c84c4b6ee1f0a4c0d254aaee975738e734ead,2ad9c7a72f13ea69bd036e6120e3eeb64049306c2457acb7926a69b942300f30,rendered_component_plot,publish_lls_live_csv_plots,2,partial_measured_checkpoint,false
live_735d9407ee3c44299e16821b0cc61163b93d195d36c54aabe8a4ec1b23c1a5be_precoder_matrix_integrity,image/precoder_matrix_integrity.png,csv/precoder_matrix_integrity.csv,ceb22785bc0f9c5df66e7a241368145748f674e42c4d8ddd003478297b2924eb,642819eceabe55f599e7d90bb757ff9fffaed30a618871c008a2a9391621e46a,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_735d9407ee3c44299e16821b0cc61163b93d195d36c54aabe8a4ec1b23c1a5be_precoder_ports_and_layers,image/precoder_ports_and_layers.png,csv/precoder_ports_and_layers.csv,b288f1552e52eb0f7f922ff214486c998c95454be54a0623863e79f7def2734b,853ce88380d15eec63838a23fe7c51deb839c612e7b76fe09d58bf38412f076a,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_735d9407ee3c44299e16821b0cc61163b93d195d36c54aabe8a4ec1b23c1a5be_reported_versus_applied_pmi,image/reported_versus_applied_pmi.png,csv/reported_versus_applied_pmi.csv,6e2ccca6e05a1be30e231ba7bde9856f86b120538e88ac1d971080ba92e7096a,8fb8aca61a6e6c69a2f4e1d952675cca343456fd9f480169a61a89a418822c86,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_735d9407ee3c44299e16821b0cc61163b93d195d36c54aabe8a4ec1b23c1a5be_throughput_vs_snr,image/throughput_vs_snr.png,csv/throughput_vs_snr.csv,c7c145898cb094f003e966477e7b99de8abea84d3ec6cc419ccf16dbe0682001,10da1ad910aca30452e1352220255b92c956a89edc873620bccb89bc10f99fd5,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_735d9407ee3c44299e16821b0cc61163b93d195d36c54aabe8a4ec1b23c1a5be_pusch_bler_vs_measured_sinr,image/pusch_bler_vs_measured_sinr.png,csv/pusch_bler_vs_measured_sinr.csv,4b2a6a6a360c0041744e14f05d868165e742d6e6fa497da4e883c315437c6f5c,d484f11b50f31fc82edd0b07984b806c0c13ec314cfa8e66a973780dc49d76bb,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_735d9407ee3c44299e16821b0cc61163b93d195d36c54aabe8a4ec1b23c1a5be_throughput_vs_sinr,image/throughput_vs_sinr.png,csv/throughput_vs_sinr.csv,ec697de77801edd0f34a8ba6650a449910eb07d974b3511ac9a3c76071649b45,19ce1357efc5cc55929f00079e00f89510768b0db6eceb3bdc67c636c322b18f,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_735d9407ee3c44299e16821b0cc61163b93d195d36c54aabe8a4ec1b23c1a5be_pusch_evm_per_symbol,image/pusch_evm_per_symbol.png,csv/pusch_evm_per_symbol.csv,76c717a717643f9cc6a9bf6bbdd61a19ef2853c2fca97b083314052ac68eb811,51e20c4182bb3b432232654f66e41ba7d59cef45825bd3fe904353725276c9b4,rendered_component_plot,publish_lls_live_csv_plots,12,partial_measured_checkpoint,false
