lineage_path,row_index,plot_id,image_path,status,reason
reports/csv/plot_manifest.csv,16,complexity_vs_gain,reports/image/complexity_vs_gain.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,17,heatmap_band_feature_kpi,reports/image/heatmap_band_feature_kpi.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,18,heatmap_impairment_kpi,reports/image/heatmap_impairment_kpi.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,19,heatmap_beam_rank_trp_kpi,reports/image/heatmap_beam_rank_trp_kpi.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,20,llr_histograms,reports/image/llr_histograms.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,21,cfo_to_tracking_traces,reports/image/cfo_to_tracking_traces.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,22,equalized_constellations,reports/image/equalized_constellations.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,23,dl_phy_signal_diagnostic,reports/image/dl_phy_signal_diagnostic.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,24,ul_phy_signal_diagnostic,reports/image/ul_phy_signal_diagnostic.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,25,prach_correlation_traces,reports/image/prach_correlation_traces.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,26,ai_confidence_trace,reports/image/ai_confidence_trace.png,suppressed,removed_by_csv_authority_raster_replacement
reports/csv/plot_manifest.csv,27,prb_allocation_heatmap,reports/image/prb_allocation_heatmap.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,1,nmse_vs_measured_sinr,reports/image/nmse_vs_measured_sinr.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,2,bler_vs_snr,reports/image/bler_vs_snr.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,3,throughput_vs_snr,reports/image/throughput_vs_snr.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,4,bler_vs_sinr,reports/image/bler_vs_sinr.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,5,ber_vs_sinr,reports/image/ber_vs_sinr.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,6,bler_vs_measured_posteq_sinr_bins_diagnostic,reports/image/bler_vs_measured_posteq_sinr_bins_diagnostic.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,7,ber_vs_bler,reports/image/ber_vs_bler.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,8,ber_vs_ecno,reports/image/ber_vs_ecno.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,9,bler_vs_ecno,reports/image/bler_vs_ecno.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,10,control_pass_rates,reports/image/control_pass_rates.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,11,metric_coverage_by_category,reports/image/metric_coverage_by_category.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,12,gains_losses_waterfall,reports/image/gains_losses_waterfall.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,13,papr_ccdf,reports/image/papr_ccdf.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,14,latency_cdf,reports/image/latency_cdf.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,15,energy_vs_throughput,reports/image/energy_vs_throughput.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,16,complexity_vs_gain,reports/image/complexity_vs_gain.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,17,heatmap_band_feature_kpi,reports/image/heatmap_band_feature_kpi.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,18,heatmap_impairment_kpi,reports/image/heatmap_impairment_kpi.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,19,heatmap_beam_rank_trp_kpi,reports/image/heatmap_beam_rank_trp_kpi.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,20,llr_histograms,reports/image/llr_histograms.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,21,cfo_to_tracking_traces,reports/image/cfo_to_tracking_traces.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,22,equalized_constellations,reports/image/equalized_constellations.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,23,dl_phy_signal_diagnostic,reports/image/dl_phy_signal_diagnostic.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,24,ul_phy_signal_diagnostic,reports/image/ul_phy_signal_diagnostic.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,25,prach_correlation_traces,reports/image/prach_correlation_traces.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,26,ai_confidence_trace,reports/image/ai_confidence_trace.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,27,prb_allocation_heatmap,reports/image/prb_allocation_heatmap.png,suppressed,removed_by_csv_authority_raster_replacement
