VectorID,OutputIndex,ExpectedReal,ExpectedImag,ActualReal,ActualImag,Error,Status
CP-8-1,3,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-8-1,4,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-8-1,5,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-8-1,6,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-8-1,7,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-8-1,8,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-8-2,0,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-8-2,1,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-8-2,2,1,0,1,0,0,PASS
CP-8-2,3,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-8-2,4,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-8-2,5,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-8-2,6,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-8-2,7,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-8-2,8,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-8-2,9,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-16-0,0,1,0,1,0,0,PASS
CP-16-0,1,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-16-0,2,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-16-0,3,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-16-0,4,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-16-0,5,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-16-0,6,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-16-0,7,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-16-0,8,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-16-0,9,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
CP-16-0,10,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-16-0,11,-0.38268343236509,-0.923879532511287,-0.38268343236509,-0.923879532511287,0,PASS
CP-16-0,12,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-16-0,13,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-16-0,14,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-16-0,15,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-16-1,0,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-16-1,1,1,0,1,0,0,PASS
CP-16-1,2,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-16-1,3,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-16-1,4,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-16-1,5,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-16-1,6,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-16-1,7,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-16-1,8,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-16-1,9,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-16-1,10,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
CP-16-1,11,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-16-1,12,-0.38268343236509,-0.923879532511287,-0.38268343236509,-0.923879532511287,0,PASS
CP-16-1,13,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-16-1,14,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-16-1,15,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-16-1,16,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-16-2,0,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-16-2,1,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-16-2,2,1,0,1,0,0,PASS
CP-16-2,3,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-16-2,4,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-16-2,5,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-16-2,6,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-16-2,7,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-16-2,8,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-16-2,9,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-16-2,10,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-16-2,11,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
CP-16-2,12,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-16-2,13,-0.38268343236509,-0.923879532511287,-0.38268343236509,-0.923879532511287,0,PASS
CP-16-2,14,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-16-2,15,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-16-2,16,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-16-2,17,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-16-2,0,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-16-2,1,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-16-2,2,1,0,1,0,0,PASS
CP-16-2,3,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-16-2,4,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-16-2,5,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-16-2,6,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-16-2,7,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-16-2,8,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-16-2,9,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-16-2,10,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-16-2,11,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
CP-16-2,12,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-16-2,13,-0.38268343236509,-0.923879532511287,-0.38268343236509,-0.923879532511287,0,PASS
CP-16-2,14,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-16-2,15,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-16-2,16,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-16-2,17,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-16-4,0,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-16-4,1,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-16-4,2,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-16-4,3,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-16-4,4,1,0,1,0,0,PASS
CP-16-4,5,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-16-4,6,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-16-4,7,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-16-4,8,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-16-4,9,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-16-4,10,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-16-4,11,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-16-4,12,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-16-4,13,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
CP-16-4,14,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-16-4,15,-0.38268343236509,-0.923879532511287,-0.38268343236509,-0.923879532511287,0,PASS
CP-16-4,16,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-16-4,17,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-16-4,18,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-16-4,19,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-32-0,0,1,0,1,0,0,PASS
CP-32-0,1,0.98078528040323,0.195090322016128,0.98078528040323,0.195090322016128,0,PASS
CP-32-0,2,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-32-0,3,0.831469612302545,0.555570233019602,0.831469612302545,0.555570233019602,0,PASS
CP-32-0,4,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-32-0,5,0.555570233019602,0.831469612302545,0.555570233019602,0.831469612302545,0,PASS
CP-32-0,6,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-32-0,7,0.195090322016128,0.98078528040323,0.195090322016128,0.98078528040323,0,PASS
CP-32-0,8,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-32-0,9,-0.195090322016128,0.98078528040323,-0.195090322016128,0.98078528040323,0,PASS
CP-32-0,10,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-32-0,11,-0.555570233019602,0.831469612302545,-0.555570233019602,0.831469612302545,0,PASS
CP-32-0,12,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-32-0,13,-0.831469612302545,0.555570233019602,-0.831469612302545,0.555570233019602,0,PASS
CP-32-0,14,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-32-0,15,-0.98078528040323,0.195090322016129,-0.98078528040323,0.195090322016129,0,PASS
CP-32-0,16,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-32-0,17,-0.98078528040323,-0.195090322016128,-0.98078528040323,-0.195090322016128,0,PASS
CP-32-0,18,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
CP-32-0,19,-0.831469612302545,-0.555570233019602,-0.831469612302545,-0.555570233019602,0,PASS
CP-32-0,20,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-32-0,21,-0.555570233019602,-0.831469612302545,-0.555570233019602,-0.831469612302545,0,PASS
CP-32-0,22,-0.38268343236509,-0.923879532511287,-0.38268343236509,-0.923879532511287,0,PASS
CP-32-0,23,-0.195090322016129,-0.98078528040323,-0.195090322016129,-0.98078528040323,0,PASS
CP-32-0,24,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-32-0,25,0.195090322016128,-0.98078528040323,0.195090322016128,-0.98078528040323,0,PASS
CP-32-0,26,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-32-0,27,0.555570233019602,-0.831469612302545,0.555570233019602,-0.831469612302545,0,PASS
CP-32-0,28,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-32-0,29,0.831469612302545,-0.555570233019602,0.831469612302545,-0.555570233019602,0,PASS
CP-32-0,30,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-32-0,31,0.98078528040323,-0.195090322016129,0.98078528040323,-0.195090322016129,0,PASS
CP-32-1,0,0.98078528040323,-0.195090322016129,0.98078528040323,-0.195090322016129,0,PASS
CP-32-1,1,1,0,1,0,0,PASS
CP-32-1,2,0.98078528040323,0.195090322016128,0.98078528040323,0.195090322016128,0,PASS
CP-32-1,3,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-32-1,4,0.831469612302545,0.555570233019602,0.831469612302545,0.555570233019602,0,PASS
CP-32-1,5,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-32-1,6,0.555570233019602,0.831469612302545,0.555570233019602,0.831469612302545,0,PASS
CP-32-1,7,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-32-1,8,0.195090322016128,0.98078528040323,0.195090322016128,0.98078528040323,0,PASS
CP-32-1,9,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-32-1,10,-0.195090322016128,0.98078528040323,-0.195090322016128,0.98078528040323,0,PASS
CP-32-1,11,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-32-1,12,-0.555570233019602,0.831469612302545,-0.555570233019602,0.831469612302545,0,PASS
CP-32-1,13,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-32-1,14,-0.831469612302545,0.555570233019602,-0.831469612302545,0.555570233019602,0,PASS
CP-32-1,15,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-32-1,16,-0.98078528040323,0.195090322016129,-0.98078528040323,0.195090322016129,0,PASS
CP-32-1,17,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-32-1,18,-0.98078528040323,-0.195090322016128,-0.98078528040323,-0.195090322016128,0,PASS
CP-32-1,19,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
CP-32-1,20,-0.831469612302545,-0.555570233019602,-0.831469612302545,-0.555570233019602,0,PASS
CP-32-1,21,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-32-1,22,-0.555570233019602,-0.831469612302545,-0.555570233019602,-0.831469612302545,0,PASS
CP-32-1,23,-0.38268343236509,-0.923879532511287,-0.38268343236509,-0.923879532511287,0,PASS
CP-32-1,24,-0.195090322016129,-0.98078528040323,-0.195090322016129,-0.98078528040323,0,PASS
CP-32-1,25,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-32-1,26,0.195090322016128,-0.98078528040323,0.195090322016128,-0.98078528040323,0,PASS
CP-32-1,27,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-32-1,28,0.555570233019602,-0.831469612302545,0.555570233019602,-0.831469612302545,0,PASS
CP-32-1,29,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-32-1,30,0.831469612302545,-0.555570233019602,0.831469612302545,-0.555570233019602,0,PASS
CP-32-1,31,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-32-1,32,0.98078528040323,-0.195090322016129,0.98078528040323,-0.195090322016129,0,PASS
CP-32-2,0,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-32-2,1,0.98078528040323,-0.195090322016129,0.98078528040323,-0.195090322016129,0,PASS
CP-32-2,2,1,0,1,0,0,PASS
CP-32-2,3,0.98078528040323,0.195090322016128,0.98078528040323,0.195090322016128,0,PASS
CP-32-2,4,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-32-2,5,0.831469612302545,0.555570233019602,0.831469612302545,0.555570233019602,0,PASS
CP-32-2,6,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-32-2,7,0.555570233019602,0.831469612302545,0.555570233019602,0.831469612302545,0,PASS
CP-32-2,8,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-32-2,9,0.195090322016128,0.98078528040323,0.195090322016128,0.98078528040323,0,PASS
CP-32-2,10,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-32-2,11,-0.195090322016128,0.98078528040323,-0.195090322016128,0.98078528040323,0,PASS
CP-32-2,12,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-32-2,13,-0.555570233019602,0.831469612302545,-0.555570233019602,0.831469612302545,0,PASS
CP-32-2,14,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-32-2,15,-0.831469612302545,0.555570233019602,-0.831469612302545,0.555570233019602,0,PASS
CP-32-2,16,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-32-2,17,-0.98078528040323,0.195090322016129,-0.98078528040323,0.195090322016129,0,PASS
CP-32-2,18,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-32-2,19,-0.98078528040323,-0.195090322016128,-0.98078528040323,-0.195090322016128,0,PASS
CP-32-2,20,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
CP-32-2,21,-0.831469612302545,-0.555570233019602,-0.831469612302545,-0.555570233019602,0,PASS
CP-32-2,22,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-32-2,23,-0.555570233019602,-0.831469612302545,-0.555570233019602,-0.831469612302545,0,PASS
CP-32-2,24,-0.38268343236509,-0.923879532511287,-0.38268343236509,-0.923879532511287,0,PASS
CP-32-2,25,-0.195090322016129,-0.98078528040323,-0.195090322016129,-0.98078528040323,0,PASS
CP-32-2,26,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-32-2,27,0.195090322016128,-0.98078528040323,0.195090322016128,-0.98078528040323,0,PASS
CP-32-2,28,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-32-2,29,0.555570233019602,-0.831469612302545,0.555570233019602,-0.831469612302545,0,PASS
CP-32-2,30,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-32-2,31,0.831469612302545,-0.555570233019602,0.831469612302545,-0.555570233019602,0,PASS
CP-32-2,32,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-32-2,33,0.98078528040323,-0.195090322016129,0.98078528040323,-0.195090322016129,0,PASS
CP-32-4,0,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-32-4,1,0.831469612302545,-0.555570233019602,0.831469612302545,-0.555570233019602,0,PASS
CP-32-4,2,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-32-4,3,0.98078528040323,-0.195090322016129,0.98078528040323,-0.195090322016129,0,PASS
CP-32-4,4,1,0,1,0,0,PASS
CP-32-4,5,0.98078528040323,0.195090322016128,0.98078528040323,0.195090322016128,0,PASS
CP-32-4,6,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-32-4,7,0.831469612302545,0.555570233019602,0.831469612302545,0.555570233019602,0,PASS
CP-32-4,8,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-32-4,9,0.555570233019602,0.831469612302545,0.555570233019602,0.831469612302545,0,PASS
CP-32-4,10,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-32-4,11,0.195090322016128,0.98078528040323,0.195090322016128,0.98078528040323,0,PASS
CP-32-4,12,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-32-4,13,-0.195090322016128,0.98078528040323,-0.195090322016128,0.98078528040323,0,PASS
CP-32-4,14,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-32-4,15,-0.555570233019602,0.831469612302545,-0.555570233019602,0.831469612302545,0,PASS
CP-32-4,16,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-32-4,17,-0.831469612302545,0.555570233019602,-0.831469612302545,0.555570233019602,0,PASS
CP-32-4,18,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-32-4,19,-0.98078528040323,0.195090322016129,-0.98078528040323,0.195090322016129,0,PASS
CP-32-4,20,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-32-4,21,-0.98078528040323,-0.195090322016128,-0.98078528040323,-0.195090322016128,0,PASS
CP-32-4,22,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
CP-32-4,23,-0.831469612302545,-0.555570233019602,-0.831469612302545,-0.555570233019602,0,PASS
CP-32-4,24,-0.707106781186548,-0.707106781186547,-0.707106781186548,-0.707106781186547,0,PASS
CP-32-4,25,-0.555570233019602,-0.831469612302545,-0.555570233019602,-0.831469612302545,0,PASS
CP-32-4,26,-0.38268343236509,-0.923879532511287,-0.38268343236509,-0.923879532511287,0,PASS
CP-32-4,27,-0.195090322016129,-0.98078528040323,-0.195090322016129,-0.98078528040323,0,PASS
CP-32-4,28,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-32-4,29,0.195090322016128,-0.98078528040323,0.195090322016128,-0.98078528040323,0,PASS
CP-32-4,30,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-32-4,31,0.555570233019602,-0.831469612302545,0.555570233019602,-0.831469612302545,0,PASS
CP-32-4,32,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-32-4,33,0.831469612302545,-0.555570233019602,0.831469612302545,-0.555570233019602,0,PASS
CP-32-4,34,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-32-4,35,0.98078528040323,-0.195090322016129,0.98078528040323,-0.195090322016129,0,PASS
CP-32-8,0,-1.83697019872103e-16,-1,-1.83697019872103e-16,-1,0,PASS
CP-32-8,1,0.195090322016128,-0.98078528040323,0.195090322016128,-0.98078528040323,0,PASS
CP-32-8,2,0.38268343236509,-0.923879532511287,0.38268343236509,-0.923879532511287,0,PASS
CP-32-8,3,0.555570233019602,-0.831469612302545,0.555570233019602,-0.831469612302545,0,PASS
CP-32-8,4,0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548,0,PASS
CP-32-8,5,0.831469612302545,-0.555570233019602,0.831469612302545,-0.555570233019602,0,PASS
CP-32-8,6,0.923879532511287,-0.38268343236509,0.923879532511287,-0.38268343236509,0,PASS
CP-32-8,7,0.98078528040323,-0.195090322016129,0.98078528040323,-0.195090322016129,0,PASS
CP-32-8,8,1,0,1,0,0,PASS
CP-32-8,9,0.98078528040323,0.195090322016128,0.98078528040323,0.195090322016128,0,PASS
CP-32-8,10,0.923879532511287,0.38268343236509,0.923879532511287,0.38268343236509,0,PASS
CP-32-8,11,0.831469612302545,0.555570233019602,0.831469612302545,0.555570233019602,0,PASS
CP-32-8,12,0.707106781186548,0.707106781186547,0.707106781186548,0.707106781186547,0,PASS
CP-32-8,13,0.555570233019602,0.831469612302545,0.555570233019602,0.831469612302545,0,PASS
CP-32-8,14,0.38268343236509,0.923879532511287,0.38268343236509,0.923879532511287,0,PASS
CP-32-8,15,0.195090322016128,0.98078528040323,0.195090322016128,0.98078528040323,0,PASS
CP-32-8,16,6.12323399573677e-17,1,6.12323399573677e-17,1,0,PASS
CP-32-8,17,-0.195090322016128,0.98078528040323,-0.195090322016128,0.98078528040323,0,PASS
CP-32-8,18,-0.38268343236509,0.923879532511287,-0.38268343236509,0.923879532511287,0,PASS
CP-32-8,19,-0.555570233019602,0.831469612302545,-0.555570233019602,0.831469612302545,0,PASS
CP-32-8,20,-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548,0,PASS
CP-32-8,21,-0.831469612302545,0.555570233019602,-0.831469612302545,0.555570233019602,0,PASS
CP-32-8,22,-0.923879532511287,0.38268343236509,-0.923879532511287,0.38268343236509,0,PASS
CP-32-8,23,-0.98078528040323,0.195090322016129,-0.98078528040323,0.195090322016129,0,PASS
CP-32-8,24,-1,1.22464679914735e-16,-1,1.22464679914735e-16,0,PASS
CP-32-8,25,-0.98078528040323,-0.195090322016128,-0.98078528040323,-0.195090322016128,0,PASS
CP-32-8,26,-0.923879532511287,-0.38268343236509,-0.923879532511287,-0.38268343236509,0,PASS
