Direction,AbsoluteSlot,TBID,StartSample,StopSampleExclusive,TBSBits,CodedBits,Qm,Layers,TargetCodeRate,CRCPass,TBExact,BitErrors,BER,CodedBER,EVMRMS,ReferenceErrorSINRdB,ConfiguredReferenceSNRdB,ExpectedDataREPowerPerPort,MeasuredTXDataREPower,InjectedSampleNoiseVariance,ExpectedGridNoiseVariance,MeasuredDMRSNoiseVariance,Source,StandardNR
"UL",12,"UL_12",737280,798912,606504,760320,10,2,0.8,1,1,0,0,0.0288930976430976,0.0376612796351609,28.4820985567812,30,0.5,0.49867435042016,1.220703125e-07,0.0005,0.00049804066799421,"actual_coded_research_waveform",0
"UL",13,"UL_13",798912,860288,606504,760320,10,2,0.8,1,1,0,0,0.0290575021043771,0.0377600013109217,28.4593599859296,30,0.5,0.499949010510802,1.220703125e-07,0.0005,0.000499049570756791,"actual_coded_research_waveform",0
"UL",14,"UL_14",860288,921664,606504,760320,10,2,0.8,1,1,0,0,0.0290706544612795,0.0378283531069053,28.4436513143261,30,0.5,0.50020843207246,1.220703125e-07,0.0005,0.000512189735101152,"actual_coded_research_waveform",0
"UL",15,"UL_15",921664,983040,606504,760320,10,2,0.8,1,1,0,0,0.0291995475589226,0.0378644046554982,28.4353773445225,30,0.5,0.501022026842249,1.220703125e-07,0.0005,0.000506144408583327,"actual_coded_research_waveform",0
"DL",16,"DL_16",983040,1044672,606504,760320,10,2,0.8,1,1,0,0,0.0291245791245791,0.0378225262110731,28.4449893496454,30,0.5,0.500548079154224,1.220703125e-07,0.0005,0.000515162818925193,"actual_coded_research_waveform",0
"DL",17,"DL_17",1044672,1106048,606504,760320,10,2,0.8,1,1,0,0,0.0288483796296296,0.0378213446107209,28.4452607067334,30,0.5,0.499329808347428,1.220703125e-07,0.0005,0.00050648913877264,"actual_coded_research_waveform",0
"DL",18,"DL_18",1106048,1167424,606504,760320,10,2,0.8,1,1,0,0,0.029090382996633,0.0377430325514342,28.4632641674477,30,0.5,0.50289151288054,1.220703125e-07,0.0005,0.000515864807806855,"actual_coded_research_waveform",0
"UL",20,"UL_20",1228800,1290432,606504,760320,10,2,0.8,1,1,0,0,0.029346853956229,0.0378634488797472,28.4355965970777,30,0.5,0.50026690413423,1.220703125e-07,0.0005,0.000508884644285549,"actual_coded_research_waveform",0
"UL",21,"UL_21",1290432,1351808,606504,760320,10,2,0.8,1,1,0,0,0.0293060816498317,0.0378679451332328,28.434565216047,30,0.5,0.499229526447293,1.220703125e-07,0.0005,0.000513397573786473,"actual_coded_research_waveform",0
"UL",22,"UL_22",1351808,1413184,606504,760320,10,2,0.8,1,1,0,0,0.0293902567340067,0.0380243121949573,28.3987726593119,30,0.5,0.498885559529828,1.220703125e-07,0.0005,0.000525471447934356,"actual_coded_research_waveform",0
"UL",23,"UL_23",1413184,1474560,606504,760320,10,2,0.8,1,1,0,0,0.0291890256734007,0.0378431034546012,28.4402650997703,30,0.5,0.502104917083863,1.220703125e-07,0.0005,0.000508482648496874,"actual_coded_research_waveform",0
"DL",24,"DL_24",1474560,1536192,606504,760320,10,2,0.8,1,1,0,0,0.0291114267676768,0.0378031474718445,28.4494407901616,30,0.5,0.501242338462855,1.220703125e-07,0.0005,0.000523808361445058,"actual_coded_research_waveform",0
"DL",25,"DL_25",1536192,1597568,606504,760320,10,2,0.8,1,1,0,0,0.0290114688552189,0.0378450705018806,28.4398136275074,30,0.5,0.49953646620163,1.220703125e-07,0.0005,0.000510375796284888,"actual_coded_research_waveform",0
"DL",26,"DL_26",1597568,1658944,606504,760320,10,2,0.8,1,1,0,0,0.0292126999158249,0.037787171371052,28.4531123357383,30,0.5,0.500351835189653,1.220703125e-07,0.0005,0.000498512703873396,"actual_coded_research_waveform",0
"UL",28,"UL_28",1720320,1781952,606504,760320,10,2,0.8,1,1,0,0,0.0290930134680135,0.037877827470588,28.4322987689789,30,0.5,0.499445672512046,1.220703125e-07,0.0005,0.000526273572206173,"actual_coded_research_waveform",0
"UL",29,"UL_29",1781952,1843328,606504,760320,10,2,0.8,1,1,0,0,0.0285748106060606,0.0376105188679195,28.4938135017621,30,0.5,0.500960932023089,1.220703125e-07,0.0005,0.000527079568881993,"actual_coded_research_waveform",0
"UL",30,"UL_30",1843328,1904704,606504,760320,10,2,0.8,1,1,0,0,0.0292705702861953,0.0379354310908431,28.419099526681,30,0.5,0.502161383507632,1.220703125e-07,0.0005,0.000535099287082977,"actual_coded_research_waveform",0
"UL",31,"UL_31",1904704,1966080,606504,760320,10,2,0.8,1,1,0,0,0.0289838489057239,0.0378016722213622,28.4497797596329,30,0.5,0.50067890846394,1.220703125e-07,0.0005,0.000501396425356341,"actual_coded_research_waveform",0
"DL",32,"DL_32",1966080,2027712,606504,760320,10,2,0.8,1,1,0,0,0.0291548295454545,0.037944234121096,28.4170841738355,30,0.5,0.497815705935233,1.220703125e-07,0.0005,0.000504494455093075,"actual_coded_research_waveform",0
"DL",33,"DL_33",2027712,2089088,606504,760320,10,2,0.8,1,1,0,0,0.0287194865319865,0.037615361576996,28.4926951835345,30,0.5,0.501107806436827,1.220703125e-07,0.0005,0.000497121487220312,"actual_coded_research_waveform",0
"DL",34,"DL_34",2089088,2150464,606504,760320,10,2,0.8,1,1,0,0,0.0291114267676768,0.037849747527425,28.4387402613558,30,0.5,0.499477068460781,1.220703125e-07,0.0005,0.000521519201124544,"actual_coded_research_waveform",0
"UL",36,"UL_36",2211840,2273472,606504,760320,10,2,0.8,1,1,0,0,0.0289825336700337,0.0377874138446078,28.4530566001087,30,0.5,0.499621242977207,1.220703125e-07,0.0005,0.000513463364111736,"actual_coded_research_waveform",0
"UL",37,"UL_37",2273472,2334848,606504,760320,10,2,0.8,1,1,0,0,0.0291074810606061,0.0378298861413599,28.4432993164943,30,0.5,0.501423231582713,1.220703125e-07,0.0005,0.000512867441067756,"actual_coded_research_waveform",0
"UL",38,"UL_38",2334848,2396224,606504,760320,10,2,0.8,1,1,0,0,0.028928609006734,0.0377237791337698,28.4676961306083,30,0.5,0.501519810766535,1.220703125e-07,0.0005,0.000519757134888789,"actual_coded_research_waveform",0
"UL",39,"UL_39",2396224,2457600,606504,760320,10,2,0.8,1,1,0,0,0.029157460016835,0.0377999741895363,28.4501699341263,30,0.5,0.5005639699784,1.220703125e-07,0.0005,0.00051567391929182,"actual_coded_research_waveform",0
"DL",40,"DL_40",2457600,2519232,606504,760320,10,2,0.8,1,1,0,0,0.0289680660774411,0.0377517149391113,28.4612662996755,30,0.5,0.500530954091279,1.220703125e-07,0.0005,0.000516674275667907,"actual_coded_research_waveform",0
"DL",41,"DL_41",2519232,2580608,606504,760320,10,2,0.8,1,1,0,0,0.0292639941077441,0.0378243374083705,28.4445734207069,30,0.5,0.501271960193357,1.220703125e-07,0.0005,0.000526024090282384,"actual_coded_research_waveform",0
"DL",42,"DL_42",2580608,2641984,606504,760320,10,2,0.8,1,1,0,0,0.0295586069023569,0.0379924253336305,28.4060596275149,30,0.5,0.499482082555787,1.220703125e-07,0.0005,0.000497783117927225,"actual_coded_research_waveform",0
"UL",44,"UL_44",2703360,2764992,606504,760320,10,2,0.8,1,1,0,0,0.0293205492424242,0.0379317550182171,28.4199412597884,30,0.5,0.499867859311617,1.220703125e-07,0.0005,0.000501006533865277,"actual_coded_research_waveform",0
"UL",45,"UL_45",2764992,2826368,606504,760320,10,2,0.8,1,1,0,0,0.0290851220538721,0.0378306544283993,28.4431229165801,30,0.5,0.500019207840897,1.220703125e-07,0.0005,0.000517378995120347,"actual_coded_research_waveform",0
"UL",46,"UL_46",2826368,2887744,606504,760320,10,2,0.8,1,1,0,0,0.0288641624579125,0.0377959218368353,28.451101156328,30,0.5,0.500022910557209,1.220703125e-07,0.0005,0.000513139636130661,"actual_coded_research_waveform",0
"UL",47,"UL_47",2887744,2949120,606504,760320,10,2,0.8,1,1,0,0,0.0291969170875421,0.0378409955926801,28.4407489175406,30,0.5,0.499279358837667,1.220703125e-07,0.0005,0.000506609972391902,"actual_coded_research_waveform",0
"DL",48,"DL_48",2949120,3010752,606504,760320,10,2,0.8,1,1,0,0,0.0286471485690236,0.0375464752355978,28.5086165434124,30,0.5,0.501158950205896,1.220703125e-07,0.0005,0.000495376134648726,"actual_coded_research_waveform",0
"DL",49,"DL_49",3010752,3072128,606504,760320,10,2,0.8,1,1,0,0,0.0291903409090909,0.0377547107347507,28.4605770563407,30,0.5,0.500861498662109,1.220703125e-07,0.0005,0.000504457217428542,"actual_coded_research_waveform",0
"DL",50,"DL_50",3072128,3133504,606504,760320,10,2,0.8,1,1,0,0,0.0293823653198653,0.0379597420072126,28.4135349582061,30,0.5,0.500562118620243,1.220703125e-07,0.0005,0.000512107896098653,"actual_coded_research_waveform",0
"UL",52,"UL_52",3194880,3256512,606504,760320,10,2,0.8,1,1,0,0,0.0291982323232323,0.0378383258999994,28.4413617310687,30,0.5,0.500708375914596,1.220703125e-07,0.0005,0.000505218172615021,"actual_coded_research_waveform",0
"UL",53,"UL_53",3256512,3317888,606504,760320,10,2,0.8,1,1,0,0,0.0288746843434343,0.0376809397110518,28.4775655006854,30,0.5,0.500164693736016,1.220703125e-07,0.0005,0.000532173006540062,"actual_coded_research_waveform",0
"UL",54,"UL_54",3317888,3379264,606504,760320,10,2,0.8,1,1,0,0,0.0290417192760943,0.0378489402025561,28.4389255310064,30,0.5,0.501430868435108,1.220703125e-07,0.0005,0.000512186340572168,"actual_coded_research_waveform",0
"UL",55,"UL_55",3379264,3440640,606504,760320,10,2,0.8,1,1,0,0,0.0292889835858586,0.038011606502514,28.4016755043161,30,0.5,0.498770929603982,1.220703125e-07,0.0005,0.000496507871086693,"actual_coded_research_waveform",0
"DL",56,"DL_56",3440640,3502272,606504,760320,10,2,0.8,1,1,0,0,0.0294336595117845,0.0379827855762593,28.4082637640513,30,0.5,0.498942720212906,1.220703125e-07,0.0005,0.000519938716295351,"actual_coded_research_waveform",0
"DL",57,"DL_57",3502272,3563648,606504,760320,10,2,0.8,1,1,0,0,0.0292179608585859,0.037836377067318,28.4418091023812,30,0.5,0.500661089141685,1.220703125e-07,0.0005,0.000505178209087836,"actual_coded_research_waveform",0
"DL",58,"DL_58",3563648,3625024,606504,760320,10,2,0.8,1,1,0,0,0.0292653093434343,0.0379082843434414,28.4253174093541,30,0.5,0.500587189095278,1.220703125e-07,0.0005,0.000498676825693747,"actual_coded_research_waveform",0
"UL",60,"UL_60",3686400,3748032,606504,760320,10,2,0.8,1,1,0,0,0.029754577020202,0.0380538063929128,28.3920379143946,30,0.5,0.499835151984186,1.220703125e-07,0.0005,0.000513452760531689,"actual_coded_research_waveform",0
"UL",61,"UL_61",3748032,3809408,606504,760320,10,2,0.8,1,1,0,0,0.0286800294612795,0.0377467709581867,28.4624038820319,30,0.5,0.49893940319621,1.220703125e-07,0.0005,0.000501020089548912,"actual_coded_research_waveform",0
"UL",62,"UL_62",3809408,3870784,606504,760320,10,2,0.8,1,1,0,0,0.0288220749158249,0.0377727203672431,28.4564347286874,30,0.5,0.499400082817446,1.220703125e-07,0.0005,0.00052165295560308,"actual_coded_research_waveform",0
"UL",63,"UL_63",3870784,3932160,606504,760320,10,2,0.8,1,1,0,0,0.0288062920875421,0.0377405806462711,28.4638284482699,30,0.5,0.499286532850524,1.220703125e-07,0.0005,0.000494317755268698,"actual_coded_research_waveform",0
"DL",64,"DL_64",3932160,3993792,606504,760320,10,2,0.8,1,1,0,0,0.028839172979798,0.0377135591401635,28.4700496001007,30,0.5,0.501349717235921,1.220703125e-07,0.0005,0.000505954071861833,"actual_coded_research_waveform",0
"DL",65,"DL_65",3993792,4055168,606504,760320,10,2,0.8,1,1,0,0,0.0290075231481481,0.0377926882021512,28.4518443104619,30,0.5,0.500766153717059,1.220703125e-07,0.0005,0.000504925945958292,"actual_coded_research_waveform",0
"DL",66,"DL_66",4055168,4116544,606504,760320,10,2,0.8,1,1,0,0,0.029224537037037,0.0378417505682996,28.440575624809,30,0.5,0.501791266156211,1.220703125e-07,0.0005,0.000517837135094798,"actual_coded_research_waveform",0
"UL",68,"UL_68",4177920,4239552,606504,760320,10,2,0.8,1,1,0,0,0.0292061237373737,0.0378599391329897,28.436401771643,30,0.5,0.501661285385649,1.220703125e-07,0.0005,0.000526643914710546,"actual_coded_research_waveform",0
"UL",69,"UL_69",4239552,4300928,606504,760320,10,2,0.8,1,1,0,0,0.0287037037037037,0.0376637562403119,28.4815273915962,30,0.5,0.500229645551334,1.220703125e-07,0.0005,0.000512570351163165,"actual_coded_research_waveform",0
"UL",70,"UL_70",4300928,4362304,606504,760320,10,2,0.8,1,1,0,0,0.0288983585858586,0.0379311314059202,28.4200840602497,30,0.5,0.498074201817811,1.220703125e-07,0.0005,0.000521665876338163,"actual_coded_research_waveform",0
"UL",71,"UL_71",4362304,4423680,606504,760320,10,2,0.8,1,1,0,0,0.0291600904882155,0.0378089612696824,28.4481050780028,30,0.5,0.499859605339835,1.220703125e-07,0.0005,0.000516741177062625,"actual_coded_research_waveform",0
"DL",72,"DL_72",4423680,4485312,606504,760320,10,2,0.8,1,1,0,0,0.029112742003367,0.0377721582700105,28.4565639846904,30,0.5,0.500736686266403,1.220703125e-07,0.0005,0.000508176792652475,"actual_coded_research_waveform",0
"DL",73,"DL_73",4485312,4546688,606504,760320,10,2,0.8,1,1,0,0,0.0288273358585859,0.0377916056395545,28.4520931192756,30,0.5,0.499585912892389,1.220703125e-07,0.0005,0.000508974938535405,"actual_coded_research_waveform",0
"DL",74,"DL_74",4546688,4608064,606504,760320,10,2,0.8,1,1,0,0,0.0291745580808081,0.0378503638502331,28.4385988266394,30,0.5,0.50058286925958,1.220703125e-07,0.0005,0.000519343150463607,"actual_coded_research_waveform",0
"UL",76,"UL_76",4669440,4731072,606504,760320,10,2,0.8,1,1,0,0,0.0292008627946128,0.0377534084432974,28.4608766680901,30,0.5,0.501002741861455,1.220703125e-07,0.0005,0.000511958392269805,"actual_coded_research_waveform",0
"UL",77,"UL_77",4731072,4792448,606504,760320,10,2,0.8,1,1,0,0,0.0291587752525253,0.0377683352780553,28.4574431445867,30,0.5,0.50055887874347,1.220703125e-07,0.0005,0.000513594175097967,"actual_coded_research_waveform",0
"UL",78,"UL_78",4792448,4853824,606504,760320,10,2,0.8,1,1,0,0,0.0291258943602694,0.0377423755324761,28.4634153700259,30,0.5,0.500700661922278,1.220703125e-07,0.0005,0.000507330398566143,"actual_coded_research_waveform",0
"UL",79,"UL_79",4853824,4915200,606504,760320,10,2,0.8,1,1,0,0,0.0292219065656566,0.0378960387889453,28.4281236750509,30,0.5,0.500050063810169,1.220703125e-07,0.0005,0.000519801980427641,"actual_coded_research_waveform",0
