Direction,Modulation,SNR_dB,SampleIndex,ReferenceSymbolReal,ReferenceSymbolImag,TxReal,TxImag,RawEqualizedReal,RawEqualizedImag,EqualizedReal,EqualizedImag,HardDecisionReal,HardDecisionImag,DecisionReal,DecisionImag,DetectorOutputReal,DetectorOutputImag,Frame,Slot,UEIndex,RNTI,BeamSelectionStrategy,ConfiguredTxAntennas,ConfiguredRxAntennas
"UL","16QAM",12,177,-0.670820393249937,0.223606797749979,-0.670820393249937,0.223606797749979,-0.666806263215642,0.21127307896541,-0.681208944075048,0.21407195612908,-0.948683298050514,0.316227766016838,-0.948683298050514,0.316227766016838,-0.943006460914885,0.298785253637205,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,197,-0.223606797749979,-0.223606797749979,-0.223606797749979,-0.223606797749979,-0.243151984973274,-0.220160181273583,-0.247689235811866,-0.225332513082323,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.343868834867143,-0.31135351425162,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,217,0.223606797749979,-0.670820393249937,0.223606797749979,-0.670820393249937,0.23141659934113,-0.662284798987309,0.237831418680415,-0.675528682686953,0.316227766016838,-0.948683298050514,0.316227766016838,-0.948683298050514,0.327272493346486,-0.936612144881391,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,236,-0.670820393249937,-0.223606797749979,-0.670820393249937,-0.223606797749979,-0.65607569830656,-0.237518305404277,-0.66917552614702,-0.244045337712219,-0.948683298050514,-0.316227766016838,-0.948683298050514,-0.316227766016838,-0.927831150488536,-0.335901608814603,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,256,0.670820393249937,-0.223606797749979,0.670820393249937,-0.223606797749979,0.668268811754463,-0.219590788702696,0.682721970989714,-0.222559469446346,0.948683298050514,-0.316227766016838,0.948683298050514,-0.316227766016838,0.945074816894114,-0.310548271555557,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,276,-0.670820393249937,-0.223606797749979,-0.670820393249937,-0.223606797749979,-0.653003293394201,-0.243010002762052,-0.666025893390454,-0.249644080081233,-0.948683298050514,-0.316227766016838,-0.948683298050514,-0.316227766016838,-0.923486113792376,-0.343668041698417,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,295,0.223606797749979,0.223606797749979,0.223606797749979,0.223606797749979,0.21312535330615,0.219612711992543,0.217038239164689,0.224701427784953,0.316227766016838,0.316227766016838,0.316227766016838,0.316227766016838,0.301404765131115,0.310579275769391,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,315,-0.223606797749979,0.670820393249937,-0.223606797749979,0.670820393249937,-0.226552122918463,0.644473825267744,-0.232822746610866,0.657358269956116,-0.316227766016838,0.948683298050514,-0.316227766016838,0.948683298050514,-0.320393084815706,0.911423624288113,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,335,0.223606797749979,-0.670820393249937,0.223606797749979,-0.670820393249937,0.222326170408873,-0.669184849392872,0.22856816070478,-0.682594373939312,0.316227766016838,-0.948683298050514,0.316227766016838,-0.948683298050514,0.3144166854627,-0.946370289745996,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,354,0.223606797749979,0.670820393249937,0.223606797749979,0.670820393249937,0.184860950802305,0.666130797693533,0.187111088200603,0.680455887572438,0.316227766016838,0.948683298050514,0.316227766016838,0.948683298050514,0.261432863777805,0.942051208412603,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,374,-0.223606797749979,-0.223606797749979,-0.223606797749979,-0.223606797749979,-0.229296591060965,-0.221528077633799,-0.233541839872094,-0.226695593580357,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.316227766016838,-0.324274348884334,-0.313288011836159,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,394,0.670820393249937,0.670820393249937,0.670820393249937,0.670820393249937,0.667224581552706,0.644755545474816,0.679577400017878,0.659795216296345,0.948683298050514,0.948683298050514,0.948683298050514,0.948683298050514,0.943598052380551,0.911822036825747,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,413,0.223606797749979,-0.223606797749979,0.223606797749979,-0.223606797749979,0.22600204370455,-0.223965122924426,0.231249965033327,-0.228088517983175,0.316227766016838,-0.316227766016838,0.316227766016838,-0.316227766016838,0.319615155331011,-0.316734514338281,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,433,0.670820393249937,0.670820393249937,0.670820393249937,0.670820393249937,0.667764300034472,0.639949676825164,0.680139922073514,0.654890503018921,0.948683298050514,0.948683298050514,0.948683298050514,0.948683298050514,0.944361329577327,0.905025512202427,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,453,0.670820393249937,-0.670820393249937,0.670820393249937,-0.670820393249937,0.643563873863752,-0.664250473609356,0.65857156102472,-0.676544184675964,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.910136758671486,-0.939392028591103,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,472,0.670820393249937,-0.223606797749979,0.670820393249937,-0.223606797749979,0.654894389150939,-0.229614298863102,0.669092962698179,-0.232824007867825,0.948683298050514,-0.316227766016838,0.948683298050514,-0.316227766016838,0.926160527059301,-0.324723655566988,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,492,0.670820393249937,-0.223606797749979,0.670820393249937,-0.223606797749979,0.655435204132164,-0.231968779916068,0.669650709000485,-0.235226249992211,0.948683298050514,-0.316227766016838,0.948683298050514,-0.316227766016838,0.926925354940485,-0.328053394604443,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,512,0.223606797749979,-0.223606797749979,0.223606797749979,-0.223606797749979,0.218036255581597,-0.234113787954009,0.223142594903802,-0.238467812501472,0.316227766016838,-0.316227766016838,0.316227766016838,-0.316227766016838,0.30834982973254,-0.331086894063098,9,9,5,5,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,19,-0.223606797749979,-0.223606797749979,-0.223606797749979,-0.223606797749979,0.60600968804572,0.235879557053916,19.0078734248765,-7.42201541595302,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.857027119763745,0.333584068672206,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,39,0.670820393249937,0.223606797749979,0.670820393249937,0.223606797749979,0.617007075334965,0.181651609028171,18.1101945402074,-8.9081907531364,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.872579774018866,0.256894169114535,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,59,0.670820393249937,-0.670820393249937,0.670820393249937,-0.670820393249937,0.627506780018816,0.233167947032352,19.446844318138,-7.94121165020259,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.88742859878368,0.329749273003844,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,78,-0.670820393249937,-0.223606797749979,-0.670820393249937,-0.223606797749979,0.509288911375665,-0.207859179595204,7.349484129382,-15.6177440312601,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.720243285633695,-0.293957270847283,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,98,0.670820393249937,0.670820393249937,0.670820393249937,0.670820393249937,0.188657362129068,-0.109153461643176,2.03956195003812,-6.52808705909026,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.266801800164461,-0.154366305835751,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,118,0.670820393249937,-0.223606797749979,0.670820393249937,-0.223606797749979,0.621921716564815,0.158222806111194,17.7261307074346,-9.55375049298283,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.879530126300317,0.22376083827918,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,137,-0.223606797749979,0.670820393249937,-0.223606797749979,0.670820393249937,-0.617991217382143,-0.151997944113834,-17.5031349720999,9.61406145640846,-0.948683298050514,0.948683298050514,-0.948683298050514,0.948683298050514,-0.873971561049286,-0.214957554018611,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,157,-0.223606797749979,-0.223606797749979,-0.223606797749979,-0.223606797749979,-0.559869738722616,-0.171187499297978,-16.5681411986719,7.93640335323213,-0.948683298050514,0.948683298050514,-0.948683298050514,0.948683298050514,-0.791775377663805,-0.242095683215935,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,177,-0.223606797749979,0.223606797749979,-0.223606797749979,0.223606797749979,0.183856290379521,-0.24336128522456,-0.921678507996411,-9.5261836951567,-0.948683298050514,-0.948683298050514,-0.948683298050514,-0.948683298050514,0.260012059382325,-0.34416483012112,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,196,0.223606797749979,-0.670820393249937,0.223606797749979,-0.670820393249937,0.573433105977348,0.169572087369403,16.8471325297946,-8.26178002925068,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.810956875586895,0.239811145757725,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,216,0.223606797749979,-0.223606797749979,0.223606797749979,-0.223606797749979,-0.566510829451445,-0.545522938743865,-24.6717769010278,-0.569316068992551,-0.948683298050514,-0.316227766016838,-0.948683298050514,-0.316227766016838,-0.801167298241466,-0.771485938557201,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,236,0.670820393249937,0.670820393249937,0.670820393249937,0.670820393249937,0.208285887863915,-0.591013696340721,-7.74091209883347,-18.0754398850002,-0.948683298050514,-0.948683298050514,-0.948683298050514,-0.948683298050514,0.294560727468071,-0.835819584913301,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,255,-0.223606797749979,0.670820393249937,-0.223606797749979,0.670820393249937,0.57649756668513,-0.52231078334072,2.22353026152035,-24.3086483750354,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.815290677481198,-0.738658993574161,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,275,-0.223606797749979,0.223606797749979,-0.223606797749979,0.223606797749979,0.582797274537997,-0.19098597049003,9.40580950739436,-16.7891799257312,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.824199809765712,-0.270094949689988,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,295,-0.670820393249937,-0.223606797749979,-0.670820393249937,-0.223606797749979,0.12735004119334,0.614093078414793,15.9839236547522,11.4802268713078,0.948683298050514,0.948683298050514,0.948683298050514,0.948683298050514,0.180100155424394,0.868458760053645,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,314,-0.223606797749979,-0.670820393249937,-0.223606797749979,-0.670820393249937,-0.661113018415713,0.618486455301852,-2.13545648363132,28.3272926816948,-0.948683298050514,0.948683298050514,-0.948683298050514,0.948683298050514,-0.934954996904915,0.87467193323194,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,334,-0.223606797749979,-0.670820393249937,-0.223606797749979,-0.670820393249937,0.211334212003673,0.168424898583105,8.45865525107821,-0.597928525876958,0.948683298050514,-0.316227766016838,0.948683298050514,-0.316227766016838,0.298871708809025,0.23818877581754,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,354,-0.223606797749979,0.223606797749979,-0.223606797749979,0.223606797749979,-0.235030764049698,-0.245636263210649,-10.6458563161316,-0.682301259394427,-0.948683298050514,-0.948683298050514,-0.948683298050514,-0.948683298050514,-0.332383694093994,-0.347382134843147,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,373,0.223606797749979,-0.670820393249937,0.223606797749979,-0.670820393249937,0.654893766547458,0.524441632053465,26.2656018100973,-1.79474026982401,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.926159646565015,0.741672468723091,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,393,0.670820393249937,-0.223606797749979,0.670820393249937,-0.223606797749979,-0.150233929764681,0.559055458134172,8.40311541116405,16.1043147987079,0.948683298050514,0.948683298050514,0.948683298050514,0.948683298050514,-0.212462861001818,0.79062381101205,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,413,0.223606797749979,0.223606797749979,0.223606797749979,0.223606797749979,0.622158831488455,-0.232209711181451,9.43950057801485,-18.5773770186752,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.87986545744117,-0.328394122867547,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,432,0.223606797749979,0.223606797749979,0.223606797749979,0.223606797749979,0.623011833437536,0.172030795201231,18.0445689486398,-9.25795229554058,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.881071784366291,0.24328828371941,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,452,0.670820393249937,0.223606797749979,0.670820393249937,0.223606797749979,-0.497351595958668,0.17834954606705,-7.70047765315313,14.682573963469,-0.948683298050514,0.948683298050514,-0.948683298050514,0.948683298050514,-0.703361372272652,0.252224346891108,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,472,-0.223606797749979,-0.670820393249937,-0.223606797749979,-0.670820393249937,0.607833175494794,0.13050561027549,16.812034855307,-9.89477318700833,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.859605920445044,0.184562804017376,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,491,-0.670820393249937,0.670820393249937,-0.670820393249937,0.670820393249937,0.528348218764188,0.172784885890183,15.8739521360062,-7.23004313114618,0.948683298050514,-0.948683298050514,0.948683298050514,-0.948683298050514,0.747197216631982,0.244354728998985,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,511,-0.670820393249937,-0.223606797749979,-0.670820393249937,-0.223606797749979,-0.642156410755315,-0.580752881429998,-27.1673349026795,0.223488905501667,-0.948683298050514,0.316227766016838,-0.948683298050514,0.316227766016838,-0.908146305254995,-0.821308601305557,9,9,9,9,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,19,0.670820393249937,0.223606797749979,0.670820393249937,0.223606797749979,0.653766865167255,0.211598485044933,0.663866574000366,0.22043623834848,0.948683298050514,0.316227766016838,0.948683298050514,0.316227766016838,0.924565967349674,0.299245447328144,9,9,14,14,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,38,0.223606797749979,0.223606797749979,0.223606797749979,0.223606797749979,0.21362937809363,0.219869115418488,0.215767469312442,0.225461630305853,0.316227766016838,0.316227766016838,0.316227766016838,0.316227766016838,0.302117563821341,0.310941884971801,9,9,14,14,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,58,-0.223606797749979,-0.670820393249937,-0.223606797749979,-0.670820393249937,-0.220291908940798,-0.65702388071817,-0.21917890398264,-0.670512091991127,-0.316227766016838,-0.948683298050514,-0.316227766016838,-0.948683298050514,-0.311539805305136,-0.929172082914639,9,9,14,14,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,78,0.670820393249937,0.670820393249937,0.670820393249937,0.670820393249937,0.657772439993179,0.667120938780119,0.6644317534266,0.68416349286533,0.948683298050514,0.948683298050514,0.948683298050514,0.948683298050514,0.930230705593597,0.943451479365915,9,9,14,14,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,97,0.223606797749979,-0.223606797749979,0.223606797749979,-0.223606797749979,0.225148314995196,-0.217553110815484,0.230865813731381,-0.219720904805468,0.316227766016838,-0.316227766016838,0.316227766016838,-0.316227766016838,0.318407800611655,-0.307666559851715,9,9,14,14,"runtime_best_beam_per_link",64,4
"UL","16QAM",12,117,0.670820393249937,-0.223606797749979,0.670820393249937,-0.223606797749979,0.65993762142846,-0.210090215953658,0.673399457613723,-0.208771685163402,0.948683298050514,-0.316227766016838,0.948683298050514,-0.316227766016838,0.933292734544369,-0.297112432723556,9,9,14,14,"runtime_best_beam_per_link",64,4
