Direction,SNR_dB,Seed,Frame,Slot,MCS,PRBs,Layers,Modulation,TargetCodeRate,TBSize_bits,ChannelModel,DopplerHz,CRCPass,DecoderIterations,EVM_rms,NMSE_dB,DetectionMetric,MeasuredSINR_dB,ReceiverHestSINR_dB,ReceiverHestSINRSource,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,SINRValueRole,SINRSource,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,LinkAdaptationMode,ConfiguredLinkAdaptationMode,ActualMCSSelectionMode,ConfiguredMCSSelectionPolicy,SchedulerGrantMCSSelectionMode,RequestedOperatingPointSource,CQITable,MCSTable,RankIndicator,PMI,CRI,PMIType,PMICodebookMode,CSIReportMode,CSIPayloadBitLength,CSIPayloadHex,ConfiguredBeamSelectionStrategy,PrecoderSource,PrecodingMode,PrecodingApplicationStage,PrecodingActive,ExplicitBeamWeightsApplied,TransformPrecodingApplied,BeamformingApplied,AppliedBeamIndexSet,AppliedPrecoderPMI,AppliedPrecoderPMIType,AppliedPrecoderCodebookMode,RequestedVsAppliedPrecoderPMIMatchStatus,PrecodingNumPorts,PrecodingNumLayers,PrecodingMatrixRows,PrecodingMatrixCols,FalseAlarmFlag,BlockingFlag,BlindDecodeCount,AvailableCCECount,UsedCCECount,NonOverlappedCCEUsage,AggregationLevel,DCISize_bits,ControlCapacityBits,ControlCapacityUtilization,CORESETUtilization,ControlLatency_ms,ChannelGain_dB,NoiseVariance,TimingOffset_samples,RankEstimate,ConditionNumber_dB,NumRxAntennas,NumTxPorts,SelectedBeamIndex,BestBeamIndex,BeamHit,TopKBeamHit,BeamCandidateCount,SelectedBeamGain_dB,BestBeamGain_dB,BeamGainGap_dB,ConfiguredPMI,ConfiguredCRI,BitErrors,BitsCompared,OfferedBits,GoodBits,OfferedThroughput_Mbps,Goodput_Mbps,ComputeLatency_ms,ProcedureDelay_ms,AirInterfaceTTI_ms,AirInterfaceObservation_ms,Latency_ms,DecodeLatency_ms,EarlyStopRate,DecoderComplexityUnits,NormalizedDecoderComplexity,AreaEfficiencyProxy,NumCodeBlocks,CodeBlockLength_bits,SegmentationOccurred,SegmentationPaddingBits,TBCRCLength_bits,TBLengthWithCRC_bits,BaseGraph,EncodedBits,RateMatchedBits,RateMatchPunctureBits,RateMatchRepetitionBits,CodeBlockErrors,CodeBlockCount,CodeBlockBLER,CBGErrors,CBGCount,CBGBLER,PAPR_dB,PeakClippingEvents,SymbolErrors,SymbolsCompared,SymbolErrorRate,ResidualInterferencePower_dB,LLRMeanAbs,LLRStdAbs,LLRImbalance,ModulationMappingSensitivity,ShapingRateLoss,DistributionMatchingLatency_ms,HighOrderRobustness,DetectorComplexityUnits_Modulation,DataRECount,DMRSRECount,PTRSRECount,RSOverheadFraction,InjectedCFO_Hz,EstimatedCFO_PreCorrection_Hz,ResidualCFO_PostCorrection_Hz,EstimatedCFO_Hz,TrueCFO_Hz,CFOError_Hz,InjectedTimingOffset_samples,EstimatedTimingOffset_PreCorrection_samples,ResidualTimingError_PostCorrection_samples,TrueTimingOffset_samples,TimingError_samples,IQImbalanceConfigured,IQImbalanceApplied,IQImbalanceModel,ConfiguredIQGainImbalance_dB,ConfiguredIQPhaseImbalance_deg,IQImbalanceMirrorPowerRatio_dB,IQImbalanceImageRejection_dB,IQImbalanceIQPowerRatio_dB,IQImbalanceIQCorrelation,IQImbalanceEstimatedAlphaAbs,IQImbalanceEstimatedBetaAbs,IQImbalanceMeasurementSource,IQImbalanceMeasurementStatus,InjectedDoppler_Hz,EstimatedDopplerHz,DopplerError_Hz,PhaseTrackingError_deg,TrackingEstimateSource,QCLAccuracy,ChannelAgingLoss_dB,InterpolationLoss_dB,MismatchSensitivity_dB,AcquisitionTime_ms,TrackingFailureProbability,Status,Crash,LinkAdaptationApplied,LinkAdaptationScheduled,IsWarmupFrame,SFN,UEID,BaseStationID,AllocatedPRBCount,PRBStart,MCSIndex,Rank,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,AppliedAWGNSNR_dB,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,LargeScaleSINR_dB,LargeScaleSINRSource,ServingRSRP_dBm,ServingRSRPSource,CSI_RSRP_dB,CSI_RSRPSource,AppliedLargeScaleGain_dB,AppliedLargeScaleLoss_dB,AppliedBasePathloss_dB,AppliedPathloss_dB,AppliedShadowFading_dB,AppliedO2I_dB,AppliedLargeScaleGainSource,TimingEstimateUsed,UseIdealTimingSync,InterferenceMode,InterfererBeamformingAppliedCount,InterfererExplicitBeamWeightCount,InterfererTransformPrecodingCount,InterfererPrecoderSourceSet,InterfererPrecodingModeSet,InterfererBeamIndexSetSummary,MCSAuthority,ModulationAuthority,GrantOperatingPointSource,AppliedOperatingPointSource,DopplerSourceMode,DopplerValueRole,TRSGatingActive,TRSValidityState,TrackingEligibility,TRSAgeSlots,LastSuccessfulTRSSlot,LastEstimatedTRSDopplerHz,TRSStateSource,TRSRuntimeConsumer,TRSInfluencedDecision,TRSInfluenceDefinition,TRSReceiverIntegrationStatus,TRSReceiverIntegrationBlocker,TRSProcessed,TRSReceiverConsumerType,TRSTrackingStateBefore,TRSTrackingStateAfter,TRSTrackingUpdateTime_s,TRSAssociatedCell,TRSUpdateOutcome,TRSChannelTrackingFreshnessState,TRSFrequencyTrackingState,TRSTimingTrackingState,TRSTimingEstimateAvailable,TRSTimingEstimate_samples,TRSCFOEstimateAvailable,TRSEstimatedCFO_Hz,TRSRuntimeEvidenceSource,GrantContextId,GrantWorkerSafe,GrantSharedStateCommitMode,Notes,UEIndex,RNTI,TrialDirection,LinkDirection,GrantDirection,PDCCHGatingActive,GrantControlState,ControlDecodeOk,LastSuccessfulSRSSlot,SRSAgeSlots,SignalFamily,SourceClassification,RuntimeMaterializationStatus,ControlGatingEffect,RuntimeStateConsumer,RuntimeConsumer,DecodeSuccess,SuccessFlag,FailureFlag,ControlObservationAvailable,ValueSource,ValueRole,ValueStatus,ValueDefinition,FinalizedFlag,PlaceholderFlag,FallbackFlag,NAReason,RunID,RunUUID,RunTag,ScenarioID,ConfigHash,SourceArtifact,SourceTable,ArtifactClass,SemanticState
"DL",12,104780,1,7,NaN,NaN,2,"not_applicable_for_active_pdcch_runtime",NaN,41,"CDL-D",11.1188031732717,1,NaN,NaN,NaN,1,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime","not_available","not_emitted_by_active_pdcch_runtime",NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,"not_applicable_for_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,0,0,0,0,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,0,0,1,24,1,0.0416666666666667,1,41,108,0.37962962962963,0.0416666666666667,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,0,41,NaN,NaN,NaN,NaN,210.8086,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,0,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",11.1188031732717,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,"PASS",0,0,0,0,0,4,1,30,0,0,2,12,"configured_runtime_operating_point_reference","configured_reference_metadata",NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,"not_applicable_for_active_pdcch_runtime",0,0,0,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,"not_recorded_by_active_pdcch_runtime","not_recorded_by_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","derive_from_ue_speed","scenario_resolved_metadata",0,NaN,0,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,0,"not_emitted_by_active_pdcch_runtime",NaN,NaN,0,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",0,NaN,0,NaN,NaN,NaN,0,"not_applicable_for_active_pdcch_runtime","Grant-coupled PDCCH gating using scheduler-built DCI bitfield payload.",4,4,"DL","DL","DL",1,"control_ok",1,NaN,NaN,"PDCCH","active_integrated","active_integrated_grant_coupled_dci_decode_gate","grant_execution_gate","CoupledTruthRuntime.applyPDCCHGrantTrial","CoupledTruthRuntime.applyPDCCHGrantTrial",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pdcch_runtime",8,"1a0e4acc-d1b5-475c-9f8c-56ce3ed0432d","webgui_rel20_4ghz_100mhz_200ue_5frame_retry6_20260418_230731","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_200ue_5frame","7aeb0d781d73f7e6777f94ad47f7a3d779e048115816e4de53bbbfbdef470e21","air_interface/csv/pdcch_trials.csv","air_interface/csv/pdcch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated"
"DL",12,105341,1,7,NaN,NaN,2,"not_applicable_for_active_pdcch_runtime",NaN,41,"CDL-D",11.1188031732717,1,NaN,NaN,NaN,1,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime","not_available","not_emitted_by_active_pdcch_runtime",NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,"not_applicable_for_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,0,0,0,0,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,0,0,1,24,1,0.0416666666666667,1,41,108,0.37962962962963,0.0416666666666667,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,0,41,NaN,NaN,NaN,NaN,184.4583,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,0,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",11.1188031732717,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,"PASS",0,0,0,0,0,37,1,30,30,0,2,12,"configured_runtime_operating_point_reference","configured_reference_metadata",NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,"not_applicable_for_active_pdcch_runtime",0,0,0,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,"not_recorded_by_active_pdcch_runtime","not_recorded_by_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","derive_from_ue_speed","scenario_resolved_metadata",0,NaN,0,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,0,"not_emitted_by_active_pdcch_runtime",NaN,NaN,0,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",0,NaN,0,NaN,NaN,NaN,0,"not_applicable_for_active_pdcch_runtime","Grant-coupled PDCCH gating using scheduler-built DCI bitfield payload.",37,37,"DL","DL","DL",1,"control_ok",1,NaN,NaN,"PDCCH","active_integrated","active_integrated_grant_coupled_dci_decode_gate","grant_execution_gate","CoupledTruthRuntime.applyPDCCHGrantTrial","CoupledTruthRuntime.applyPDCCHGrantTrial",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pdcch_runtime",8,"1a0e4acc-d1b5-475c-9f8c-56ce3ed0432d","webgui_rel20_4ghz_100mhz_200ue_5frame_retry6_20260418_230731","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_200ue_5frame","7aeb0d781d73f7e6777f94ad47f7a3d779e048115816e4de53bbbfbdef470e21","air_interface/csv/pdcch_trials.csv","air_interface/csv/pdcch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated"
"DL",12,105528,1,7,NaN,NaN,2,"not_applicable_for_active_pdcch_runtime",NaN,41,"CDL-D",11.1188031732717,1,NaN,NaN,NaN,1,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime","not_available","not_emitted_by_active_pdcch_runtime",NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,"not_applicable_for_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,0,0,0,0,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,0,0,1,24,1,0.0416666666666667,1,41,108,0.37962962962963,0.0416666666666667,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,0,41,NaN,NaN,NaN,NaN,80.3225,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,0,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",11.1188031732717,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,"PASS",0,0,0,0,0,48,1,30,60,0,2,12,"configured_runtime_operating_point_reference","configured_reference_metadata",NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,"not_applicable_for_active_pdcch_runtime",0,0,0,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,"not_recorded_by_active_pdcch_runtime","not_recorded_by_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","derive_from_ue_speed","scenario_resolved_metadata",0,NaN,0,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,0,"not_emitted_by_active_pdcch_runtime",NaN,NaN,0,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",0,NaN,0,NaN,NaN,NaN,0,"not_applicable_for_active_pdcch_runtime","Grant-coupled PDCCH gating using scheduler-built DCI bitfield payload.",48,48,"DL","DL","DL",1,"control_ok",1,NaN,NaN,"PDCCH","active_integrated","active_integrated_grant_coupled_dci_decode_gate","grant_execution_gate","CoupledTruthRuntime.applyPDCCHGrantTrial","CoupledTruthRuntime.applyPDCCHGrantTrial",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pdcch_runtime",8,"1a0e4acc-d1b5-475c-9f8c-56ce3ed0432d","webgui_rel20_4ghz_100mhz_200ue_5frame_retry6_20260418_230731","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_200ue_5frame","7aeb0d781d73f7e6777f94ad47f7a3d779e048115816e4de53bbbfbdef470e21","air_interface/csv/pdcch_trials.csv","air_interface/csv/pdcch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated"
"DL",12,105732,1,7,NaN,NaN,2,"not_applicable_for_active_pdcch_runtime",NaN,41,"CDL-D",11.1188031732717,1,NaN,NaN,NaN,1,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime","not_available","not_emitted_by_active_pdcch_runtime",NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,"not_applicable_for_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,0,0,0,0,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,0,0,1,24,1,0.0416666666666667,1,41,108,0.37962962962963,0.0416666666666667,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,0,41,NaN,NaN,NaN,NaN,46.5884,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,NaN,0,0,"not_applicable_for_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",11.1188031732717,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,"PASS",0,0,0,0,0,60,1,30,90,0,2,12,"configured_runtime_operating_point_reference","configured_reference_metadata",NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,"not_emitted_by_active_pdcch_runtime",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,"not_applicable_for_active_pdcch_runtime",0,0,0,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,"not_recorded_by_active_pdcch_runtime","not_recorded_by_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","not_emitted_by_active_pdcch_runtime","derive_from_ue_speed","scenario_resolved_metadata",0,NaN,0,NaN,NaN,NaN,"not_emitted_by_active_pdcch_runtime",NaN,0,"not_emitted_by_active_pdcch_runtime",NaN,NaN,0,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",NaN,NaN,"not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime","not_applicable_for_active_pdcch_runtime",0,NaN,0,NaN,NaN,NaN,0,"not_applicable_for_active_pdcch_runtime","Grant-coupled PDCCH gating using scheduler-built DCI bitfield payload.",60,60,"DL","DL","DL",1,"control_ok",1,NaN,NaN,"PDCCH","active_integrated","active_integrated_grant_coupled_dci_decode_gate","grant_execution_gate","CoupledTruthRuntime.applyPDCCHGrantTrial","CoupledTruthRuntime.applyPDCCHGrantTrial",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_pdcch_runtime",8,"1a0e4acc-d1b5-475c-9f8c-56ce3ed0432d","webgui_rel20_4ghz_100mhz_200ue_5frame_retry6_20260418_230731","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_200ue_5frame","7aeb0d781d73f7e6777f94ad47f7a3d779e048115816e4de53bbbfbdef470e21","air_interface/csv/pdcch_trials.csv","air_interface/csv/pdcch_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated"
