relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-gain-gap-histogram.png,.png,20753,d011fc2314f42b77e4f2de71fecf1e784f2abbff2b9bd111b1ed3def7d9aafc6,True,PNG,1100,620,RGBA,23,255,56.744758467697217,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-hit-rate-top-k-hit-rate.png,.png,21260,d95f7f7697d7c744f9c365cff044f123d3a1c938bbfd8158d765a371e37121dc,True,PNG,1100,620,RGBA,23,255,19.077423766009549,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-id-timeline.png,.png,21438,45007b852f9dfecc1fa1f03c1c1e61825f978b7eee0f2dadb1da2f862d40d8da,True,PNG,1100,620,RGBA,23,255,17.665252566090444,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-pair-timeline.png,.png,21813,de6a3f7d46e1f059edc62b9ba44a75418bcc91a1d423239781ecafa377302965,True,PNG,1100,620,RGBA,23,255,17.984168945268827,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png,.png,26100,d160c664ecfb15a9875809c0cfd06402121e5c04b9402529f3c3a0e51bfdd4f1,True,PNG,1100,620,RGBA,23,255,41.43643719175256,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png,.png,23218,1ad830af45828992ebf579c03a4798ec61a27a567f19a537f47f50f71b944e68,True,PNG,1100,620,RGBA,23,255,56.927326086264557,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__rank-distribution.png,.png,18724,9e9231b3b2d17f5acfa017ea7d8436d23cd2b3c82f74a44eb9ce0119ee2b391a,True,PNG,1100,620,RGBA,23,255,56.349443598329223,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png,.png,20845,6017bbe8bfc39fdf432a387484ba362940274f02df78bc22f6706d4236da06e1,True,PNG,1100,620,RGBA,23,255,56.714843338542551,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.png,.png,27844,22aeaea2eaca33eefb3c98384cbfc949237f74aaccdc1caee30762cfece57e9a,True,PNG,1100,620,RGBA,23,255,42.669232990914985,False,
analytics/image/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.png,.png,34092,856048ef223ea8096054ac807991b24f2a3c476f88d743b6496d6edd4b83b0f2,True,PNG,1100,620,RGBA,23,255,19.942483177669988,False,
analytics/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png,.png,38766,759618e6eac6f2f101d3da347b8cc428ba211eaa9a14e5e2353bdc2abda8e5bf,True,PNG,1100,620,RGBA,23,255,22.293226277272584,False,
analytics/image/contract__constellation-evm-analytics__evm-rms.png,.png,20232,13bbeb9c515a66b5f731a43ceeb53cbbc79bd4b684b7f533517399a19bab553a,True,PNG,1100,620,RGBA,23,255,55.791373896951598,False,
analytics/image/contract__error-reliability-analytics__ber-vs-snr.png,.png,30901,30d6fd9aa828fb8a291ba601e500a95e347ab6206377922ad12bc24606bc4352,True,PNG,1100,620,RGBA,23,255,17.513941666458514,False,
analytics/image/contract__error-reliability-analytics__ber.png,.png,35536,bb7d959f06d3ef7fe02bc51dfe19f49895c2290b4728349bc131e7c783670a30,True,PNG,1100,620,RGBA,23,255,56.476880575607389,False,
analytics/image/contract__error-reliability-analytics__bler-vs-mcs.png,.png,17926,1f037a46908921d9ea449df4032ea48cf2efe47c54f51806699c3dcc9de8bdaf,True,PNG,1100,620,RGBA,23,255,40.508750472652359,False,
analytics/image/contract__error-reliability-analytics__bler-vs-sinr.png,.png,27438,6246afa434ca476e667b7df25d2420d6046bf836bcb00c993e3e2e4d474a6783,True,PNG,1100,620,RGBA,23,255,18.313465019145351,False,
analytics/image/contract__error-reliability-analytics__bler-vs-snr.png,.png,25282,e7b820cbf48b3dd7129f03b0c4fff218bbb75b9d748254174624f1e2c3dedb31,True,PNG,1100,620,RGBA,23,255,16.762571941715382,False,
analytics/image/contract__error-reliability-analytics__bler.png,.png,34398,89ad0e30d04565cf5117542ccf0d27f4b3876f9a77507e7bc149ff9106630d71,True,PNG,1100,620,RGBA,23,255,55.75105819069806,False,
analytics/image/contract__error-reliability-analytics__cbg-error-rates.png,.png,22233,d9762dd77472a8f293ccbc4bbc0ee3cfb14a0beab2b2fea976efcf9a3c022963,True,PNG,1100,620,RGBA,23,255,48.419229448145025,False,
analytics/image/contract__error-reliability-analytics__code-block-error-rates.png,.png,23734,c1650d5583941f02c81527a810a9e553d2bcb095cb919911cc71b68a9fd211c9,True,PNG,1100,620,RGBA,23,255,48.805387860936492,False,
analytics/image/contract__error-reliability-analytics__crc-pass-fail-rates.png,.png,27880,97eace00eaf0606af1c4377fe408bf5f4e3d8fc8682dd9969a8390d4cb986c2e,True,PNG,1100,620,RGBA,23,255,48.736024420868837,False,
analytics/image/contract__error-reliability-analytics__decoder-iteration-distributions.png,.png,24543,3050563693658987be1e61b72f69482368e64bef4a63438444fc99d140329c01,True,PNG,1100,620,RGBA,23,255,44.204938571779678,False,
analytics/image/contract__error-reliability-analytics__fer-vs-snr.png,.png,24908,e9a7bb77c7cd573a765158c3b73885955e2abc26d746346fe0da453bd0776496,True,PNG,1100,620,RGBA,23,255,16.303869595380284,False,
analytics/image/contract__error-reliability-analytics__fer.png,.png,33999,299882ee705cc41a6396f20659e7983edacf9fbbc7f4124ce1e6108ed44f7ded,True,PNG,1100,620,RGBA,23,255,55.660004582473384,False,
analytics/image/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.png,.png,20578,2fb08e898f90688b76a17a9c88fd3e1052b5fe11749d9edb363727399576c793,True,PNG,1100,620,RGBA,23,255,41.659529664692855,False,
analytics/image/contract__export-consistency-truth-analytics__assumption-usage-summaries.png,.png,27158,4d15cbd235949ccae5f852267dd1a80bc85cade289bdaf41b4346bed5eec40b2,True,PNG,1100,620,RGBA,23,255,40.816636434188673,False,
analytics/image/contract__export-consistency-truth-analytics__config-drift.png,.png,27503,8f5cb4073133ce28c52799b25e3404e6caa6e213fb810fa74e750995d452ed87,True,PNG,1100,620,RGBA,23,255,23.266434703492717,False,
analytics/image/contract__export-consistency-truth-analytics__csv-vs-db-consistency.png,.png,25956,fa3b2f1543b18eb380145eabecc56352a4804795e2541378d1c27477cc6b7819,True,PNG,1100,620,RGBA,23,255,56.620964503880082,False,
analytics/image/contract__export-consistency-truth-analytics__db-vs-browser-consistency.png,.png,26349,3a8d926d6993c2cf6fec40832cd834ba1e0f545d518dc717e5b157ac8061e974,True,PNG,1100,620,RGBA,23,255,56.800908122150567,False,
analytics/image/contract__export-consistency-truth-analytics__fallback-event-summaries.png,.png,23182,801240e819dbeb020439a8a6d38fc707427eb9effb948ffaf345812a1c959f78,True,PNG,1100,620,RGBA,23,255,54.96271609605995,False,
analytics/image/contract__export-consistency-truth-analytics__missing-field-audits.png,.png,24796,41074e8233771fee0b8aa8aba4373e1d673ee1fb946ad7c315e03f3573d0bacc,True,PNG,1100,620,RGBA,23,255,28.443018473984448,False,
analytics/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png,.png,25225,64580d28b772f85a2f5deae21d26f097e18d49bbe7f726bf2378ce09edd9dce0,True,PNG,1100,620,RGBA,23,255,55.206216530843029,False,
analytics/image/contract__export-consistency-truth-analytics__run-status-truth-checks.png,.png,21984,eab0d7dc95cf17a96ce7d5fd3626028d65156549b312455769776a384dff0229,True,PNG,1100,620,RGBA,23,255,43.731219670251932,False,
analytics/image/contract__export-consistency-truth-analytics__schema-drift.png,.png,22934,8f5cf2e7e2f059ba695e314b561d9645e25b7088ebe640edef5a61442f403bf3,True,PNG,1100,620,RGBA,23,255,44.168247246182332,False,
analytics/image/contract__export-consistency-truth-analytics__smoke-exposure-checks.png,.png,24603,00d725bba0828626d8b6aa9fb20af752dfbb9565a0a03545543b39215b2b5605,True,PNG,1100,620,RGBA,23,255,17.36114052590521,False,
analytics/image/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.png,.png,36999,af47d2fa1bc51779bccf69061b0db94eac83e9ed3cfbfdcd0e967fa73e5d1a5b,True,PNG,1100,620,RGBA,23,255,29.455300591452097,False,
analytics/image/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.png,.png,34710,e464d45e395eeaad436b0dc6590b32af731c3d2789bf7cba19af4f2278b40597,True,PNG,1100,620,RGBA,23,255,21.579315300171825,False,
analytics/image/contract__export-consistency-truth-analytics__truth-policy-violation-counts.png,.png,23589,1b8d303e9532771bf0c70da361db52d321827c2e9c6f0c9fbd07988d9380b31b,True,PNG,1100,620,RGBA,23,255,44.195622653150174,False,
analytics/image/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.png,.png,51783,a9dbf9f17d3363aa060043d879fff5f2ea48dee197346e3ae7d86d5398f66776,True,PNG,1180,700,RGBA,23,255,32.441534521654795,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.png,.png,30431,34c0494858b2d665bbf400a9efd97794fde84be7d151dbd5e5fb087b40980465,True,PNG,1100,620,RGBA,23,255,20.773456322353756,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-beam-quality-plot.png,.png,24498,25ded5e2a182412cf7b2a659e1f5117bad8a264d946fb9511b5f8301d0334fa1,True,PNG,1100,620,RGBA,23,255,56.184936010862991,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-layer-quality-plot.png,.png,25638,72da6ee5e2906c02d1bfdcdbe2093f2e02cdddef79af71078434ab8d48900eae,True,PNG,1100,620,RGBA,23,255,50.420593956472644,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__servingrsrp-rsrp-csi-rsrp-trends.png,.png,45482,f89a808daec1038515909e6c75aa34a7429567fa6ccfb9c81954dd9b4cc8c71b,True,PNG,1100,620,RGBA,23,255,26.63061098399632,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__decoder-complexity-units.png,.png,26543,6feba58babc41d87e35e192e4bd80a01717c7bf3fe66a7f38b3651567ba874ab,True,PNG,1100,620,RGBA,23,255,31.503574828053861,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__dropped-row-duplicate-write-analytics.png,.png,29107,037e025d9ad051e10301d6275e15d0447fe29e0c117ef092d19532a5f068b2b2,True,PNG,1100,620,RGBA,23,255,22.078356180827338,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__latency-cdf.png,.png,27389,796af4a9fe0a377353c7480cb9a9d46b3de3dff1cd2161409c1e02e26f6c3192,True,PNG,1100,620,RGBA,23,255,17.75670606827244,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__normalized-decoder-complexity.png,.png,27809,9a3a09669e2a8e73ad88373729b0306ccb047163b0a9823702ac57e0aae269ea,True,PNG,1100,620,RGBA,23,255,32.180786637648893,False,
analytics/image/contract__spectrum-psd-papr-analytics__clipping-event-histogram.png,.png,24316,501a89613bf28c99a51b82f641c158816d65a444ce455d9beb8996ae3d3eec4a,True,PNG,1100,620,RGBA,23,255,56.852031677545369,False,
analytics/image/contract__spectrum-psd-papr-analytics__papr-histogram-cdf.png,.png,28846,78e71ceeec15cbaad1d8484198d7d8520f112ce6c4358c6494dfc2e2734a57fb,True,PNG,1100,620,RGBA,23,255,39.596364396107468,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__goodput-over-time.png,.png,43246,8207210593b8062a4dc623d512d20b0765ba23ea2e8c1657ed2465a8a7ff3430,True,PNG,1180,700,RGBA,23,255,21.67578424847957,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__goodput.png,.png,22481,b126acbd177d825c0a6d12a887c77501bc041fd85f170bacfa37cdc4b0df836e,True,PNG,1100,620,RGBA,23,255,56.185676124296279,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__offered-throughput.png,.png,24538,1e7b79d8e0a74c3c85c1c3f41343a6810200e4ff8f619eef5340c51b809b3151,True,PNG,1100,620,RGBA,23,255,55.880903209365265,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__per-cell-throughput.png,.png,20890,33f325b249fcff4ad1884c6358230b41eac5f22aeca8acee9b5d72bd50f3443f,True,PNG,1100,620,RGBA,23,255,56.296370841140018,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__spectral-efficiency.png,.png,25388,32d74794803e150a1a2dd5ad8e4a7f7db4e7f7d00a731c12ced9811623df3662,True,PNG,1100,620,RGBA,23,255,56.601352402834628,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-over-time.png,.png,29918,a4e14b4350c864bc23344f6b807c449cd1ad81fefb100a21775287132f774555,True,PNG,1180,700,RGBA,23,255,19.560782449932791,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-load.png,.png,24241,c99223a26122275c27e43fe74599406033f2e7cd367f922786601c4537a09ba9,True,PNG,1100,620,RGBA,23,255,56.442490846176476,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-sinr.png,.png,28982,423086af26a32a5a6409f6d9ebfb3c02c7bb25fb83ba29b833a00ed2f188e13a,True,PNG,1100,620,RGBA,23,255,18.915126886763314,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput-vs-snr.png,.png,30110,1ff7fa88c6f1908dd1d3b46cf96e91cb109065e6008dd8c0a7428ac34bcd66b6,True,PNG,1100,620,RGBA,23,255,19.02659855436896,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__throughput.png,.png,22667,dc88ddbb91239df4e94f48177594a3291090caf1275f16f173a5a039b8fbdbe2,True,PNG,1100,620,RGBA,23,255,55.506582864940697,False,
component_anchors/protocol/protocol_stack/image/protocol_configured_events_by_layer.png,.png,30322,2bce74391c1b9efaf8efb4b1551304118fa542e06cff1cb6844ebb86a0b4bbf0,True,PNG,1563,813,RGB,39,255,54.541523341581801,False,
component_anchors/protocol/protocol_stack/image/protocol_configured_packets_by_direction.png,.png,33687,fd5a56f7352711a4c49d05f249806566ddd74eabd390a5965c586ca267d66dc8,True,PNG,1407,813,RGB,39,255,56.899958458752629,False,
reports/image/contract__beamforming-precoding-mimo-massive-mimo__beam-gain-gap-histogram.png,.png,20753,d011fc2314f42b77e4f2de71fecf1e784f2abbff2b9bd111b1ed3def7d9aafc6,True,PNG,1100,620,RGBA,23,255,56.744758467697217,False,
reports/image/contract__beamforming-precoding-mimo-massive-mimo__beam-hit-rate-timeline.png,.png,20442,6e7f5282e66137254d0c0fe23d35f5b96857e984083d8b6e4ad289264a1af30a,True,PNG,1100,620,RGBA,23,255,18.222438389793744,False,
reports/image/contract__beamforming-precoding-mimo-massive-mimo__precoder-mode-distribution.png,.png,23218,1ad830af45828992ebf579c03a4798ec61a27a567f19a537f47f50f71b944e68,True,PNG,1100,620,RGBA,23,255,56.927326086264557,False,
reports/image/contract__beamforming-precoding-mimo-massive-mimo__rank-distribution.png,.png,18724,9e9231b3b2d17f5acfa017ea7d8436d23cd2b3c82f74a44eb9ce0119ee2b391a,True,PNG,1100,620,RGBA,23,255,56.349443598329223,False,
reports/image/contract__beamforming-precoding-mimo-massive-mimo__selected-vs-best-beam-timeline.png,.png,23166,88b4881b8f7ba001648a6d98d96ac9743f8738f91789e466fb01f16b65968ab1,True,PNG,1100,620,RGBA,23,255,19.883965542450795,False,
reports/image/contract__channel-interference-impairments__cfo-true-vs-estimated-vs-residual.png,.png,51783,a9dbf9f17d3363aa060043d879fff5f2ea48dee197346e3ae7d86d5398f66776,True,PNG,1180,700,RGBA,23,255,32.441534521654795,False,
reports/image/contract__channel-interference-impairments__channel-quality-timeline.png,.png,43504,f321c3374cbe13b13aa69a01265fee28a17de03a079503ba4554d183b0306074,True,PNG,1100,620,RGBA,23,255,23.769417072842415,False,
reports/image/contract__csi-rs__port-usage-chart.png,.png,25983,4f39d35c81e64c55e6fb416493184263f81dc9a53b99d8cc7f06b8fa79b96658,True,PNG,1100,620,RGBA,23,255,18.499363568268869,False,
reports/image/contract__fixed-snr-sinr-sweep-validation__dl-ber-vs-snr.png,.png,34932,1488596b607761dfd0cc9f909e42a5894d2168c192b35f9e6d159d49527a9d86,True,PNG,1100,620,RGBA,23,255,18.518806576342516,False,
reports/image/contract__fixed-snr-sinr-sweep-validation__dl-bler-vs-snr.png,.png,32655,9680337100affee6c332aa36a838d220129aecaf5bbfbb8e3d8b18cc4dc91bd5,True,PNG,1100,620,RGBA,23,255,18.80568980330537,False,
reports/image/contract__fixed-snr-sinr-sweep-validation__measured-sinr-vs-configured-snr.png,.png,37081,565adb85571ecfb9d51a6a6cd4ea22cea3ec3763a600cfe70832116a19f7ae42,True,PNG,1100,620,RGBA,23,255,21.950028176810488,False,
reports/image/contract__fixed-snr-sinr-sweep-validation__throughput-vs-snr.png,.png,31034,b6d89e8d0b71f245f4d759f995498a7e1bd38194e0bdb016577c691100395ac3,True,PNG,1100,620,RGBA,23,255,19.486752498365409,False,
reports/image/contract__fixed-snr-sinr-sweep-validation__ul-ber-vs-snr.png,.png,36587,29d5878eae531e02bf0653b397e88ccb77bf5edac574a4909f72f79a699edc5f,True,PNG,1100,620,RGBA,23,255,18.466228347577911,False,
reports/image/contract__fixed-snr-sinr-sweep-validation__ul-bler-vs-snr.png,.png,32578,dd3cf991570d8c3916d5c1964461ebe553b23b5f50512a297ecc6c08f2d18d7b,True,PNG,1100,620,RGBA,23,255,18.736612511355222,False,
reports/image/contract__generic-investigator-views__config-vs-measured-conflict-dashboard.png,.png,30191,84d9bbe034b82378dae9fc29601256f4159cdb19d4285703922274a904eacb2e,True,PNG,1100,620,RGBA,23,255,20.713532122799826,False,
reports/image/contract__generic-investigator-views__investigator-stage-lineage-graph.png,.png,29393,b5ef32d18a93589e4ea2cc83cec4f00bea71554788c9e5566631497389e6eecb,True,PNG,1100,620,RGBA,23,255,21.609524963224167,False,
reports/image/contract__generic-investigator-views__partial-or-missing-data-dashboard.png,.png,28270,379e1df7c1b043bcc08aec2d4d8c0e178cd4695fee53631fc76b9f9e2df609f0,True,PNG,1100,620,RGBA,23,255,28.167347958792689,False,
