sha256,copy_count,relative_paths
1ad830af45828992ebf579c03a4798ec61a27a567f19a537f47f50f71b944e68,2,analytics/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png|reports/image/contract__beamforming-precoding-mimo-massive-mimo__precoder-mode-distribution.png
34c0494858b2d665bbf400a9efd97794fde84be7d151dbd5e5fb087b40980465,2,analytics/image/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.png|reports/image/contract__measurements-csi-link-adaptation-inputs__config-vs-measured-conflict-dashboard.png
9e9231b3b2d17f5acfa017ea7d8436d23cd2b3c82f74a44eb9ce0119ee2b391a,2,analytics/image/contract__beamforming-precoding-mimo-analytics__rank-distribution.png|reports/image/contract__beamforming-precoding-mimo-massive-mimo__rank-distribution.png
a9dbf9f17d3363aa060043d879fff5f2ea48dee197346e3ae7d86d5398f66776,2,analytics/image/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.png|reports/image/contract__channel-interference-impairments__cfo-true-vs-estimated-vs-residual.png
d011fc2314f42b77e4f2de71fecf1e784f2abbff2b9bd111b1ed3def7d9aafc6,2,analytics/image/contract__beamforming-precoding-mimo-analytics__beam-gain-gap-histogram.png|reports/image/contract__beamforming-precoding-mimo-massive-mimo__beam-gain-gap-histogram.png
