Direction,CapturePoint,Port,SampleCount,SampleRateHz,CenterFrequencyHz,CommonEndpointFullScale,RawMAT,RawSHA256,WIQFile,WIQSHA256,VSAMATFile,VSAMATSHA256,QuantizationMaxError,ClippedComponents,InstrumentImportVerified,StandardNR
"DL","TX",1,4915200,491520000,7000000000,0.0355755268393569,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_tx\raw_iq.mat","8e2c7f5fddf46dd8b4467c8f95870216c26f6d3401e410bc618f9cd0ae4b7e8b","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_tx\port_1.wiq","425fb5047f8396841f32ded2e4d9d2ff948417438bb1c8d504d0538f889f7539","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_tx\port_1_vsa.mat","25aae1b349b2f635d58442938b893fbe55d3e1adc9d9659b6b0a5b4f1c2ab932",1.52592495216708e-05,0,0,0
"DL","TX",2,4915200,491520000,7000000000,0.0355755268393569,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_tx\raw_iq.mat","8e2c7f5fddf46dd8b4467c8f95870216c26f6d3401e410bc618f9cd0ae4b7e8b","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_tx\port_2.wiq","e360c7c5a132586a7d86ca82ccbb9efa2b17e0c65a0a8e80372660d09b22c543","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_tx\port_2_vsa.mat","12ead234e969a7b5e2d6b1b8d4a3bdeb294a64f3d1582855fbce098284254110",1.52592540127172e-05,0,0,0
"DL","RX",1,4915200,491520000,7000000000,0.0357951534305641,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_rx\raw_iq.mat","08bd900d3efd5be889a41b9e50f31273cbae5f4b7feac9ce8b2ef0f7d0959597","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_rx\port_1.wiq","df40ab857d255dbdd87f4a241d19559b157dfe8757fdf2fee6668af7159d2c8c","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_rx\port_1_vsa.mat","47333671e9bc5f898c754a554eb719c191277ff2bde899e164eb32777f1a5206",1.52592531882795e-05,0,0,0
"DL","RX",2,4915200,491520000,7000000000,0.0357951534305641,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_rx\raw_iq.mat","08bd900d3efd5be889a41b9e50f31273cbae5f4b7feac9ce8b2ef0f7d0959597","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_rx\port_2.wiq","32ef9ed6f0ff34cf37e0782a0c5016d05c451cdd4c87129b0f78fe6df782e786","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\dl_rx\port_2_vsa.mat","d53132ed41d866ff1452f3ed167c8556628357c00df775f123ec5cce83f03cfe",1.52592534706786e-05,0,0,0
"UL","TX",1,4915200,491520000,7000000000,0.0390903083864413,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_tx\raw_iq.mat","b2be38225fa71034c817d20de95e5234d9a608737f1cd1007d12b6ef7e574d25","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_tx\port_1.wiq","062af8b05d50d26a60001cdfec5850d2f5fbd43ebf896ff5cd3bd642d28cbb84","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_tx\port_1_vsa.mat","199d03abefe116bbc84699e10fc9ee7d71e632fb7e0d5fcd2a15dcb4f3ff4b85",1.5259254280281e-05,0,0,0
"UL","TX",2,4915200,491520000,7000000000,0.0390903083864413,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_tx\raw_iq.mat","b2be38225fa71034c817d20de95e5234d9a608737f1cd1007d12b6ef7e574d25","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_tx\port_2.wiq","84cd6faa636e3f6edb1202bee9f55b1f8873a7a0100236d8c983fb5f8284ecc4","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_tx\port_2_vsa.mat","a7fd61bab0db167e505035dce030855c8687ef1e44ae8377cbad945ecdf2d6f7",1.52592504870097e-05,0,0,0
"UL","RX",1,4915200,491520000,7000000000,0.0387101131706125,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_rx\raw_iq.mat","66148670e8b943612aa55d4ff5b2da791bfaf82f7a0d90e2276bfab97be2c914","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_rx\port_1.wiq","0e85ed8cbdc743563745d09e76745e2802289f741c5ab36bc4ff0c4e529b9a53","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_rx\port_1_vsa.mat","4a2fcde8e2b9c769acf8001dd0f15ab667052be00763a6fe67e59ae83d3731dc",1.5259252967587e-05,0,0,0
"UL","RX",2,4915200,491520000,7000000000,0.0387101131706125,"C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_rx\raw_iq.mat","66148670e8b943612aa55d4ff5b2da791bfaf82f7a0d90e2276bfab97be2c914","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_rx\port_2.wiq","f428cf3f632ff34298cc33269a5aacf498cb87f73407849edc9753a042e17375","C:\Users\anup0\OneDrive\Documents\Simulator\6GR Simulator_v2_clean_main\logs\research_selected_iq_6be2985f_20260917\execution\lls\lls_7ghz_400mhz_1024qam_tdd_30db_rate082_iq\committed_source\waveform\ul_rx\port_2_vsa.mat","90a433ed8ed1949b57c118449d0aebe9a9f38315a25842d6e3bad3143168553e",1.52592547307817e-05,0,0,0
