Direction,SFN,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,SNR_dB,SystemLevelSINR_dB,SystemLevelSINRSource,SystemLevelSINRValueRole,SystemLevelSINRValueStatus,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DopplerHz,DopplerSourceMode,DopplerValueRole,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,AllocatedPRBCount,PRBStart,Modulation,MCS,MCSIndex,TargetCodeRate,Layers,Rank,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,MCSAuthority,ModulationAuthority,GrantOperatingPointSource,AppliedOperatingPointSource,BitErrors,BitsCompared,SymbolErrors,SymbolsCompared,SymbolErrorRate,EVM_rms,LLRMeanAbs,LLRStdAbs,LLRImbalance,Status,ConstellationSamples
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,43.1923632870965,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-10.9720186740617,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,43.1923632870965,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",46,46,46,2,7,7,24,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",746,1800,3810,6912,0.551215277777778,3.53672207955718,49011510933.0906,46903805030.7107,0.0122444465090484,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,16.0341865701714,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,1.6340347377896,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,16.0341865701714,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",51,51,51,2,7,7,24,0,"QPSK",0,0,0.1171875,2,1,11,20,"64QAM",0.5537109375,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",0,1800,1488,6912,0.215277777777778,0.828510969977729,15780368965.6687,10401302918.1868,0.000264044040153574,"PASS",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,55.2431959939428,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-7.2239426177992,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,55.2431959939428,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",52,52,52,2,7,7,24,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",623,1800,3354,6912,0.485243055555556,2.29719113101363,37085699600.8828,29898858519.8118,0.00731672189843616,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,45.7814371888596,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-3.24202143160448,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,45.7814371888596,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",53,53,53,2,7,7,24,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",0,1800,2518,6912,0.364293981481481,1.45244960091832,25221791207.2147,20518749839.55,0.00720812651868692,"PASS",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,22.4131763277565,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-7.70983409675891,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,22.4131763277565,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",78,78,78,2,7,7,24,0,"QPSK",0,0,0.1171875,2,1,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",665,1800,3653,6912,0.528501157407407,2.42935904005074,34374765418.2574,28164250642.397,0.0220200459485503,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,33.0495915601742,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-9.59782569923692,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,33.0495915601742,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",87,87,87,2,7,7,24,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",691,1800,4219,6912,0.610387731481482,3.019195843708,28036096681.2541,23191644526.6054,0.00381672173685352,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,22.7235525404118,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-10.7600507321135,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,22.7235525404118,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",99,99,99,2,7,7,24,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",743,1800,4125,6912,0.596788194444444,3.45145755240183,45802655494.997,40307400640.5288,0.00196602907786568,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,26.9655619481493,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,2.68868823797512,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,26.9655619481493,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",112,112,112,2,7,7,24,0,"QPSK",0,0,0.1171875,2,1,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",0,1800,1057,6912,0.152922453703704,0.733779523037161,18718930792.1924,11394403659.7261,0.00463277673238235,"PASS",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,26.5978749975785,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-6.23824343137012,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,26.5978749975785,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",159,159,159,2,7,7,24,0,"QPSK",0,0,0.1171875,2,2,15,26,"64QAM",0.8525390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",546,1800,2748,6912,0.397569444444444,2.0507474092406,33681113359.6788,30130275186.1627,0.0202580235244395,"FAIL",0
"DL",7,12,"configured_runtime_operating_point_reference","configured_reference_metadata",12,NaN,NaN,NaN,NaN,18.8008387734705,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,-4.32670740971908,"post_equalization_evm_proxy",NaN,NaN,NaN,"estimated","receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,18.8008387734705,"receiver_hest_csi_feedback_wideband_effective_sinr",NaN,NaN,NaN,11.1188031732717,"derive_from_ue_speed","scenario_resolved_metadata",182,182,182,2,7,7,24,0,"QPSK",0,0,0.1171875,2,1,13,24,"64QAM",0.75390625,"scheduler_grant","scheduler_grant","scheduler_grant","scheduler_grant",489,1800,3149,6912,0.455584490740741,1.64564202885082,26693763144.2845,23245678764.5261,0.0120236335548978,"FAIL",0
