Direction,Frame,Slot,UEIndex,UEID,RNTI,BaseStationID,ComponentCarrier,ActiveULBWP,TBSize_bits,ExpectedBitCount,DecodedBitCount,UCIExpectedBitVector,UCIDecodedBitVector,UCIBitErrorVector,UCICodedBitCount,UCICRCBitCount,UCICRCApplicable,BitsCompared,BitErrors,CRCPass,CRCApplicable,CRCOutcome,UCIContentMatch,DetectionOutcome,DetectionMetric,DetectionThreshold,DetectionThresholdSource,DetectionMetricStatus,DetectorPeakMetric,DetectorNoiseFloor,DTXFlag,DTXReason,AirInterfaceTTI_ms,ComputeLatency_ms,DecodeLatency_ms,ReceiverPipelineLatency_ms,ChannelEstimationLatency_ms,EqualizationLatency_ms,ReceiverStageLatencySource,NoiseVariance,NoiseVarianceDomain,ReceiverInputSampleNoiseVariance,ReceiverInputSampleNoiseVarianceDomain,ReceiverInputSampleNoiseVarianceValueRole,ReceiverInjectedNoiseVarianceConsumed,ReceiverGridDisturbanceVariance,ReceiverGridDisturbanceVarianceSource,ReceiverGridDisturbanceVarianceDomain,NoiseVarStatus,NoiseVarSource,NoiseVarReason,NoiseVarStrictFailure,ReceiverUsable,ChannelEstimateAttempted,ChannelEstimateAvailable,ChannelEstimateSource,ChannelEstimationMode,NoncoherentSequenceDetection,ResourceExtractionAttempted,ResourceExtractionAvailable,EqualizationAttempted,EqualizationAvailable,StrictReceiverEvidenceOk,StrictOk,TruthStatus,DetectionAttempted,DetectionUsable,FailureReason,ErrorID,ErrorMessage,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,AppliedAWGNSNR_dB,ReceiverHestSINR_dB,ReceiverHestSINRApplicable,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,MeasuredSINR_dB,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,RequestedFormat,ResolvedFormat,PUCCHFormat,FormatAdapted,FormatAdaptationReason,PUCCHResourceId,PUCCHPRBSet,PUCCHPRBStart,PUCCHPRBCount,PUCCHSymbolStart,PUCCHNumSymbols,PUCCHRECount,PUCCHDMRSRECount,PUCCHExpectedBitCount,PUCCHDecodedBitCount,PUCCHControlSINR_dB,PUCCHReceiverEvidenceSource,PUCCHGridHash,PUCCHWaveformHash,PUCCHTxOutputWaveformHash,PUCCHAppliedTxPower_dBm,PUCCHMeasuredTxOutputPower_dBm,PUCCHTxPowerClosureError_dB,PUCCHPhysicalPowerApplicable,PUCCHNormalizedPowerReference,PUCCHNormalizedActiveMeanSquare,PUCCHNormalizedReferenceEnergyPerRE,PUCCHRemovedAbsoluteTransmitScale,PUCCHWaveformAmplitudeUnit,TxRFExecutionStatus,TxRFStageOrder,TxRFAppliedStageCount,ChannelModel,RuntimeIntegrationMode,RuntimeTransportMode,ObservationStartSample,ObservationEndSampleExclusive,ObservationSampleRateHz,ObservationCompletionTime_s,TransmitStartSample,TransmitEndSampleExclusive,EstimatedTimingOffsetSamples,AppliedTimingCorrectionSamples,TimingEstimateSource,RuntimeStageWaveformsRequired,RuntimeStageWaveformsUsed,RuntimeSelfLoopWaveformsUsed,RuntimeChannelStateUsed,RuntimeChannelLinkKeys,RuntimeNoiseApplied,RuntimeNoiseVarianceMean,RuntimeNoiseVarianceDomain,RuntimeStageCount,RuntimeChannelPhysicalTxElements,RuntimeChannelNumRxAntennas,ChannelUsesSameRuntimeAntennaAssumptions,ChannelUsesCountOnlyAntennaModel,ChannelArrayHandlingStatus,ChannelArrayHandlingBlocker,DopplerHz,TimingEstimateUsed,UseIdealTimingSync,InterferenceMode,InterferenceContributorCount,InterferenceAggregatedRxPower_dBm,InterferencePowerSource,FullInterfererChannelTruthUsed,SourceSlot,SourceSlotSet,FeedbackForDirection,HARQProcess,HARQProcessSet,UCIBitCount,PUCCHGrantId,PhysicalPUCCHOccasionId,LogicalFeedbackCount,LogicalPUCCHGrantIdSet,HARQACKCodebookOrderingSource,UEHARQCodebookDigest,GNBHARQMappingDigest,ReceiverAssignmentDigest,IndependentReceiverAssignment,ReceiverExpectedHARQBitCount,UCIType,ControlResourceSource,ControlResourceValidity,ExpectedAck,ObservedAck,DecodedAck,FalseAck,FalseNack,MissedFeedback,PUCCHDecodeOk,RuntimeStateUpdated,RuntimeStateConsumer,ControlStateChanged,StateChangeApplied,ControlStateChangeDefinition,Status,Crash,CrashSource,CrashMessage,Notes,PUCCHPowerHeadroomApplicable,PUCCHRequestedTxPower_dBm,PUCCHPCMAX_dBm,PUCCHPowerHeadroom_dB,PUCCHPowerControlPathloss_dB,PUCCHConfiguredPathloss_dB,PUCCHPathlossMeasurementSlot,PUCCHPowerControlMRB,PUCCHPowerControlMu,PUCCHPowerBandwidthTerm_dB,PUCCHPowerControlTargetHeadroom_dB,PUCCHPowerBandwidthSource,PUCCHAppliedTxPowerReferencePlane,PUCCHPathlossSource,PUCCHPathlossReferenceRS,PUCCHPathlossMeasurementId,PUCCHPowerHeadroomSource,HARQFeedbackAppliedCount,StaleHARQFeedbackCount
UL,1,9,1,1,1,1,0,0,7,7,7,0001010,0001010,0000000,64,0,0,7,0,NaN,0,not_applicable,1,detected,0.999999668492849,0.2,yaml.pucch.detection_threshold_format2,,NaN,NaN,0,,1,1551.2344,374.2643,1351.3988,482.2186,113.7288,matlab_tic_toc_canonical_pucch_receiver_stages,3.35260781037305e-06,resource_grid_pre_equalization,NaN,requires_estimation_on_digital_gain_compensated_received_reference_REs,physical_execution_metadata_not_receiver_estimate,0,3.35260781037305e-06,received_pucch_dmrs_noise_plus_residual_estimate,resource_grid_pre_equalization,OK,received_pucch_dmrs_noise_plus_residual_estimate,,0,1,1,1,pucch_dmrs_per_resource_nrChannelEstimate,dmrs_per_resource_mmse_equalization,0,1,1,1,1,1,1,real_pucch_waveform_uci_receiver_evidence,1,1,,,,12,configured_operating_point_metadata,configured_operating_point_metadata,NaN,67.8048064493224,1,pucch_equalizer_effective_response_and_output_covariance,estimated,OK,,NaN,,,,,67.8048064493224,pucch_equalizer_effective_response_and_output_covariance,measured,OK,,67.8048064493224,measured,pucch_equalizer_effective_response_and_output_covariance,OK,post_equalization_resource_sinr,2,2,2,0,none_strict_assignment,10,,4,2,12,2,48,16,7,7,67.8048064493224,canonical_typed_pucch_waveform_receiver,fb16dec1967f4b29437161aac9f6891e7836bfa7679f27affe52740751a8cbaa,d3919d258f61a1058c1ef3962e128513df7d37a513be9a30f8e94173d8fce3ab,,NaN,NaN,NaN,0,1,9.1552734375e-05,1,0.0147801668912544,normalized_complex_baseband,deferred_until_node_composition,,0,CDL-A,coupled_slot_runtime,prepared_pucch_shared_stream_receiver,61263,69112,7680000,0.00899895833333333,61346,69026,90,90,received_reference_correlation_bounded_search,1,1,0,1,dir=UL;tx=UE1;rx=gNB1;carrier=nrb=25:scs=15:fc=2350000000,1,NaN,requires_estimation_on_digital_gain_compensated_received_reference_REs,5,2,2,0,0,,,3.48943958253414,1,0,none,0,NaN,,0,1,1,UL,NaN,,7,PUCCH-CSI-periodic_csi_f1356cb3129af7877b8230eb6a7dace3bb1bcac9885d8a39b4da7f589cea52da_slot_9,pucchoccasion:due=9:ue=1:rnti=1:cell=1:cc=0:ulbwp=0,1,PUCCH-CSI-periodic_csi_f1356cb3129af7877b8230eb6a7dace3bb1bcac9885d8a39b4da7f589cea52da_slot_9,source_slot_then_harq_process_runtime_order,,,5f03bf781f99834a9a4588728bc0aa0e335ba8158deb2623de059e6bfb683dfb,0,0,csi_part1_part2,typed_yaml_csi_pucch_resource_assignment,1,0,0,0,0,0,0,1,1,CoupledTruthRuntime.processDueFeedback.CSI,1,1,receiver_decoded_csi_consumed_by_link_adaptation_scheduler,PASS,0,,,"Waveform-backed PUCCH through typed report, assignment and oracle-free receiver.",0,-76.9897000433602,23,NaN,0,77,1,2,0,3.01029995663981,99.9897000433602,selected_pucch_resource_and_active_carrier_scs,normalized_occupied_re_pre_node_rf_contribution,ue_decoded_sib1_power_minus_filtered_ssb_rsrp,SSB-0,SSB_UE_1_resource_0_slot_1,not_applicable_normalized_esn0_absolute_target_is_diagnostic_only,0,0
