PlotId,ImagePath,SourceCSV,SourceCSV_SHA256,ImageSHA256,Status,Producer,SourceRows,EvidenceScope,TerminalQualification
live_0ea50fc3e8a0df0ee272dad737da9e4adbdcdafff289e310be90c581e1b7778d_pusch_window_carrier_rssi_timeline,image/pusch_window_carrier_rssi_timeline.png,csv/pusch_window_carrier_rssi_timeline.csv,adaf41dcde92febbd2e5f2297147705adbae60150f34627415e23679a5cdce06,680acf4aca5df35f0cf6b501d51b19120858215bc16240b92a925ab0c79b9bbf,rendered_component_plot,publish_lls_live_csv_plots,2,partial_measured_checkpoint,false
live_0ea50fc3e8a0df0ee272dad737da9e4adbdcdafff289e310be90c581e1b7778d_precoder_matrix_integrity,image/precoder_matrix_integrity.png,csv/precoder_matrix_integrity.csv,756ee82a340d4d762167d5fed3a6f5a36549f3d6e45a85ab825346a1e76eacd3,710b9f0990938cda76bd9138da5c3eda9c8d890fa7f52f0a9646802c1abb474e,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_0ea50fc3e8a0df0ee272dad737da9e4adbdcdafff289e310be90c581e1b7778d_precoder_ports_and_layers,image/precoder_ports_and_layers.png,csv/precoder_ports_and_layers.csv,58273bed04e54aee1723d1ca4203310f4f7743461df7d9759e32de5ef5242252,99ec9bac9fe1ffc9d39ba1537c5517665ec686bb460d4d07aa2dbfc795f8fe28,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_0ea50fc3e8a0df0ee272dad737da9e4adbdcdafff289e310be90c581e1b7778d_reported_versus_applied_pmi,image/reported_versus_applied_pmi.png,csv/reported_versus_applied_pmi.csv,b186670c33ead2d3a98ac49992d80a5ba2cf43b4cf2821c0f5adc5ed0ec7db8e,6ffa842ee601bf80f6e6c5313d75c7fb8b1a0b89744dad21b490658acbd940b5,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_0ea50fc3e8a0df0ee272dad737da9e4adbdcdafff289e310be90c581e1b7778d_throughput_vs_snr,image/throughput_vs_snr.png,csv/throughput_vs_snr.csv,eab3835dc1d97571c60ab7908862adad626b9e53a4ccb7647107f150c3cbba97,11048f64120beaa5eb69a56ca486ba77d84a8ccb6140a3b64971070514b53e6a,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_0ea50fc3e8a0df0ee272dad737da9e4adbdcdafff289e310be90c581e1b7778d_pusch_bler_vs_measured_sinr,image/pusch_bler_vs_measured_sinr.png,csv/pusch_bler_vs_measured_sinr.csv,a0a00a43a5ee230302e17743b44853004bc1113efe5bc5722424fdc00505d4fe,8c25c094c182d7e8c374b80b8d058fbffe7da4f1c7d1e3a227181d2bb004aabf,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_0ea50fc3e8a0df0ee272dad737da9e4adbdcdafff289e310be90c581e1b7778d_throughput_vs_sinr,image/throughput_vs_sinr.png,csv/throughput_vs_sinr.csv,587cad2e63610d3a4684835882ecfb9bcff95de70d7d728f6dce554e2a3bf9f8,a0f3bb1b7d675b9c3ec493ecf60044ef7ebcd6c7f27701332f0ecdc715cff9e6,rendered_component_plot,publish_lls_live_csv_plots,1,partial_measured_checkpoint,false
live_0ea50fc3e8a0df0ee272dad737da9e4adbdcdafff289e310be90c581e1b7778d_pusch_evm_per_symbol,image/pusch_evm_per_symbol.png,csv/pusch_evm_per_symbol.csv,be4c424cb3dccea2b3798b5e07eb7b121d9576e02f351ed5aa8aecaf6361692d,0bb4bbf8f0d571e222e15fef8adbf25ed4761acf7272a62cc923abb226822246,rendered_component_plot,publish_lls_live_csv_plots,12,partial_measured_checkpoint,false
