run_id,chart_name,direction,x_value,y_value,reference_x,reference_y,ue_index,frame,sfn,slot,layer_index,codeword_index,modulation,sample_index,capture_scope,source_table_logical_path
constellation_publication_01,post-equalization constellation,UL,-0.706898628883448,-0.706722664331917,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,29,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.708030192825906,-0.707250815540055,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,30,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706889087194922,-0.707180177042012,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,31,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707487185386271,-0.706927348448763,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,32,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706634888637616,-0.708240175159203,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,33,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.708297079599903,0.707011557438399,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,34,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706939703562068,-0.706180530389377,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,35,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.708024980060096,-0.706985246165854,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,36,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706570392959007,-0.707785932683115,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,37,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707758805990475,-0.706384724524407,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,38,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.705966377463609,-0.707647920002402,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,39,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706621056539964,-0.708464073829532,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,40,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707388915313768,0.706247376721709,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,41,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707803754418391,0.706309419334615,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,42,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707197313507599,0.706998271114982,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,43,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707492607285797,0.707498288290768,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,44,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707500165350865,0.707731300883448,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,45,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707144822128463,-0.706245880305088,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,46,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707153095641792,0.706474122779522,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,47,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707015150117833,0.707471868438885,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,48,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707271829243936,-0.707439267556947,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,49,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707162520235797,-0.70797371998433,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,50,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706577644629231,0.706756186795788,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,51,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706841658254463,0.707456742148584,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,52,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707051120471856,-0.706624939866972,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,53,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707790568178773,-0.707347302599803,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,54,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707891719503002,-0.706973200392398,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,55,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706649103454389,-0.708108868252845,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,56,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707661315191876,-0.707400637814553,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,57,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707412856359202,-0.707632498666914,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,58,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707035665211363,-0.708754888182076,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,59,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706387831279906,0.706934018121791,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,60,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.70704449507689,-0.708296108221072,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,61,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706910847339118,0.707228735246327,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,62,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707660674817462,0.707240807640999,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,63,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707877907258402,-0.707593459829712,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,64,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706790760464562,-0.707449298863752,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,65,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706315896835656,0.707397482940609,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,66,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706863191465539,0.707421756138348,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,67,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707160256643019,0.707406512159894,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,68,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707770628673271,0.707644802749867,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,69,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707934518427206,-0.706926486561268,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,70,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707405096955386,0.707261099746134,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,71,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706518449537841,0.707377847389651,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,72,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706769635726007,-0.70700846636325,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,73,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706624203626018,-0.707341202364822,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,74,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707992583528068,0.706872909017185,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,75,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706683357398512,-0.706953636983405,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,76,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707707950202559,0.7067495998288,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,77,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706620101079862,-0.707124089171472,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,78,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707230020158324,-0.707214488605198,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,79,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706997561538802,-0.708129861848323,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,80,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707238531855267,0.706751421277908,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,81,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706963806223824,0.707272022775347,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,82,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707767626066255,-0.707385379356668,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,83,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706822418601611,0.706998306440925,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,84,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706718037853393,0.707553526001502,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,85,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707847627031644,-0.70659800378192,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,86,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707838740336517,-0.70723799354476,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,87,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706857442635595,-0.707211890495167,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,88,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707466038058882,-0.707555865119555,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,89,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707394789436511,0.706520907140704,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,90,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
