Direction,SNR_dB,Seed,Frame,Slot,MCS,Modulation,TargetCodeRate,PRBStart,ChannelModel,ChannelModelApplied,ChannelFadingApplied,DopplerHz,CRCApplicable,CRCOutcome,UCIContentMatch,UCICRCApplicable,FormatAdapted,ControlResourceValidity,ReceiverHestSINRApplicable,NMSE_dB,NMSEReferenceSource,TrueChannelOracleAvailable,DetectionMetric,DetectionThreshold,ResourceCoverageRatio,MinCoverageRatio,CandidateCount,MissedDetection,FalseAlarm,DTXFlag,PreambleIndex,RequestedPreambleIndex,DetectedPreambleIndex,PreambleIndexFromPeak,PreambleIndexTx,PreambleIndexDetected,PreambleDetected,CollisionDetected,PreambleAmbiguityDetected,PowerPathloss_dB,DownlinkTxPower_dBm,RARNTI,RARWindowExpired,Msg2RARNTIDetected,Msg2DCICrcPass,Msg2PDSCHCrcPass,Msg2PDSCHExplicitMatrixPresent,Msg2PDSCHPrecodingActive,Msg2TimingEstimateUsed,Msg2ChannelEstimateAvailable,Msg2EqualizationAvailable,Msg2LLRFinite,RAPIDMatches,RARULGrantValid,Msg3TimingAdvanceApplied,Msg3PUSCHCrcPass,Msg4PDCCHCrcPass,Msg4PDSCHCrcPass,Msg4PDSCHExplicitMatrixPresent,Msg4PDSCHPrecodingActive,Msg4TimingEstimateUsed,Msg4ChannelEstimateAvailable,Msg4EqualizationAvailable,Msg4LLRFinite,ContentionIdentityMatches,RACompleted,ProxyUsed,Skipped,ToolboxMissing,UsedOracleFields,RuntimeStageWaveformsRequired,RuntimeStageWaveformsUsed,RuntimeSelfLoopWaveformsUsed,RuntimeChannelStateUsed,RuntimeNoiseApplied,MeasuredSINR_dB,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,PostEqSINR_dB,PostEqSINRSource,PostEqSINRValueRole,PostEqSINRValueStatus,PostEqSINRNAReason,PostEqSINRPerLayer_dB,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,CQISource,MCSSelectionSource,MCSValueStatus,OuterLoopEnabled,InnerLoopEnabled,OuterLoopApplied,InnerLoopApplied,CalibrationProfile,RankDowngradeApplied,MUMIMOEnabled,PrecoderSource,PrecodingMode,PrecodingActive,ExplicitBeamWeightsApplied,TransformPrecodingApplied,BeamformingApplied,AppliedBeamIndexSet,AppliedPrecoderPMI,AppliedPrecoderPMIType,AppliedPrecoderCodebookMode,RequestedVsAppliedPrecoderPMIMatchStatus,PrecodingMatrixRows,PrecodingMatrixCols,FalseAlarmFlag,DCICrcPass,PDCCHPayloadMatch,PDCCHCausalGrantDecodeOk,PDCCHMissedDetection,PDCCHFalseAlarm,GrantValid,NegativeExpectedOk,PDCCHBlindSearchEnabled,PDCCHREGMappingAvailable,NoiseVariance,ServingRxPower_dBm,NoiseVarStatus,NoiseVarSource,NoiseVarStrictFailure,ReceiverUsable,DecodeAttempted,DecodeUsable,StrictReceiverEvidenceOk,StrictOk,SourceClassification,RuntimeMaterializationStatus,ControlGatingEffect,RuntimeStateConsumer,RuntimeConsumer,RuntimeEvidenceSource,ChannelEstimateAttempted,ChannelEstimateAvailable,SRSChannelEstimateAvailable,ResourceExtractionAttempted,ResourceExtractionAvailable,EqualizationAttempted,EqualizationAvailable,DLSCHDecodeAttempted,DLSCHDecodeAvailable,ULSCHDecodeAttempted,ULSCHDecodeAvailable,LLRAvailable,LLRFinite,PostEqSINRAvailable,PostEqSINRReceiverDerived,ConfiguredSNRLikeSourceRejected,InterferenceCovarianceAvailable,DetectionAttempted,DetectionSuccess,DetectionUsable,MeasurementAttempted,MeasurementUsable,SRSRuntimeEvidenceUsable,FailureReason,TAOutOfRangeFlag,ComputeLatency_ms,AirInterfaceObservation_ms,InjectedCFO_Hz,EstimatedCFO_PreCorrection_Hz,ResidualCFO_PostCorrection_Hz,EstimatedCFO_Hz,TrueCFO_Hz,CFOError_Hz,CFOEstimateAvailability,CFOErrorDefinition,CFOValueStatus,InjectedTimingOffset_samples,EstimatedTimingOffset_PreCorrection_samples,EstimatedTimingOffset_samples,TimingEstimate_samples,TrueTimingOffset_samples,TimingError_samples,TimingEstimateWasClipped,IQImbalanceConfigured,IQImbalanceApplied,InjectedDoppler_Hz,EstimatedDopplerHz,DopplerError_Hz,PhaseTrackingError_deg,TrackingEstimateSource,QCLAccuracy,AcquisitionTime_ms,TrackingFailureProbability,Status,Crash,LinkAdaptationApplied,LinkAdaptationScheduled,IsWarmupFrame,SFN,UEID,BaseStationID,MCSIndex,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,AppliedAWGNSNR_dB,LargeScaleSINR_dB,ServingRSRP_dBm,CSI_RSRP_dB,AppliedLargeScaleGain_dB,TimingEstimateUsed,UseIdealTimingSync,InterfererBeamformingAppliedCount,InterfererExplicitBeamWeightCount,InterfererTransformPrecodingCount,DopplerSourceMode,DopplerValueRole,TRSGatingActive,TRSValidityState,TrackingEligibility,TRSAgeSlots,LastSuccessfulTRSSlot,LastEstimatedTRSDopplerHz,TRSStateSource,TRSRuntimeConsumer,TRSInfluencedDecision,TRSInfluenceDefinition,TRSReceiverIntegrationStatus,TRSReceiverIntegrationBlocker,TRSProcessed,TRSReceiverConsumerType,TRSTrackingStateBefore,TRSTrackingStateAfter,TRSTrackingUpdateTime_s,TRSAssociatedCell,TRSUpdateOutcome,TRSChannelTrackingFreshnessState,TRSFrequencyTrackingState,TRSTimingTrackingState,TimingTrackingAttempted,TRSTimingEstimateAvailable,TRSTimingEstimateUsable,TRSTimingEstimate_samples,FrequencyTrackingAttempted,TRSCFOEstimateAvailable,TRSCFOEstimateUsable,TRSEstimatedCFO_Hz,ChannelEstimationAttempted,TRSChannelEstimateAvailable,TRSRuntimeEvidenceSource,TRSRuntimeEvidenceUsable,PDCCHGrantBindingRequired,PDCCHGrantBindingOk,GrantWorkerSafe,Notes,UEIndex,RNTI,TrialDirection,LinkDirection,GrantDirection,ServingCell,TraceRole,RuntimeStateUpdated,TrackingStateSource,SignalFamily,DecodeSuccess,SuccessFlag,FailureFlag,ControlObservationAvailable,ValueSource,ValueRole,ValueStatus,ValueDefinition,FinalizedFlag,PlaceholderFlag,FallbackFlag,NAReason,RunID,ScenarioID,ConfigHash,SourceArtifact,SourceTable,ArtifactClass,SemanticState,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason
"DL",20,104729,1,1,NaN,"not_applicable_for_active_trs_runtime",NaN,NaN,"CDL","CDL-C",1,0,0,"not_applicable_for_active_trs_runtime",0,0,0,0,0,-73.6187199281944,"not_emitted_by_active_trs_runtime",0,0.915315039930218,0.55,1,0.95,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,NaN,NaN,"not_emitted_by_active_trs_runtime","unavailable","unavailable","trs_receiver_hest_sinr_unavailable",NaN,"not_emitted_by_active_trs_runtime","not_available","not_emitted_by_active_trs_runtime","field_not_emitted_by_active_trs_runtime","not_applicable_for_active_trs_runtime",NaN,"not_emitted_by_active_trs_runtime","unavailable","unavailable","trs_measured_trial_sinr_unavailable",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","no_active_trs_sinr_observation","unavailable","no_control_sinr_observation_available_in_active_runtime",NaN,NaN,"not_applicable_for_active_trs_runtime",NaN,"not_emitted_by_active_trs_runtime","not_emitted_by_active_trs_runtime","not_emitted_by_active_trs_runtime",0,0,0,0,"not_applicable_for_active_trs_runtime",0,0,"not_emitted_by_active_trs_runtime","not_applicable_for_active_trs_runtime",0,0,0,0,"not_applicable_for_active_trs_runtime","not_applicable_for_active_trs_runtime","not_applicable_for_active_trs_runtime","not_applicable_for_active_trs_runtime","not_applicable_for_active_trs_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0.0025,NaN,"not_applicable_for_active_trs_runtime","not_emitted_by_active_trs_runtime",0,0,0,0,0,1,"active_integrated","active_integrated_waveform_trs_shared_receiver_tracking_state","shared_receiver_tracking_state_feeds_scheduler_eligibility_when_configured","shared_receiver_tracking_state","shared_receiver_tracking_state","not_emitted_by_active_trs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,"not_applicable_for_active_trs_runtime",0,6342.4786,1,0,0.372928419808026,-0.372928419808026,0.372928419808026,0,-0.372928419808026,"available","residual_post_correction_hz_relative_to_estimated_pre_correction","OK",0,15,15,15,0,15,0,0,0,-0,0,0,-62.1926307246361,"trs_reference_waveform_estimator",0.915315039930218,1,0,"PASS",0,0,0,0,0,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",20,NaN,NaN,NaN,NaN,0,0,0,0,0,"configured","scenario_resolved_metadata",1,"valid",1,0,1,0,"CoupledTruthRuntime.ReceiverTrackingStateByCell","shared_receiver_tracking_state",1,"shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active","integrated_shared_tracking_object","no_trs_runtime_observation_for_serving_cell",1,"shared_receiver_tracking_state","not_initialized","valid",0,1,"updated_from_trs_runtime_observation","fresh_trs_runtime_observation","doppler_and_cfo_estimates_updated_from_trs","timing_estimate_updated_from_trs",1,1,1,15,1,1,1,0.372928419808026,1,1,"trs_reference_waveform_estimator",1,0,0,0,"TRS runtime tracking measurement from NZP-CSI-RS waveform path. NRE=546, configured max Doppler=0 Hz, scalar injected Doppler=0 Hz, measured Doppler component=0 Hz, estimated common frequency=0.373 Hz, estimated oscillator CFO=0.373 Hz, strictOk=true, runtimeEvidenceOk=true",1,1,"DL","DL","DL",1,"runtime_shared_receiver_tracking_state_update",1,"CoupledTruthRuntime.ReceiverTrackingStateByCell","TRS",1,1,0,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_trs_runtime",NaN,"not_applicable_for_active_trs_runtime","not_applicable_for_active_trs_runtime","air_interface/csv/trs_trials.csv","air_interface/csv/trs_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","unavailable","unavailable","trs_decoder_truth_proxy_not_materialized"
