Scenario,Parameter,Statistic,ExpectedValue,ActualValue,ConfidenceLower,ConfidenceUpper,Status
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.00673794699908547,0.00673794699908547,0.00673794699908547,0.00673794699908547,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",4.53999297624849e-05,4.53999297624848e-05,4.53999297624848e-05,4.53999297624848e-05,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.935506985031618,0.935506985031618,0.935506985031618,0.935506985031618,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.875173319042947,0.875173319042947,0.875173319042947,0.875173319042947,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.716531310573789,0.716531310573789,0.716531310573789,0.716531310573789,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.513417119032592,0.513417119032592,0.513417119032592,0.513417119032592,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.263597138115727,0.263597138115727,0.263597138115727,0.263597138115727,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.0356739933472524,0.0356739933472524,0.0356739933472524,0.0356739933472524,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.00127263380133981,0.00127263380133981,0.00127263380133981,0.00127263380133981,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",1.61959679231261e-06,1.61959679231261e-06,1.61959679231261e-06,1.61959679231261e-06,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.967216100482006,0.967216100482006,0.967216100482006,0.967216100482006,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.935506985031618,0.935506985031618,0.935506985031618,0.935506985031618,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.846481724890614,0.846481724890614,0.846481724890614,0.846481724890614,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.716531310573789,0.716531310573789,0.716531310573789,0.716531310573789,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.513417119032592,0.513417119032592,0.513417119032592,0.513417119032592,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.188875602837562,0.188875602837562,0.188875602837562,0.188875602837562,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.0356739933472524,0.0356739933472524,0.0356739933472524,0.0356739933472524,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.00127263380133981,0.00127263380133981,0.00127263380133981,0.00127263380133981,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.960789439152323,0.960789439152323,0.960789439152323,0.960789439152323,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.670320046035639,0.670320046035639,0.670320046035639,0.670320046035639,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.0183156388887342,0.0183156388887342,0.0183156388887342,0.0183156388887342,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.951229424500714,0.951229424500714,0.951229424500714,0.951229424500714,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.606530659712633,0.606530659712633,0.606530659712633,0.606530659712633,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","SF","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.670320046035639,0.670320046035639,0.670320046035639,0.670320046035639,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.0183156388887342,0.0183156388887342,0.0183156388887342,0.0183156388887342,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",4.53999297624849e-05,4.53999297624848e-05,4.53999297624848e-05,4.53999297624848e-05,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",4.24835425529159e-18,4.24835425529159e-18,4.24835425529159e-18,4.24835425529159e-18,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.606530659712633,0.606530659712633,0.606530659712633,0.606530659712633,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.00673794699908547,0.00673794699908547,0.00673794699908547,0.00673794699908547,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",4.53999297624849e-05,4.53999297624848e-05,4.53999297624848e-05,4.53999297624848e-05,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.935506985031618,0.935506985031618,0.935506985031618,0.935506985031618,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.875173319042947,0.875173319042947,0.875173319042947,0.875173319042947,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.716531310573789,0.716531310573789,0.716531310573789,0.716531310573789,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.513417119032592,0.513417119032592,0.513417119032592,0.513417119032592,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.263597138115727,0.263597138115727,0.263597138115727,0.263597138115727,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.0356739933472524,0.0356739933472524,0.0356739933472524,0.0356739933472524,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.00127263380133981,0.00127263380133981,0.00127263380133981,0.00127263380133981,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",1.61959679231261e-06,1.61959679231261e-06,1.61959679231261e-06,1.61959679231261e-06,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.967216100482006,0.967216100482006,0.967216100482006,0.967216100482006,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.935506985031618,0.935506985031618,0.935506985031618,0.935506985031618,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.846481724890614,0.846481724890614,0.846481724890614,0.846481724890614,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.716531310573789,0.716531310573789,0.716531310573789,0.716531310573789,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.513417119032592,0.513417119032592,0.513417119032592,0.513417119032592,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.188875602837562,0.188875602837562,0.188875602837562,0.188875602837562,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.0356739933472524,0.0356739933472524,0.0356739933472524,0.0356739933472524,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.00127263380133981,0.00127263380133981,0.00127263380133981,0.00127263380133981,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.960789439152323,0.960789439152323,0.960789439152323,0.960789439152323,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.670320046035639,0.670320046035639,0.670320046035639,0.670320046035639,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.0183156388887342,0.0183156388887342,0.0183156388887342,0.0183156388887342,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.951229424500714,0.951229424500714,0.951229424500714,0.951229424500714,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.606530659712633,0.606530659712633,0.606530659712633,0.606530659712633,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","DS","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.670320046035639,0.670320046035639,0.670320046035639,0.670320046035639,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.0183156388887342,0.0183156388887342,0.0183156388887342,0.0183156388887342,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",4.53999297624849e-05,4.53999297624848e-05,4.53999297624848e-05,4.53999297624848e-05,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",4.24835425529159e-18,4.24835425529159e-18,4.24835425529159e-18,4.24835425529159e-18,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.606530659712633,0.606530659712633,0.606530659712633,0.606530659712633,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.00673794699908547,0.00673794699908547,0.00673794699908547,0.00673794699908547,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",4.53999297624849e-05,4.53999297624848e-05,4.53999297624848e-05,4.53999297624848e-05,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.935506985031618,0.935506985031618,0.935506985031618,0.935506985031618,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.875173319042947,0.875173319042947,0.875173319042947,0.875173319042947,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.716531310573789,0.716531310573789,0.716531310573789,0.716531310573789,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.513417119032592,0.513417119032592,0.513417119032592,0.513417119032592,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.263597138115727,0.263597138115727,0.263597138115727,0.263597138115727,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.0356739933472524,0.0356739933472524,0.0356739933472524,0.0356739933472524,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.00127263380133981,0.00127263380133981,0.00127263380133981,0.00127263380133981,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",1.61959679231261e-06,1.61959679231261e-06,1.61959679231261e-06,1.61959679231261e-06,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.967216100482006,0.967216100482006,0.967216100482006,0.967216100482006,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.935506985031618,0.935506985031618,0.935506985031618,0.935506985031618,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.846481724890614,0.846481724890614,0.846481724890614,0.846481724890614,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.716531310573789,0.716531310573789,0.716531310573789,0.716531310573789,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.513417119032592,0.513417119032592,0.513417119032592,0.513417119032592,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.188875602837562,0.188875602837562,0.188875602837562,0.188875602837562,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.0356739933472524,0.0356739933472524,0.0356739933472524,0.0356739933472524,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.00127263380133981,0.00127263380133981,0.00127263380133981,0.00127263380133981,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.960789439152323,0.960789439152323,0.960789439152323,0.960789439152323,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.670320046035639,0.670320046035639,0.670320046035639,0.670320046035639,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.0183156388887342,0.0183156388887342,0.0183156388887342,0.0183156388887342,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.990049833749168,0.990049833749168,0.990049833749168,0.990049833749168,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.980198673306755,0.980198673306755,0.980198673306755,0.980198673306755,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.951229424500714,0.951229424500714,0.951229424500714,0.951229424500714,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.606530659712633,0.606530659712633,0.606530659712633,0.606530659712633,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASD","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.670320046035639,0.670320046035639,0.670320046035639,0.670320046035639,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.0183156388887342,0.0183156388887342,0.0183156388887342,0.0183156388887342,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",4.53999297624849e-05,4.53999297624848e-05,4.53999297624848e-05,4.53999297624848e-05,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",4.24835425529159e-18,4.24835425529159e-18,4.24835425529159e-18,4.24835425529159e-18,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.90483741803596,0.90483741803596,0.90483741803596,0.90483741803596,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.818730753077982,0.818730753077982,0.818730753077982,0.818730753077982,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.606530659712633,0.606530659712633,0.606530659712633,0.606530659712633,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.367879441171442,0.367879441171442,0.367879441171442,0.367879441171442,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.135335283236613,0.135335283236613,0.135335283236613,0.135335283236613,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.00673794699908547,0.00673794699908547,0.00673794699908547,0.00673794699908547,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",4.53999297624849e-05,4.53999297624848e-05,4.53999297624848e-05,4.53999297624848e-05,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,2.06115362243856e-09,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",1,1,1,1,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.935506985031618,0.935506985031618,0.935506985031618,0.935506985031618,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.875173319042947,0.875173319042947,0.875173319042947,0.875173319042947,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.716531310573789,0.716531310573789,0.716531310573789,0.716531310573789,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.513417119032592,0.513417119032592,0.513417119032592,0.513417119032592,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.263597138115727,0.263597138115727,0.263597138115727,0.263597138115727,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.0356739933472524,0.0356739933472524,0.0356739933472524,0.0356739933472524,"PASS"
"BOUNDED_ANALYTICAL_FIELD","ASA","spatial_autocorrelation",0.00127263380133981,0.00127263380133981,0.00127263380133981,0.00127263380133981,"PASS"
