relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__beamforming-precoding-mimo-analytics__inter-user-leakage.png,.png,55793,d7a20a02dfd1e44c7887c0e88becadf170d74334478fd78e0d59d35ce7871670,True,PNG,1280,720,RGBA,23,255,27.579425700554918,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png,.png,37080,2d7f1ce0c317cd992ba05585d4f027b2508df95772b418af7439a7f84a22a14b,True,PNG,1280,720,RGBA,23,255,47.564885775381846,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png,.png,33863,49e2ccdc2cc5acc858bdd7e52a8eda5a573cc3024152705dd648ab1108b5c96b,True,PNG,1280,720,RGBA,23,255,61.058230925625779,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.png,.png,39343,40f4aa0564c2c248d2a775f6277a5bd38394e74d228de46459b454ace30e12e5,True,PNG,1280,720,RGBA,23,255,48.614247826991431,False,
analytics/image/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.png,.png,46375,6d3f81f8da70a6506b51248db00729b2998eab5e00341de7ad8758c42f2cf73c,True,PNG,1280,720,RGBA,23,255,24.666153981352583,False,
analytics/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png,.png,52583,ce04213ef69992849faa18877fd824ce260a2a151c5ad82937adb10d6b1948d4,True,PNG,1280,720,RGBA,23,255,26.766067252670354,False,
analytics/image/contract__channel-estimation-propagation-analytics__serving-vs-interferer-decomposition.png,.png,59232,ffd55b3e1e668339c4293574a2f07705f5d15965e2c92a5c86217323a5b44b10,True,PNG,1280,720,RGBA,23,255,29.460166668730803,False,
analytics/image/contract__constellation-evm-analytics__evm-rms.png,.png,30330,ec649bda51db92b8b25c73d7a9b7aa2b8e15bc22d8b0248364aeea5afdf4d72e,True,PNG,1280,720,RGBA,23,255,61.872744348130396,False,
analytics/image/contract__error-reliability-analytics__ber-vs-snr.png,.png,58420,c02fd839614ac4f911774fdf282e48d3803be2a7eef0e654b2865731b3cbfca3,True,PNG,1280,720,RGBA,23,255,24.383431838551932,False,
analytics/image/contract__error-reliability-analytics__ber.png,.png,46901,66fff801f07218bd17fd26384f60415db4be0fabf80963f5e2428b389e2a84d6,True,PNG,1280,720,RGBA,23,255,62.358652495182596,False,
