Direction,Frame,Slot,UEIndex,UEID,RNTI,BaseStationID,ComponentCarrier,ActiveULBWP,TBSize_bits,ExpectedBitCount,DecodedBitCount,UCIExpectedBitVector,UCIDecodedBitVector,UCIBitErrorVector,UCICodedBitCount,UCICRCBitCount,UCICRCApplicable,BitsCompared,BitErrors,CRCPass,CRCApplicable,CRCOutcome,UCIContentMatch,DetectionOutcome,DetectionMetric,DetectionThreshold,DetectionThresholdSource,DetectionMetricStatus,DetectorPeakMetric,DetectorNoiseFloor,DTXFlag,DTXReason,AirInterfaceTTI_ms,ComputeLatency_ms,DecodeLatency_ms,ReceiverPipelineLatency_ms,ChannelEstimationLatency_ms,EqualizationLatency_ms,ReceiverStageLatencySource,NoiseVariance,NoiseVarianceDomain,ReceiverInputSampleNoiseVariance,ReceiverInputSampleNoiseVarianceDomain,ReceiverGridDisturbanceVariance,ReceiverGridDisturbanceVarianceSource,ReceiverGridDisturbanceVarianceDomain,NoiseVarStatus,NoiseVarSource,NoiseVarReason,NoiseVarStrictFailure,ReceiverUsable,ChannelEstimateAttempted,ChannelEstimateAvailable,ChannelEstimateSource,ChannelEstimationMode,NoncoherentSequenceDetection,ResourceExtractionAttempted,ResourceExtractionAvailable,EqualizationAttempted,EqualizationAvailable,StrictReceiverEvidenceOk,StrictOk,TruthStatus,DetectionAttempted,DetectionUsable,FailureReason,ErrorID,ErrorMessage,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,AppliedAWGNSNR_dB,ReceiverHestSINR_dB,ReceiverHestSINRApplicable,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,MeasuredSINR_dB,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,RequestedFormat,ResolvedFormat,PUCCHFormat,FormatAdapted,FormatAdaptationReason,PUCCHResourceId,PUCCHPRBSet,PUCCHPRBStart,PUCCHPRBCount,PUCCHSymbolStart,PUCCHNumSymbols,PUCCHRECount,PUCCHDMRSRECount,PUCCHExpectedBitCount,PUCCHDecodedBitCount,PUCCHControlSINR_dB,PUCCHReceiverEvidenceSource,PUCCHGridHash,PUCCHWaveformHash,PUCCHTxOutputWaveformHash,PUCCHAppliedTxPower_dBm,PUCCHMeasuredTxOutputPower_dBm,PUCCHTxPowerClosureError_dB,PUCCHWaveformAmplitudeUnit,TxRFExecutionStatus,TxRFStageOrder,TxRFAppliedStageCount,ChannelModel,RuntimeIntegrationMode,RuntimeTransportMode,ObservationStartSample,ObservationEndSampleExclusive,ObservationSampleRateHz,ObservationCompletionTime_s,TransmitStartSample,TransmitEndSampleExclusive,EstimatedTimingOffsetSamples,AppliedTimingCorrectionSamples,TimingEstimateSource,RuntimeStageWaveformsRequired,RuntimeStageWaveformsUsed,RuntimeSelfLoopWaveformsUsed,RuntimeChannelStateUsed,RuntimeChannelLinkKeys,RuntimeNoiseApplied,RuntimeNoiseVarianceMean,RuntimeNoiseVarianceDomain,RuntimeStageCount,RuntimeChannelPhysicalTxElements,RuntimeChannelNumRxAntennas,ChannelUsesSameRuntimeAntennaAssumptions,ChannelUsesCountOnlyAntennaModel,ChannelArrayHandlingStatus,ChannelArrayHandlingBlocker,DopplerHz,TimingEstimateUsed,UseIdealTimingSync,InterferenceMode,InterferenceContributorCount,InterferenceAggregatedRxPower_dBm,InterferencePowerSource,FullInterfererChannelTruthUsed,SourceSlot,SourceSlotSet,FeedbackForDirection,HARQProcess,HARQProcessSet,UCIBitCount,PUCCHGrantId,PhysicalPUCCHOccasionId,LogicalFeedbackCount,LogicalPUCCHGrantIdSet,HARQACKCodebookOrderingSource,UCIType,ControlResourceSource,ControlResourceValidity,ExpectedAck,ObservedAck,DecodedAck,FalseAck,FalseNack,MissedFeedback,PUCCHDecodeOk,RuntimeStateUpdated,RuntimeStateConsumer,ControlStateChanged,StateChangeApplied,ControlStateChangeDefinition,Status,Crash,CrashSource,CrashMessage,Notes,PUCCHRequestedTxPower_dBm,PUCCHPCMAX_dBm,PUCCHPowerHeadroom_dB,PUCCHPowerControlPathloss_dB,PUCCHConfiguredPathloss_dB,PUCCHPathlossMeasurementSlot,PUCCHPowerControlMRB,PUCCHPowerControlMu,PUCCHPowerBandwidthTerm_dB,PUCCHPowerBandwidthSource,PUCCHAppliedTxPowerReferencePlane,PUCCHPathlossSource,PUCCHPathlossReferenceRS,PUCCHPathlossMeasurementId
UL,1,9,1,1,1,1,0,0,2,2,0,10,,11,2,0,0,0,2,NaN,0,not_applicable,0,dtx,0.316864728345981,0.42,yaml.pucch.detection_threshold_format0_two_symbols,,NaN,NaN,1,,1,444.6504,93.0857,296.1757,NaN,NaN,matlab_tic_toc_canonical_pucch_receiver_stages,NaN,resource_grid_pre_equalization,NaN,requires_estimation_on_digital_gain_compensated_received_reference_REs,NaN,unavailable_not_required_by_format0_normalized_correlation,resource_grid_pre_equalization,unavailable,unavailable_not_required_by_format0_normalized_correlation,not_required_by_normalized_sequence_correlation_no_variance_substitution,0,0,0,1,not_applicable_format0_noncoherent_sequence_detection,format0_noncoherent_sequence_detection,1,1,1,0,1,0,0,real_pucch_waveform_uci_receiver_evidence,1,0,receiver_dtx,,,12,configured_operating_point_metadata,configured_operating_point_metadata,NaN,NaN,0,not_applicable_without_dmrs_channel_estimate,unavailable,unavailable,,NaN,,,,,NaN,unavailable_format0_fading_without_dmrs,unavailable,unavailable,,NaN,unavailable,unavailable_format0_fading_without_dmrs,unavailable,post_equalization_resource_sinr,0,0,0,0,none_strict_assignment,0,,0,1,12,2,24,0,2,0,NaN,canonical_typed_pucch_waveform_receiver,842f02a994a65ff192e22a743d35597ebc238d3175758bfb6e832e9d21b9f33e,408989336c76f2ed4cb4ade25dea396c4bd434763e0ca3766330596d074db65d,,-80,NaN,NaN,sqrt_mW,deferred_until_node_composition,,0,CDL-A,coupled_slot_runtime,prepared_pucch_shared_stream_receiver,61263,69112,7680000,0.00899895833333333,61346,69026,NaN,90,prior_received_UL_pilot_constant_phase_prediction,1,1,0,1,dir=UL;tx=UE1;rx=gNB1;carrier=nrb=25:scs=15:fc=2350000000,1,NaN,requires_estimation_on_digital_gain_compensated_received_reference_REs,5,2,2,0,0,,,6.17653958096594,0,0,none,0,NaN,,0,3,3|6,UL,0,0|1,2,pucchoccasion:due=9:ue=1:rnti=1:cell=1:cc=0:ulbwp=0,pucchoccasion:due=9:ue=1:rnti=1:cell=1:cc=0:ulbwp=0,2,shared_component_ack_1|shared_component_ack_6,source_slot_then_harq_process_runtime_order,harq_ack,declared_component_feedback_fixture,1,1,0,0,0,0,1,0,1,HARQEntity.onFeedback,0,0,harq_feedback_consumed_by_runtime_harq_and_scheduler,FAIL,0,,,"Waveform-backed PUCCH through typed report, assignment and oracle-free receiver.",-80,23,103,0,77,1,1,0,0,selected_pucch_resource_and_active_carrier_scs,pre_node_rf_transmitter_contribution,ue_decoded_sib1_power_minus_filtered_ssb_rsrp,SSB-0,SSB_UE_1_resource_0_slot_1
