RunID,ExperimentID,OperatingPointID,DMRSRE,PTRSRE,DataRE,ReferenceOverheadFraction,DMRSConfigType,DMRSAdditionalPosition,DMRSLength,PortCount,ChannelEstimationNMSE,PortLeakage_dB,CPERMSE_deg,EVMBeforePercent,EVMAfterPercent,BLER,Goodput_bps,Status
pusch_impact_20260726T140352Z,F17-E010,D300_A1,624,0,7488,0.076923,1,1,1,1,0.0028353,-300,0,64.7063,64.7063,1,0,PASS
pusch_impact_20260726T140352Z,F17-E011,D300_A2,936,0,6864,0.12,1,2,1,1,0.010591,-300,0,58.3582,58.3582,1,0,PASS
pusch_impact_20260726T140352Z,F17-E012,D300_A3,1248,0,6240,0.16667,1,3,1,1,0.019504,-300,0,59.5543,59.5543,1,0,PASS
pusch_impact_20260726T140352Z,F17-E013,D800_A0,312,0,8112,0.037037,1,0,1,1,0.0067833,-300,0,60.9449,60.9449,1,0,PASS
pusch_impact_20260726T140352Z,F17-E014,D800_A1,624,0,7488,0.076923,1,1,1,1,0.027203,-300,0,68.2604,68.2604,1,0,PASS
pusch_impact_20260726T140352Z,F17-E015,D800_A2,936,0,6864,0.12,1,2,1,1,0.0048255,-300,0,64.7995,64.7995,1,0,PASS
pusch_impact_20260726T140352Z,F17-E016,D800_A3,1248,0,6240,0.16667,1,3,1,1,0.011614,-300,0,61.5642,61.5642,1,0,PASS
pusch_impact_20260726T140352Z,F18-E001,TDL-A_C1,624,0,7488,0.076923,1,1,1,1,0.01377,-300,0,61.2974,61.2974,1,0,PASS
pusch_impact_20260726T140352Z,F18-E002,TDL-A_C2,416,0,7904,0.05,2,1,1,1,0.0057034,-300,0,57.7682,57.7682,1,0,PASS
pusch_impact_20260726T140352Z,F18-E003,TDL-C_C1,624,0,7488,0.076923,1,1,1,1,0.00091087,-300,0,62.313,62.313,1,0,PASS
pusch_impact_20260726T140352Z,F18-E004,TDL-C_C2,416,0,7904,0.05,2,1,1,1,0.0036849,-300,0,62.2383,62.2383,1,0,PASS
pusch_impact_20260726T140352Z,F18-E005,TDL-E_C1,624,0,7488,0.076923,1,1,1,1,0.0054601,-300,0,62.3534,62.3534,1,0,PASS
pusch_impact_20260726T140352Z,F18-E006,TDL-E_C2,416,0,7904,0.05,2,1,1,1,0.0078906,-300,0,68.2596,68.2596,1,0,PASS
pusch_impact_20260726T140352Z,F19-E001,R1_L1,624,0,7488,0.076923,1,1,1,1,0.0052498,-300,0,63.3953,63.3953,1,0,PASS
pusch_impact_20260726T140352Z,F19-E002,R1_L2,1248,0,6240,0.16667,1,1,2,1,0.020006,-300,0,74.0549,74.0549,1,0,PASS
pusch_impact_20260726T140352Z,F19-E003,R2_L1,1248,0,14976,0.076923,1,1,1,2,0.01041,-300,0,59.0062,59.0062,1,0,PASS
pusch_impact_20260726T140352Z,F19-E004,R2_L2,2496,0,12480,0.16667,1,1,2,2,0.039867,-300,0,82.6028,82.6028,1,0,PASS
pusch_impact_20260726T140352Z,F19-E005,R4_L1,2496,0,29952,0.076923,1,1,1,4,0.0098867,0,0,71.1161,71.1161,1,0,PASS
pusch_impact_20260726T140352Z,F19-E006,R4_L2,4992,0,24960,0.16667,1,1,2,4,0.0095588,0,0,63.6348,63.6348,1,0,PASS
pusch_impact_20260726T140352Z,F19-E007,R8_L1,2496,0,29952,0.076923,1,1,1,4,0.0094524,0,0,56.1418,56.1418,1,0,PASS
pusch_impact_20260726T140352Z,F19-E008,R8_L2,9984,0,49920,0.16667,1,1,2,8,0.0011774,0,0,63.4169,63.4169,1,0,PASS
pusch_impact_20260726T140352Z,F20-E001,ideal_R2,1248,0,14976,0.076923,1,1,1,2,0.0018333,-300,0,63.2621,63.2621,1,0,PASS
pusch_impact_20260726T140352Z,F20-E002,ideal_R4,2496,0,29952,0.076923,1,1,1,4,0.010949,0,0,64.5211,64.5211,1,0,PASS
pusch_impact_20260726T140352Z,F20-E003,ideal_R8,2496,0,29952,0.076923,1,1,1,4,0.0091159,0,0,64.9717,64.9717,1,0,PASS
pusch_impact_20260726T140352Z,F20-E004,cfo_0p02scs_R2,1248,0,14976,0.076923,1,1,1,2,0.003545,-300,0,65.1809,65.1809,1,0,PASS
pusch_impact_20260726T140352Z,F20-E005,cfo_0p02scs_R4,2496,0,29952,0.076923,1,1,1,4,0.0018116,0,0,67.6091,67.6091,1,0,PASS
pusch_impact_20260726T140352Z,F20-E006,cfo_0p02scs_R8,2496,0,29952,0.076923,1,1,1,4,0.0046874,0,0,65.8874,65.8874,1,0,PASS
pusch_impact_20260726T140352Z,F20-E007,timing_0p25cp_R2,1248,0,14976,0.076923,1,1,1,2,0.0089034,-300,0,68.2716,68.2716,1,0,PASS
pusch_impact_20260726T140352Z,F20-E008,timing_0p25cp_R4,2496,0,29952,0.076923,1,1,1,4,0.012326,0,0,73.4969,73.4969,1,0,PASS
pusch_impact_20260726T140352Z,F20-E009,timing_0p25cp_R8,2496,0,29952,0.076923,1,1,1,4,0.0022578,0,0,60.729,60.729,1,0,PASS
pusch_impact_20260726T140352Z,F21-E001,low_T1_F2,624,312,7176,0.11538,1,1,1,1,0.029256,-300,1.3989,59.7203,59.5804,1,0,PASS
pusch_impact_20260726T140352Z,F21-E002,low_T2_F2,624,156,7332,0.096154,1,1,1,1,0.0064282,-300,0.93511,59.4124,59.3189,1,0,PASS
pusch_impact_20260726T140352Z,F21-E003,low_T2_F4,624,78,7410,0.086538,1,1,1,1,0.006879,-300,2.4676,68.6126,68.3659,1,0,PASS
pusch_impact_20260726T140352Z,F21-E004,low_T4_F4,624,39,7449,0.081731,1,1,1,1,0.0070552,-300,1.8017,62.9916,62.8115,1,0,PASS
pusch_impact_20260726T140352Z,F21-E005,medium_T1_F2,624,312,7176,0.11538,1,1,1,1,0.015392,-300,3.1444,72.4928,72.1783,1,0,PASS
pusch_impact_20260726T140352Z,F21-E006,medium_T2_F2,624,156,7332,0.096154,1,1,1,1,0.0058592,-300,5.4437,69.3179,68.7735,1,0,PASS
pusch_impact_20260726T140352Z,F21-E007,medium_T2_F4,624,78,7410,0.086538,1,1,1,1,0.0059466,-300,4.6156,65.8472,65.3856,1,0,PASS
pusch_impact_20260726T140352Z,F21-E008,medium_T4_F4,624,39,7449,0.081731,1,1,1,1,0.024182,-300,4.412,74.1734,73.7322,1,0,PASS
pusch_impact_20260726T140352Z,F21-E009,high_T1_F2,624,312,7176,0.11538,1,1,1,1,0.019401,-300,3.9709,59.7403,59.3432,1,0,PASS
pusch_impact_20260726T140352Z,F21-E010,high_T2_F2,624,156,7332,0.096154,1,1,1,1,0.0052059,-300,7.851,72.6456,71.8605,1,0,PASS
pusch_impact_20260726T140352Z,F21-E011,high_T2_F4,624,78,7410,0.086538,1,1,1,1,0.014175,-300,6.2674,58.251,57.6242,1,0,PASS
pusch_impact_20260726T140352Z,F21-E012,high_T4_F4,624,39,7449,0.081731,1,1,1,1,0.0010856,-300,4.6884,67.9829,67.5141,1,0,PASS
pusch_impact_20260726T140352Z,F22-E001,P0_64QAM_R1,624,0,7488,0.076923,1,1,1,1,0.03498,-300,0,79.7501,79.7501,1,0,PASS
pusch_impact_20260726T140352Z,F22-E002,P0_64QAM_R4,2496,0,29952,0.076923,1,1,1,4,0.019622,0,0,63.7636,63.7636,1,0,PASS
pusch_impact_20260726T140352Z,F22-E003,P0_256QAM_R1,624,0,7488,0.076923,1,1,1,1,0.0034843,-300,0,65.4623,65.4623,1,0,PASS
pusch_impact_20260726T140352Z,F22-E004,P0_256QAM_R4,2496,0,29952,0.076923,1,1,1,4,0.0034425,0,0,66.5748,66.5748,1,0,PASS
pusch_impact_20260726T140352Z,F22-E005,P1_64QAM_R1,624,78,7410,0.086538,1,1,1,1,0.018295,-300,0,60.113,60.113,1,0,PASS
pusch_impact_20260726T140352Z,F22-E006,P1_64QAM_R4,2496,78,29640,0.079903,1,1,1,4,0.044819,0,0,58.2939,58.2939,1,0,PASS
pusch_impact_20260726T140352Z,F22-E007,P1_256QAM_R1,624,78,7410,0.086538,1,1,1,1,0.018765,-300,0,72.1087,72.1087,1,0,PASS
pusch_impact_20260726T140352Z,F22-E008,P1_256QAM_R4,2496,78,29640,0.079903,1,1,1,4,0.0014915,0,0,58.4528,58.4528,1,0,PASS
pusch_impact_20260726T140352Z,F23-E001,pi/2-BPSK_N12_T1,144,0,1728,0.076923,1,1,1,1,0.0038468,-300,0,61.7772,61.7772,1,0,PASS
pusch_impact_20260726T140352Z,F23-E002,pi/2-BPSK_N52_T1,624,0,7488,0.076923,1,1,1,1,0.0071636,-300,0,58.602,58.602,1,0,PASS
pusch_impact_20260726T140352Z,F23-E003,pi/2-BPSK_N106_T1,1272,0,15264,0.076923,1,1,1,1,0.0038289,-300,0,66.1067,66.1067,1,0,PASS
pusch_impact_20260726T140352Z,F23-E004,QPSK_N12_T0,144,0,1728,0.076923,1,1,1,1,0.00070053,-300,0,63.3094,63.3094,1,0,PASS
pusch_impact_20260726T140352Z,F23-E005,QPSK_N12_T1,144,0,1728,0.076923,1,1,1,1,0.0030988,-300,0,61.4771,61.4771,1,0,PASS
pusch_impact_20260726T140352Z,F23-E006,QPSK_N52_T0,624,0,7488,0.076923,1,1,1,1,0.0079685,-300,0,67.6334,67.6334,1,0,PASS
pusch_impact_20260726T140352Z,F23-E007,QPSK_N52_T1,624,0,7488,0.076923,1,1,1,1,0.017785,-300,0,64.8958,64.8958,1,0,PASS
pusch_impact_20260726T140352Z,F23-E008,QPSK_N106_T0,1272,0,15264,0.076923,1,1,1,1,0.0050481,-300,0,63.931,63.931,1,0,PASS
pusch_impact_20260726T140352Z,F23-E009,QPSK_N106_T1,1272,0,15264,0.076923,1,1,1,1,0.0030288,-300,0,67.2419,67.2419,1,0,PASS
pusch_impact_20260726T140352Z,F23-E010,16QAM_N12_T0,144,0,1728,0.076923,1,1,1,1,0.0012718,-300,0,62.7798,62.7798,1,0,PASS
pusch_impact_20260726T140352Z,F23-E011,16QAM_N12_T1,144,0,1728,0.076923,1,1,1,1,0.0043626,-300,0,61.7075,61.7075,1,0,PASS
pusch_impact_20260726T140352Z,F23-E012,16QAM_N52_T0,624,0,7488,0.076923,1,1,1,1,0.00060322,-300,0,62.7811,62.7811,1,0,PASS
pusch_impact_20260726T140352Z,F23-E013,16QAM_N52_T1,624,0,7488,0.076923,1,1,1,1,0.0047206,-300,0,57.8947,57.8947,1,0,PASS
pusch_impact_20260726T140352Z,F23-E014,16QAM_N106_T0,1272,0,15264,0.076923,1,1,1,1,0.0088496,-300,0,70.4813,70.4813,1,0,PASS
pusch_impact_20260726T140352Z,F23-E015,16QAM_N106_T1,1272,0,15264,0.076923,1,1,1,1,0.069565,-300,0,54.9962,54.9962,1,0,PASS
pusch_impact_20260726T140352Z,F23-E016,64QAM_N12_T0,144,0,1728,0.076923,1,1,1,1,0.0070311,-300,0,63.3792,63.3792,1,0,PASS
pusch_impact_20260726T140352Z,F23-E017,64QAM_N12_T1,144,0,1728,0.076923,1,1,1,1,0.010928,-300,0,64.1427,64.1427,1,0,PASS
pusch_impact_20260726T140352Z,F23-E018,64QAM_N52_T0,624,0,7488,0.076923,1,1,1,1,0.01283,-300,0,71.451,71.451,1,0,PASS
pusch_impact_20260726T140352Z,F23-E019,64QAM_N52_T1,624,0,7488,0.076923,1,1,1,1,0.0090457,-300,0,59.0957,59.0957,1,0,PASS
pusch_impact_20260726T140352Z,F23-E020,64QAM_N106_T0,1272,0,15264,0.076923,1,1,1,1,0.06315,-300,0,80.7159,80.7159,1,0,PASS
pusch_impact_20260726T140352Z,F23-E021,64QAM_N106_T1,1272,0,15264,0.076923,1,1,1,1,0.0046195,-300,0,65.4104,65.4104,1,0,PASS
pusch_impact_20260726T140352Z,F23-E022,256QAM_N12_T0,144,0,1728,0.076923,1,1,1,1,0.00013006,-300,0,62.5765,62.5765,1,0,PASS
pusch_impact_20260726T140352Z,F23-E023,256QAM_N12_T1,144,0,1728,0.076923,1,1,1,1,0.00077496,-300,0,63.3752,63.3752,1,0,PASS
pusch_impact_20260726T140352Z,F23-E024,256QAM_N52_T0,624,0,7488,0.076923,1,1,1,1,0.0090632,-300,0,59.0833,59.0833,1,0,PASS
pusch_impact_20260726T140352Z,F23-E025,256QAM_N52_T1,624,0,7488,0.076923,1,1,1,1,0.0058614,-300,0,64.0049,64.0049,1,0,PASS
pusch_impact_20260726T140352Z,F23-E026,256QAM_N106_T0,1272,0,15264,0.076923,1,1,1,1,0.017815,-300,0,73.4891,73.4891,1,0,PASS
pusch_impact_20260726T140352Z,F23-E027,256QAM_N106_T1,1272,0,15264,0.076923,1,1,1,1,0.0012054,-300,0,63.4819,63.4819,1,0,PASS
pusch_impact_20260726T140352Z,F24-E001,B12_T0,624,0,7488,0.076923,1,1,1,1,0.0061673,-300,0,67.7338,67.7338,1,0,PASS
pusch_impact_20260726T140352Z,F24-E002,B12_T1,624,0,7488,0.076923,1,1,1,1,0.0060899,-300,0,70.0817,70.0817,1,0,PASS
pusch_impact_20260726T140352Z,F24-E003,B9_T0,624,0,7488,0.076923,1,1,1,1,0.0014504,-300,0,62.5395,62.5395,1,0,PASS
pusch_impact_20260726T140352Z,F24-E004,B9_T1,624,0,7488,0.076923,1,1,1,1,0.0034816,-300,0,63.0945,63.0945,1,0,PASS
pusch_impact_20260726T140352Z,F24-E005,B6_T0,624,0,7488,0.076923,1,1,1,1,0.01393,-300,0,59.6161,59.6161,1,0,PASS
pusch_impact_20260726T140352Z,F24-E006,B6_T1,624,0,7488,0.076923,1,1,1,1,0.0077794,-300,0,63.7071,63.7071,1,0,PASS
pusch_impact_20260726T140352Z,F24-E007,B3_T0,624,0,7488,0.076923,1,1,1,1,0.016916,-300,0,59.1606,59.1606,1,0,PASS
pusch_impact_20260726T140352Z,F24-E008,B3_T1,624,0,7488,0.076923,1,1,1,1,0.010833,-300,0,65.3526,65.3526,1,0,PASS
pusch_impact_20260726T140352Z,F24-E009,B0_T0,624,0,7488,0.076923,1,1,1,1,0.035835,-300,0,60.5089,60.5089,1,0,PASS
pusch_impact_20260726T140352Z,F24-E010,B0_T1,624,0,7488,0.076923,1,1,1,1,0.0053812,-300,0,62.8223,62.8223,1,0,PASS
pusch_impact_20260726T140352Z,F25-E001,none_O12,624,0,7488,0.076923,1,1,1,1,0.0022728,-300,0,65.8236,65.8236,1,0,PASS
pusch_impact_20260726T140352Z,F25-E002,none_O24,624,0,7488,0.076923,1,1,1,1,0.0058333,-300,0,62.5172,62.5172,1,0,PASS
pusch_impact_20260726T140352Z,F25-E003,none_O48,624,0,7488,0.076923,1,1,1,1,0.002678,-300,0,66.6666,66.6666,1,0,PASS
pusch_impact_20260726T140352Z,F25-E004,intra_slot_O12,624,0,7488,0.076923,1,1,1,1,0.02895,-300,0,55.9742,55.9742,1,0,PASS
pusch_impact_20260726T140352Z,F25-E005,intra_slot_O24,624,0,7488,0.076923,1,1,1,1,0.011262,-300,0,60.5504,60.5504,1,0,PASS
pusch_impact_20260726T140352Z,F25-E006,intra_slot_O48,624,0,7488,0.076923,1,1,1,1,0.028095,-300,0,64.8061,64.8061,1,0,PASS
pusch_impact_20260726T140352Z,F25-E007,inter_slot_O12,624,0,7488,0.076923,1,1,1,1,0.0031331,-300,0,60.0207,60.0207,1,0,PASS
pusch_impact_20260726T140352Z,F25-E008,inter_slot_O24,624,0,7488,0.076923,1,1,1,1,0.0050701,-300,0,65.9268,65.9268,1,0,PASS
pusch_impact_20260726T140352Z,F25-E009,inter_slot_O48,624,0,7488,0.076923,1,1,1,1,0.0084747,-300,0,68.0036,68.0036,1,0,PASS
pusch_impact_20260726T140352Z,F26-E001,TDL-A_none_O12,624,0,7488,0.076923,1,1,1,1,0.0061675,-300,0,61.3462,61.3462,1,0,PASS
pusch_impact_20260726T140352Z,F26-E002,TDL-A_none_O36,624,0,7488,0.076923,1,1,1,1,0.0048551,-300,0,59.2717,59.2717,1,0,PASS
pusch_impact_20260726T140352Z,F26-E003,TDL-A_intra_slot_O12,624,0,7488,0.076923,1,1,1,1,0.0086054,-300,0,58.8566,58.8566,1,0,PASS
pusch_impact_20260726T140352Z,F26-E004,TDL-A_intra_slot_O36,624,0,7488,0.076923,1,1,1,1,0.024016,-300,0,64.94,64.94,1,0,PASS
pusch_impact_20260726T140352Z,F26-E005,TDL-A_inter_slot_O12,624,0,7488,0.076923,1,1,1,1,0.011867,-300,0,68.148,68.148,1,0,PASS
pusch_impact_20260726T140352Z,F26-E006,TDL-A_inter_slot_O36,624,0,7488,0.076923,1,1,1,1,0.01101,-300,0,63.2341,63.2341,1,0,PASS
pusch_impact_20260726T140352Z,F26-E007,TDL-C_none_O12,624,0,7488,0.076923,1,1,1,1,0.011038,-300,0,61.4882,61.4882,1,0,PASS
pusch_impact_20260726T140352Z,F26-E008,TDL-C_none_O36,624,0,7488,0.076923,1,1,1,1,0.0090342,-300,0,60.4584,60.4584,1,0,PASS
pusch_impact_20260726T140352Z,F26-E009,TDL-C_intra_slot_O12,624,0,7488,0.076923,1,1,1,1,0.0066046,-300,0,68.4099,68.4099,1,0,PASS
pusch_impact_20260726T140352Z,F26-E010,TDL-C_intra_slot_O36,624,0,7488,0.076923,1,1,1,1,0.0075613,-300,0,61.8933,61.8933,1,0,PASS
pusch_impact_20260726T140352Z,F26-E011,TDL-C_inter_slot_O12,624,0,7488,0.076923,1,1,1,1,0.0060656,-300,0,66.061,66.061,1,0,PASS
pusch_impact_20260726T140352Z,F26-E012,TDL-C_inter_slot_O36,624,0,7488,0.076923,1,1,1,1,0.019281,-300,0,75.6835,75.6835,1,0,PASS
pusch_impact_20260726T140352Z,F26-E013,TDL-E_none_O12,624,0,7488,0.076923,1,1,1,1,0.00078944,-300,0,60.0519,60.0519,1,0,PASS
pusch_impact_20260726T140352Z,F26-E014,TDL-E_none_O36,624,0,7488,0.076923,1,1,1,1,0.0024134,-300,0,66.8053,66.8053,1,0,PASS
pusch_impact_20260726T140352Z,F26-E015,TDL-E_intra_slot_O12,624,0,7488,0.076923,1,1,1,1,0.011481,-300,0,57.8738,57.8738,1,0,PASS
pusch_impact_20260726T140352Z,F26-E016,TDL-E_intra_slot_O36,624,0,7488,0.076923,1,1,1,1,0.0031556,-300,0,60.2744,60.2744,1,0,PASS
pusch_impact_20260726T140352Z,F26-E017,TDL-E_inter_slot_O12,624,0,7488,0.076923,1,1,1,1,0.014223,-300,0,57.4958,57.4958,1,0,PASS
pusch_impact_20260726T140352Z,F26-E018,TDL-E_inter_slot_O36,624,0,7488,0.076923,1,1,1,1,0.0016466,-300,0,67.3139,67.3139,1,0,PASS
pusch_impact_20260726T140352Z,F27-E001,R1_none,624,0,7488,0.076923,1,1,1,1,0.0041426,-300,0,58.3101,58.3101,1,0,PASS
pusch_impact_20260726T140352Z,F27-E002,R1_inter_slot,624,0,7488,0.076923,1,1,1,1,0.00046785,-300,0,66.5743,66.5743,1,0,PASS
pusch_impact_20260726T140352Z,F27-E003,R2_none,624,0,7488,0.076923,1,1,1,1,0.021999,-300,0,56.5784,56.5784,1,0,PASS
pusch_impact_20260726T140352Z,F27-E004,R2_inter_slot,624,0,7488,0.076923,1,1,1,1,0.024854,-300,0,59.6564,59.6564,1,0,PASS
pusch_impact_20260726T140352Z,F27-E005,R4_none,624,0,7488,0.076923,1,1,1,1,0.0019487,-300,0,58.0814,58.0814,1,0,PASS
pusch_impact_20260726T140352Z,F27-E006,R4_inter_slot,624,0,7488,0.076923,1,1,1,1,8.0919e-05,-300,0,65.3876,65.3876,1,0,PASS
pusch_impact_20260726T140352Z,F28-E001,S-10_R1,624,0,7488,0.076923,1,1,1,1,0.01612,-300,0,72.713,72.713,1,0,PASS
pusch_impact_20260726T140352Z,F28-E002,S-10_R4,2496,0,29952,0.076923,1,1,1,4,0.002664,0,0,62.2122,62.2122,1,0,PASS
pusch_impact_20260726T140352Z,F28-E003,S-5_R1,624,0,7488,0.076923,1,1,1,1,0.010702,-300,0,58.673,58.673,1,0,PASS
pusch_impact_20260726T140352Z,F28-E004,S-5_R4,2496,0,29952,0.076923,1,1,1,4,0.0027092,0,0,64.9242,64.9242,1,0,PASS
pusch_impact_20260726T140352Z,F28-E005,S0_R1,624,0,7488,0.076923,1,1,1,1,0.011703,-300,0,66.5572,66.5572,1,0,PASS
pusch_impact_20260726T140352Z,F28-E006,S0_R4,2496,0,29952,0.076923,1,1,1,4,0.012783,0,0,61.1976,61.1976,1,0,PASS
pusch_impact_20260726T140352Z,F28-E007,S5_R1,624,0,7488,0.076923,1,1,1,1,0.0025739,-300,0,65.3054,65.3054,1,0,PASS
pusch_impact_20260726T140352Z,F28-E008,S5_R4,2496,0,29952,0.076923,1,1,1,4,0.0098122,0,0,63.5144,63.5144,1,0,PASS
pusch_impact_20260726T140352Z,F28-E009,S10_R1,624,0,7488,0.076923,1,1,1,1,0.01584,-300,0,58.9541,58.9541,1,0,PASS
pusch_impact_20260726T140352Z,F28-E010,S10_R4,2496,0,29952,0.076923,1,1,1,4,0.021577,0,0,76.1238,76.1238,1,0,PASS
pusch_impact_20260726T140352Z,F28-E011,S20_R1,624,0,7488,0.076923,1,1,1,1,0.016705,-300,0,71.9896,71.9896,1,0,PASS
pusch_impact_20260726T140352Z,F28-E012,S20_R4,2496,0,29952,0.076923,1,1,1,4,0.032952,0,0,59.5498,59.5498,1,0,PASS
pusch_impact_20260726T140352Z,F28-E013,S30_R1,624,0,7488,0.076923,1,1,1,1,0.032417,-300,0,54.1337,54.1337,1,0,PASS
pusch_impact_20260726T140352Z,F28-E014,S30_R4,2496,0,29952,0.076923,1,1,1,4,0.0075474,0,0,68.0972,68.0972,1,0,PASS
pusch_impact_20260726T140352Z,F29-E001,D30_A0,624,0,7488,0.076923,1,1,1,1,0.036824,-300,0,76.2582,76.2582,1,0,PASS
pusch_impact_20260726T140352Z,F29-E002,D30_A1,624,0,7488,0.076923,1,1,1,1,0.0043281,-300,0,61.874,61.874,1,0,PASS
pusch_impact_20260726T140352Z,F29-E003,D30_A2,624,0,7488,0.076923,1,1,1,1,0.0022656,-300,0,62.8983,62.8983,1,0,PASS
pusch_impact_20260726T140352Z,F29-E004,D30_A4,624,0,7488,0.076923,1,1,1,1,0.0085774,-300,0,63.6297,63.6297,1,0,PASS
pusch_impact_20260726T140352Z,F29-E005,D30_A8,624,0,7488,0.076923,1,1,1,1,0.011701,-300,0,60.2481,60.2481,1,0,PASS
pusch_impact_20260726T140352Z,F29-E006,D30_A16,624,0,7488,0.076923,1,1,1,1,0.0044954,-300,0,66.3559,66.3559,1,0,PASS
pusch_impact_20260726T140352Z,F29-E007,D300_A0,624,0,7488,0.076923,1,1,1,1,0.01065,-300,0,61.5673,61.5673,1,0,PASS
pusch_impact_20260726T140352Z,F29-E008,D300_A1,624,0,7488,0.076923,1,1,1,1,0.0066353,-300,0,58.13,58.13,1,0,PASS
pusch_impact_20260726T140352Z,F29-E009,D300_A2,624,0,7488,0.076923,1,1,1,1,0.011505,-300,0,70.7586,70.7586,1,0,PASS
pusch_impact_20260726T140352Z,F29-E010,D300_A4,624,0,7488,0.076923,1,1,1,1,0.0029303,-300,0,64.8485,64.8485,1,0,PASS
pusch_impact_20260726T140352Z,F29-E011,D300_A8,624,0,7488,0.076923,1,1,1,1,0.012219,-300,0,64.2751,64.2751,1,0,PASS
pusch_impact_20260726T140352Z,F29-E012,D300_A16,624,0,7488,0.076923,1,1,1,1,0.014014,-300,0,59.2722,59.2722,1,0,PASS
pusch_impact_20260726T140352Z,F29-E013,D800_A0,624,0,7488,0.076923,1,1,1,1,0.01539,-300,0,58.4892,58.4892,1,0,PASS
pusch_impact_20260726T140352Z,F29-E014,D800_A1,624,0,7488,0.076923,1,1,1,1,0.0026739,-300,0,65.0166,65.0166,1,0,PASS
pusch_impact_20260726T140352Z,F29-E015,D800_A2,624,0,7488,0.076923,1,1,1,1,0.0050568,-300,0,60.3249,60.3249,1,0,PASS
pusch_impact_20260726T140352Z,F29-E016,D800_A4,624,0,7488,0.076923,1,1,1,1,0.0050269,-300,0,62.5578,62.5578,1,0,PASS
pusch_impact_20260726T140352Z,F29-E017,D800_A8,624,0,7488,0.076923,1,1,1,1,0.0013288,-300,0,64.6051,64.6051,1,0,PASS
pusch_impact_20260726T140352Z,F29-E018,D800_A16,624,0,7488,0.076923,1,1,1,1,0.00054071,-300,0,62.54,62.54,1,0,PASS
pusch_impact_20260726T140352Z,F30-E001,C25_R1,624,0,7488,0.076923,1,1,1,1,0.00038031,-300,0,62.7794,62.7794,1,0,PASS
pusch_impact_20260726T140352Z,F30-E002,C25_R4,2496,0,29952,0.076923,1,1,1,4,0.0012568,0,0,60.9425,60.9425,1,0,PASS
pusch_impact_20260726T140352Z,F30-E003,C50_R1,624,0,7488,0.076923,1,1,1,1,0.019592,-300,0,68.7982,68.7982,1,0,PASS
pusch_impact_20260726T140352Z,F30-E004,C50_R4,2496,0,29952,0.076923,1,1,1,4,0.074694,0,0,54.7198,54.7198,1,0,PASS
pusch_impact_20260726T140352Z,F30-E005,C75_R1,624,0,7488,0.076923,1,1,1,1,0.024979,-300,0,76.5232,76.5232,1,0,PASS
pusch_impact_20260726T140352Z,F30-E006,C75_R4,2496,0,29952,0.076923,1,1,1,4,0.0047705,0,0,62.7799,62.7799,1,0,PASS
pusch_impact_20260726T140352Z,F30-E007,C100_R1,624,0,7488,0.076923,1,1,1,1,0.020479,-300,0,74.2953,74.2953,1,0,PASS
pusch_impact_20260726T140352Z,F30-E008,C100_R4,2496,0,29952,0.076923,1,1,1,4,0.00012028,0,0,59.6519,59.6519,1,0,PASS
pusch_impact_20260726T140352Z,F31-E001,perfect_R1,624,0,7488,0.076923,1,1,1,1,0.0061613,-300,0,63.2147,63.2147,1,0,PASS
pusch_impact_20260726T140352Z,F31-E002,perfect_R4,2496,0,29952,0.076923,1,1,1,4,0.0063886,0,0,65.7489,65.7489,1,0,PASS
pusch_impact_20260726T140352Z,F31-E003,perfect_R8,2496,0,29952,0.076923,1,1,1,4,0.019108,0,0,65.1451,65.1451,1,0,PASS
pusch_impact_20260726T140352Z,F31-E004,measured_fresh_R1,624,0,7488,0.076923,1,1,1,1,0.0065536,-300,0,67.6103,67.6103,1,0,PASS
pusch_impact_20260726T140352Z,F31-E005,measured_fresh_R4,2496,0,29952,0.076923,1,1,1,4,0.0093437,0,0,59.1726,59.1726,1,0,PASS
pusch_impact_20260726T140352Z,F31-E006,measured_fresh_R8,2496,0,29952,0.076923,1,1,1,4,0.019485,0,0,60.1345,60.1345,1,0,PASS
pusch_impact_20260726T140352Z,F31-E007,measured_stale_R1,624,0,7488,0.076923,1,1,1,1,0.00023415,-300,0,64.3046,64.3046,1,0,PASS
pusch_impact_20260726T140352Z,F31-E008,measured_stale_R4,2496,0,29952,0.076923,1,1,1,4,0.0047787,0,0,60.0515,60.0515,1,0,PASS
pusch_impact_20260726T140352Z,F31-E009,measured_stale_R8,2496,0,29952,0.076923,1,1,1,4,0.014832,0,0,74.8364,74.8364,1,0,PASS
pusch_impact_20260726T140352Z,F31-E010,fixed_configured_ablation_R1,624,0,7488,0.076923,1,1,1,1,0.0073616,-300,0,63.855,63.855,1,0,PASS
pusch_impact_20260726T140352Z,F31-E011,fixed_configured_ablation_R4,2496,0,29952,0.076923,1,1,1,4,0.0078036,0,0,68.5515,68.5515,1,0,PASS
pusch_impact_20260726T140352Z,F31-E012,fixed_configured_ablation_R8,2496,0,29952,0.076923,1,1,1,4,0.071583,0,0,58.2385,58.2385,1,0,PASS
pusch_impact_20260726T140352Z,F32-E001,P0_G0,624,0,7488,0.076923,1,1,1,1,0.0030193,-300,0,66.9766,66.9766,1,0,PASS
pusch_impact_20260726T140352Z,F32-E002,P0_G1,624,0,7488,0.076923,1,1,1,1,0.0043859,-300,0,65.0337,65.0337,1,0,PASS
