RunID,ExperimentID,OperatingPointID,Profile,AssignmentSource,AssignmentCreated,WaveformGenerated,ConfiguredGrantProfile,CGActive,CGOccasionMatch,CollisionDetected,RAProcedure,AccessLatencySlots,PDCCHBits,GrantUtilization,SuccessProbability,Goodput_bps,TypedError,Status
pusch_impact_20260726T140352Z,F08-E008,invalid_harq,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F08-E009,stale_srs,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F08-E010,invalid_tpmi,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F08-E011,ul_symbol_unavailable,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F08-E012,resource_collision,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F09-E001,periodic_low_dynamic,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,dynamic,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F09-E002,periodic_low_cg_type1,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,cg_type1,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F09-E003,periodic_low_cg_type2,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,cg_type2,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F09-E004,periodic_high_dynamic,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,dynamic,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F09-E005,periodic_high_cg_type1,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,cg_type1,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F09-E006,periodic_high_cg_type2,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,cg_type2,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F09-E007,bursty_dynamic,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,dynamic,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F09-E008,bursty_cg_type1,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,cg_type1,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F09-E009,bursty_cg_type2,connected_dynamic_strict,decoded_dci_or_calibration_assignment,true,true,cg_type2,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E001,cg_type1_R1_none,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type1,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E002,cg_type1_R1_dynamic_overlap,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type1,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E003,cg_type1_R2_none,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type1,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E004,cg_type1_R2_dynamic_overlap,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type1,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E005,cg_type1_R4_none,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type1,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E006,cg_type1_R4_dynamic_overlap,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type1,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E007,cg_type2_R1_none,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type2,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E008,cg_type2_R1_dynamic_overlap,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type2,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E009,cg_type2_R2_none,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type2,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E010,cg_type2_R2_dynamic_overlap,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type2,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E011,cg_type2_R4_none,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type2,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F10-E012,cg_type2_R4_dynamic_overlap,phy_calibration,decoded_dci_or_calibration_assignment,true,true,cg_type2,true,true,false,none,2,0,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E001,msg3_PL80,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E002,msg3_PL100,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E003,msg3_PL120,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E004,msg3_PL135,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E005,msg3_PL145,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E006,msga_PL80,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E007,msga_PL100,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E008,msga_PL120,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E009,msga_PL135,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F11-E010,msga_PL145,random_access_ul_strict,decoded_rar_or_msga_assignment,true,true,none,false,true,false,msg3_or_msga,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F12-E001,pi/2-BPSK_R1,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F12-E002,QPSK_R1,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F12-E003,QPSK_R2,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F12-E004,QPSK_R4,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F12-E005,QPSK_R8,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
pusch_impact_20260726T140352Z,F12-E006,16QAM_R1,phy_calibration,decoded_dci_or_calibration_assignment,true,true,none,false,true,false,none,1,40,1,0,0,,PASS
