RunID,ExperimentID,PairID,Variant,Seed,OperatingPointID,TBIndex,HARQRound,UEID,Codeword,BlockError,BitErrors,DecodedBits,UCIACKError,UCICSI1Error,UCICSI2Error,MeasuredSINRdB,EVMPercent,TxPower_dBm,PAPR_dB,CPEErrorDeg,ChannelEstimationNMSE,DecoderIterations,TxTime_ms,RxTime_ms,PeakMemoryBytes,Status
pusch_impact_20260726T140352Z,F12-E011,F12-MAIN,treatment,1717801369,64QAM_R2,1,0,UE1,0,1,1465,4608,0,0,0,3.252,68.7705,4.1703,3.8344,0,0.011019,17,4.9639,1.6826,53760,PASS
pusch_impact_20260726T140352Z,F12-E012,F12-MAIN,treatment,1439761955,64QAM_R4,1,0,UE1,0,1,1404,4608,0,0,0,4.5106,59.4932,4.1703,3.6744,0,0.010555,15,5.1264,1.6797,53760,PASS
pusch_impact_20260726T140352Z,F12-E013,F12-MAIN,treatment,884061670,64QAM_R8,1,0,UE1,0,1,1426,4608,0,0,0,4.0079,63.0382,4.1703,3.6519,0,0.005573,16,5.6541,1.7021,53760,PASS
pusch_impact_20260726T140352Z,F12-E014,F12-MAIN,treatment,678603009,256QAM_R1,1,0,UE1,0,1,2215,6144,0,0,0,3.5853,66.1813,4.1703,4.1433,0,0.00555,16,6.4125,4.8808,55296,PASS
pusch_impact_20260726T140352Z,F12-E015,F12-MAIN,treatment,602326928,256QAM_R2,1,0,UE1,0,1,2219,6144,0,0,0,1.3604,85.5028,4.1703,4.0414,0,0.048782,19,6.5329,1.7274,55296,PASS
pusch_impact_20260726T140352Z,F12-E016,F12-MAIN,treatment,1184646283,256QAM_R4,1,0,UE1,0,1,2265,6144,0,0,0,4.1233,62.2063,4.1703,4.4,0,0.0080752,16,5.7619,1.7764,55296,PASS
pusch_impact_20260726T140352Z,F12-E017,F12-MAIN,treatment,361747141,256QAM_R8,1,0,UE1,0,1,2208,6144,0,0,0,4.2125,61.5712,4.1703,4.2479,0,0.013154,16,5.655,2.0235,55296,PASS
pusch_impact_20260726T140352Z,F13-E001,F13-MAIN,baseline,883711571,R1,1,0,UE1,0,1,1437,4608,0,0,0,3.3215,68.2224,4.1703,3.638,0,0.0040806,17,4.7708,9.024,53760,PASS
pusch_impact_20260726T140352Z,F13-E002,F13-MAIN,treatment,1065328524,R2,1,0,UE1,0,1,1405,4608,0,0,0,4.3663,60.4904,4.1703,3.6326,0,0.0073618,16,9.6466,5.6911,53760,PASS
pusch_impact_20260726T140352Z,F13-E003,F13-MAIN,treatment,1123726963,R3,1,0,UE1,0,1,1425,4608,0,0,0,4.2053,61.6222,4.1703,3.6765,0,0.030637,16,82.999,9.2354,53760,PASS
pusch_impact_20260726T140352Z,F13-E004,F13-MAIN,treatment,385839838,R4,1,0,UE1,0,1,1422,4608,0,0,0,4.6096,58.8193,4.1703,3.6583,0,0.0030775,15,4.9983,2.2149,53760,PASS
pusch_impact_20260726T140352Z,F13-E005,F13-MAIN,treatment,1945612570,R5,1,0,UE1,0,1,1393,4608,0,0,0,4.8246,57.3811,4.1703,3.5045,0,0.011479,15,20.6637,2.5432,53760,PASS
pusch_impact_20260726T140352Z,F13-E006,F13-MAIN,treatment,1022047846,R6,1,0,UE1,0,1,1456,4608,0,0,0,3.0913,70.0546,4.1703,3.6135,0,0.007448,17,18.7813,1.8711,53760,PASS
pusch_impact_20260726T140352Z,F13-E007,F13-MAIN,treatment,397817542,R7,1,0,UE1,0,1,1438,4608,0,0,0,4.605,58.8502,4.1703,3.7003,0,0.011823,15,16.8401,1.8087,53760,PASS
pusch_impact_20260726T140352Z,F13-E008,F13-MAIN,treatment,338837269,R8,1,0,UE1,0,1,1483,4608,0,0,0,3.3491,68.0058,4.1703,3.71,0,0.0017839,17,6.6023,1.7566,53760,PASS
pusch_impact_20260726T140352Z,F14-E001,F14-MAIN,baseline,935595179,R1_C0.0,1,0,UE1,0,1,1398,4608,0,0,0,5.3056,54.2902,4.1703,3.7493,0,0.041722,15,6.6905,1.6747,53760,PASS
pusch_impact_20260726T140352Z,F14-E002,F14-MAIN,baseline,808658002,R2_C0.0,1,0,UE1,0,1,1441,4608,0,0,0,4.1825,61.7836,4.1703,3.8254,0,0.0029607,16,5.29,1.7218,53760,PASS
pusch_impact_20260726T140352Z,F14-E003,F14-MAIN,baseline,1144463547,R4_C0.0,1,0,UE1,0,1,1461,4608,0,0,0,3.8567,64.1452,4.1703,3.7547,0,0.014497,16,4.7267,1.5936,53760,PASS
pusch_impact_20260726T140352Z,F14-E004,F14-MAIN,baseline,592190855,R8_C0.0,1,0,UE1,0,1,1424,4608,0,0,0,3.8809,63.9667,4.1703,3.696,0,0.0012722,16,5.2573,1.6286,53760,PASS
pusch_impact_20260726T140352Z,F14-E005,F14-MAIN,treatment,1544115157,R1_C0.3,1,0,UE1,0,1,1420,4608,0,0,0,4.8006,57.5402,4.1703,3.7482,0,0.0080812,15,4.9307,1.5702,53760,PASS
pusch_impact_20260726T140352Z,F14-E006,F14-MAIN,treatment,1566896271,R2_C0.3,1,0,UE1,0,1,1508,4608,0,0,0,2.8614,71.9336,4.1703,3.7602,0,0.01649,17,5.1939,1.6175,53760,PASS
pusch_impact_20260726T140352Z,F14-E007,F14-MAIN,treatment,531543185,R4_C0.3,1,0,UE1,0,1,1485,4608,0,0,0,3.7154,65.1977,4.1703,3.7547,0,0.0029312,16,4.7539,2.1221,53760,PASS
pusch_impact_20260726T140352Z,F14-E008,F14-MAIN,treatment,778300277,R8_C0.3,1,0,UE1,0,1,1442,4608,0,0,0,4.4876,59.6513,4.1703,3.758,0,0.023494,16,5.4622,1.5941,53760,PASS
pusch_impact_20260726T140352Z,F14-E009,F14-MAIN,treatment,709133160,R1_C0.7,1,0,UE1,0,1,1456,4608,0,0,0,3.7619,64.849,4.1703,3.5692,0,0.0078097,16,4.6856,1.5208,53760,PASS
pusch_impact_20260726T140352Z,F14-E010,F14-MAIN,treatment,1042964023,R2_C0.7,1,0,UE1,0,1,1481,4608,0,0,0,4.3174,60.8315,4.1703,3.7679,0,0.0051851,16,5.8676,1.6667,53760,PASS
pusch_impact_20260726T140352Z,F14-E011,F14-MAIN,treatment,1578908990,R4_C0.7,1,0,UE1,0,1,1507,4608,0,0,0,3.5268,66.6288,4.1703,3.9143,0,0.011631,16,7.548,2.3236,53760,PASS
pusch_impact_20260726T140352Z,F14-E012,F14-MAIN,treatment,1025043576,R8_C0.7,1,0,UE1,0,1,1470,4608,0,0,0,3.3374,68.0971,4.1703,3.7822,0,0.020414,17,8.7855,2.4055,53760,PASS
pusch_impact_20260726T140352Z,F14-E013,F14-MAIN,treatment,1139461847,R1_C0.9,1,0,UE1,0,1,1388,4608,0,0,0,4.8448,57.2481,4.1703,3.7438,0,0.0080549,15,5.8157,1.8478,53760,PASS
pusch_impact_20260726T140352Z,F14-E014,F14-MAIN,treatment,1925203454,R2_C0.9,1,0,UE1,0,1,1419,4608,0,0,0,3.8438,64.2405,4.1703,3.5913,0,0.00053513,16,8.016,2.686,53760,PASS
pusch_impact_20260726T140352Z,F14-E015,F14-MAIN,treatment,1220076934,R4_C0.9,1,0,UE1,0,1,1461,4608,0,0,0,4.08,62.5175,4.1703,3.7482,0,0.041151,16,8.3289,2.7712,53760,PASS
pusch_impact_20260726T140352Z,F14-E016,F14-MAIN,treatment,43459013,R8_C0.9,1,0,UE1,0,1,1375,4608,0,0,0,4.763,57.7897,4.1703,3.6454,0,0.015743,15,6.7524,2.3768,53760,PASS
pusch_impact_20260726T140352Z,F15-E001,F15-MAIN,treatment,1569457034,R5_equal,1,0,UE1,0,1,1486,4608,0,0,0,2.9864,70.9055,4.1703,3.6358,0,0.011065,17,6.9184,5.3115,53760,PASS
pusch_impact_20260726T140352Z,F15-E002,F15-MAIN,treatment,1069820105,R5_cw0_high,1,0,UE1,0,1,1423,4608,0,0,0,4.4903,59.6327,4.1703,3.7296,0,0.0039542,16,10.6875,2.7003,53760,PASS
pusch_impact_20260726T140352Z,F15-E003,F15-MAIN,treatment,1384637073,R5_cw1_high,1,0,UE1,0,1,1385,4608,0,0,0,4.0867,62.4692,4.1703,3.4572,0,0.011221,16,7.9289,1.9802,53760,PASS
pusch_impact_20260726T140352Z,F15-E004,F15-MAIN,treatment,278307651,R6_equal,1,0,UE1,0,1,1406,4608,0,0,0,4.3552,60.5675,4.1703,3.722,0,0.021577,16,6.6276,2.2175,53760,PASS
pusch_impact_20260726T140352Z,F15-E005,F15-MAIN,treatment,1386562707,R6_cw0_high,1,0,UE1,0,1,1477,4608,0,0,0,3.3537,67.9695,4.1703,3.5077,0,0.0013734,17,6.7129,2.2341,53760,PASS
pusch_impact_20260726T140352Z,F15-E006,F15-MAIN,treatment,1042003988,R6_cw1_high,1,0,UE1,0,1,1471,4608,0,0,0,3.9626,63.3684,4.1703,3.6819,0,0.035698,16,7.0445,1.9909,53760,PASS
pusch_impact_20260726T140352Z,F15-E007,F15-MAIN,treatment,304670347,R7_equal,1,0,UE1,0,1,1497,4608,0,0,0,2.7906,72.5218,4.1703,3.6401,0,0.022544,17,7.4745,2.802,53760,PASS
pusch_impact_20260726T140352Z,F15-E008,F15-MAIN,treatment,31125578,R7_cw0_high,1,0,UE1,0,1,1470,4608,0,0,0,3.3271,68.1783,4.1703,3.7933,0,0.020507,17,7.7623,2.3835,53760,PASS
pusch_impact_20260726T140352Z,F15-E009,F15-MAIN,treatment,1842784086,R7_cw1_high,1,0,UE1,0,1,1429,4608,0,0,0,3.1209,69.8161,4.1703,3.6326,0,0.0058716,17,7.9634,2.1675,53760,PASS
pusch_impact_20260726T140352Z,F15-E010,F15-MAIN,treatment,1758855373,R8_equal,1,0,UE1,0,1,1473,4608,0,0,0,4.0891,62.4521,4.1703,3.6401,0,0.00091287,16,7.4248,1.9908,53760,PASS
pusch_impact_20260726T140352Z,F15-E011,F15-MAIN,treatment,492834218,R8_cw0_high,1,0,UE1,0,1,1495,4608,0,0,0,3.0617,70.2937,4.1703,3.71,0,0.0062542,17,7.7354,2.0354,53760,PASS
pusch_impact_20260726T140352Z,F15-E012,F15-MAIN,treatment,1904885755,R8_cw1_high,1,0,UE1,0,1,1489,4608,0,0,0,3.345,68.0379,4.1703,3.6895,0,0.020566,17,8.9612,3.017,53760,PASS
pusch_impact_20260726T140352Z,F16-E001,F16-MAIN,baseline,943995491,codebook_R1,1,0,UE1,0,1,1431,4608,0,0,0,4.469,59.7791,4.1703,3.6949,0,0.013238,16,7.7173,2.5938,53760,PASS
pusch_impact_20260726T140352Z,F16-E002,F16-MAIN,baseline,551921786,codebook_R2,1,0,UE1,0,1,1417,4608,0,0,0,4.2844,61.0636,4.1703,3.6412,0,0.0015994,16,7.8784,2.5042,53760,PASS
pusch_impact_20260726T140352Z,F16-E003,F16-MAIN,baseline,1431966410,codebook_R4,1,0,UE1,0,1,1470,4608,0,0,0,3.0885,70.0769,4.1703,3.5524,0,0.011432,17,6.4741,2.3768,53760,PASS
pusch_impact_20260726T140352Z,F16-E004,F16-MAIN,baseline,1856883615,codebook_R8,1,0,UE1,0,1,1392,4608,0,0,0,4.0523,62.7167,4.1703,3.3651,0,0.00049827,16,6.7543,1.8421,53760,PASS
pusch_impact_20260726T140352Z,F16-E005,F16-MAIN,treatment,843713738,noncodebook_R1,1,0,UE1,0,1,1442,4608,0,0,0,4.1718,61.86,4.1703,3.7745,0,0.017426,16,5.2862,1.8477,53760,PASS
pusch_impact_20260726T140352Z,F16-E006,F16-MAIN,treatment,1278006307,noncodebook_R2,1,0,UE1,0,1,1441,4608,0,0,0,3.0911,70.0562,4.1703,3.6199,0,0.011216,17,5.2174,1.8068,53760,PASS
pusch_impact_20260726T140352Z,F16-E007,F16-MAIN,treatment,1989052142,noncodebook_R4,1,0,UE1,0,1,1453,4608,0,0,0,3.6617,65.6018,4.1703,3.7877,0,0.0041559,16,5.2696,1.7022,53760,PASS
pusch_impact_20260726T140352Z,F16-E008,F16-MAIN,treatment,1587691313,noncodebook_R8,1,0,UE1,0,1,1529,4608,0,0,0,3.6644,65.5811,4.1703,3.8624,0,0.00092079,16,5.5077,1.6818,53760,PASS
pusch_impact_20260726T140352Z,F17-E001,F17-MAIN,baseline,2066059151,D0_A0,1,0,UE1,0,1,89,1536,0,0,0,3.228,68.9601,4.1703,7.7146e-15,0,0.0061078,17,49.0675,1.922,50688,PASS
pusch_impact_20260726T140352Z,F17-E002,F17-MAIN,treatment,507025927,D0_A1,1,0,UE1,0,1,82,1536,0,0,0,3.0284,70.5632,4.1703,7.7146e-15,0,0.017123,17,5.5418,1.5371,50688,PASS
pusch_impact_20260726T140352Z,F17-E003,F17-MAIN,treatment,1557868943,D0_A2,1,0,UE1,0,1,95,1536,0,0,0,3.4713,67.0554,4.1703,7.7146e-15,0,0.013066,17,23.2164,2.0036,50688,PASS
pusch_impact_20260726T140352Z,F17-E004,F17-MAIN,treatment,1994438222,D0_A3,1,0,UE1,0,1,102,1536,0,0,0,3.2507,68.7803,4.1703,7.7146e-15,0,0.0028742,17,17.7513,2.6119,50688,PASS
pusch_impact_20260726T140352Z,F17-E005,F17-MAIN,baseline,982012921,D100_A0,1,0,UE1,0,1,89,1536,0,0,0,4.3306,60.7393,4.1703,7.7146e-15,0,0.0028369,16,5.2576,1.7017,50688,PASS
pusch_impact_20260726T140352Z,F17-E006,F17-MAIN,treatment,798993706,D100_A1,1,0,UE1,0,1,87,1536,0,0,0,3.3832,67.7395,4.1703,7.7146e-15,0,0.0044406,17,5.5662,1.6721,50688,PASS
pusch_impact_20260726T140352Z,F17-E007,F17-MAIN,treatment,176297980,D100_A2,1,0,UE1,0,1,88,1536,0,0,0,4.5385,59.3029,4.1703,7.7146e-15,0,0.0082464,15,5.9651,1.8774,50688,PASS
pusch_impact_20260726T140352Z,F17-E008,F17-MAIN,treatment,1814452017,D100_A3,1,0,UE1,0,1,94,1536,0,0,0,3.1989,69.1918,4.1703,7.7146e-15,0,0.0074672,17,5.5031,1.7095,50688,PASS
pusch_impact_20260726T140352Z,F17-E009,F17-MAIN,baseline,1705007942,D300_A0,1,0,UE1,0,1,84,1536,0,0,0,4.7982,57.5562,4.1703,7.7146e-15,0,0.020755,15,5.3153,1.6049,50688,PASS
pusch_impact_20260726T140352Z,F17-E010,F17-MAIN,treatment,1775470378,D300_A1,1,0,UE1,0,1,95,1536,0,0,0,3.7811,64.7063,4.1703,7.7146e-15,0,0.0028353,16,5.758,1.6616,50688,PASS
pusch_impact_20260726T140352Z,F17-E011,F17-MAIN,treatment,1967571678,D300_A2,1,0,UE1,0,1,85,1536,0,0,0,4.678,58.3582,4.1703,7.7146e-15,0,0.010591,15,5.078,1.7554,50688,PASS
pusch_impact_20260726T140352Z,F17-E012,F17-MAIN,treatment,1263395077,D300_A3,1,0,UE1,0,1,93,1536,0,0,0,4.5017,59.5543,4.1703,7.7146e-15,0,0.019504,15,4.8531,1.5273,50688,PASS
pusch_impact_20260726T140352Z,F17-E013,F17-MAIN,baseline,1840569951,D800_A0,1,0,UE1,0,1,80,1536,0,0,0,4.3013,60.9449,4.1703,7.7146e-15,0,0.0067833,16,4.9473,1.5428,50688,PASS
pusch_impact_20260726T140352Z,F17-E014,F17-MAIN,treatment,748135276,D800_A1,1,0,UE1,0,1,96,1536,0,0,0,3.3166,68.2604,4.1703,7.7146e-15,0,0.027203,17,5.091,1.5463,50688,PASS
pusch_impact_20260726T140352Z,F17-E015,F17-MAIN,treatment,1748856206,D800_A2,1,0,UE1,0,1,82,1536,0,0,0,3.7686,64.7995,4.1703,7.7146e-15,0,0.0048255,16,6.1871,1.6086,50688,PASS
pusch_impact_20260726T140352Z,F17-E016,F17-MAIN,treatment,1789842387,D800_A3,1,0,UE1,0,1,110,1536,0,0,0,4.2134,61.5642,4.1703,7.7146e-15,0,0.011614,16,5.2555,1.7143,50688,PASS
pusch_impact_20260726T140352Z,F18-E001,F18-MAIN,baseline,1674216930,TDL-A_C1,1,0,UE1,0,1,93,1536,0,0,0,4.2512,61.2974,4.1703,7.7146e-15,0,0.01377,16,4.9297,1.5924,50688,PASS
pusch_impact_20260726T140352Z,F18-E002,F18-MAIN,treatment,343662779,TDL-A_C2,1,0,UE1,0,1,87,1536,0,0,0,4.7662,57.7682,4.1703,7.7146e-15,0,0.0057034,15,16.4391,1.6646,50688,PASS
pusch_impact_20260726T140352Z,F18-E003,F18-MAIN,baseline,739149614,TDL-C_C1,1,0,UE1,0,1,86,1536,0,0,0,4.1084,62.313,4.1703,7.7146e-15,0,0.00091087,16,7.5287,1.6092,50688,PASS
pusch_impact_20260726T140352Z,F18-E004,F18-MAIN,treatment,1781204865,TDL-C_C2,1,0,UE1,0,1,106,1536,0,0,0,4.1188,62.2383,4.1703,7.7146e-15,0,0.0036849,16,4.7995,1.7103,50688,PASS
pusch_impact_20260726T140352Z,F18-E005,F18-MAIN,baseline,834605710,TDL-E_C1,1,0,UE1,0,1,82,1536,0,0,0,4.1028,62.3534,4.1703,7.7146e-15,0,0.0054601,16,5.5128,1.7424,50688,PASS
pusch_impact_20260726T140352Z,F18-E006,F18-MAIN,treatment,1334256091,TDL-E_C2,1,0,UE1,0,1,94,1536,0,0,0,3.3167,68.2596,4.1703,7.7146e-15,0,0.0078906,17,5.1527,1.5398,50688,PASS
pusch_impact_20260726T140352Z,F19-E001,F19-MAIN,baseline,391628171,R1_L1,1,0,UE1,0,1,89,1536,0,0,0,3.9589,63.3953,4.1703,7.7146e-15,0,0.0052498,16,4.8052,1.4971,50688,PASS
pusch_impact_20260726T140352Z,F19-E002,F19-MAIN,treatment,427094357,R1_L2,1,0,UE1,0,1,89,1536,0,0,0,2.6089,74.0549,4.1703,7.7146e-15,0,0.020006,17,13.7646,1.688,50688,PASS
pusch_impact_20260726T140352Z,F19-E003,F19-MAIN,baseline,1632547677,R2_L1,1,0,UE1,0,1,97,1536,0,0,0,4.582,59.0062,4.1703,7.7146e-15,0,0.01041,15,4.7953,2.06,50688,PASS
pusch_impact_20260726T140352Z,F19-E004,F19-MAIN,treatment,1380681658,R2_L2,1,0,UE1,0,1,97,1536,0,0,0,1.6601,82.6028,4.1703,7.7146e-15,0,0.039867,18,20.9261,1.9977,50688,PASS
pusch_impact_20260726T140352Z,F19-E005,F19-MAIN,baseline,621830437,R4_L1,1,0,UE1,0,1,96,1536,0,0,0,2.9606,71.1161,4.1703,7.7146e-15,0,0.0098867,17,6.0618,1.9624,50688,PASS
pusch_impact_20260726T140352Z,F19-E006,F19-MAIN,treatment,633849961,R4_L2,1,0,UE1,0,1,98,1536,0,0,0,3.9261,63.6348,4.1703,7.7146e-15,0,0.0095588,16,17.7408,2.1506,50688,PASS
pusch_impact_20260726T140352Z,F19-E007,F19-MAIN,baseline,1717223954,R8_L1,1,0,UE1,0,1,68,1536,0,0,0,5.0143,56.1418,4.1703,7.7146e-15,0,0.0094524,15,7.967,1.8519,50688,PASS
pusch_impact_20260726T140352Z,F19-E008,F19-MAIN,treatment,852551371,R8_L2,1,0,UE1,0,1,77,1536,0,0,0,3.9559,63.4169,4.1703,7.7146e-15,0,0.0011774,16,22.7492,1.9504,50688,PASS
pusch_impact_20260726T140352Z,F20-E001,F20-MAIN,baseline,631466511,ideal_R2,1,0,UE1,0,1,79,1536,0,0,0,3.9771,63.2621,4.1703,7.7146e-15,0,0.0018333,16,6.6507,1.844,50688,PASS
pusch_impact_20260726T140352Z,F20-E002,F20-MAIN,baseline,632295093,ideal_R4,1,0,UE1,0,1,80,1536,0,0,0,3.806,64.5211,4.1703,7.7146e-15,0,0.010949,16,6.7715,2.18,50688,PASS
pusch_impact_20260726T140352Z,F20-E003,F20-MAIN,baseline,1824196565,ideal_R8,1,0,UE1,0,1,97,1536,0,0,0,3.7455,64.9717,4.1703,7.7146e-15,0,0.0091159,16,6.4818,1.7799,50688,PASS
pusch_impact_20260726T140352Z,F20-E004,F20-MAIN,treatment,521308196,cfo_0p02scs_R2,1,0,UE1,0,1,96,1536,0,0,0,3.7176,65.1809,4.1703,7.7146e-15,0,0.003545,16,5.1554,1.9662,50688,PASS
pusch_impact_20260726T140352Z,F20-E005,F20-MAIN,treatment,27862251,cfo_0p02scs_R4,1,0,UE1,0,1,93,1536,0,0,0,3.3999,67.6091,4.1703,7.7146e-15,0,0.0018116,17,5.6187,1.6408,50688,PASS
pusch_impact_20260726T140352Z,F20-E006,F20-MAIN,treatment,1123107375,cfo_0p02scs_R8,1,0,UE1,0,1,104,1536,0,0,0,3.624,65.8874,4.1703,7.7146e-15,0,0.0046874,16,5.7087,1.5862,50688,PASS
pusch_impact_20260726T140352Z,F20-E007,F20-MAIN,treatment,1843643153,timing_0p25cp_R2,1,0,UE1,0,1,82,1536,0,0,0,3.3152,68.2716,4.1703,7.7146e-15,0,0.0089034,17,5.4309,1.6196,50688,PASS
pusch_impact_20260726T140352Z,F20-E008,F20-MAIN,treatment,1622915529,timing_0p25cp_R4,1,0,UE1,0,1,84,1536,0,0,0,2.6746,73.4969,4.1703,7.7146e-15,0,0.012326,17,5.5951,1.6069,50688,PASS
pusch_impact_20260726T140352Z,F20-E009,F20-MAIN,treatment,1149426536,timing_0p25cp_R8,1,0,UE1,0,1,82,1536,0,0,0,4.3321,60.729,4.1703,7.7146e-15,0,0.0022578,16,5.8741,1.6311,50688,PASS
pusch_impact_20260726T140352Z,F21-E001,F21-MAIN,treatment,229769391,low_T1_F2,1,0,UE1,0,1,2252,6144,0,0,0,4.4979,59.5804,4.1703,4.4239,1.3989,0.029256,16,72.6833,10.4897,55296,PASS
pusch_impact_20260726T140352Z,F21-E002,F21-MAIN,treatment,1225355749,low_T2_F2,1,0,UE1,0,1,2214,6144,0,0,0,4.5361,59.3189,4.1703,4.4255,0.93511,0.0064282,15,36.0453,2.0942,55296,PASS
pusch_impact_20260726T140352Z,F21-E003,F21-MAIN,treatment,605164794,low_T2_F4,1,0,UE1,0,1,2210,6144,0,0,0,3.3032,68.3659,4.1703,4.1737,2.4676,0.006879,17,26.1848,2.1239,55296,PASS
pusch_impact_20260726T140352Z,F21-E004,F21-MAIN,treatment,1752836298,low_T4_F4,1,0,UE1,0,1,2250,6144,0,0,0,4.0392,62.8115,4.1703,4.2048,1.8017,0.0070552,16,17.7427,2.0069,55296,PASS
pusch_impact_20260726T140352Z,F21-E005,F21-MAIN,treatment,1439505012,medium_T1_F2,1,0,UE1,0,1,2207,6144,0,0,0,2.8319,72.1783,4.1703,4.1911,3.1444,0.015392,17,5.6204,3.0119,55296,PASS
pusch_impact_20260726T140352Z,F21-E006,F21-MAIN,treatment,184477413,medium_T2_F2,1,0,UE1,0,1,2244,6144,0,0,0,3.2516,68.7735,4.1703,3.9875,5.4437,0.0058592,17,5.933,1.88,55296,PASS
pusch_impact_20260726T140352Z,F21-E007,F21-MAIN,treatment,1084747360,medium_T2_F4,1,0,UE1,0,1,2192,6144,0,0,0,3.6904,65.3856,4.1703,4.2189,4.6156,0.0059466,16,5.1736,2.4078,55296,PASS
pusch_impact_20260726T140352Z,F21-E008,F21-MAIN,treatment,139383425,medium_T4_F4,1,0,UE1,0,1,2240,6144,0,0,0,2.6469,73.7322,4.1703,4.292,4.412,0.024182,17,5.007,1.7878,55296,PASS
pusch_impact_20260726T140352Z,F21-E009,F21-MAIN,treatment,1755751812,high_T1_F2,1,0,UE1,0,1,2210,6144,0,0,0,4.5326,59.3432,4.1703,4.2836,3.9709,0.019401,15,5.3076,2.3168,55296,PASS
pusch_impact_20260726T140352Z,F21-E010,F21-MAIN,treatment,1763020380,high_T2_F2,1,0,UE1,0,1,2358,6144,0,0,0,2.8702,71.8605,4.1703,4.2498,7.851,0.0052059,17,5.0973,1.7959,55296,PASS
pusch_impact_20260726T140352Z,F21-E011,F21-MAIN,treatment,1430731967,high_T2_F4,1,0,UE1,0,1,2187,6144,0,0,0,4.7879,57.6242,4.1703,4.1655,6.2674,0.014175,15,5.0924,1.7899,55296,PASS
pusch_impact_20260726T140352Z,F21-E012,F21-MAIN,treatment,1894244623,high_T4_F4,1,0,UE1,0,1,2280,6144,0,0,0,3.4121,67.5141,4.1703,4.2069,4.6884,0.0010856,17,7.91,2.068,55296,PASS
pusch_impact_20260726T140352Z,F22-E001,F22-MAIN,baseline,1076330280,P0_64QAM_R1,1,0,UE1,0,1,1518,4608,0,0,0,1.9654,79.7501,4.1703,3.6992,0,0.03498,18,5.7648,1.7384,53760,PASS
pusch_impact_20260726T140352Z,F22-E002,F22-MAIN,baseline,320927286,P0_64QAM_R4,1,0,UE1,0,1,1469,4608,0,0,0,3.9085,63.7636,4.1703,3.6583,0,0.019622,16,18.2373,2.4799,53760,PASS
pusch_impact_20260726T140352Z,F22-E003,F22-MAIN,baseline,499599650,P0_256QAM_R1,1,0,UE1,0,1,2261,6144,0,0,0,3.6802,65.4623,4.1703,4.3025,0,0.0034843,16,4.956,1.6726,55296,PASS
pusch_impact_20260726T140352Z,F22-E004,F22-MAIN,baseline,1326216919,P0_256QAM_R4,1,0,UE1,0,1,2189,6144,0,0,0,3.5338,66.5748,4.1703,4.1028,0,0.0034425,16,5.0581,1.6673,55296,PASS
pusch_impact_20260726T140352Z,F22-E005,F22-MAIN,treatment,719463506,P1_64QAM_R1,1,0,UE1,0,1,1441,4608,0,0,0,4.4206,60.113,4.1703,3.7635,0,0.018295,16,5.1498,1.5764,53760,PASS
pusch_impact_20260726T140352Z,F22-E006,F22-MAIN,treatment,621821071,P1_64QAM_R4,1,0,UE1,0,1,1377,4608,0,0,0,4.6875,58.2939,4.1703,3.7624,0,0.044819,15,47.0049,2.1742,53760,PASS
pusch_impact_20260726T140352Z,F22-E007,F22-MAIN,treatment,1096501064,P1_256QAM_R1,1,0,UE1,0,1,2210,6144,0,0,0,2.8402,72.1087,4.1703,4.1545,0,0.018765,17,5.6939,2.0319,55296,PASS
pusch_impact_20260726T140352Z,F22-E008,F22-MAIN,treatment,1375112640,P1_256QAM_R4,1,0,UE1,0,1,2214,6144,0,0,0,4.6639,58.4528,4.1703,4.2747,0,0.0014915,15,6.3745,2.4775,55296,PASS
pusch_impact_20260726T140352Z,F23-E001,F23-MAIN,treatment,833434906,pi/2-BPSK_N12_T1,1,0,UE1,0,1,13,864,0,0,0,4.1834,61.7772,-2.1979,7.3595,0,0.0038468,16,24.7823,9.9897,56160,PASS
pusch_impact_20260726T140352Z,F23-E002,F23-MAIN,treatment,1700964715,pi/2-BPSK_N52_T1,1,0,UE1,0,1,11,1248,0,0,0,4.6418,58.602,4.1703,9.5433,0,0.0071636,15,13.3946,5.7332,81120,PASS
pusch_impact_20260726T140352Z,F23-E003,F23-MAIN,treatment,814690118,pi/2-BPSK_N106_T1,1,0,UE1,0,1,21,1272,0,0,0,3.5951,66.1067,7.2634,8.9147,0,0.0038289,16,26.1324,6.8626,82680,PASS
pusch_impact_20260726T140352Z,F23-E004,F23-MAIN,baseline,599497630,QPSK_N12_T0,1,0,UE1,0,1,79,1536,0,0,0,3.9706,63.3094,-2.1979,1.3501e-14,0,0.00070053,16,6.5104,1.7518,50688,PASS
pusch_impact_20260726T140352Z,F23-E005,F23-MAIN,treatment,859352600,QPSK_N12_T1,1,0,UE1,0,1,87,1728,0,0,0,4.2257,61.4771,-2.1979,8.6155,0,0.0030988,16,15.3969,5.9547,57024,PASS
pusch_impact_20260726T140352Z,F23-E006,F23-MAIN,baseline,548147810,QPSK_N52_T0,1,0,UE1,0,1,74,1536,0,0,0,3.3968,67.6334,4.1703,7.7146e-15,0,0.0079685,17,5.1198,1.6034,50688,PASS
pusch_impact_20260726T140352Z,F23-E007,F23-MAIN,treatment,589127801,QPSK_N52_T1,1,0,UE1,0,1,163,2496,0,0,0,3.7557,64.8958,4.1703,7.9334,0,0.017785,16,8.1118,5.4155,82368,PASS
