RunID,ExperimentID,OperatingPointID,NPRB,Rank,NumCodewords,Receiver,UCIProfile,TxMedian_ms,TxP95_ms,RxMedian_ms,RxP95_ms,PeakMemoryBytes,ArtifactBytes,ThroughputSymbolsPerSecond,Status
pusch_impact_20260726T140352Z,F17-E008,D100_A3,52,1,1,MMSE,none,5.5031,5.5031,1.7095,1.7095,50688,1536,106480.3261,PASS
pusch_impact_20260726T140352Z,F17-E009,D300_A0,52,1,1,MMSE,none,5.3153,5.3153,1.6049,1.6049,50688,1536,110979.4515,PASS
pusch_impact_20260726T140352Z,F17-E010,D300_A1,52,1,1,MMSE,none,5.758,5.758,1.6616,1.6616,50688,1536,103509.6232,PASS
pusch_impact_20260726T140352Z,F17-E011,D300_A2,52,1,1,MMSE,none,5.078,5.078,1.7554,1.7554,50688,1536,112389.1474,PASS
pusch_impact_20260726T140352Z,F17-E012,D300_A3,52,1,1,MMSE,none,4.8531,4.8531,1.5273,1.5273,50688,1536,120368.6289,PASS
pusch_impact_20260726T140352Z,F17-E013,D800_A0,52,1,1,MMSE,none,4.9473,4.9473,1.5428,1.5428,50688,1536,118334.0781,PASS
pusch_impact_20260726T140352Z,F17-E014,D800_A1,52,1,1,MMSE,none,5.091,5.091,1.5463,1.5463,50688,1536,115709.7012,PASS
pusch_impact_20260726T140352Z,F17-E015,D800_A2,52,1,1,MMSE,none,6.1871,6.1871,1.6086,1.6086,50688,1536,98515.8485,PASS
pusch_impact_20260726T140352Z,F17-E016,D800_A3,52,1,1,MMSE,none,5.2555,5.2555,1.7143,1.7143,50688,1536,110189.6755,PASS
pusch_impact_20260726T140352Z,F18-E001,TDL-A_C1,52,1,1,MMSE,none,4.9297,4.9297,1.5924,1.5924,50688,1536,117753.4843,PASS
pusch_impact_20260726T140352Z,F18-E002,TDL-A_C2,52,1,1,MMSE,none,16.4391,16.4391,1.6646,1.6646,50688,1536,42422.2673,PASS
pusch_impact_20260726T140352Z,F18-E003,TDL-C_C1,52,1,1,MMSE,none,7.5287,7.5287,1.6092,1.6092,50688,1536,84045.5685,PASS
pusch_impact_20260726T140352Z,F18-E004,TDL-C_C2,52,1,1,MMSE,none,4.7995,4.7995,1.7103,1.7103,50688,1536,117975.9747,PASS
pusch_impact_20260726T140352Z,F18-E005,TDL-E_C1,52,1,1,MMSE,none,5.5128,5.5128,1.7424,1.7424,50688,1536,105855.1108,PASS
pusch_impact_20260726T140352Z,F18-E006,TDL-E_C2,52,1,1,MMSE,none,5.1527,5.1527,1.5398,1.5398,50688,1536,114755.3231,PASS
pusch_impact_20260726T140352Z,F19-E001,R1_L1,52,1,1,MMSE,none,4.8052,4.8052,1.4971,1.4971,50688,1536,121860.2732,PASS
pusch_impact_20260726T140352Z,F19-E002,R1_L2,52,1,1,MMSE,none,13.7646,13.7646,1.688,1.688,50688,1536,49700.374,PASS
pusch_impact_20260726T140352Z,F19-E003,R2_L1,52,2,1,MMSE,none,4.7953,4.7953,2.06,2.06,50688,1536,112030.1081,PASS
pusch_impact_20260726T140352Z,F19-E004,R2_L2,52,2,1,MMSE,none,20.9261,20.9261,1.9977,1.9977,50688,1536,33502.2989,PASS
pusch_impact_20260726T140352Z,F19-E005,R4_L1,52,4,1,MMSE,none,6.0618,6.0618,1.9624,1.9624,50688,1536,95710.4758,PASS
pusch_impact_20260726T140352Z,F19-E006,R4_L2,52,4,1,MMSE,none,17.7408,17.7408,2.1506,2.1506,50688,1536,38609.6504,PASS
pusch_impact_20260726T140352Z,F19-E007,R8_L1,52,8,2,MMSE,none,7.967,7.967,1.8519,1.8519,50688,1536,78216.5008,PASS
pusch_impact_20260726T140352Z,F19-E008,R8_L2,52,8,2,MMSE,none,22.7492,22.7492,1.9504,1.9504,50688,1536,31093.6209,PASS
pusch_impact_20260726T140352Z,F20-E001,ideal_R2,52,2,1,MMSE,none,6.6507,6.6507,1.844,1.844,50688,1536,90409.314,PASS
pusch_impact_20260726T140352Z,F20-E002,ideal_R4,52,4,1,MMSE,none,6.7715,6.7715,2.18,2.18,50688,1536,85795.6767,PASS
pusch_impact_20260726T140352Z,F20-E003,ideal_R8,52,8,2,MMSE,none,6.4818,6.4818,1.7799,1.7799,50688,1536,92959.0762,PASS
pusch_impact_20260726T140352Z,F20-E004,cfo_0p02scs_R2,52,2,1,MMSE,none,5.1554,5.1554,1.9662,1.9662,50688,1536,107840.9346,PASS
pusch_impact_20260726T140352Z,F20-E005,cfo_0p02scs_R4,52,4,1,MMSE,none,5.6187,5.6187,1.6408,1.6408,50688,1536,105792.4099,PASS
pusch_impact_20260726T140352Z,F20-E006,cfo_0p02scs_R8,52,8,2,MMSE,none,5.7087,5.7087,1.5862,1.5862,50688,1536,105279.0306,PASS
pusch_impact_20260726T140352Z,F20-E007,timing_0p25cp_R2,52,2,1,MMSE,none,5.4309,5.4309,1.6196,1.6196,50688,1536,108928.4448,PASS
pusch_impact_20260726T140352Z,F20-E008,timing_0p25cp_R4,52,4,1,MMSE,none,5.5951,5.5951,1.6069,1.6069,50688,1536,106637.0453,PASS
pusch_impact_20260726T140352Z,F20-E009,timing_0p25cp_R8,52,8,2,MMSE,none,5.8741,5.8741,1.6311,1.6311,50688,1536,102329.0519,PASS
pusch_impact_20260726T140352Z,F21-E001,low_T1_F2,52,1,1,MMSE,none,72.6833,72.6833,10.4897,10.4897,55296,6144,9233.7658,PASS
pusch_impact_20260726T140352Z,F21-E002,low_T2_F2,52,1,1,MMSE,none,36.0453,36.0453,2.0942,2.0942,55296,6144,20136.6038,PASS
pusch_impact_20260726T140352Z,F21-E003,low_T2_F4,52,1,1,MMSE,none,26.1848,26.1848,2.1239,2.1239,55296,6144,27129.469,PASS
pusch_impact_20260726T140352Z,F21-E004,low_T4_F4,52,1,1,MMSE,none,17.7427,17.7427,2.0069,2.0069,55296,6144,38886.8635,PASS
pusch_impact_20260726T140352Z,F21-E005,medium_T1_F2,52,1,1,MMSE,none,5.6204,5.6204,3.0119,3.0119,55296,6144,88968.1777,PASS
pusch_impact_20260726T140352Z,F21-E006,medium_T2_F2,52,1,1,MMSE,none,5.933,5.933,1.88,1.88,55296,6144,98297.7089,PASS
pusch_impact_20260726T140352Z,F21-E007,medium_T2_F4,52,1,1,MMSE,none,5.1736,5.1736,2.4078,2.4078,55296,6144,101300.5513,PASS
pusch_impact_20260726T140352Z,F21-E008,medium_T4_F4,52,1,1,MMSE,none,5.007,5.007,1.7878,1.7878,55296,6144,113027.6093,PASS
pusch_impact_20260726T140352Z,F21-E009,high_T1_F2,52,1,1,MMSE,none,5.3076,5.3076,2.3168,2.3168,55296,6144,100729.2377,PASS
pusch_impact_20260726T140352Z,F21-E010,high_T2_F2,52,1,1,MMSE,none,5.0973,5.0973,1.7959,1.7959,55296,6144,111414.1473,PASS
pusch_impact_20260726T140352Z,F21-E011,high_T2_F4,52,1,1,MMSE,none,5.0924,5.0924,1.7899,1.7899,55296,6144,111590.602,PASS
pusch_impact_20260726T140352Z,F21-E012,high_T4_F4,52,1,1,MMSE,none,7.91,7.91,2.068,2.068,55296,6144,76969.3325,PASS
pusch_impact_20260726T140352Z,F22-E001,P0_64QAM_R1,52,1,1,MMSE,none,5.7648,5.7648,1.7384,1.7384,53760,4608,102356.328,PASS
pusch_impact_20260726T140352Z,F22-E002,P0_64QAM_R4,52,4,1,MMSE,none,18.2373,18.2373,2.4799,2.4799,53760,4608,37070.6466,PASS
pusch_impact_20260726T140352Z,F22-E003,P0_256QAM_R1,52,1,1,MMSE,none,4.956,4.956,1.6726,1.6726,55296,6144,115861.5696,PASS
pusch_impact_20260726T140352Z,F22-E004,P0_256QAM_R4,52,4,1,MMSE,none,5.0581,5.0581,1.6673,1.6673,55296,6144,114193.9513,PASS
pusch_impact_20260726T140352Z,F22-E005,P1_64QAM_R1,52,1,1,MMSE,none,5.1498,5.1498,1.5764,1.5764,53760,4608,114180.3693,PASS
pusch_impact_20260726T140352Z,F22-E006,P1_64QAM_R4,52,4,1,MMSE,none,47.0049,47.0049,2.1742,2.1742,53760,4608,15616.3899,PASS
pusch_impact_20260726T140352Z,F22-E007,P1_256QAM_R1,52,1,1,MMSE,none,5.6939,5.6939,2.0319,2.0319,55296,6144,99407.1811,PASS
pusch_impact_20260726T140352Z,F22-E008,P1_256QAM_R4,52,4,1,MMSE,none,6.3745,6.3745,2.4775,2.4775,55296,6144,86760.0542,PASS
pusch_impact_20260726T140352Z,F23-E001,pi/2-BPSK_N12_T1,12,1,1,MMSE,none,24.7823,24.7823,9.9897,9.9897,56160,864,24847.5785,PASS
pusch_impact_20260726T140352Z,F23-E002,pi/2-BPSK_N52_T1,52,1,1,MMSE,none,13.3946,13.3946,5.7332,5.7332,81120,1248,65245.3497,PASS
pusch_impact_20260726T140352Z,F23-E003,pi/2-BPSK_N106_T1,106,1,1,MMSE,none,26.1324,26.1324,6.8626,6.8626,82680,1272,38551.2957,PASS
pusch_impact_20260726T140352Z,F23-E004,QPSK_N12_T0,12,1,1,MMSE,none,6.5104,6.5104,1.7518,1.7518,50688,1536,92953.4507,PASS
pusch_impact_20260726T140352Z,F23-E005,QPSK_N12_T1,12,1,1,MMSE,none,15.3969,15.3969,5.9547,5.9547,57024,1728,40465.3515,PASS
pusch_impact_20260726T140352Z,F23-E006,QPSK_N52_T0,52,1,1,MMSE,none,5.1198,5.1198,1.6034,1.6034,50688,1536,114231.3184,PASS
pusch_impact_20260726T140352Z,F23-E007,QPSK_N52_T1,52,1,1,MMSE,none,8.1118,8.1118,5.4155,5.4155,82368,2496,92257.8785,PASS
pusch_impact_20260726T140352Z,F23-E008,QPSK_N106_T0,106,1,1,MMSE,none,5.811,5.811,2.9142,2.9142,50688,1536,88020.905,PASS
pusch_impact_20260726T140352Z,F23-E009,QPSK_N106_T1,106,1,1,MMSE,none,10.5599,10.5599,4.5061,4.5061,83952,2544,84428.5145,PASS
pusch_impact_20260726T140352Z,F23-E010,16QAM_N12_T0,12,1,1,MMSE,none,6.524,6.524,1.8239,1.8239,52224,3072,91999.1854,PASS
pusch_impact_20260726T140352Z,F23-E011,16QAM_N12_T1,12,1,1,MMSE,none,8.8659,8.8659,4.5738,4.5738,58752,3456,64287.1493,PASS
pusch_impact_20260726T140352Z,F23-E012,16QAM_N52_T0,52,1,1,MMSE,none,6.2844,6.2844,1.736,1.736,52224,3072,95755.8227,PASS
pusch_impact_20260726T140352Z,F23-E013,16QAM_N52_T1,52,1,1,MMSE,none,9.6001,9.6001,4.3272,4.3272,84864,4992,89608.1796,PASS
pusch_impact_20260726T140352Z,F23-E014,16QAM_N106_T0,106,1,1,MMSE,none,5.3314,5.3314,1.6922,1.6922,52224,3072,109345.6347,PASS
pusch_impact_20260726T140352Z,F23-E015,16QAM_N106_T1,106,1,1,MMSE,none,9.4476,9.4476,4.333,4.333,86496,5088,92303.6733,PASS
pusch_impact_20260726T140352Z,F23-E016,64QAM_N12_T0,12,1,1,MMSE,none,5.1014,5.1014,1.6725,1.6725,53760,4608,113376.3415,PASS
pusch_impact_20260726T140352Z,F23-E017,64QAM_N12_T1,12,1,1,MMSE,none,8.261,8.261,4.1435,4.1435,60480,5184,69652.1424,PASS
pusch_impact_20260726T140352Z,F23-E018,64QAM_N52_T0,52,1,1,MMSE,none,5.4586,5.4586,1.87,1.87,53760,4608,104794.9131,PASS
pusch_impact_20260726T140352Z,F23-E019,64QAM_N52_T1,52,1,1,MMSE,none,7.9729,7.9729,4.9412,4.9412,87360,7488,96638.5579,PASS
pusch_impact_20260726T140352Z,F23-E020,64QAM_N106_T0,106,1,1,MMSE,none,5.0777,5.0777,1.6813,1.6813,53760,4608,113626.2761,PASS
pusch_impact_20260726T140352Z,F23-E021,64QAM_N106_T1,106,1,1,MMSE,none,8.6561,8.6561,5.1686,5.1686,89040,7632,92009.2299,PASS
pusch_impact_20260726T140352Z,F23-E022,256QAM_N12_T0,12,1,1,MMSE,none,5.4319,5.4319,2.6903,2.6903,55296,6144,94555.6623,PASS
pusch_impact_20260726T140352Z,F23-E023,256QAM_N12_T1,12,1,1,MMSE,none,7.7576,7.7576,6.6034,6.6034,62208,6912,60162.9413,PASS
pusch_impact_20260726T140352Z,F23-E024,256QAM_N52_T0,52,1,1,MMSE,none,6.5276,6.5276,1.9433,1.9433,55296,6144,90663.3298,PASS
pusch_impact_20260726T140352Z,F23-E025,256QAM_N52_T1,52,1,1,MMSE,none,8.8553,8.8553,4.4089,4.4089,89856,9984,94087.8455,PASS
pusch_impact_20260726T140352Z,F23-E026,256QAM_N106_T0,106,1,1,MMSE,none,6.5576,6.5576,1.863,1.863,55296,6144,91204.9023,PASS
pusch_impact_20260726T140352Z,F23-E027,256QAM_N106_T1,106,1,1,MMSE,none,8.9653,8.9653,4.9766,4.9766,91584,10176,91235.7713,PASS
pusch_impact_20260726T140352Z,F24-E001,B12_T0,52,1,1,MMSE,none,5.6974,5.6974,1.9913,1.9913,53760,4608,99886.8469,PASS
pusch_impact_20260726T140352Z,F24-E002,B12_T1,52,1,1,MMSE,none,10.4156,10.4156,5.0462,5.0462,87360,7488,80715.0526,PASS
pusch_impact_20260726T140352Z,F24-E003,B9_T0,52,1,1,MMSE,none,6.3391,6.3391,2.6806,2.6806,53760,4608,85146.9561,PASS
pusch_impact_20260726T140352Z,F24-E004,B9_T1,52,1,1,MMSE,none,10.9489,10.9489,4.9604,4.9604,87360,7488,78444.6833,PASS
pusch_impact_20260726T140352Z,F24-E005,B6_T0,52,1,1,MMSE,none,6.1471,6.1471,1.7943,1.7943,53760,4608,96708.3889,PASS
pusch_impact_20260726T140352Z,F24-E006,B6_T1,52,1,1,MMSE,none,8.6145,8.6145,4.3683,4.3683,87360,7488,96127.1837,PASS
pusch_impact_20260726T140352Z,F24-E007,B3_T0,52,1,1,MMSE,none,6.0711,6.0711,1.8014,1.8014,53760,4608,97554.7793,PASS
pusch_impact_20260726T140352Z,F24-E008,B3_T1,52,1,1,MMSE,none,8.7078,8.7078,4.3348,4.3348,87360,7488,95686.4429,PASS
pusch_impact_20260726T140352Z,F24-E009,B0_T0,52,1,1,MMSE,none,5.5591,5.5591,1.8087,1.8087,53760,4608,104237.3571,PASS
pusch_impact_20260726T140352Z,F24-E010,B0_T1,52,1,1,MMSE,none,8.7512,8.7512,6.2083,6.2083,87360,7488,83425.2482,PASS
pusch_impact_20260726T140352Z,F25-E001,none_O12,52,1,1,MMSE,none,5.102,5.102,1.5803,1.5803,50688,1536,114930.488,PASS
pusch_impact_20260726T140352Z,F25-E002,none_O24,52,1,1,MMSE,none,6.9114,6.9114,1.806,1.806,50688,1536,88099.6627,PASS
pusch_impact_20260726T140352Z,F25-E003,none_O48,52,1,1,MMSE,none,5.6869,5.6869,1.7374,1.7374,50688,1536,103444.0957,PASS
pusch_impact_20260726T140352Z,F25-E004,intra_slot_O12,52,1,1,MMSE,none,9.8692,9.8692,1.6528,1.6528,50688,1536,66655.0946,PASS
pusch_impact_20260726T140352Z,F25-E005,intra_slot_O24,52,1,1,MMSE,none,5.593,5.593,1.7124,1.7124,50688,1536,105127.7137,PASS
pusch_impact_20260726T140352Z,F25-E006,intra_slot_O48,52,1,1,MMSE,none,5.5092,5.5092,1.5915,1.5915,50688,1536,108158.3506,PASS
pusch_impact_20260726T140352Z,F25-E007,inter_slot_O12,52,1,1,MMSE,none,12.8674,12.8674,1.6159,1.6159,50688,1536,53026.5892,PASS
pusch_impact_20260726T140352Z,F25-E008,inter_slot_O24,52,1,1,MMSE,none,6.9037,6.9037,1.5782,1.5782,50688,1536,90545.7504,PASS
pusch_impact_20260726T140352Z,F25-E009,inter_slot_O48,52,1,1,MMSE,none,5.081,5.081,1.5372,1.5372,50688,1536,116043.6372,PASS
pusch_impact_20260726T140352Z,F26-E001,TDL-A_none_O12,52,1,1,MMSE,none,5.07,5.07,1.5732,1.5732,50688,1536,115606.9364,PASS
pusch_impact_20260726T140352Z,F26-E002,TDL-A_none_O36,52,1,1,MMSE,none,6.1934,6.1934,2.1195,2.1195,50688,1536,92386.5318,PASS
pusch_impact_20260726T140352Z,F26-E003,TDL-A_intra_slot_O12,52,1,1,MMSE,none,6.1342,6.1342,1.6419,1.6419,50688,1536,98764.162,PASS
pusch_impact_20260726T140352Z,F26-E004,TDL-A_intra_slot_O36,52,1,1,MMSE,none,5.4778,5.4778,1.9688,1.9688,50688,1536,103134.3163,PASS
pusch_impact_20260726T140352Z,F26-E005,TDL-A_inter_slot_O12,52,1,1,MMSE,none,4.9098,4.9098,1.5318,1.5318,50688,1536,119225.0373,PASS
pusch_impact_20260726T140352Z,F26-E006,TDL-A_inter_slot_O36,52,1,1,MMSE,none,5.5431,5.5431,1.5384,1.5384,50688,1536,108451.5992,PASS
pusch_impact_20260726T140352Z,F26-E007,TDL-C_none_O12,52,1,1,MMSE,none,4.9733,4.9733,1.5233,1.5233,50688,1536,118215.682,PASS
pusch_impact_20260726T140352Z,F26-E008,TDL-C_none_O36,52,1,1,MMSE,none,5.2739,5.2739,1.5736,1.5736,50688,1536,112157.7218,PASS
pusch_impact_20260726T140352Z,F26-E009,TDL-C_intra_slot_O12,52,1,1,MMSE,none,4.7781,4.7781,1.8295,1.8295,50688,1536,116229.796,PASS
pusch_impact_20260726T140352Z,F26-E010,TDL-C_intra_slot_O36,52,1,1,MMSE,none,4.7403,4.7403,1.4509,1.4509,50688,1536,124047.0345,PASS
pusch_impact_20260726T140352Z,F26-E011,TDL-C_inter_slot_O12,52,1,1,MMSE,none,4.7555,4.7555,1.469,1.469,50688,1536,123383.4043,PASS
pusch_impact_20260726T140352Z,F26-E012,TDL-C_inter_slot_O36,52,1,1,MMSE,none,5.4106,5.4106,1.5093,1.5093,50688,1536,110984.2628,PASS
pusch_impact_20260726T140352Z,F26-E013,TDL-E_none_O12,52,1,1,MMSE,none,4.7622,4.7622,2.2249,2.2249,50688,1536,109916.8468,PASS
pusch_impact_20260726T140352Z,F26-E014,TDL-E_none_O36,52,1,1,MMSE,none,4.6077,4.6077,1.4552,1.4552,50688,1536,126672.0546,PASS
pusch_impact_20260726T140352Z,F26-E015,TDL-E_intra_slot_O12,52,1,1,MMSE,none,5.1926,5.1926,1.5835,1.5835,50688,1536,113339.5316,PASS
pusch_impact_20260726T140352Z,F26-E016,TDL-E_intra_slot_O36,52,1,1,MMSE,none,5.0893,5.0893,1.5938,1.5938,50688,1536,114916.7303,PASS
pusch_impact_20260726T140352Z,F26-E017,TDL-E_inter_slot_O12,52,1,1,MMSE,none,6.0194,6.0194,1.5235,1.5235,50688,1536,101817.6033,PASS
pusch_impact_20260726T140352Z,F26-E018,TDL-E_inter_slot_O36,52,1,1,MMSE,none,5.4297,5.4297,1.6374,1.6374,50688,1536,108672.5814,PASS
pusch_impact_20260726T140352Z,F27-E001,R1_none,52,1,1,MMSE,none,4.5964,4.5964,1.4574,1.4574,50688,1536,126862.4665,PASS
pusch_impact_20260726T140352Z,F27-E002,R1_inter_slot,52,1,1,MMSE,none,5.0162,5.0162,1.5798,1.5798,50688,1536,116434.2025,PASS
pusch_impact_20260726T140352Z,F27-E003,R2_none,52,1,1,MMSE,none,4.8456,4.8456,1.5651,1.5651,50688,1536,119799.7099,PASS
pusch_impact_20260726T140352Z,F27-E004,R2_inter_slot,52,1,1,MMSE,none,5.5845,5.5845,1.5096,1.5096,50688,1536,108258.9758,PASS
pusch_impact_20260726T140352Z,F27-E005,R4_none,52,1,1,MMSE,none,5.4752,5.4752,1.5561,1.5561,50688,1536,109225.8899,PASS
pusch_impact_20260726T140352Z,F27-E006,R4_inter_slot,52,1,1,MMSE,none,4.6213,4.6213,1.7464,1.7464,50688,1536,120608.697,PASS
pusch_impact_20260726T140352Z,F28-E001,S-10_R1,52,1,1,MMSE,none,4.6928,4.6928,1.4785,1.4785,50688,1536,124447.0371,PASS
pusch_impact_20260726T140352Z,F28-E002,S-10_R4,52,4,1,MMSE,none,4.7358,4.7358,1.4702,1.4702,50688,1536,123751.2085,PASS
pusch_impact_20260726T140352Z,F28-E003,S-5_R1,52,1,1,MMSE,none,4.6053,4.6053,1.4323,1.4323,50688,1536,127202.8621,PASS
pusch_impact_20260726T140352Z,F28-E004,S-5_R4,52,4,1,MMSE,none,4.5597,4.5597,1.4184,1.4184,50688,1536,128468.9115,PASS
pusch_impact_20260726T140352Z,F28-E005,S0_R1,52,1,1,MMSE,none,4.4025,4.4025,1.4207,1.4207,50688,1536,131886.2481,PASS
pusch_impact_20260726T140352Z,F28-E006,S0_R4,52,4,1,MMSE,none,4.4914,4.4914,1.5598,1.5598,50688,1536,126916.9751,PASS
pusch_impact_20260726T140352Z,F28-E007,S5_R1,52,1,1,MMSE,none,5.2052,5.2052,1.4362,1.4362,50688,1536,115638.269,PASS
pusch_impact_20260726T140352Z,F28-E008,S5_R4,52,4,1,MMSE,none,4.7567,4.7567,1.5447,1.5447,50688,1536,121877.678,PASS
pusch_impact_20260726T140352Z,F28-E009,S10_R1,52,1,1,MMSE,none,4.4511,4.4511,1.4419,1.4419,50688,1536,130324.1134,PASS
pusch_impact_20260726T140352Z,F28-E010,S10_R4,52,4,1,MMSE,none,4.6548,4.6548,1.4363,1.4363,50688,1536,126085.6003,PASS
pusch_impact_20260726T140352Z,F28-E011,S20_R1,52,1,1,MMSE,none,4.6209,4.6209,1.4054,1.4054,50688,1536,127441.3819,PASS
pusch_impact_20260726T140352Z,F28-E012,S20_R4,52,4,1,MMSE,none,4.4671,4.4671,1.4039,1.4039,50688,1536,130812.4681,PASS
pusch_impact_20260726T140352Z,F28-E013,S30_R1,52,1,1,MMSE,none,6.465,6.465,1.6791,1.6791,50688,1536,94301.3961,PASS
pusch_impact_20260726T140352Z,F28-E014,S30_R4,52,4,1,MMSE,none,6.3442,6.3442,1.7342,1.7342,50688,1536,95068.3304,PASS
pusch_impact_20260726T140352Z,F29-E001,D30_A0,52,1,1,MMSE,none,6.0174,6.0174,1.6423,1.6423,50688,1536,100265.0234,PASS
pusch_impact_20260726T140352Z,F29-E002,D30_A1,52,1,1,MMSE,none,5.6117,5.6117,1.6493,1.6493,50688,1536,105770.555,PASS
pusch_impact_20260726T140352Z,F29-E003,D30_A2,52,1,1,MMSE,none,5.6174,5.6174,1.7326,1.7326,50688,1536,104489.7959,PASS
pusch_impact_20260726T140352Z,F29-E004,D30_A4,52,1,1,MMSE,none,5.0554,5.0554,2.0591,2.0591,50688,1536,107948.5558,PASS
pusch_impact_20260726T140352Z,F29-E005,D30_A8,52,1,1,MMSE,none,5.5338,5.5338,2.1351,2.1351,50688,1536,100144.7404,PASS
pusch_impact_20260726T140352Z,F29-E006,D30_A16,52,1,1,MMSE,none,5.0031,5.0031,1.8749,1.8749,50688,1536,111660.3664,PASS
pusch_impact_20260726T140352Z,F29-E007,D300_A0,52,1,1,MMSE,none,4.8186,4.8186,1.5229,1.5229,50688,1536,121106.9936,PASS
pusch_impact_20260726T140352Z,F29-E008,D300_A1,52,1,1,MMSE,none,4.8861,4.8861,1.5322,1.5322,50688,1536,119657.8533,PASS
pusch_impact_20260726T140352Z,F29-E009,D300_A2,52,1,1,MMSE,none,4.7724,4.7724,1.4931,1.4931,50688,1536,122576.0115,PASS
pusch_impact_20260726T140352Z,F29-E010,D300_A4,52,1,1,MMSE,none,4.8948,4.8948,1.4921,1.4921,50688,1536,120246.1288,PASS
pusch_impact_20260726T140352Z,F29-E011,D300_A8,52,1,1,MMSE,none,5.1232,5.1232,1.5412,1.5412,50688,1536,115239.1813,PASS
pusch_impact_20260726T140352Z,F29-E012,D300_A16,52,1,1,MMSE,none,5.6913,5.6913,1.5844,1.5844,50688,1536,105556.8536,PASS
pusch_impact_20260726T140352Z,F29-E013,D800_A0,52,1,1,MMSE,none,4.6194,4.6194,1.9158,1.9158,50688,1536,117517.444,PASS
pusch_impact_20260726T140352Z,F29-E014,D800_A1,52,1,1,MMSE,none,4.7113,4.7113,1.4952,1.4952,50688,1536,123741.239,PASS
pusch_impact_20260726T140352Z,F29-E015,D800_A2,52,1,1,MMSE,none,4.9715,4.9715,1.5964,1.5964,50688,1536,116932.3528,PASS
pusch_impact_20260726T140352Z,F29-E016,D800_A4,52,1,1,MMSE,none,4.9316,4.9316,1.5494,1.5494,50688,1536,118500.2314,PASS
pusch_impact_20260726T140352Z,F29-E017,D800_A8,52,1,1,MMSE,none,5.502,5.502,1.8223,1.8223,50688,1536,104856.4368,PASS
pusch_impact_20260726T140352Z,F29-E018,D800_A16,52,1,1,MMSE,none,6.4575,6.4575,4.2013,4.2013,50688,1536,72053.1392,PASS
pusch_impact_20260726T140352Z,F30-E001,C25_R1,52,1,1,MMSE,none,6.3136,6.3136,2.7015,2.7015,50688,1536,85190.4028,PASS
pusch_impact_20260726T140352Z,F30-E002,C25_R4,52,4,1,MMSE,none,6.834,6.834,2.0204,2.0204,50688,1536,86736.5378,PASS
pusch_impact_20260726T140352Z,F30-E003,C50_R1,52,1,1,MMSE,none,5.1083,5.1083,1.5814,1.5814,50688,1536,114803.3544,PASS
pusch_impact_20260726T140352Z,F30-E004,C50_R4,52,4,1,MMSE,none,7.3219,7.3219,1.6363,1.6363,50688,1536,85731.5086,PASS
pusch_impact_20260726T140352Z,F30-E005,C75_R1,52,1,1,MMSE,none,4.7701,4.7701,1.4869,1.4869,50688,1536,122742.5284,PASS
pusch_impact_20260726T140352Z,F30-E006,C75_R4,52,4,1,MMSE,none,4.771,4.771,1.4864,1.4864,50688,1536,122734.6821,PASS
pusch_impact_20260726T140352Z,F30-E007,C100_R1,52,1,1,MMSE,none,5.6658,5.6658,1.9419,1.9419,50688,1536,100950.3529,PASS
pusch_impact_20260726T140352Z,F30-E008,C100_R4,52,4,1,MMSE,none,5.7812,5.7812,1.8816,1.8816,50688,1536,100224.461,PASS
pusch_impact_20260726T140352Z,F31-E001,perfect_R1,52,1,1,MMSE,none,4.6485,4.6485,1.4534,1.4534,50688,1536,125862.4363,PASS
pusch_impact_20260726T140352Z,F31-E002,perfect_R4,52,4,1,MMSE,none,4.6894,4.6894,1.4499,1.4499,50688,1536,125095.6949,PASS
pusch_impact_20260726T140352Z,F31-E003,perfect_R8,52,8,2,MMSE,none,16.0444,16.0444,1.6052,1.6052,50688,1536,43513.734,PASS
pusch_impact_20260726T140352Z,F31-E004,measured_fresh_R1,52,1,1,MMSE,none,5.3956,5.3956,1.6228,1.6228,50688,1536,109426.6499,PASS
pusch_impact_20260726T140352Z,F31-E005,measured_fresh_R4,52,4,1,MMSE,none,5.1094,5.1094,1.6267,1.6267,50688,1536,114012.5592,PASS
pusch_impact_20260726T140352Z,F31-E006,measured_fresh_R8,52,8,2,MMSE,none,5.1165,5.1165,1.4512,1.4512,50688,1536,116935.9136,PASS
pusch_impact_20260726T140352Z,F31-E007,measured_stale_R1,52,1,1,MMSE,none,4.6181,4.6181,1.4385,1.4385,50688,1536,126803.8173,PASS
pusch_impact_20260726T140352Z,F31-E008,measured_stale_R4,52,4,1,MMSE,none,4.8338,4.8338,1.4481,1.4481,50688,1536,122256.0053,PASS
pusch_impact_20260726T140352Z,F31-E009,measured_stale_R8,52,8,2,MMSE,none,5.7218,5.7218,1.5328,1.5328,50688,1536,105863.8657,PASS
pusch_impact_20260726T140352Z,F31-E010,fixed_configured_ablation_R1,52,1,1,MMSE,none,4.7655,4.7655,1.4551,1.4551,50688,1536,123460.7594,PASS
pusch_impact_20260726T140352Z,F31-E011,fixed_configured_ablation_R4,52,4,1,MMSE,none,5.7542,5.7542,1.5231,1.5231,50688,1536,105533.6457,PASS
pusch_impact_20260726T140352Z,F31-E012,fixed_configured_ablation_R8,52,8,2,MMSE,none,4.9119,4.9119,1.5294,1.5294,50688,1536,119230.5901,PASS
