RunID,ExperimentID,OperatingPointID,PowerControlMode,Pathloss_dB,EstimatedPathloss_dB,P0Nominal_dBm,Alpha,TPCState_dB,RequestedPower_dBm,PCMAX_dBm,AppliedPower_dBm,MeasuredWaveformPower_dBm,PowerError_dB,ReceivedPower_dBm,Clipped,BLER,Goodput_bps,Status
pusch_impact_20260726T140352Z,F14-E011,R4_C0.7,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,9.77e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F14-E012,R8_C0.7,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.0658e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F14-E013,R1_C0.9,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F14-E014,R2_C0.9,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,0,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F14-E015,R4_C0.9,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.2434e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F14-E016,R8_C0.9,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,5.3291e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E001,R5_equal,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5099e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E002,R5_cw0_high,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,4.4409e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E003,R5_cw1_high,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.0658e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E004,R6_equal,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E005,R6_cw0_high,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E006,R6_cw1_high,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,2.1316e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E007,R7_equal,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,9.77e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E008,R7_cw0_high,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.4211e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E009,R7_cw1_high,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E010,R8_equal,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.0658e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E011,R8_cw0_high,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,5.3291e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F15-E012,R8_cw1_high,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F16-E001,codebook_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,9.77e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F16-E002,codebook_R2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,2.7534e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F16-E003,codebook_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,2.6645e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F16-E004,codebook_R8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,9.77e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F16-E005,noncodebook_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,6.2172e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F16-E006,noncodebook_R2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,7.9936e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F16-E007,noncodebook_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,2.3981e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F16-E008,noncodebook_R8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,8.8818e-16,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E001,D0_A0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E002,D0_A1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E003,D0_A2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E004,D0_A3,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E005,D100_A0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E006,D100_A1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E007,D100_A2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E008,D100_A3,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E009,D300_A0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E010,D300_A1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E011,D300_A2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E012,D300_A3,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E013,D800_A0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E014,D800_A1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E015,D800_A2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F17-E016,D800_A3,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F18-E001,TDL-A_C1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F18-E002,TDL-A_C2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F18-E003,TDL-C_C1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F18-E004,TDL-C_C2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F18-E005,TDL-E_C1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F18-E006,TDL-E_C2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F19-E001,R1_L1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F19-E002,R1_L2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F19-E003,R2_L1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F19-E004,R2_L2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F19-E005,R4_L1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F19-E006,R4_L2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F19-E007,R8_L1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F19-E008,R8_L2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F20-E001,ideal_R2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F20-E002,ideal_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F20-E003,ideal_R8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F20-E004,cfo_0p02scs_R2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F20-E005,cfo_0p02scs_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F20-E006,cfo_0p02scs_R8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F20-E007,timing_0p25cp_R2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F20-E008,timing_0p25cp_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F20-E009,timing_0p25cp_R8,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E001,low_T1_F2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,2.6645e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E002,low_T2_F2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,5.3291e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E003,low_T2_F4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E004,low_T4_F4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,5.3291e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E005,medium_T1_F2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,7.9936e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E006,medium_T2_F2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,8.8818e-16,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E007,medium_T2_F4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E008,medium_T4_F4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,8.8818e-16,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E009,high_T1_F2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E010,high_T2_F2,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E011,high_T2_F4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F21-E012,high_T4_F4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,8.8818e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F22-E001,P0_64QAM_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,2.6645e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F22-E002,P0_64QAM_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F22-E003,P0_256QAM_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,8.8818e-16,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F22-E004,P0_256QAM_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,2.6645e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F22-E005,P1_64QAM_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,2.3981e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F22-E006,P1_64QAM_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,4.4409e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F22-E007,P1_256QAM_R1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.0658e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F22-E008,P1_256QAM_R4,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E001,pi/2-BPSK_N12_T1,fixed_calibration,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,1.3323e-15,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E002,pi/2-BPSK_N52_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E003,pi/2-BPSK_N106_T1,fixed_calibration,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,8.8818e-16,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E004,QPSK_N12_T0,fixed_calibration,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,2.4425e-14,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E005,QPSK_N12_T1,fixed_calibration,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,1.3323e-15,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E006,QPSK_N52_T0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E007,QPSK_N52_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E008,QPSK_N106_T0,fixed_calibration,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,2.0428e-14,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E009,QPSK_N106_T1,fixed_calibration,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,8.8818e-16,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E010,16QAM_N12_T0,fixed_calibration,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,1.1102e-14,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E011,16QAM_N12_T1,fixed_calibration,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,3.1086e-15,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E012,16QAM_N52_T0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E013,16QAM_N52_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,2.6645e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E014,16QAM_N106_T0,fixed_calibration,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,1.0658e-14,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E015,16QAM_N106_T1,fixed_calibration,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,1.7764e-15,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E016,64QAM_N12_T0,fixed_calibration,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,8.8818e-15,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E017,64QAM_N12_T1,fixed_calibration,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,4.4409e-16,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E018,64QAM_N52_T0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.2434e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E019,64QAM_N52_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E020,64QAM_N106_T0,fixed_calibration,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,2.931e-14,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E021,64QAM_N106_T1,fixed_calibration,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,0,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E022,256QAM_N12_T0,fixed_calibration,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,3.5527e-15,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E023,256QAM_N12_T1,fixed_calibration,80,80,-96,1.0,0,-2.1979,23,-2.1979,-2.1979,1.7764e-15,-82.1979,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E024,256QAM_N52_T0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E025,256QAM_N52_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E026,256QAM_N106_T0,fixed_calibration,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,5.3291e-15,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F23-E027,256QAM_N106_T1,fixed_calibration,80,80,-96,1.0,0,7.2634,23,7.2634,7.2634,3.5527e-15,-72.7366,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E001,B12_T0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,8.8818e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E002,B12_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E003,B9_T0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,5.3291e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E004,B9_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E005,B6_T0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.0658e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E006,B6_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,8.8818e-16,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E007,B3_T0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.6875e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E008,B3_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.7764e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E009,B0_T0,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,6.2172e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F24-E010,B0_T1,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,3.5527e-15,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F25-E001,none_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F25-E002,none_O24,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F25-E003,none_O48,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F25-E004,intra_slot_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F25-E005,intra_slot_O24,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F25-E006,intra_slot_O48,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F25-E007,inter_slot_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F25-E008,inter_slot_O24,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F25-E009,inter_slot_O48,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E001,TDL-A_none_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E002,TDL-A_none_O36,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E003,TDL-A_intra_slot_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E004,TDL-A_intra_slot_O36,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E005,TDL-A_inter_slot_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E006,TDL-A_inter_slot_O36,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E007,TDL-C_none_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E008,TDL-C_none_O36,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E009,TDL-C_intra_slot_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E010,TDL-C_intra_slot_O36,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E011,TDL-C_inter_slot_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E012,TDL-C_inter_slot_O36,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E013,TDL-E_none_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E014,TDL-E_none_O36,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E015,TDL-E_intra_slot_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E016,TDL-E_intra_slot_O36,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
pusch_impact_20260726T140352Z,F26-E017,TDL-E_inter_slot_O12,fixed_calibration,80,80,-96,1.0,0,4.1703,23,4.1703,4.1703,1.5987e-14,-75.8297,false,1,0,PASS
