Direction,SNR_dB,Seed,Frame,Slot,MCS,Modulation,TargetCodeRate,ChannelModel,ChannelFadingApplied,DopplerHz,CRCApplicable,CRCOutcome,UCIContentMatch,UCICRCApplicable,FormatAdapted,ControlResourceValidity,ReceiverHestSINRApplicable,NMSE_dB,NMSEReferenceSource,TrueChannelOracleAvailable,DetectionMetric,DetectionThreshold,CandidateCount,MissedDetection,FalseAlarm,DTXFlag,PreambleIndex,RequestedPreambleIndex,DetectedPreambleIndex,PreambleIndexFromPeak,PreambleIndexTx,PreambleIndexDetected,PreambleDetected,CollisionDetected,PreambleAmbiguityDetected,PowerPathloss_dB,DownlinkTxPower_dBm,RARNTI,RARWindowExpired,Msg2RARNTIDetected,Msg2DCICrcPass,Msg2PDSCHCrcPass,Msg2PDSCHExplicitMatrixPresent,Msg2PDSCHPrecodingActive,Msg2TimingEstimateUsed,Msg2ChannelEstimateAvailable,Msg2EqualizationAvailable,Msg2LLRFinite,RAPIDMatches,RARULGrantValid,Msg3TimingAdvanceApplied,Msg3PUSCHCrcPass,Msg4PDCCHCrcPass,Msg4PDSCHCrcPass,Msg4PDSCHExplicitMatrixPresent,Msg4PDSCHPrecodingActive,Msg4TimingEstimateUsed,Msg4ChannelEstimateAvailable,Msg4EqualizationAvailable,Msg4LLRFinite,ContentionIdentityMatches,RACompleted,ProxyUsed,Skipped,ToolboxMissing,UsedOracleFields,RuntimeStageWaveformsRequired,RuntimeStageWaveformsUsed,RuntimeSelfLoopWaveformsUsed,RuntimeChannelStateUsed,RuntimeNoiseApplied,MeasuredSINR_dB,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,PostEqSINR_dB,PostEqSINRSource,PostEqSINRValueRole,PostEqSINRValueStatus,PostEqSINRNAReason,PostEqSINRPerLayer_dB,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,CQISource,MCSSelectionSource,MCSValueStatus,OuterLoopEnabled,InnerLoopEnabled,OuterLoopApplied,InnerLoopApplied,CalibrationProfile,RankDowngradeApplied,PrecoderSource,PrecodingMode,PrecodingActive,ExplicitBeamWeightsApplied,TransformPrecodingApplied,BeamformingApplied,AppliedBeamIndexSet,AppliedPrecoderPMI,AppliedPrecoderPMIType,AppliedPrecoderCodebookMode,RequestedVsAppliedPrecoderPMIMatchStatus,PrecodingMatrixRows,PrecodingMatrixCols,FalseAlarmFlag,DCICrcPass,PDCCHPayloadMatch,PDCCHCausalGrantDecodeOk,PDCCHMissedDetection,PDCCHFalseAlarm,GrantValid,NegativeExpectedOk,PDCCHBlindSearchEnabled,PDCCHREGMappingAvailable,ServingRxPower_dBm,NoiseVarStatus,NoiseVarSource,NoiseVarStrictFailure,ReceiverUsable,DecodeAttempted,DecodeUsable,StrictReceiverEvidenceOk,StrictOk,SourceClassification,RuntimeMaterializationStatus,ControlGatingEffect,RuntimeStateConsumer,RuntimeConsumer,RuntimeEvidenceSource,ChannelEstimateAttempted,ChannelEstimateAvailable,SRSChannelEstimateAvailable,ResourceExtractionAttempted,ResourceExtractionAvailable,EqualizationAttempted,EqualizationAvailable,DLSCHDecodeAttempted,DLSCHDecodeAvailable,ULSCHDecodeAttempted,ULSCHDecodeAvailable,LLRAvailable,LLRFinite,PostEqSINRAvailable,PostEqSINRReceiverDerived,ConfiguredSNRLikeSourceRejected,InterferenceCovarianceAvailable,DetectionAttempted,DetectionSuccess,DetectionUsable,MeasurementAttempted,MeasurementUsable,SRSRuntimeEvidenceUsable,FailureReason,TAOutOfRangeFlag,SRSOccupiedPRBCount,SRSCarrierPRBCount,SRSBandwidthFraction,SRSFrequencyPRBStart,SRSFrequencyPRBEnd,SRSBandwidthCoverageStatus,ProcedureDelay_ms,CFOEstimateAvailability,CFOErrorDefinition,CFOValueStatus,TimingEstimate_samples,TrueTimingOffset_samples,TimingEstimateWasClipped,IQImbalanceConfigured,IQImbalanceApplied,TrackingFailureProbability,Status,Crash,LinkAdaptationApplied,LinkAdaptationScheduled,IsWarmupFrame,SFN,UEID,BaseStationID,PRBStart,MCSIndex,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,AppliedAWGNSNR_dB,LargeScaleSINR_dB,ServingRSRP_dBm,CSI_RSRP_dB,AppliedLargeScaleGain_dB,TimingEstimateUsed,UseIdealTimingSync,InterfererBeamformingAppliedCount,InterfererExplicitBeamWeightCount,InterfererTransformPrecodingCount,DopplerSourceMode,DopplerValueRole,TRSGatingActive,TrackingEligibility,TRSInfluencedDecision,TRSReceiverIntegrationBlocker,TRSProcessed,TimingTrackingAttempted,TRSTimingEstimateAvailable,TRSTimingEstimateUsable,FrequencyTrackingAttempted,TRSCFOEstimateAvailable,TRSCFOEstimateUsable,ChannelEstimationAttempted,TRSChannelEstimateAvailable,TRSRuntimeEvidenceUsable,PDCCHGrantBindingRequired,PDCCHGrantBindingOk,GrantWorkerSafe,Notes,UEIndex,RNTI,TrialDirection,LinkDirection,GrantDirection,SignalFamily,DecodeSuccess,SuccessFlag,FailureFlag,ControlObservationAvailable,ValueSource,ValueRole,ValueStatus,ValueDefinition,FinalizedFlag,PlaceholderFlag,FallbackFlag,NAReason,RunID,ScenarioID,ConfigHash,SourceArtifact,SourceTable,ArtifactClass,SemanticState,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason
"UL",20,104729,1,5,NaN,"not_applicable_for_active_srs_runtime",NaN,"CDL-C",1,0,0,"not_applicable_for_active_srs_runtime",0,0,0,0,0,NaN,"not_emitted_by_active_srs_runtime",0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,NaN,NaN,"not_emitted_by_active_srs_runtime","unavailable","unavailable","srs_receiver_hest_sinr_unavailable",NaN,"not_emitted_by_active_srs_runtime","not_available","not_emitted_by_active_srs_runtime","field_not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","unavailable","unavailable","srs_measured_trial_sinr_unavailable",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","no_active_srs_sinr_observation","unavailable","no_control_sinr_observation_available_in_active_runtime",NaN,NaN,"not_applicable_for_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime",0,"not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,"not_applicable_for_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,0,0,"active_integrated","active_integrated_waveform_srs_channel_estimation_gate","srs_freshness_csi_gate","CoupledTruthRuntime.applySRSTrial","CoupledTruthRuntime.applySRSTrial","not_emitted_by_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srs_runtime_evidence_incomplete",0,24,24,1,0,23,"full_carrier",0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",NaN,0,0,0,0,1,"FAIL",0,0,0,0,0,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"Failure: RX runtime waveform column count 64 from runtime_antenna.NumWaveformColumns does not match channel port count 4.",1,1,"UL","UL","UL","SRS",0,0,1,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_srs_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_full","not_applicable_for_active_srs_runtime","air_interface/csv/srs_trials.csv","air_interface/csv/srs_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","unavailable","unavailable","srs_decoder_truth_proxy_not_materialized"
"UL",20,104746,1,5,NaN,"not_applicable_for_active_srs_runtime",NaN,"CDL-C",1,0,0,"not_applicable_for_active_srs_runtime",0,0,0,0,0,NaN,"not_emitted_by_active_srs_runtime",0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,NaN,NaN,"not_emitted_by_active_srs_runtime","unavailable","unavailable","srs_receiver_hest_sinr_unavailable",NaN,"not_emitted_by_active_srs_runtime","not_available","not_emitted_by_active_srs_runtime","field_not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","unavailable","unavailable","srs_measured_trial_sinr_unavailable",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","no_active_srs_sinr_observation","unavailable","no_control_sinr_observation_available_in_active_runtime",NaN,NaN,"not_applicable_for_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime",0,"not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,"not_applicable_for_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,0,0,"active_integrated","active_integrated_waveform_srs_channel_estimation_gate","srs_freshness_csi_gate","CoupledTruthRuntime.applySRSTrial","CoupledTruthRuntime.applySRSTrial","not_emitted_by_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srs_runtime_evidence_incomplete",0,24,24,1,0,23,"full_carrier",0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",NaN,0,0,0,0,1,"FAIL",0,0,0,0,0,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"Failure: RX runtime waveform column count 64 from runtime_antenna.NumWaveformColumns does not match channel port count 4.",2,2,"UL","UL","UL","SRS",0,0,1,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_srs_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_full","not_applicable_for_active_srs_runtime","air_interface/csv/srs_trials.csv","air_interface/csv/srs_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","unavailable","unavailable","srs_decoder_truth_proxy_not_materialized"
"UL",20,104763,1,5,NaN,"not_applicable_for_active_srs_runtime",NaN,"CDL-C",1,0,0,"not_applicable_for_active_srs_runtime",0,0,0,0,0,NaN,"not_emitted_by_active_srs_runtime",0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,NaN,NaN,"not_emitted_by_active_srs_runtime","unavailable","unavailable","srs_receiver_hest_sinr_unavailable",NaN,"not_emitted_by_active_srs_runtime","not_available","not_emitted_by_active_srs_runtime","field_not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","unavailable","unavailable","srs_measured_trial_sinr_unavailable",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","no_active_srs_sinr_observation","unavailable","no_control_sinr_observation_available_in_active_runtime",NaN,NaN,"not_applicable_for_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime",0,"not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,"not_applicable_for_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,0,0,"active_integrated","active_integrated_waveform_srs_channel_estimation_gate","srs_freshness_csi_gate","CoupledTruthRuntime.applySRSTrial","CoupledTruthRuntime.applySRSTrial","not_emitted_by_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srs_runtime_evidence_incomplete",0,24,24,1,0,23,"full_carrier",0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",NaN,0,0,0,0,1,"FAIL",0,0,0,0,0,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"Failure: RX runtime waveform column count 64 from runtime_antenna.NumWaveformColumns does not match channel port count 4.",3,3,"UL","UL","UL","SRS",0,0,1,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_srs_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_full","not_applicable_for_active_srs_runtime","air_interface/csv/srs_trials.csv","air_interface/csv/srs_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","unavailable","unavailable","srs_decoder_truth_proxy_not_materialized"
"UL",20,104780,1,5,NaN,"not_applicable_for_active_srs_runtime",NaN,"CDL-C",1,0,0,"not_applicable_for_active_srs_runtime",0,0,0,0,0,NaN,"not_emitted_by_active_srs_runtime",0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,NaN,NaN,"not_emitted_by_active_srs_runtime","unavailable","unavailable","srs_receiver_hest_sinr_unavailable",NaN,"not_emitted_by_active_srs_runtime","not_available","not_emitted_by_active_srs_runtime","field_not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","unavailable","unavailable","srs_measured_trial_sinr_unavailable",NaN,"unavailable_decoder_truth_proxy_not_materialized","unavailable","no_active_srs_sinr_observation","unavailable","no_control_sinr_observation_available_in_active_runtime",NaN,NaN,"not_applicable_for_active_srs_runtime",NaN,"not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime",0,"not_emitted_by_active_srs_runtime","not_applicable_for_active_srs_runtime",0,0,0,0,"not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime","not_applicable_for_active_srs_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,NaN,"not_applicable_for_active_srs_runtime","not_emitted_by_active_srs_runtime",0,0,0,0,0,0,"active_integrated","active_integrated_waveform_srs_channel_estimation_gate","srs_freshness_csi_gate","CoupledTruthRuntime.applySRSTrial","CoupledTruthRuntime.applySRSTrial","not_emitted_by_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"srs_runtime_evidence_incomplete",0,24,24,1,0,23,"full_carrier",0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",NaN,0,0,0,0,1,"FAIL",0,0,0,0,0,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_srs_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"Failure: RX runtime waveform column count 64 from runtime_antenna.NumWaveformColumns does not match channel port count 4.",4,4,"UL","UL","UL","SRS",0,0,1,1,"runtime_control_reference_signal_observation","control_reference_signal_runtime_evidence","available_runtime_observation","canonical control/reference-signal row emitted by the active LLS coupled runtime",1,0,0,"field_not_emitted_by_active_srs_runtime",NaN,"webgui_sinr_sweep_64x4_mu_mimo_full","not_applicable_for_active_srs_runtime","air_interface/csv/srs_trials.csv","air_interface/csv/srs_trials.csv","canonical_control_reference_signal_runtime_evidence","runtime_populated","unavailable","unavailable","srs_decoder_truth_proxy_not_materialized"
