BitIndex,TransmissionID,PHYGrantContextId,UEIndex,RNTI,HARQProcess,NDI,SourceSlot,TargetSlot,ControlAbsoluteSlot,ControlStartSymbol,CounterDAIRaw,ScheduledPayloadHash,ConfigurationEpoch
1,88b4f24da33718626d4fca37a400f0bee17cbc44ee3eac59e77bc3a5e8c7dd74,DL|cell=1|ue=1|rnti=1|frame=1|slot=1,1,1,0,1,1,4,0,0,0,10ff587f6971701cd8338b70d9c3809f8ba58590ab023d2592534bc8eafaad10,1
2,8a0ee3191edb94d7717b38491a8ec5ce7140f7ebba0bc746cc756f97e647f1b8,DL|cell=1|ue=1|rnti=1|frame=1|slot=2,1,1,1,1,2,4,1,0,1,4d286106bcfc2587be04ee2a8aadb312189da015e7f2d99fced9b0af8b242cdf,1
