category,artifact_path,check_id,required,evaluated,passed,row_count,failure_count,details
primary_link,air_interface/csv/dl_pdsch_trials.csv,required_columns,True,True,True,12,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,expected_trial_count,True,True,True,12,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,unique_trial_primary_key,True,True,True,12,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,direction_and_basic_values,True,True,True,12,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,scheduled_transmitted_effective_operating_point,True,True,True,12,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,transport_crc_ber_goodput_arithmetic,True,True,True,12,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,noise_sinr_evm_lineage,True,True,True,12,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,mu_mimo_receiver_execution,True,True,True,12,0,
primary_link,air_interface/csv/dl_pdsch_trials.csv,truth_proxy_and_lifecycle,True,True,True,12,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,required_columns,True,True,True,5,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,expected_trial_count,True,True,True,5,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,unique_trial_primary_key,True,True,True,5,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,direction_and_basic_values,True,True,True,5,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,scheduled_transmitted_effective_operating_point,True,True,True,5,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,transport_crc_ber_goodput_arithmetic,True,True,True,5,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,noise_sinr_evm_lineage,True,True,True,5,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,mu_mimo_receiver_execution,True,True,True,5,0,
primary_link,air_interface/csv/ul_pusch_trials.csv,truth_proxy_and_lifecycle,True,True,True,5,0,
cross_table_reconciliation,reports/csv/kpi_reconstruction_summary.csv,kpi_reconstruction_matches_registry_sources_and_applicability,True,True,True,28,0,
cross_table_reconciliation,reports/csv/kpi_objective_binding.csv,kpi_objective_binding_exact_registry_and_reconstruction_reduction,True,True,True,28,0,
cross_table_reconciliation,reports/csv/kpi_direction_isolation_audit.csv,kpi_direction_isolation_matches_source_manifest,True,True,True,2,0,
cross_table_reconciliation,reports/csv/kpi_duration_source_audit.csv,kpi_duration_uses_radio_not_wallclock_time,True,True,True,2,0,
cross_table_reconciliation,reports/csv/kpi_unit_conversion_audit.csv,kpi_bit_duration_mbps_conversion_recomputed,True,True,True,8,0,
cross_table_reconciliation,reports/csv/kpi_legacy_alias_map.csv,legacy_kpi_aliases_equal_canonical_values,True,True,True,4,0,
cross_table_reconciliation,reports/csv/kpi_known_bug_regression.csv,ul_kpi_copy_regression_guard,True,True,True,1,0,
cross_table_reconciliation,reports/csv/kpi_lineage_table.csv,kpi_lineage_exact_reconstruction_projection,True,True,True,28,0,
cross_table_reconciliation,reports/csv/summary_vs_raw_consistency.csv,scenario_summary_values_match_raw_and_browser,True,True,True,8,0,
cross_table_reconciliation,reports/csv/dut_reference_comparison.csv,dut_reference_values_and_tolerances,True,True,True,47,0,
cross_table_reconciliation,reports/csv/lls_reference_comparison_summary.csv,reference_summary_recomputed_from_detail,True,True,True,13,0,
cross_table_reconciliation,reports/csv/scenario_summary.csv,dl_summary_trial_count,True,True,True,9,0,
cross_table_reconciliation,reports/csv/scenario_summary.csv,ul_summary_trial_count,True,True,True,5,0,
cross_table_reconciliation,reports/csv/scenario_summary.csv,summary_config_hash_matches_trials,True,True,True,1,0,
cross_table_reconciliation,reports/csv/access_kpi_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/antenna_array_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/artifact_completeness_summary.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/blerber_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/cfo_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/channel_realization_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/channel_rf_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/checkpoint_resume_equivalence.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/energy_model_gate.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/evm_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/final_scientific_claims_truthfulness.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/interference_accounting.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/iq_imbalance_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/latency_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/long_run_stability_summary.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/mimo_kpi_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/mobility_kpi_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/noise_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/pa_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/papr_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/path_power_normalization_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/performance_profile_summary.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/phase_noise_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/plot_data_lineage_summary.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/polarization_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,2,0,
cross_table_reconciliation,reports/csv/rf_chain_definition.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/scheduler_kpi_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/serial_parallel_determinism.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
cross_table_reconciliation,reports/csv/throughput_reconciliation.csv,outcome_matches_phase7_and_rows_are_coherent,True,True,True,1,0,
