Direction,UEIndex,RNTI,PacketId,ApplicationPacketId,MACSDUId,TransportBlockId,GrantContextId,HARQProcessId,NDI,RV,SegmentIndex,PayloadBits,ScheduleSlot,ScheduleCanonicalSlot,ScheduleTime_s,FirstSuccessSlot,DeliveryCanonicalSlot,DeliveryTime_s,DeliveryLatency_ms,HARQAttemptCount,LastAttemptSlot,LastRV,TBCrcPass,DeliverySuccess,FirstSuccessDelivery,ReassemblyCompleteFlag,ApplicationDeliveryFlag,TimingStatus,Status,Notes
"DL",1,1,"DL_ue1_frame1_pkt1","DL_ue1_frame1_pkt1","DL_ue1_frame1_pkt1_macsdu1","dir=DL;frame=1;slot=1;ue=1;rnti=1;cell=1;harq=0","dir=DL;frame=1;slot=1;ue=1;rnti=1;cell=1;harq=0",0,1,0,1,1192,1,1,0,5,5,0.002,2,1,1,0,1,1,1,0,0,"canonical_timing_ok","first_success_delivery","MAC SDU segment mapped from queued application packet bits into a finalized new-data PHY grant."
"DL",2,2,"DL_ue2_frame1_pkt1","DL_ue2_frame1_pkt1","DL_ue2_frame1_pkt1_macsdu1","dir=DL;frame=1;slot=1;ue=2;rnti=2;cell=1;harq=0","dir=DL;frame=1;slot=1;ue=2;rnti=2;cell=1;harq=0",0,1,0,1,1192,1,1,0,5,5,0.002,2,1,1,0,1,1,1,0,0,"canonical_timing_ok","first_success_delivery","MAC SDU segment mapped from queued application packet bits into a finalized new-data PHY grant."
"UL",1,1,"UL_ue1_frame1_pkt5","UL_ue1_frame1_pkt5","UL_ue1_frame1_pkt5_macsdu1","dir=UL;frame=1;slot=5;ue=1;rnti=1;cell=1;harq=0","dir=UL;frame=1;slot=5;ue=1;rnti=1;cell=1;harq=0",0,1,0,1,1320,5,5,0.002,9,9,0.004,2,1,5,0,1,1,1,0,0,"canonical_timing_ok","first_success_delivery","MAC SDU segment mapped from queued application packet bits into a finalized new-data PHY grant."
"UL",2,2,"UL_ue2_frame1_pkt5","UL_ue2_frame1_pkt5","UL_ue2_frame1_pkt5_macsdu1","dir=UL;frame=1;slot=5;ue=2;rnti=2;cell=1;harq=0","dir=UL;frame=1;slot=5;ue=2;rnti=2;cell=1;harq=0",0,1,0,1,1320,5,5,0.002,9,9,0.004,2,1,5,0,1,1,1,0,0,"canonical_timing_ok","first_success_delivery","MAC SDU segment mapped from queued application packet bits into a finalized new-data PHY grant."
