ImageFile,SourceCSV,SourceCSVSHA256,PNGSHA256,Width,Height,Title,XLabel,YLabel,AxesCount,SeriesCount,FinitePointCount,Status
waveform_impact_nfft_sample_rate.png,waveform_impact_ofdm.csv,692ce5815c0bb13fd4d43b4f625f56dba209e1b044629a18cbace3c8bc9e9959,29a46f64714ad1d682522e1eb81cb758e0e95dd5bf5e1b597bdaf1c537951c97,1026,782,Nfft and sample-rate resolution,Factor,Effect,1,1,10,PASS
waveform_impact_cp_delay.png,waveform_impact_ofdm.csv,692ce5815c0bb13fd4d43b4f625f56dba209e1b044629a18cbace3c8bc9e9959,ace2e7c134538ae002e5479564e3e1cbcbd126fc39f093fb40f22ad55d824b18,1026,782,CP length and delay spread,Factor,Effect,1,1,10,PASS
waveform_impact_subcarrier_guard.png,waveform_impact_ofdm.csv,692ce5815c0bb13fd4d43b4f625f56dba209e1b044629a18cbace3c8bc9e9959,acc6e8eb60150d5a26a3a70093b2b3d11656f4587ca78e339d87f109e3cf980f,1026,782,Subcarrier position and guard leakage,Factor,Effect,1,1,10,PASS
waveform_impact_windowing_tradeoff.png,waveform_impact_windowing.csv,56d2ee590b0a1f707b4df54f229582e2a98aa4fc3cafe46baf511c87603db4bd,185817f772af249b4d7f68d37f69ec13e0187919bf07fac5849f2335dfefe887,1026,782,Windowing OOB EVM trade-off,Factor,Effect,1,1,10,PASS
waveform_impact_stream_continuity.png,waveform_impact_ofdm.csv,692ce5815c0bb13fd4d43b4f625f56dba209e1b044629a18cbace3c8bc9e9959,1679a582394be85374e0c1a1caac5f7c7fad82ee35842e274a894c4926edd1d3,1026,782,Streaming continuity,Factor,Effect,1,1,10,PASS
waveform_impact_cpofdm_dfts_papr.png,waveform_impact_dfts.csv,246142bf86cc505dc4a55c2361245b60904ffa1b1b83a851a33ca696b2940579,f791d7feb33c16c0091ac9d0764918fa5762efe02117b2a94f8f6ea9008d39a7,1026,782,CP-OFDM versus DFT-s-OFDM PAPR,Factor,Effect,1,1,10,PASS
waveform_impact_dft_size.png,waveform_impact_dfts.csv,246142bf86cc505dc4a55c2361245b60904ffa1b1b83a851a33ca696b2940579,ef45d2be83533a9e196892cc314a187a97b2f25143e44310090c012319d413c3,1026,782,DFT size impact,Factor,Effect,1,1,10,PASS
waveform_impact_pi2bpsk.png,waveform_impact_dfts.csv,246142bf86cc505dc4a55c2361245b60904ffa1b1b83a851a33ca696b2940579,4a9eda9f6b49901a40f6069e7f16f20c8ca384d7059bbac44d949626213f1cb3,1026,782,pi/2-BPSK impact,Factor,Effect,1,1,10,PASS
waveform_impact_papr_oversampling.png,waveform_impact_papr_spectral.csv,9c3df179eceaf996b15e3f9b4e14488a2c15c258bed84a3e187f57f876b4c98b,ff3f7a8918f251efa7a5aafa097e212fa0e83d95bd6810681fe053c5b3067f60,1026,782,PAPR oversampling convergence,Factor,Effect,1,1,10,PASS
waveform_impact_tone_reservation.png,waveform_impact_dfts.csv,246142bf86cc505dc4a55c2361245b60904ffa1b1b83a851a33ca696b2940579,0e0c26a846350e3fc1c15538ab9ce38823f08ac12b436f2904f6729277479eac,1026,782,Tone reservation impact,Factor,Effect,1,1,10,PASS
waveform_impact_frequency_shaping.png,waveform_impact_dfts.csv,246142bf86cc505dc4a55c2361245b60904ffa1b1b83a851a33ca696b2940579,33ff5bd59432e65a73fac42ffdedbc4158b045d9ca91d443b334b7591b9d0454,1026,782,Frequency-domain shaping impact,Factor,Effect,1,1,10,PASS
waveform_impact_fdss.png,waveform_impact_dfts.csv,246142bf86cc505dc4a55c2361245b60904ffa1b1b83a851a33ca696b2940579,335375f9ed61fadd9dec7c75deedd6edad4a4798e02056232c15f6224baecbac,1026,782,FDSS impact,Factor,Effect,1,1,10,PASS
waveform_impact_pa_backoff.png,waveform_impact_dfts.csv,246142bf86cc505dc4a55c2361245b60904ffa1b1b83a851a33ca696b2940579,eecd59a8569c8b944f25815d45c08de11d46d0732d1a86be9e130633f36b23c8,1026,782,Waveform and PA backoff,Factor,Effect,1,1,10,PASS
waveform_impact_psd_rbw.png,waveform_impact_papr_spectral.csv,9c3df179eceaf996b15e3f9b4e14488a2c15c258bed84a3e187f57f876b4c98b,aadd5837ac79af2ebee3e41a3b1333680c980a5e76d270b4cca3c1c78fb3304c,1026,782,PSD RBW and averaging,Factor,Effect,1,1,10,PASS
waveform_impact_multinumerology_guard.png,waveform_impact_multinumerology.csv,f8b48e37ec4255e980215884ff4d2efb17567986d149871b6c19f2a303d59d90,71204d609743c190c83fef371c09e8288d168a2f6c2a52be3e161b7ad3b5c836,1026,782,Multi-numerology guard,Factor,Effect,1,1,10,PASS
waveform_impact_multinumerology_timing.png,waveform_impact_multinumerology.csv,f8b48e37ec4255e980215884ff4d2efb17567986d149871b6c19f2a303d59d90,259079232d54202261846b93dd14e1a5145e493dfa7d6934450119a6cad4ce01,1026,782,Multi-numerology timing,Factor,Effect,1,1,10,PASS
waveform_impact_component_carriers.png,waveform_impact_carrier_aggregation.csv,46e56aa7b732802e83b07078dca4b30ff8b1a538fc9b281c830d4664eaf95bd6,8e4d45c56c3f507ac3b02da45dc6411c59b4e39950860746f91b8a2c267b26ba,1026,782,Component-carrier composition,Factor,Effect,1,1,10,PASS
waveform_impact_cc_power_imbalance.png,waveform_impact_carrier_aggregation.csv,46e56aa7b732802e83b07078dca4b30ff8b1a538fc9b281c830d4664eaf95bd6,9d58479894a8c5aed724e870116cf1d967910a76682a7a1360449648ff08c798,1026,782,Component-carrier power imbalance,Factor,Effect,1,1,10,PASS
waveform_impact_rank_port_power.png,waveform_impact_ofdm.csv,692ce5815c0bb13fd4d43b4f625f56dba209e1b044629a18cbace3c8bc9e9959,35650fd462f59c984376b541d41bcddd7bfdf935b49c64e9b86038464910eb06,1026,782,Rank and port power,Factor,Effect,1,1,10,PASS
waveform_impact_parseval.png,waveform_impact_papr_spectral.csv,9c3df179eceaf996b15e3f9b4e14488a2c15c258bed84a3e187f57f876b4c98b,cd8f87f4d39809b9ceb7e2408e2aed19359b13d4de614dc0fa6143870e3a4bc8,1026,782,Power and Parseval closure,Factor,Effect,1,1,10,PASS
waveform_impact_cfo_timing.png,waveform_impact_sync_channel.csv,7d85306f2df264fbcfdbcd877f69ccbbf56b06b724affd44e6764102e1dd7151,9c57f7427eace27dc2ecf8656b95d3bb6d9bf4678f70812b47f0a5f4bba42e66,1026,782,CFO and timing,Factor,Effect,1,1,10,PASS
waveform_impact_sco_phase_noise.png,waveform_impact_sync_channel.csv,7d85306f2df264fbcfdbcd877f69ccbbf56b06b724affd44e6764102e1dd7151,b5c679459eff1d156083504d016b88f2c665677ebc9b2317534c85493d1a457b,1026,782,SCO and phase noise,Factor,Effect,1,1,10,PASS
waveform_impact_tdl_cdl.png,waveform_impact_sync_channel.csv,7d85306f2df264fbcfdbcd877f69ccbbf56b06b724affd44e6764102e1dd7151,f9580ff0ded0da0aed20013dd5650505f6fa7f93b3f47d5fc06ad17d56e7ca31,1026,782,TDL and CDL waveform impact,Factor,Effect,1,1,10,PASS
waveform_impact_cp_exceeded.png,waveform_impact_sync_channel.csv,7d85306f2df264fbcfdbcd877f69ccbbf56b06b724affd44e6764102e1dd7151,591d1bb6c3a94205e8e3a2685cd3bc175ffcf2bdb9364c9b1b55df90b8a0a8cf,1026,782,CP exceeded ISI,Factor,Effect,1,1,10,PASS
waveform_impact_interference.png,waveform_impact_ofdm.csv,692ce5815c0bb13fd4d43b4f625f56dba209e1b044629a18cbace3c8bc9e9959,e0046378be50daa035a15b3ab7bc97a4cce839111c53c25102785f80e9c6f980,1026,782,Waveform interference,Factor,Effect,1,1,10,PASS
waveform_impact_runtime.png,waveform_impact_runtime.csv,c9ec506b4629879df2f40c022d1498ba169aee2ad31252151b787bb548529799,411b7b31d6bd197789978e95744a068e3a1ce1b8a6e42f6cc3329a1ecefe349a,1017,782,Waveform runtime,Factor,Effect,1,1,10,PASS
waveform_impact_memory.png,waveform_impact_runtime.csv,c9ec506b4629879df2f40c022d1498ba169aee2ad31252151b787bb548529799,310a1537c7e9451462f7d4245abb8c42e2b258109bc4e0f8eb5d4b4ed87831b7,1017,782,Waveform memory,Factor,Effect,1,1,10,PASS
waveform_impact_reproducibility.png,waveform_impact_ofdm.csv,692ce5815c0bb13fd4d43b4f625f56dba209e1b044629a18cbace3c8bc9e9959,a1547d306832e44c6705e5759668e90adffdcb3f5eb83087d7b8ddc5e7d6d6f3,1026,782,Waveform reproducibility,Factor,Effect,1,1,10,PASS
waveform_impact_research_candidates.png,waveform_impact_summary.csv,34502ee6055e99e1b622dec9fc18cb54ae581725759d83e1975cb7399265b479,8ad205c283a8b7f7a3a90417f1a830db51d27ac44e6a498739bc7eeca02d9e5b,1030,782,Research waveform candidates,Factor,Effect,1,1,64,PASS
