RunId,CellId,UEId,AttemptId,TemporaryCRNTI,FinalCRNTI,ScheduledSlot,PDCCHCrcPass,PDSCHCrcPass,DownlinkTxPower_dBm,DownlinkTxPowerSource,Msg4TxPower_dBm,Msg4TxAmplitudeScale,TimingEstimateUsed,AppliedTimingCorrection_samples,TimingEstimateSource,PostEqSINR_dB,ReceiverHestSINR_dB,PreEqualizationNoiseVar,DecoderNoiseVar,ChannelEstimateAvailable,ChannelEstimateMethod,ChannelEstimatePilotResidualNMSE_dB,EqualizationAvailable,LLRFinite,DemapperLLRCount,DecoderIterations,PayloadHex,ExpectedContentionIdentity,DecodedContentionIdentity,ContentionIdentityMatches,RACompleted,Status,FailureReason
"ra_webgui_sinr_sweep_64x4_mu_mimo_repair_slice_ue1_trial1_slot_10_snr_20000",1,1,1,4660,4660,3,1,1,46,"lls6g.resolvedConfig.power_and_rf_frontend.bs_tx_power_dbm",46,14.1253754462275,0,0,"assignment_aligned_common_procedure_waveform",37.9290108328844,37.9290108328844,0.102249422926405,0.000161102356165345,1,"dmrs_nr_channel_estimate_per_resource",-33.6560622392274,1,1,6360,1,"020000800000801234320001","000080000080","000080000080",1,1,"OK",""
"ra_webgui_sinr_sweep_64x4_mu_mimo_repair_slice_ue2_trial1_slot_10_snr_20000",1,2,1,4660,4660,3,1,1,46,"lls6g.resolvedConfig.power_and_rf_frontend.bs_tx_power_dbm",46,14.1253754462275,0,0,"assignment_aligned_common_procedure_waveform",37.7696307918669,37.7696307918669,0.14755506903814,0.000167123485944604,1,"dmrs_nr_channel_estimate_per_resource",-33.4294601014698,1,1,6360,1,"020000800000801234320001","000080000080","000080000080",1,1,"OK",""
"ra_webgui_sinr_sweep_64x4_mu_mimo_repair_slice_ue3_trial1_slot_10_snr_20000",1,3,1,4660,4660,3,1,1,46,"lls6g.resolvedConfig.power_and_rf_frontend.bs_tx_power_dbm",46,14.1253754462275,0,0,"assignment_aligned_common_procedure_waveform",37.3936830764736,37.3936830764736,0.0685269424395906,0.000182240907762255,1,"dmrs_nr_channel_estimate_per_resource",-33.4814665739301,1,1,6360,1,"020000800000801234320001","000080000080","000080000080",1,1,"OK",""
"ra_webgui_sinr_sweep_64x4_mu_mimo_repair_slice_ue4_trial1_slot_10_snr_20000",1,4,1,4660,4660,3,1,1,46,"lls6g.resolvedConfig.power_and_rf_frontend.bs_tx_power_dbm",46,14.1253754462275,0,0,"assignment_aligned_common_procedure_waveform",37.9266707357465,37.9266707357465,0.0616710843299045,0.000161188114904958,1,"dmrs_nr_channel_estimate_per_resource",-33.5717250116933,1,1,6360,1,"020000800000801234320001","000080000080","000080000080",1,1,"OK",""
