FamilyID,ExperimentID,Variant,PreambleFormat,RestrictedSet,ZCZ,Msg1FDM,RODensity,DetectionProbability,FalseAlarmProbability,TimingRMSE_samples,CollisionProbability,Status
F51,F51-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F51,F51-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F51,F51-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F51,F51-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F51,F51-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F51,F51-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F51,F51-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F51,F51-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P01-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P01-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P02-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P02-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F52,F52-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P01-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P01-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P02-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P02-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F53,F53-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P01-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P01-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P02-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P02-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F54,F54-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P01-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P01-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P02-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P02-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F55,F55-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P01-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P01-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P02-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P02-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F56,F56-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P01-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P01-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P02-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P02-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F57,F57-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P01-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P01-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P02-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P02-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F58,F58-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P01-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P01-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P02-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P02-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F59,F59-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P01-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P01-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P02-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P02-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P03-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P03-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P04-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P04-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P05-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P05-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P06-B,baseline,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
F60,F60-P06-T,treatment,0,UnrestrictedSet,0,1,1,1,0,0,0,PASS
