RunID,CaseID,SearchSpaceID,SearchSpaceType,CORESETID,AbsoluteSlot,MonitoringOccasion,MonitoringSymbols,ConfiguredFormats,ConfiguredRNTITypes,CandidateCount,Status
PDCCH_PHASE04_R18,MON01,1,CSS,1,85,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,86,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,87,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,88,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,89,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,90,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,91,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,92,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,93,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,94,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,95,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,96,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,97,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,98,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,99,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,100,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,101,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,102,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,103,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,104,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,105,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,106,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,107,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,108,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,109,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,110,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,111,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,112,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,113,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,114,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,115,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,116,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,117,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,118,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON01,1,CSS,1,119,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,0,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,2,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,4,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,6,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,8,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,10,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,12,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,14,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,16,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,18,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,20,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,22,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,24,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,26,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,28,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,30,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,32,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,34,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,36,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,38,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,40,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,42,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,44,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,46,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,48,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,50,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,52,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,54,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,56,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,58,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,60,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,62,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,64,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,66,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,68,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,70,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,72,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,74,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,76,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,78,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,80,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,82,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,84,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,86,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,88,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,90,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,92,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,94,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,96,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,98,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,100,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,102,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,104,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,106,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,108,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,110,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,112,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,114,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,116,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON02,2,USS,1,118,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,0,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,3,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,6,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,9,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,12,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,15,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,18,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,21,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,24,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,27,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,30,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,33,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,36,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,39,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,42,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,45,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,48,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,51,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,54,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,57,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,60,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,63,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,66,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,69,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,72,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,75,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,78,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,81,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,84,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,87,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,90,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,93,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,96,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,99,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,102,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
PDCCH_PHASE04_R18,MON03,3,CSS,1,105,true,0|1,0_0|0_1|1_0|1_1,C-RNTI,23,PASS
