relative_path,bytes,sha256,parse_ok,row_count,column_count,duplicate_header_count,row_width_mismatch_count,blank_cell_count,blank_fraction,nan_token_count,inf_token_count,duplicate_row_count,failure_token_count,proxy_token_count,synthetic_token_count,fallback_token_count,placeholder_token_count,issue_count,issues
air_interface/csv/link_kpis.csv,1525,7105cdad58160e8360cea582f7a264704d258161d4f041b2ef79a3e76415d855,True,6,17,0,0,30,0.29411764705882354,28,0,0,0,0,0,0,0,0,
air_interface/csv/live_measured_sinr_summary.csv,3018,f7df04ef6a8d5d60e682d6c59f09b7f94b96ea3a984664aa3ad254e8db403253,True,10,24,0,0,2,0.008333333333333333,2,0,0,0,0,0,0,0,0,
air_interface/csv/lls_kpi_summary.csv,2653,8f2bd6190a0d6417ad85608c8495e80b361cba99ae5907232132cc5899929535,True,10,24,0,0,12,0.05,2,0,0,0,0,0,0,0,0,
air_interface/csv/lls_measured_sinr_summary.csv,3018,f7df04ef6a8d5d60e682d6c59f09b7f94b96ea3a984664aa3ad254e8db403253,True,10,24,0,0,2,0.008333333333333333,2,0,0,0,0,0,0,0,0,
air_interface/csv/lls_snr_sweep.csv,1159,dd37cfaf21615d4c90020dc34ab3f9c970c34de5e3c85d927188b0c688edbd5e,True,1,45,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
air_interface/csv/measured_sinr_distribution.csv,1563,6cd34ecca336f95b9b112da321d932b2b297e54ebb7ca231f47fe12aaddf5f15,True,15,12,0,0,15,0.08333333333333333,15,0,0,0,0,0,0,0,0,
air_interface/csv/metric_unit_catalog.csv,365862,0e4382eb4df5070895e35cfc4445eedf97c5cd930bf19c60e5283b6f83a36ad1,True,4193,4,0,0,0,0.0,0,0,0,10,101,0,11,8,0,
air_interface/csv/multiuser_user_summary.csv,2262,679c52d207520e6df96ff8c256757c298bccf19d766261ceab3409a5a17b7a63,True,8,29,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
air_interface/csv/papr_ccdf.csv,574,64440ab22d78f081bccfa113c6e574db3c0bf9a16ed1d62d6fd2026f31470f6f,True,32,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
air_interface/csv/pbch_trials.csv,19452,caf4cfe5b32db6d3a40cb642cdb59dc551f5e15f16dafe73092101cfabd208db,True,4,308,0,0,136,0.11038961038961038,132,0,0,0,8,0,0,0,0,
air_interface/csv/pdcch_trials.csv,236708,331533cbc1e9a36d16173024f04bef1f649968ffc3eb3a7b3d55e3d3bb6fa3d7,True,40,413,0,0,1290,0.07808716707021791,1210,0,0,0,80,0,0,0,0,
air_interface/csv/prach_trials.csv,29639,868847d03aba946edbf344d3be2b032dfa9bc76d12fb1778a94936d555afc9ff,True,4,424,0,0,104,0.06132075471698113,100,0,0,0,8,0,0,0,0,
air_interface/csv/pucch_trials.csv,106331,38808deadac2691be03b296d6ca4f14c3642eb062a4dae8305ae053c17baf6ac,True,38,169,0,0,228,0.03550295857988166,190,0,0,0,76,0,0,0,0,
air_interface/csv/srs_trials.csv,421886,0303fcfec197fade4c97d83c2a036d2e0fc56ebff23d13b79da81ec000603b39,True,8,345,0,0,224,0.08115942028985507,216,0,0,0,16,0,0,0,0,
air_interface/csv/ssb_pbch_sib1_beam_sweep.csv,5505,640632adf6ad53e37f09f21ec157681fa8ab1ee3546e855b3029cc78d85201ea,True,4,72,0,0,16,0.05555555555555555,0,0,0,0,0,0,0,0,0,
air_interface/csv/trs_trials.csv,15686,989aeddf745bc0cd6d3cb4cdd24d5c86143e8e3b990072e4c446ab6b7bf801f1,True,2,334,0,0,62,0.09281437125748503,60,0,0,0,4,0,0,0,0,
air_interface/csv/ul_constellation_samples.csv,4411011,9da931bb6f767ab28dbdab07ac4875fb3187283b9af9d392ae34d0c21e1ca1ac,True,5120,63,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
air_interface/csv/ul_measured_sinr_bler_curve.csv,1817,8149d81f79cf02b9e8e306ff8c2114fe7b29c2b0a82ec862d306663fb03a7c83,True,11,19,0,0,10,0.04784688995215311,10,0,0,0,0,0,0,0,0,
air_interface/csv/ul_measured_sinr_throughput_curve.csv,1666,b0b72438407b7a6e80d27fd87546c4d6b815cf11e5fb5aef21ad6481de47641b,True,11,18,0,0,10,0.050505050505050504,10,0,0,0,0,0,0,0,0,
air_interface/csv/ul_pusch_trials.csv,128211,fc4fe263fc418772d626e0c29de26cc232971843ce6aaaa727ea46c56655618c,True,10,813,0,0,1854,0.22804428044280442,1774,0,0,0,40,0,0,0,0,
air_interface/reports/csv/live_stage_status.csv,929,92e65639482c76a2c3ccb86b62d60798bb02113fa05d14a5aaf6562bfd809b6f,True,1,46,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/beam_analytics.csv,4088,d1d96b61fbb4f304eacf79a4e705b600a51c50a411b450829d46fac4db398636,True,8,22,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/change_impact_analytics.csv,209,1cb70f19a1510e28ef3168fdbc2ea3de8861db50a84f2baa1ea74f8d380e74f8,True,1,4,0,0,0,0.0,0,0,0,0,0,0,0,1,0,
analytics/csv/channel_estimation_analytics.csv,10320,bcb61dcf75a03abd4fd0f5a4a379df9d07187a44a586a80f590a719a4834b180,True,27,20,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/channel_quality_analytics.csv,2554,32a7f4e7b3d5e3597a441f68ca631bfaef2d405385e98df4d1e4fc4aa32077a8,True,4,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/clipping_analytics.csv,11765,e2549e996e783947da49f91b436f2f26fb6dd734453930ac6808425ba50513af,True,57,14,0,0,55,0.06892230576441102,3,0,0,0,0,0,0,0,0,
analytics/csv/codeblock_analytics.csv,13215,2252c5598c1859b98f266d37119f2934f05f55de8051c417210067fa155e76f3,True,63,14,0,0,60,0.06802721088435375,4,0,0,0,14,0,0,0,0,
analytics/csv/compute_analytics.csv,22384,a527e0fa4838549f8faf32ada4df8025192584927683fa872c60b090fb4f3117,True,54,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/constellation_analytics.csv,18269614,15286bba6f3fe0f947d7abf4da1305e2da8cd0177690429b19363fbe1225e5bf,True,20480,65,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__antenna-element-layout.csv,2508,1b1f80684e3f66f1569339ea9a10b5353f8870248936f1548dac00f217231fd4,True,16,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__antenna-radiation-pattern.csv,9009,547550e8243c157f77eea00747f978e08938c723a0e0adfe86e971c9610840a1,True,73,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__beam-gain-gap-histogram.csv,5769,2585513638faf44f29906b373bfcf0a2cd4f250603c8c39aea25650eecae6cbd,True,60,5,0,0,0,0.0,0,0,8,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__beam-hit-rate-top-k-hit-rate.csv,1255,7d2970b5cb429ec7a5af43f23452ac2525948197dedff876162facb1276507ff,True,15,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__beam-id-timeline.csv,7757,77f1997b1de10767dffcf135262869a4e932c21857020bf3baf4dc109ea7bcfb,True,90,7,0,0,0,0.0,0,0,12,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__beam-pair-timeline.csv,7937,0c1388e53b164cdb89813cee01af5f94940765fd2d996a9c0cf52399e356a23a,True,90,7,0,0,0,0.0,0,0,12,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__beam-pattern-3d.csv,198378,20635f9861149861771affb561a77c11275256815a7691b49ef52b18dd3e8bb8,True,925,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__condition-number-distribution.csv,12096,896ea80516450eddc64e3ef3cd352fd89fcb74d02fadcf2001fdc39b5d9eebd9,True,128,5,0,0,0,0.0,0,0,95,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__inter-user-leakage.csv,5899,29bd76b4bf7c280fd3d5890c600737d35145d88babcf5e21c952c4fdc0883d22,True,20,15,0,0,40,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__mu-grouping-analytics.csv,700,778d6a850aced47c78159c7906437c9588ce4362cc86c745fd3c14bb67a5e1e5,True,2,15,0,0,4,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.csv,2118,09f4bd711f18d53b9f765157dd14672419418ed6efde1b0538a2f65ea3d650ed,True,8,15,0,0,16,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.csv,437,9208129e09642183a4f95f3c050f72ddf0eb8d5b5a97feb0bc418da9f03fdd4c,True,3,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__rank-distribution.csv,149,01aa01a65e14ffb66836ab7450ea2e2be111a07ff8b777f229289751aeae0296,True,1,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.csv,5889,7a70958b3db3e403f0aa2dfe559cead3d3dc22f9b62cbf2f98cde8694635d501,True,60,5,0,0,0,0.0,0,0,8,0,0,0,0,0,0,
analytics/csv/contract__channel-estimation-propagation-analytics__channel-impulse-response.csv,6660,287e358f47156dc4b9cc903313ba519cd6c2059a1f920bd809217537a9e0dbe9,True,48,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.csv,3943,39d934b471bd4771d6a8107551fe9564ced543ed252de7bf007c35e68e303a13,True,14,15,0,0,28,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.csv,473,40284373d0298b70fdff375dad9d242aca846b6cbb2838f0c6864513967033d2,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__channel-estimation-propagation-analytics__noise-variance-trend.csv,4049,20d5d6426a44d57dcc110b7a15e0b276534b5969ceb0fd3ab6af54828266d0fd,True,15,15,0,0,30,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__channel-estimation-propagation-analytics__serving-vs-interferer-decomposition.csv,6509,9a33bc97c917396dc88c8f3407f186dc6d714e29ea38b33bd5a9a83b02fe59fc,True,20,15,0,0,40,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__channel-estimation-propagation-analytics__tap-power-profile.csv,6324,9a9cb2143d5e18dc67f1d50ab8c9b976671c742145709d7a5274bb1c8c814771,True,48,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__constellation-per-codeword.csv,3347955,462c2efd4fb193e48c3662446c2d475c5ce3f4d2b9578911a571031f7b508869,True,20480,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__constellation-per-layer.csv,3286512,833eb30adf305f5cd0fad23f455942619a51ae49ea12bc9d7c36ab45687fc415,True,20480,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__constellation-per-modulation-order.csv,7168837,f55c5e5a1339673644c63c240e7299352c7b402a310d84f7e0d2d64aa2a21d62,True,40960,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__evm-per-layer.csv,1988273,9a75f9712216f8aafb5ecd926dcaf72547757d899a64cfb50ad036a0c9c5ccc0,True,20480,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__evm-per-subcarrier.csv,2132930,c42dc9a3db7a6ea100ea78896a7dc011078516bece3566daa2c68eacfc885d0a,True,20480,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__evm-per-symbol.csv,2008758,dc8d9785a5e593db2d708cf0b776ea98e1b77cbd79f4ab10a9ec608135af08ec,True,20480,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__evm-rms.csv,279,c32aebf6e7ef471b7b015efeb54a0294512e5439ec3c6fb874333eac8aa267fd,True,2,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__post-equalization-constellation.csv,6839070,56891994ffd21f05ccc092940443caeaeb7db7e0b8d8a4d873cc4ba7806f97a1,True,40960,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__pre-equalization-constellation.csv,6799820,a67d01ee06e21d6da75fc47c0af2f12cf5ddba8f66299b23a3d2e48e70c592c6,True,40960,9,0,0,0,0.0,0,0,232,0,0,0,0,0,0,
analytics/csv/contract__constellation-evm-analytics__symbol-decision-error-histogram.csv,4630355,0eadd3fb9ec906ad830a6623daad8e2fad7f6555296b602715266d80fc764624,True,40960,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__detection-control-analytics__control-decode-success-failure-tables.csv,449,d85466da7d4154e2bb07362d5b11bf2601e16482decec9fe9f3b81525bf83fec,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__detection-control-analytics__far.csv,189,b5f9d7088f327cdc7b32c6b2f80048f7e9a315456887f8899241911543732fa5,True,1,8,0,0,1,0.125,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__detection-control-analytics__p-d.csv,189,218e28c898576d13ca84ac2201e9c306db7ce725fa1300ee595268200e52b199,True,1,8,0,0,1,0.125,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__detection-control-analytics__p-fa.csv,190,bdef301a5a5513049e0938378c96e71a19360920be2dff2f94f6c89a794f3286,True,1,8,0,0,1,0.125,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__detection-control-analytics__p-md.csv,190,80acfb627c769fb57fab2ecb27efd79fdbc2e3d4272910f0b1cc5f2988692b6e,True,1,8,0,0,1,0.125,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__detection-control-analytics__pbch-pdcch-pucch-detection-and-decode-timelines.csv,468,2128dc4f0ab3008d502b950ceda2e203e91db5d640c9b6a22f82e710a22c65e9,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__detection-control-analytics__pucch-dtx-statistics.csv,4586,3b912552a5f282b9fb33006c9399e7a3f58bf8a346d90b4f9ff9c19dac0189f1,True,38,13,0,0,76,0.15384615384615385,0,0,20,0,0,0,0,0,0,
analytics/csv/contract__detection-control-analytics__ssb-detection-statistics.csv,440,5bbff7722fdca3546a5cec892376d7c362ff6b4a9745ebff509713243fa00da9,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__ber-vs-snr.csv,2154,1d97e167f03ba15dd8e208c400be68f069a17182f17abc65158aa596663bb55e,True,26,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__ber.csv,212,dc4a7526b7746ed3c727473d866b79b3a83cd3a369b9fbb6104327f2ab7f73b5,True,1,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__bler-vs-mcs.csv,315,dc236736f1d9ab41cb641ee76af82419612a8c89f1d96382ec482a4a4e8d3142,True,3,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__bler-vs-sinr.csv,1139,98c16b60270c456dc5a7d0bb37049ae1ab61121813f70bcb4d92b35b69438ffe,True,8,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__bler-vs-snr.csv,2181,ec0d4a85d338a577e868726dc14150963a9afc7449db7c323f1427600ed4ff00,True,26,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__bler.csv,214,a2881370ab13a01e0c0ebb23c510d5c398ff114f682c5d963aeabd979c8bca95,True,1,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__cbg-error-rates.csv,417,206d06ddd5511e3be533c993abcb4bce1c6472ffaa5e0b8ab75b45eb538d40cb,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__code-block-error-rates.csv,438,a37ec6552465ed056f365bbeba56f4638b814ce6ba5bf67d54daf71d15305687,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__crc-pass-fail-rates.csv,562,a9a7cc5f7d936a46ec4ff3e930613b53b520dba5e1c708ece0b29c99d046e735,True,2,7,0,0,0,0.0,0,0,0,1,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__decoder-iteration-distributions.csv,3186,75b5cb119cfcc25549c80e2ec0f3c001efc552deb2a49024cdc82d5885efff13,True,40,5,0,0,0,0.0,0,0,33,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__fer-vs-snr.csv,2474,7b7e71417628b360cea07a715ec46d67e194374ebf8951919368bea5a1ae3e5d,True,30,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__fer.csv,317,419eed4a9c46cf5d4df6d2fe7c48f46d929009a20e59b8b39540e716a0d717d8,True,1,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__per-channel-reliability-breakdown.csv,437,b7551dfb8a1ba1b26efb7bca73b895545d15b7f625f0e3351c07f5eff8a6686c,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__per-format-reliability-breakdown.csv,448,afe914b7599749bcd28a6afe555f759fe87479558504b5e89bbd980a21287e23,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.csv,404,801cd29a86271173a32d4a24f0d2f43b76262bc463029830b8d636c27645dbff,True,4,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__assumption-usage-summaries.csv,990,8be5970123fac818c02585beb991ae43d04d3e01007a3b43108f48d04a3cc1df,True,10,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__config-drift.csv,9868,42e5dac01149709f62476295035b62931a57f87a40d5ef1eb35f0dc6801f2269,True,111,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__csv-vs-db-consistency.csv,475,6159d0465a6d316945667372bf1f0562c0fbd6d61956b825f24ed85c182cd541,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__db-vs-browser-consistency.csv,487,028589bcd6dd0203c29ebd96b91a5aa0a53f617d4cf012f5c6eed626d8e9734e,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__fallback-event-summaries.csv,414,7a725caa711a0e90d4664929abf0c689de7954e3254a0263f4c10fdfa5190228,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,3,0,0,
analytics/csv/contract__export-consistency-truth-analytics__missing-field-audits.csv,4113,88d8a0c3202b4d5f371d44b2e1b1feef963d1f2ed7a8094f6be5d702e3839a43,True,15,15,0,0,30,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__placeholder-exposure-checks.csv,441,8179ba695145d0203c439f14a8b768050cec6516bef0d0da7b152fee181b45ae,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,3,0,
analytics/csv/contract__export-consistency-truth-analytics__run-status-truth-checks.csv,427,d5c0bbc835c0d68a16e62590abd35c70aa7bef3f70bcd6c56e6e4e1b2b656ca0,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__schema-drift.csv,677,7f337fc48ff9f0fd61c5ebd6ab00c4be4a25c486c2ea33a59c072e2301b7ce7a,True,2,15,0,0,4,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__smoke-exposure-checks.csv,178,1eec16c4997130559b9d5136f1b15f9755f304ef5adec0a80bbd6325a554bc98,True,1,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.csv,36871,61d89c023374cac113b31607f584967748e374717308ebc76448f957549226ff,True,124,15,0,0,248,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.csv,1276,ae3f5a044bf8c3564af9082a8377c088b3e4f3f828b0d83a6503cca08cfba6da,True,4,15,0,0,8,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__export-consistency-truth-analytics__truth-policy-violation-counts.csv,453,5cdeb05a490b81b72b435bf1ac173e442d9a1b4eb6d4da31e83af29848c59d60,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__harq-analytics__harq-process-timeline.csv,9541,a3b25bc02b92626959cbc013056764c1104c5cacf143c835d23232e79463d1d8,True,40,15,0,0,80,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__harq-analytics__newtx-vs-retx-comparison.csv,412,a30c838c83ec5358f5719c535a50feaf7aea4b122169e5e9c36b2b6bee0284c2,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__harq-analytics__residual-failure-patterns.csv,407,7ea9544e84929cb5ea5fc9de3716b83fe1e5b609988e6244d00b9e7f7cd4f2a8,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__harq-analytics__retransmission-count-histogram.csv,428,656d9de6e35c68a4c4e23a81d795a44988d314d44fca5b726528c5639701bb83,True,1,15,0,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__harq-analytics__retransmission-rate-trend.csv,4741,c34c74f87b5e478ceb03225c573656f38d54544308e99beb715c2b1763d34b00,True,20,15,0,0,40,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.csv,5495,95b5aace8bb71096d131f6635f2f7ef341fa47ef4fceafeae602f4cabefcbcc0,True,46,12,0,0,64,0.11594202898550725,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__impairments-tracking-analytics__iq-imbalance-summary.csv,2653,dd49651f1f8a342bd5bf454e1fa74776cbd6fcddce19add6f56a2d04863dd0ee,True,20,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__measurement-csi-link-adaptation-analytics__applied-awgn-snr-vs-measured-runtime-sinr-comparison.csv,18653,31c19db5b145ed2d9eee822cac67f69db2228e821c819c155304603546c6db1b,True,120,7,0,0,0,0.0,0,0,20,0,0,0,0,0,0,
analytics/csv/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.csv,871,19b49774ea0f19363c647d3df45bfe74cd88d2d9315a17bc71c4e0a2ba4c16db,True,2,15,0,0,4,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__measurement-csi-link-adaptation-analytics__cqi-pmi-ri-cri-ssbri-trends.csv,12772,2bcc1c74436a45c2bb05890105308270d10cdf8e7fffb4b4035a948be39cf145,True,110,7,0,0,0,0.0,0,0,35,0,0,0,0,0,0,
analytics/csv/contract__measurement-csi-link-adaptation-analytics__cqi-to-mcs-mapping-plot.csv,689,82ad93ccd3f0801cc33e7021f09639250c73a779683d8fb809e65dc1aad68294,True,6,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__measurement-csi-link-adaptation-analytics__per-beam-quality-plot.csv,737,3c75cb6043cb88991c8e7557f4b6d8e74503f4b0abf4c7434cd9492eca2e40ed,True,2,15,0,0,4,0.13333333333333333,0,0,0,0,0,0,0,0,0,
analytics/csv/contract__measurement-csi-link-adaptation-analytics__per-layer-quality-plot.csv,748,78174653e4adeb0e6b42fa4a0ca623f2edb36ab03d7243d15931dfffb5486f0a,True,2,15,0,0,4,0.13333333333333333,0,0,0,0,0,0,0,0,0,
