relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png,.png,25625,c392b10e66bf1c847444560cd57d024e7f62db33acb3a0ce3a10eed91e68dc6d,True,PNG,1100,620,RGBA,23,255,50.166550845713196,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__rank-distribution.png,.png,28135,b84205030cd3ee50f7bea566c471da18885e4c840c1c8ea8f4f589bd4d67ae8a,True,PNG,1100,520,RGBA,23,255,21.487031427457087,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png,.png,18247,0ba503dc87442bcd203388f3fb31559a4bf2c09d27348bbb1985ab954d68dc0a,True,PNG,1100,620,RGBA,23,255,51.896739713549117,False,
analytics/image/contract__channel-estimation-propagation-analytics__channel-impulse-response.png,.png,22246,4c748366ab80c3395ae895d4957b0a1947e8747712647c938490b3c440d31079,True,PNG,1100,620,RGBA,23,255,44.726762009561618,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.png,.png,23342,58f6972b67eccc52fcf7f30638ae93c79cb0ad09666c4c134e9144e3d63baabe,True,PNG,1100,620,RGBA,23,255,38.608697004753154,False,
analytics/image/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.png,.png,30637,f479dcad074524721d5dd30d0793011804c998a6facc503873fdebbf347ea926,True,PNG,1100,520,RGBA,23,255,22.80907945328066,False,
analytics/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png,.png,27786,ccf40b665041cb3c932212fb6629e6bc5413fa630b864534e97493f93a3f98ba,True,PNG,1100,620,RGBA,23,255,19.766663963863241,False,
analytics/image/contract__channel-estimation-propagation-analytics__serving-vs-interferer-decomposition.png,.png,35551,ef4f3896776b72b9b596bb4c265ad8fce074fcd4b4f625b4753c18c2a37a3b94,True,PNG,1100,620,RGBA,23,255,23.505586803791211,False,
analytics/image/contract__channel-estimation-propagation-analytics__tap-power-profile.png,.png,21858,ec599b573d3f8b2ffd65bec9ab0234d93d94888d0230b686525fe41d0438e134,True,PNG,1100,620,RGBA,23,255,44.221364467571277,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-codeword.png,.png,69300,d895ac2378af15eb28f77ff910df3a88f21c093cfedde7f0f0ef897803458927,True,PNG,1180,760,RGBA,23,255,22.046419960862952,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-layer.png,.png,67885,929d81ec31acdd5b6d60d9852cb8171ad2dac0e7e1825adf61e29dd317f67044,True,PNG,1180,760,RGBA,23,255,20.909547023121185,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-modulation-order.png,.png,66571,f486a0d8dbebb832b54e3b6dfc036a702d34646e78770fdcde694e7dd186d661,True,PNG,1180,760,RGBA,23,255,21.992195806883363,False,
analytics/image/contract__constellation-evm-analytics__evm-per-layer.png,.png,27060,7a7fed787a206e4bbf0698f8f4cb0b2487975842396b3f8671f5026921c72a2c,True,PNG,1100,520,RGBA,23,255,20.308181058276354,False,
analytics/image/contract__constellation-evm-analytics__evm-per-subcarrier.png,.png,43658,94991616119ad835562bc815b8832aa14df8c87d95825461b883ff3cdc5a2b8d,True,PNG,1180,700,RGBA,23,255,28.617860477111265,False,
analytics/image/contract__constellation-evm-analytics__evm-per-symbol.png,.png,27478,9de0b7ea51043273e2d54f6ba20fe1cf52b50a86a1944d9edec63510f565abae,True,PNG,1100,520,RGBA,23,255,20.916008293145762,False,
analytics/image/contract__constellation-evm-analytics__evm-rms.png,.png,16671,e25cd53661380e919f2241d3ffb83886d31ddc36d900e8bfce5b42921d34fe4b,True,PNG,1100,620,RGBA,23,255,50.039097483158322,False,
analytics/image/contract__constellation-evm-analytics__post-equalization-constellation.png,.png,70774,e63f73ec777d466ed68cc9ac2a171c7e90c23dfa95028e435e7217c95e979213,True,PNG,1180,760,RGBA,23,255,22.769573253118949,False,
analytics/image/contract__constellation-evm-analytics__pre-equalization-constellation.png,.png,70025,cec64c6b46f961877b850784176044eea20219453d2b904d3f6c73a451eb46a0,True,PNG,1180,760,RGBA,23,255,22.474426113825483,False,
analytics/image/contract__constellation-evm-analytics__symbol-decision-error-histogram.png,.png,21244,95fad83662c43cdfb92e3e53c425e2d8b9175a587d5fa05bd5f56528b454ca27,True,PNG,1100,620,RGBA,23,255,43.179475554884391,False,
analytics/image/contract__detection-control-analytics__control-decode-success-failure-tables.png,.png,33146,a037b4976a7f878e4106a7da5a2cacbacd1476f5f0a57bdccaa7e0a36ebb55d4,True,PNG,1100,520,RGBA,23,255,25.689667884833458,False,
analytics/image/contract__detection-control-analytics__far.png,.png,29928,5154d04a3f81c9c604c0ba384e5558a8488f99f9a9864785a189f0663e7084cd,True,PNG,1120,620,RGBA,23,255,19.052147854504753,False,
analytics/image/contract__detection-control-analytics__p-d.png,.png,29899,b6baaff4ba0dc89d1128538d64dd0274ae9d206072bc06820c5a02ed1ac6ab7e,True,PNG,1120,620,RGBA,23,255,18.911241803804202,False,
analytics/image/contract__detection-control-analytics__p-fa.png,.png,30326,83359938f9e8211677ff843f96971ca1f017c15ab853327ff4bcb417b3a7f660,True,PNG,1120,620,RGBA,23,255,19.356474105297941,False,
analytics/image/contract__detection-control-analytics__p-md.png,.png,31153,dbdc659add8c86cc2c81dfbc1fc29609091da536a461cfefe6ed378d217fbcd0,True,PNG,1120,620,RGBA,23,255,19.967427034065757,False,
analytics/image/contract__detection-control-analytics__pbch-pdcch-pucch-detection-and-decode-timelines.png,.png,33544,a50fa90bb1198e65a0e09bd533500ed1eaac3bd3d143ac52c368733da928b82e,True,PNG,1100,520,RGBA,23,255,28.53234957311496,False,
analytics/image/contract__detection-control-analytics__pucch-dtx-statistics.png,.png,32675,20de629d3c7f86bbf6ef1442ae9ed848cc0cd6b65004028dac0e21d40c398aac,True,PNG,1100,520,RGBA,23,255,23.396743866752502,False,
analytics/image/contract__detection-control-analytics__ssb-detection-statistics.png,.png,32070,c11d2ada08a6eac3004ef360b37e64bb9b37175a00615f37be729bff6329087b,True,PNG,1100,520,RGBA,23,255,23.471961091626174,False,
analytics/image/contract__error-reliability-analytics__ber-vs-snr.png,.png,28007,2a30e90800b0ab9a39e9329addda94ac69b23f978d86d515297dca7373eafe2d,True,PNG,1100,520,RGBA,23,255,19.968166190167231,False,
analytics/image/contract__error-reliability-analytics__ber.png,.png,30391,063f6454546443ba716518a2a0ffa70a142ad8061df5ab30bc7215e8200185ee,True,PNG,1120,620,RGBA,23,255,19.502165807178788,False,
analytics/image/contract__error-reliability-analytics__bler-vs-mcs.png,.png,25059,28eb53fa68295f3198faff42a81129f84483fcd9f52b5e69cf94aa2599b5d43d,True,PNG,1100,520,RGBA,23,255,19.369575956062778,False,
analytics/image/contract__error-reliability-analytics__bler-vs-sinr.png,.png,27692,ecd18a96e851ac73c2e248da03d7132c0ff0f3de1a6261f94aa5669c256535f6,True,PNG,1100,520,RGBA,23,255,20.24786574580661,False,
analytics/image/contract__error-reliability-analytics__bler-vs-snr.png,.png,28011,6f3f254a68aa88c78151f7007dc9d49b5accd2c16361ccba0e21a8cc9df0da4e,True,PNG,1100,520,RGBA,23,255,20.177897271850178,False,
analytics/image/contract__error-reliability-analytics__bler.png,.png,30494,189ab4787a0804f33755263ac09cde7239598cbc07156820d13f98c0bcc4df7a,True,PNG,1120,620,RGBA,23,255,19.727229240193189,False,
analytics/image/contract__error-reliability-analytics__cbg-error-rates.png,.png,31655,7895d27a959f216271b043536ccce54667df39ed82aa0578889120e11ec40836,True,PNG,1100,520,RGBA,23,255,21.878746376609548,False,
analytics/image/contract__error-reliability-analytics__code-block-error-rates.png,.png,32172,6dc04c0d0560a459747ca4283a7b6b8b8ae5aae1d5af63575420a0416c29c60d,True,PNG,1100,520,RGBA,23,255,23.095477706898699,False,
analytics/image/contract__error-reliability-analytics__crc-pass-fail-rates.png,.png,29159,2e29903efb72c6bd81076db319df371597d3adcbb31d4618fa1cbd3d67af7974,True,PNG,1100,620,RGBA,23,255,43.092233926666658,False,
analytics/image/contract__error-reliability-analytics__decoder-iteration-distributions.png,.png,19438,81ffcb551e30aa56bb34ca58ea3597eeabffaf41c227256974136b5de7805449,True,PNG,1100,620,RGBA,23,255,43.16760966300339,False,
analytics/image/contract__error-reliability-analytics__fer-vs-snr.png,.png,27719,d67ea256a480b304eca793f507102e877fe0d5e39f61d12b98521894df051cd4,True,PNG,1100,520,RGBA,23,255,19.800272964705961,False,
analytics/image/contract__error-reliability-analytics__fer.png,.png,35199,c114d9140f78ad2d08f21ac28bbd29823cb8ef6edafb49dffa671495ddc0b0c1,True,PNG,1120,620,RGBA,23,255,20.684349372348361,False,
analytics/image/contract__error-reliability-analytics__per-channel-reliability-breakdown.png,.png,32760,98da8d136c043c5a7673f18c4935dbc1aa425cec84d3d91706fbb51b1d75692c,True,PNG,1100,520,RGBA,23,255,25.425384948898827,False,
analytics/image/contract__error-reliability-analytics__per-format-reliability-breakdown.png,.png,32860,46a6aa1864f74372f0ed899ca3135fb570055d7e9df21085e3cc71823d9a82b0,True,PNG,1100,520,RGBA,23,255,25.225806993894444,False,
analytics/image/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.png,.png,28643,6aa6d011ce33c8d421fc5704e7b93f1e2315f87b92715d2a2b3224036970a455,True,PNG,1100,520,RGBA,23,255,23.192943882232548,False,
analytics/image/contract__export-consistency-truth-analytics__assumption-usage-summaries.png,.png,23894,0c112ac0a79786e4331361e382b81bb806d72c39a731ac3fd8c68cb5ae3fd418,True,PNG,1100,620,RGBA,23,255,39.870832338166814,False,
analytics/image/contract__export-consistency-truth-analytics__config-drift.png,.png,29953,38a9ccf8beafd765b49d3e6488f0616ac8f7c02fe9d288301c50ff98eddd019c,True,PNG,1100,520,RGBA,23,255,20.847074365972787,False,
analytics/image/contract__export-consistency-truth-analytics__csv-vs-db-consistency.png,.png,32553,278195cc9da4d32ad7457a1d7ce85172adecfb5d85ae585f36a8035cca3bf2d0,True,PNG,1100,520,RGBA,23,255,23.305822640182537,False,
analytics/image/contract__export-consistency-truth-analytics__db-vs-browser-consistency.png,.png,33072,398812a9ccd1d93eddd6e04c47ee16237ac35d2d8264868ee9dc8970d159396f,True,PNG,1100,520,RGBA,23,255,24.046152679978483,False,
analytics/image/contract__export-consistency-truth-analytics__fallback-event-summaries.png,.png,31944,10005f9d5d200691f157d8907508537d8c7fb01c60a2cb8119a3709972a0f167,True,PNG,1100,520,RGBA,23,255,23.733635570929007,False,
analytics/image/contract__export-consistency-truth-analytics__missing-field-audits.png,.png,22365,24c7322ee4983506d57b7c79f40e8a7d30afa8962dee3b90ee1ced609949fcf9,True,PNG,1100,620,RGBA,23,255,22.828967709650879,False,
analytics/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png,.png,32462,7fda18b17e2c5005fafe8c65ea9d92c340051717d41c8ab482bef992cd24d437,True,PNG,1100,520,RGBA,23,255,24.366696142938434,False,
analytics/image/contract__export-consistency-truth-analytics__run-status-truth-checks.png,.png,31480,ad2a53b54ccf2afb824ecefb8b00e3b0824b59f0f43afcb24d6eda470af13adc,True,PNG,1100,520,RGBA,23,255,23.100320958796328,False,
analytics/image/contract__export-consistency-truth-analytics__schema-drift.png,.png,21333,6278000fb8f8bb5ea128fd370a109a22cfa99a6240e7d8d138d7b9a55544fd45,True,PNG,1100,620,RGBA,23,255,43.115655843345777,False,
analytics/image/contract__export-consistency-truth-analytics__smoke-exposure-checks.png,.png,29176,ce7aeacfc8e794440be81f40d2ad02ab0f47556244aa519064a56246020d1997,True,PNG,1100,520,RGBA,23,255,22.104497964497728,False,
analytics/image/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.png,.png,27659,19e6b607a3a65f9ebfd5b1b47e89a6fcf13118e0366c12380c0edc1f4431dd11,True,PNG,1100,620,RGBA,23,255,22.938484186350205,False,
analytics/image/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.png,.png,28949,e6a5dacb3c2b32125d739ce0c724c9596dc008dd965f26e84f200c5e0b26da48,True,PNG,1100,620,RGBA,23,255,21.496795027257985,False,
analytics/image/contract__export-consistency-truth-analytics__truth-policy-violation-counts.png,.png,32222,913f60c51ecc28cae194a0435a22ab93af7dc157866e568d6d1015404d884a03,True,PNG,1100,520,RGBA,23,255,24.334478268063041,False,
analytics/image/contract__harq-analytics__harq-process-timeline.png,.png,26331,8f5966e35773b1952bb571042b12dc5d1e62c0de3293a0efc2f7dff4878975b5,True,PNG,1100,620,RGBA,23,255,18.385196458398564,False,
analytics/image/contract__harq-analytics__newtx-vs-retx-comparison.png,.png,35058,48bce56d719b5dc5ae7939adaea096a642483d1c00f4687b9399c122f6586fcc,True,PNG,1100,520,RGBA,23,255,24.326445102752064,False,
analytics/image/contract__harq-analytics__residual-failure-patterns.png,.png,30197,e40f5d8d9116e22652d3e401a013d951e8d87a8d83f2c37fb67bd58a8759ef40,True,PNG,1120,620,RGBA,23,255,22.774551974555006,False,
analytics/image/contract__harq-analytics__retransmission-count-histogram.png,.png,35821,da8164507333db24e673a5212d8033c62a29b5caf047686f72724b34423f925b,True,PNG,1100,520,RGBA,23,255,25.741796003835027,False,
analytics/image/contract__harq-analytics__retransmission-rate-trend.png,.png,32156,d9d39144378e9955aa99126b97eed8c1cc5c566fdbb54bf47e168f3e463ce117,True,PNG,1100,520,RGBA,23,255,23.370956491257203,False,
analytics/image/contract__impairments-tracking-analytics__cfo-true-vs-estimated-vs-residual.png,.png,44886,89cd703435b34ab5a6d1dc949b7132e082f19de71cf07522d6be406136d46966,True,PNG,1180,700,RGBA,23,255,22.845886435394995,False,
analytics/image/contract__impairments-tracking-analytics__iq-imbalance-summary.png,.png,49001,428897cf869782a250bcc4248d67b52f70776606f42773ece5253ad9fabd3277,True,PNG,1100,520,RGBA,23,255,28.83593548670671,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__applied-awgn-snr-vs-measured-runtime-sinr-comparison.png,.png,50502,a3c11218fc6f8baf20d0d68fd997b0342afe94acfd97e6383dc19c0e85ea0107,True,PNG,1180,700,RGBA,23,255,27.527725377466197,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__config-vs-measured-conflict-dashboard.png,.png,26179,897865fed10e73bea22b03c0216c11331d2521318f0aea2f22211bebb62f7945,True,PNG,1100,620,RGBA,23,255,20.607717582070617,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__cqi-pmi-ri-cri-ssbri-trends.png,.png,46172,452086f985be345faefc69dc4a1c6412e9ca59e9fd1bf8764794bda5de530aa9,True,PNG,1180,700,RGBA,23,255,26.427615507867447,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__cqi-to-mcs-mapping-plot.png,.png,24267,2e501d8b2cd8808c882827e7ad92d857f07791e6791cf410b124871908f2773e,True,PNG,1100,620,RGBA,23,255,19.516691986451434,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-beam-quality-plot.png,.png,22554,b68776199d74e7e36e3cab242ccd15e0d173e00730a95d154b24bab7e420fc87,True,PNG,1100,620,RGBA,23,255,17.358308492564547,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__per-layer-quality-plot.png,.png,22866,45776909ad2b0f0613b7251f2d1904f5d6565ac386d8a2150644c2d221fccbff,True,PNG,1100,620,RGBA,23,255,17.338177050149032,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__quality-vs-selected-mcs-mismatch-plot.png,.png,22147,d94c23796d1ff3e20bae3a68c6e95cac2b9746fcd514719494519742d107b2fc,True,PNG,1100,620,RGBA,23,255,19.670182934087254,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__selected-mcs-distribution.png,.png,17220,789813c316f004affa9c76d0a8da86df52a1042a7cd77e1a2faf4974de247fa8,True,PNG,1100,620,RGBA,23,255,42.688661645399243,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__selected-vs-derived-mcs-confusion-matrix.png,.png,24338,aac18907d127fedfe68d34ef1ffe642e96520039fa403b542e6f22cf5bcff7e2,True,PNG,1180,760,RGBA,23,255,29.020649039299411,False,
analytics/image/contract__measurement-csi-link-adaptation-analytics__servingrsrp-rsrp-csi-rsrp-trends.png,.png,35723,b156949646d8e2506d6b1c0adb5831c34aa4b2af55a48f40acd97e5a370f9a42,True,PNG,1100,620,RGBA,23,255,25.318217839615372,False,
analytics/image/contract__power-energy-efficiency-analytics__active-bandwidth-vs-power.png,.png,29608,c1b4f51f42b7e188d97d2b2b97135750a4e931585f26826a49230a23f3d85070,True,PNG,1100,520,RGBA,23,255,22.895354376013696,False,
analytics/image/contract__power-energy-efficiency-analytics__active-rank-vs-power.png,.png,28592,6b8111ebed6c23733a2b1ad2689e64a1a9690da1683f2242612179054de26550,True,PNG,1100,520,RGBA,23,255,21.335311020004784,False,
analytics/image/contract__power-energy-efficiency-analytics__baseband-power.png,.png,31665,c2557e6c3b15d67033283d3adf8b9f2378fa2e7a488c853cf6e5874de615281e,True,PNG,1100,620,RGBA,23,255,25.818360246889977,False,
analytics/image/contract__power-energy-efficiency-analytics__dl-tx-power-per-cell-beam-ue.png,.png,43833,2d001de0e22b8ecec8216bf05c20ab83227e0e27069ca0f0f16f225a017b7a66,True,PNG,1194,719,RGB,39,255,25.734786642945593,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-bit.png,.png,21348,9d2ecc4ec75ebfe79627f89003fcb4b3371aee61ca6f3566ea49affd8e3f6706,True,PNG,1100,620,RGBA,23,255,45.978432439680248,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-cell.png,.png,32003,ea4f3a5812b416916db1bde9696fefc8f75372ef00c689fb2d8b5d627b5c7573,True,PNG,1100,520,RGBA,23,255,23.309240207530994,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-efficiency-by-ue.png,.png,25825,c74a58d3d6dbe6b4c53f82f7b097918104bcae718a2c0c7bca243e4819c2c62f,True,PNG,1100,620,RGBA,23,255,19.823872188921392,False,
analytics/image/contract__power-energy-efficiency-analytics__energy-per-bit-histogram.png,.png,20081,8af8d676bb882f0f452d715aa51e093be82e9625840bbac34a0ff31afa4f5ae7,True,PNG,1100,620,RGBA,23,255,45.513108847160169,False,
analytics/image/contract__power-energy-efficiency-analytics__joules-gb.png,.png,20740,f22f74e797ce4c094732db172f6c874b42b0aba5e7b9258f4fb16c681b05841f,True,PNG,1100,620,RGBA,23,255,45.910116822186339,False,
analytics/image/contract__power-energy-efficiency-analytics__papr-vs-power.png,.png,23344,2cf2b194f1158ef3912e38c11da999bdbc699a857957fc5d3f105543f2c39c0d,True,PNG,1100,620,RGBA,23,255,16.029974330458199,False,
analytics/image/contract__power-energy-efficiency-analytics__power-vs-bler.png,.png,30081,ef37966eac7b861bc9d79e24b6d7c167019b8fae8dfbe5ebe74e32584fc4713f,True,PNG,1100,520,RGBA,23,255,21.111012833344329,False,
analytics/image/contract__power-energy-efficiency-analytics__power-vs-throughput.png,.png,23131,bba9b30f965ce4fc53ac4cbe038474cdf929ca45ed6cb2a1b390af2baa98c684,True,PNG,1100,620,RGBA,23,255,17.10790714986554,False,
analytics/image/contract__power-energy-efficiency-analytics__sleep-idle-active-state-occupancy.png,.png,23992,2533e9d1ffd8c7de61cc579ed0bf70efc0d3f6630254d7a1b6f607b0ddc6c035,True,PNG,1100,620,RGBA,23,255,48.366150824873429,False,
analytics/image/contract__random-access-prach-analytics__detection-rate.png,.png,30902,f097eb9ce86f3b2810c0e5892f1ac3e5e259444fb5d593d8689e71e4d0735f44,True,PNG,1120,620,RGBA,23,255,20.481952619349521,False,
analytics/image/contract__random-access-prach-analytics__false-alarm-rate.png,.png,31319,7288debe864ab41068731f7034611961ceb7dd2cf55d53e5c468b5f2043faed8,True,PNG,1120,620,RGBA,23,255,20.933943143607774,False,
analytics/image/contract__random-access-prach-analytics__missed-detection-rate.png,.png,32850,6ef6e5abe366189db865be14e87dd7529d9ba1e24d514da7ee6e52e29b1fbff0,True,PNG,1120,620,RGBA,23,255,22.229442115253544,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__csi-rs-map.png,.png,40166,43730721b5d73e3ad1fdefceba2194d7ed4ffddfa443db70a514121f5a245098,True,PNG,1180,760,RGBA,23,255,56.321439951182839,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pbch-ssb-map.png,.png,38015,78585d8b073d1af1fa94be5f0f39486df630457bd13556324cf4b533fea9cf50,True,PNG,1120,620,RGBA,23,255,23.009854785210994,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pdcch-map.png,.png,28065,f83d1e6ee79f71ac0a4633e2de4af46fbc0414eee03bce93d8bf19448e4d71fe,True,PNG,1100,520,RGBA,23,255,20.765937037332101,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pdsch-map.png,.png,40000,20ef162d7f83cfb06994c9db4f3ce2479a325c2418511a8078041ea1ada07478,True,PNG,1180,760,RGBA,23,255,40.585718267430025,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__prb-heatmap.png,.png,27434,803441d3125931481fc33c2963e636f1f46e9ec68a8ef26e81059af07415fbd8,True,PNG,1194,719,RGB,39,255,74.56093777939391,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pucch-map.png,.png,28101,568ded63791793fcb43ef178ad4a2987811844ae62fca74a6462aaac51d987c1,True,PNG,1100,520,RGBA,23,255,20.448811639228396,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__pusch-map.png,.png,37174,28e922dd98c2a593047d1b5d75f442a0c5e42dc7e283baca5718bdd57c628e69,True,PNG,1180,760,RGBA,23,255,37.916892390568307,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__re-occupancy-heatmap.png,.png,42995,ee441d6d961b8bc5da4ff983f911a4358d3241f220f688f8d4eec1fd7a8f29d0,True,PNG,1180,760,RGBA,23,255,55.701008205248449,False,
analytics/image/contract__resource-grid-re-occupancy-analytics__srs-map.png,.png,30118,4588b667fc7b9783d83c36f183d30e531b5e78a1ad08f295f75a032ff3ebada2,True,PNG,1180,760,RGBA,23,255,58.662107816966063,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__decoder-complexity-units.png,.png,23335,a31143c076ad1716e08c8c9ddb5a4efba197c22715773789a48b08cbbdf807f5,True,PNG,1100,620,RGBA,23,255,35.377403052973612,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__dropped-row-duplicate-write-analytics.png,.png,31592,b7aabc6a167f3eb6f2beb3bc20937b9799f8d0bfec7114555c5dcd12a28eea2e,True,PNG,1100,520,RGBA,23,255,25.293544397679792,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__latency-cdf.png,.png,21960,431d86a2b7e40c12032ab627efaded2f5b7dc2a66337b585cb51ff76fd4f9b98,True,PNG,1100,620,RGBA,23,255,17.495963170418321,False,
analytics/image/contract__runtime-compute-complexity-parallelism-analytics__normalized-decoder-complexity.png,.png,24492,e73345b2dff0e20abed0018eb31b51598f72999ca0955d13333fce1940b25f2f,True,PNG,1100,620,RGBA,23,255,36.036539384579804,False,
analytics/image/contract__spectrum-psd-papr-analytics__clipping-event-histogram.png,.png,32262,f6f606cc7f293575acb9a441fa9cd3ec5f4c5c8dfc0c604ed7b83fe07785ce26,True,PNG,1100,520,RGBA,23,255,23.935475588884522,False,
analytics/image/contract__spectrum-psd-papr-analytics__occupied-bandwidth.png,.png,31938,f5cfbce7dcbfbed4aa2fde6db0ecf558a44f6b74cc2c8e85d2c45e9949b38c83,True,PNG,1100,520,RGBA,23,255,23.215782149237793,False,
analytics/image/contract__spectrum-psd-papr-analytics__out-of-band-spectral-summaries-if-measurable.png,.png,33910,82fd45dea00c0675f89ce4ecc249af2990c6bf9a73932d5ef52985a18f9955e4,True,PNG,1100,520,RGBA,23,255,27.259710683704871,False,
analytics/image/contract__spectrum-psd-papr-analytics__papr-histogram-cdf.png,.png,40913,e42ef591240b07db0d726b2eeb44a98ccf9a305827e25cc3f3eb59c58518d8f5,True,PNG,1194,719,RGB,29,255,22.735066221063825,False,
analytics/image/contract__spectrum-psd-papr-analytics__power-spectral-comparison-before-after-impairment.png,.png,67633,94b83a1ea868a679baa2751a6aaeb3280e70c665546da11bd6a7b9db164d45ab,True,PNG,1180,700,RGBA,23,255,33.422823661450316,False,
analytics/image/contract__spectrum-psd-papr-analytics__psd.png,.png,62971,4101dd22a6e0dd86cd94b269c2e4d3a0611852953e054038646c2bf21a61afe0,True,PNG,1180,700,RGBA,23,255,29.020246163827895,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__fairness-index-trend.png,.png,34912,2b238b84acb3028cac2e14a5dcfb15609036de065b96e4f7409a71476bc4f504,True,PNG,1100,620,RGBA,23,255,20.907962905870971,False,
analytics/image/contract__throughput-goodput-spectral-efficiency-analytics__goodput-over-time.png,.png,34365,01cc8ee33ccd2e52a5cd6f4f1f38a2875a0aea9975f4757762ef4fee7cdebd4b,True,PNG,1180,700,RGBA,23,255,19.163424012526029,False,
