Direction,SNR_dB,Seed,Frame,Slot,SSBIndex,BeamIndex,MCS,Modulation,TargetCodeRate,ChannelModel,ChannelFadingApplied,DopplerHz,CRCPass,CRCApplicable,CRCOutcome,BCHCrcPass,MIBDecoded,BCHTransportBlockNumBits,BCHTransportBlockHex,BCHTransportBlockHash,BCHScrambledBlockNumBits,BCHScrambledBlockHex,BCHScrambledBlockHash,MIBDecodedBitSource,MIBSFN4LSBValue,MIBSFN4LSBBitString,MIBHalfFrameBit,MIBKSSBSubcarrierOffset,MIBSSBIndex,PBCHiBarSSB,PBCHv,SIB1StrictOk,SIB1TreeEqual,SIB1DCICrcPass,SIB1DLSCHCrcPass,SIB1ASN1DecodeOk,UCIContentMatch,UCICRCApplicable,DetectionOutcome,FormatAdapted,ControlResourceValidity,ReceiverHestSINRApplicable,NMSE_dB,NMSEReferenceSource,TrueChannelOracleAvailable,DetectionMetric,DetectionThreshold,CandidateCount,MissedDetection,FalseAlarm,DTXFlag,PreambleIndex,RequestedPreambleIndex,DetectedPreambleIndex,PreambleIndexFromPeak,PreambleIndexTx,PreambleIndexDetected,PreambleDetected,CollisionDetected,PreambleAmbiguityDetected,PowerPathloss_dB,DownlinkTxPower_dBm,RARNTI,RARWindowExpired,Msg2RARNTIDetected,Msg2DCICrcPass,Msg2PDSCHCrcPass,Msg2PDSCHExplicitMatrixPresent,Msg2PDSCHPrecodingActive,Msg2TimingEstimateUsed,Msg2ChannelEstimateAvailable,Msg2EqualizationAvailable,Msg2LLRFinite,RAPIDMatches,RARULGrantValid,Msg3TimingAdvanceApplied,Msg3PUSCHCrcPass,Msg4PDCCHCrcPass,Msg4PDSCHCrcPass,Msg4PDSCHExplicitMatrixPresent,Msg4PDSCHPrecodingActive,Msg4TimingEstimateUsed,Msg4ChannelEstimateAvailable,Msg4EqualizationAvailable,Msg4LLRFinite,ContentionIdentityMatches,RACompleted,ProxyUsed,Skipped,ToolboxMissing,UsedOracleFields,RuntimeStageWaveformsRequired,RuntimeStageWaveformsUsed,RuntimeSelfLoopWaveformsUsed,RuntimeChannelStateUsed,RuntimeNoiseApplied,MeasuredSINR_dB,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,PostEqSINR_dB,PostEqSINRSource,PostEqSINRValueRole,PostEqSINRValueStatus,PostEqSINRNAReason,PostEqSINRPerLayer_dB,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,WidebandCQI,CQIDerivedMCS,CQIDerivedModulation,CQIDerivedTargetCodeRate,CQISource,MCSSelectionSource,MCSValueStatus,OuterLoopEnabled,InnerLoopEnabled,OuterLoopApplied,InnerLoopApplied,CalibrationProfile,RankDowngradeApplied,PrecoderSource,PrecodingMode,PrecodingActive,ExplicitBeamWeightsApplied,TransformPrecodingApplied,BeamformingApplied,AppliedBeamIndexSet,AppliedPrecoderPMI,AppliedPrecoderPMIType,AppliedPrecoderCodebookMode,RequestedVsAppliedPrecoderPMIMatchStatus,PrecodingMatrixRows,PrecodingMatrixCols,FalseAlarmFlag,DCICrcPass,PDCCHPayloadMatch,PDCCHCausalGrantDecodeOk,PDCCHMissedDetection,PDCCHFalseAlarm,GrantValid,NegativeExpectedOk,PDCCHBlindSearchEnabled,PDCCHREGMappingAvailable,NoiseVariance,ServingRxPower_dBm,NoiseVarStatus,NoiseVarSource,NoiseVarStrictFailure,ReceiverUsable,DecodeAttempted,DecodeUsable,StrictReceiverEvidenceOk,StrictOk,SourceClassification,RuntimeMaterializationStatus,ControlGatingEffect,RuntimeStateConsumer,RuntimeConsumer,RuntimeEvidenceSource,ChannelEstimateAttempted,ChannelEstimateAvailable,SRSChannelEstimateAvailable,ChannelEstimateSource,ResourceExtractionAttempted,ResourceExtractionAvailable,EqualizationAttempted,EqualizationAvailable,DLSCHDecodeAttempted,DLSCHDecodeAvailable,ULSCHDecodeAttempted,ULSCHDecodeAvailable,LLRAvailable,LLRFinite,LLRNoiseVariance,PostEqSINRAvailable,PostEqSINRReceiverDerived,ConfiguredSNRLikeSourceRejected,EqualizerType,InterferenceCovarianceAvailable,DetectionAttempted,DetectionSuccess,DetectionUsable,MeasurementAttempted,MeasurementUsable,SRSRuntimeEvidenceUsable,FailureReason,TimingOffset_samples,TAOutOfRangeFlag,ComputeLatency_ms,AirInterfaceObservation_ms,EstimatedCFO_Hz,TrueCFO_Hz,CFOError_Hz,CFOEstimateAvailability,CFOErrorDefinition,CFOValueStatus,EstimatedTimingOffset_PreCorrection_samples,TimingEstimate_samples,TimingEstimateStatus,TimingEstimateWasClipped,IQImbalanceConfigured,IQImbalanceApplied,InjectedDoppler_Hz,AcquisitionTime_ms,TrackingFailureProbability,Status,Crash,LinkAdaptationApplied,LinkAdaptationScheduled,IsWarmupFrame,SFN,UEID,BaseStationID,PRBStart,MCSIndex,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,AppliedAWGNSNR_dB,LargeScaleSINR_dB,ServingRSRP_dBm,CSI_RSRP_dB,AppliedLargeScaleGain_dB,TimingEstimateUsed,UseIdealTimingSync,InterfererBeamformingAppliedCount,InterfererExplicitBeamWeightCount,InterfererTransformPrecodingCount,DopplerSourceMode,DopplerValueRole,TRSGatingActive,TrackingEligibility,TRSInfluencedDecision,TRSReceiverIntegrationBlocker,TRSProcessed,TimingTrackingAttempted,TRSTimingEstimateAvailable,TRSTimingEstimateUsable,FrequencyTrackingAttempted,TRSCFOEstimateAvailable,TRSCFOEstimateUsable,ChannelEstimationAttempted,TRSChannelEstimateAvailable,TRSRuntimeEvidenceUsable,PDCCHGrantBindingRequired,PDCCHGrantBindingOk,GrantWorkerSafe,Notes,SignalFamily,ValueSource,ValueRole,ValueStatus,ValueDefinition,ArtifactClass,SemanticState,FinalizedFlag,PlaceholderFlag,FallbackFlag,DecodeSuccess,SuccessFlag,FailureFlag,ControlObservationAvailable,NAReason,RunID,ScenarioID,ConfigHash,SourceArtifact,SourceTable,TrialDirection,LinkDirection,GrantDirection,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason
"DL",20,104729,1,1,0,1,NaN,"not_applicable_for_active_pbch_runtime",NaN,"CDL-C",1,0,1,1,"not_applicable_for_active_pbch_runtime",1,1,24,"010000","54301a433524372b04845c1cdd07a675642da9754e7aae7f5cf0b29f1f13eac8",32,"08A0C06E","f11ac33d04a4b41fb2e0d78bb285fb53d69d55c340c9e0aa90ecee7c8639d3b5","nrBCHDecode",0,"0000",0,0,0,0,0,1,0,1,1,1,0,0,"ssb_pbch_mib_acquired",0,0,0,NaN,"not_emitted_by_active_pbch_runtime",0,1,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,41.8774599439273,41.8774599439273,"receiver_hest_reference_signal_measurement","estimated","OK","field_not_emitted_by_active_pbch_runtime",156.544637814768,"pbch_mmse_equalizer_csi_measurement","estimated_post_equalization","OK","field_not_emitted_by_active_pbch_runtime","not_applicable_for_active_pbch_runtime",41.8774599439273,"receiver_hest_reference_signal_measurement","measured","OK","field_not_emitted_by_active_pbch_runtime",NaN,"unavailable_decoder_truth_proxy_not_materialized","measured","receiver_hest_reference_signal_measurement","OK","measured_trial_sinr_from_pbch_dmrs_channel_estimate",NaN,NaN,"not_applicable_for_active_pbch_runtime",NaN,"not_emitted_by_active_pbch_runtime","not_emitted_by_active_pbch_runtime","not_emitted_by_active_pbch_runtime",0,0,0,0,"not_applicable_for_active_pbch_runtime",0,"not_emitted_by_active_pbch_runtime","not_applicable_for_active_pbch_runtime",0,0,0,0,"not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0.0001708390757402,NaN,"OK","nrChannelEstimate_pbch_dmrs_sss",0,1,1,1,1,1,"active_integrated","active_integrated_waveform_cell_search_gate","cell_acquisition_gate","not_consumed_by_coupled_runtime","not_consumed_by_coupled_runtime","not_emitted_by_active_pbch_runtime",1,1,0,"nrChannelEstimate_pbch_dmrs_sss",1,1,1,1,0,0,0,0,1,1,0.0001708390757402,0,0,0,"MMSE",0,1,1,1,1,1,0,"not_applicable_for_active_pbch_runtime",2200,0,13441.7201,5,0,0,0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",2200,NaN,"estimated_ssb_position_no_injected_timing_reference",0,0,0,0,5,0,"PASS",0,0,0,0,0,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_pbch_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"Strict SIB1 waveform path: PASS; DCI=1780000000; SIB1TreeEqual=false","PBCH","standalone_control_waveform_diagnostic","diagnostic_not_primary_runtime_evidence","available_diagnostic_observation","standalone control/reference waveform diagnostic; not the canonical coupled runtime table","diagnostic_control_reference_signal_sweep","diagnostic_not_primary_runtime",1,0,0,1,1,0,1,"field_not_emitted_by_active_pbch_runtime",NaN,"not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime","air_interface/csv/pbch_trials.csv","air_interface/csv/pbch_trials.csv","DL","DL","DL","unavailable","unavailable","pbch_decoder_truth_proxy_not_materialized"
"DL",20,104730,2,2,0,1,NaN,"not_applicable_for_active_pbch_runtime",NaN,"CDL-C",1,0,1,1,"not_applicable_for_active_pbch_runtime",1,1,24,"010000","54301a433524372b04845c1cdd07a675642da9754e7aae7f5cf0b29f1f13eac8",32,"08A0C06E","f11ac33d04a4b41fb2e0d78bb285fb53d69d55c340c9e0aa90ecee7c8639d3b5","nrBCHDecode",0,"0000",0,0,0,0,0,1,0,1,1,1,0,0,"ssb_pbch_mib_acquired",0,0,0,NaN,"not_emitted_by_active_pbch_runtime",0,1,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,42.8787338242046,42.8787338242046,"receiver_hest_reference_signal_measurement","estimated","OK","field_not_emitted_by_active_pbch_runtime",156.535821699818,"pbch_mmse_equalizer_csi_measurement","estimated_post_equalization","OK","field_not_emitted_by_active_pbch_runtime","not_applicable_for_active_pbch_runtime",42.8787338242046,"receiver_hest_reference_signal_measurement","measured","OK","field_not_emitted_by_active_pbch_runtime",NaN,"unavailable_decoder_truth_proxy_not_materialized","measured","receiver_hest_reference_signal_measurement","OK","measured_trial_sinr_from_pbch_dmrs_channel_estimate",NaN,NaN,"not_applicable_for_active_pbch_runtime",NaN,"not_emitted_by_active_pbch_runtime","not_emitted_by_active_pbch_runtime","not_emitted_by_active_pbch_runtime",0,0,0,0,"not_applicable_for_active_pbch_runtime",0,"not_emitted_by_active_pbch_runtime","not_applicable_for_active_pbch_runtime",0,0,0,0,"not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime",NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0.000168249659795087,NaN,"OK","nrChannelEstimate_pbch_dmrs_sss",0,1,1,1,1,1,"active_integrated","active_integrated_waveform_cell_search_gate","cell_acquisition_gate","not_consumed_by_coupled_runtime","not_consumed_by_coupled_runtime","not_emitted_by_active_pbch_runtime",1,1,0,"nrChannelEstimate_pbch_dmrs_sss",1,1,1,1,0,0,0,0,1,1,0.000168249659795087,0,0,0,"MMSE",0,1,1,1,1,1,0,"not_applicable_for_active_pbch_runtime",2200,0,5846.1234,5,0,0,0,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",2200,NaN,"estimated_ssb_position_no_injected_timing_reference",0,0,0,0,5,0,"PASS",0,0,0,0,1,NaN,NaN,NaN,NaN,20,"configured_operating_point_metadata","configured_operating_point_metadata",NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,"configured","scenario_resolved_metadata",0,0,0,"not_blocked_in_active_pbch_runtime",0,0,0,0,0,0,0,0,0,0,0,0,0,"Strict SIB1 waveform path: PASS; DCI=1780000000; SIB1TreeEqual=false","PBCH","standalone_control_waveform_diagnostic","diagnostic_not_primary_runtime_evidence","available_diagnostic_observation","standalone control/reference waveform diagnostic; not the canonical coupled runtime table","diagnostic_control_reference_signal_sweep","diagnostic_not_primary_runtime",1,0,0,1,1,0,1,"field_not_emitted_by_active_pbch_runtime",NaN,"not_applicable_for_active_pbch_runtime","not_applicable_for_active_pbch_runtime","air_interface/csv/pbch_trials.csv","air_interface/csv/pbch_trials.csv","DL","DL","DL","unavailable","unavailable","pbch_decoder_truth_proxy_not_materialized"
