Direction,LinkAdaptationMode,ConfiguredLinkAdaptationMode,LinkAdaptationDomain,DirectionPolicy,ActualMCSSelectionMode,ConfiguredMCSSelectionPolicy,ConfiguredMCSSelectionMode,SchedulerGrantMCSSelectionMode,RequestedOperatingPointSource,AppliedOperatingPointSource,ActualMCSSelectionModeAuthority,CQITable,MCSTable,MCSSelectionSource,MCSValueStatus,OLLADomain,CalibrationProfile,FixedMCSIndex,FixedModulation,FixedTargetCodeRate,Numerology_mu,SCS_kHz,SlotDuration_ms,SlotsPerFrame,SymbolsPerSlot,ConfiguredGridNumRBs,ActiveGridNumRBs,ActiveGridSource,NumerologySource,TimingInterpretationSource,CQISource,WidebandSINRMargin_dB,MultiUserEnabled,ConfiguredUsers,BrowserExecutionMode,UserExecutionModel,ConfiguredLayers,NoiseOperatingMode,ConfiguredSNRMetadataOnly,DopplerSourceMode,ResolvedDopplerHz,MobilitySpeed_kmh,InterferenceMode,FullInterfererChannelTruthUsed,AntennaRuntimeObjectSource,ChannelArrayModel,ChannelObjectSource,ChannelObjectClass,ChannelArrayHandlingStatus,ChannelArrayHandlingBlocker,ChannelGeometryCouplingLevel,GeometryAdapterType,GeometryAdapterSource,GeometryAdapterLimitation,GeometryAdapterPortMapping,ChannelUsesSameRuntimeAntennaAssumptions,InterferenceChannelObjectSource,InterferenceChannelObjectClass,InterferenceChannelArrayHandlingStatus,InterferenceChannelArrayHandlingBlocker,InterferenceUsesSameRuntimeAntennaAssumptions,InterferencePathUsesSameArrayAssumptions,ControlIntegrationMode,PBCHMode,PRACHMode,PDCCHMode,PUCCHMode,SRSMode,TRSMode,TRSRuntimeConsumer,TRSInfluencedDecision,TRSInfluenceDefinition,TRSReceiverIntegrationStatus,TRSReceiverIntegrationBlocker,PBCHGatingActive,PRACHGatingActive,PDCCHGatingActive,SRSGatingActive,TRSGatingActive,ParallelExecutionActive,ConfiguredWorkers,EffectiveWorkers,ParallelDisabledReason,ConfiguredBatchSizeLinks,ConfiguredSchedulerType,ConfiguredMeasurementPeriodSlots,ConfiguredBeamUpdatePeriodSlots,ConfiguredTrafficModel,ConfiguredTrafficTransport,ConfiguredTrafficFlowDirection,ConfiguredTrafficTargetRate_Mbps,TrafficFlowSource,TrafficFlowDerivationMode,TrafficFlowResolvedFlag,CoupledGrantExecutionMode,RunStateSource,SlotTraceSource,SlotTraceRows,CanonicalSlotTraceFirst,TruthModeIndependentSweepForbidden,ExecutionBackend,PHYMode,WaveformBacked,WaveformPHYActive,ProxyPHYActive,FallbackUsed
"DL","scheduler_grant_replay","amc","cqi","cqi_driven","scheduler_grant","cqi_driven","cqi_driven","cqi_table","cqi_link_adaptation","scheduler_grant","raw_trial_runtime_evidence","table1","qam256_table2","runtime_cqi_table","measured_cqi_mapped","delta_db_required_sinr_margin","cqi_table_amc",20,"256QAM",0.66650390625,1,30,0.5,20,14,273,273,"TS_38_104_V18_8_0_Table_5_3_2_1","3GPP_TS_38_211_V18_8_0_tables_4_2_1_and_4_3_2","canonical_numerology_catalog","csi_feedback",5,1,4,"LLS","slot_coupled_truth",2,"standalone_awgn_snr_argument",0,"configured",0,0,"shared_slot_waveform_superposition",0,"CoupledTruthRuntime.initialize:AntennaArrayFactory.build","nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_dl_pdsch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_dl_pdsch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runtime_control_access_tracking_state_gated","runtime_cell_search_gate","runtime_four_step_ra_msg1_to_msg4_shared_channel_gated","grant_coupled_pdcch_dci_gating","runtime_coupled_pucch_grant_waveform_execution","srs_freshness_csi_gate","runtime_shared_receiver_tracking_state_gate","shared_receiver_tracking_state",1,"shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active","integrated_shared_tracking_object","not_blocked_in_active_dl_pdsch_trials_runtime",1,1,1,1,1,0,24,1,"parallel_pool_not_active_auto_start_disabled",24,"PF",2,1,"fullBuffer","udp","BIDIR",100,"traffic.scalar_profile_fields","derived_from_scalar_traffic_config",1,"serial_chunked_grant_execution","reports/csv/run_state.csv","reports/csv/slot_trace.csv",20,1,1,"WAVEFORM_LINK_BUNDLE","COUPLED_WAVEFORM_GRANT_EXECUTION",1,1,0,0
"UL","scheduler_grant_replay","amc","cqi","cqi_driven","scheduler_grant","cqi_driven","cqi_driven","cqi_table","cqi_link_adaptation","scheduler_grant","raw_trial_runtime_evidence","table1","qam256_table2","runtime_cqi_table","measured_cqi_mapped","delta_db_required_sinr_margin","cqi_table_amc",20,"256QAM",0.66650390625,1,30,0.5,20,14,273,273,"TS_38_104_V18_8_0_Table_5_3_2_1","3GPP_TS_38_211_V18_8_0_tables_4_2_1_and_4_3_2","canonical_numerology_catalog","csi_feedback",5,1,4,"LLS","slot_coupled_truth",2,"standalone_awgn_snr_argument",0,"configured",0,0,"shared_slot_waveform_superposition",0,"CoupledTruthRuntime.initialize:AntennaArrayFactory.build","nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_ul_pusch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_ul_pusch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runtime_control_access_tracking_state_gated","runtime_cell_search_gate","runtime_four_step_ra_msg1_to_msg4_shared_channel_gated","grant_coupled_pdcch_dci_gating","runtime_coupled_pucch_grant_waveform_execution","srs_freshness_csi_gate","runtime_shared_receiver_tracking_state_gate","shared_receiver_tracking_state",1,"shared_receiver_tracking_state_feeds_scheduler_eligibility_when_trs_gating_active","integrated_shared_tracking_object","not_blocked_in_active_ul_pusch_trials_runtime",1,1,1,1,1,0,24,1,"parallel_pool_not_active_auto_start_disabled",24,"PF",2,1,"fullBuffer","udp","BIDIR",100,"traffic.scalar_profile_fields","derived_from_scalar_traffic_config",1,"serial_chunked_grant_execution","reports/csv/run_state.csv","reports/csv/slot_trace.csv",20,1,1,"WAVEFORM_LINK_BUNDLE","COUPLED_WAVEFORM_GRANT_EXECUTION",1,1,0,0
