Direction,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,GrantContextId,BSAntennaArrayClass,BSAntennaElementClass,BSAntennaArrayType,BSAntennaRows,BSAntennaCols,BSAntennaElements,BSAntennaSpacingH_lambda,BSAntennaSpacingV_lambda,BSAntennaPolarization,BSAntennaAzimuth_deg,BSAntennaNumPorts,BSAntennaHasPhasedArrayObject,UEAntennaArrayClass,UEAntennaElementClass,UEAntennaArrayType,UEAntennaRows,UEAntennaCols,UEAntennaElements,UEAntennaSpacingH_lambda,UEAntennaSpacingV_lambda,UEAntennaPolarization,UEAntennaHeading_deg,UEAntennaNumPorts,UEAntennaHasPhasedArrayObject,ConfiguredBeamSelectionStrategy,PMI,CRI,RankIndicator,BeamformingApplied,PrecodingActive,ExplicitBeamWeightsApplied,AppliedBeamIndexSet,AppliedPrecoderPMI,AppliedPrecoderPMIType,AppliedPrecoderCodebookMode,AntennaConfigSource,RuntimeAntennaObjectSource,AntennaRuntimeObjectCreated,ChannelArrayModel,ChannelObjectSource,ChannelObjectClass,ChannelArrayHandlingStatus,ChannelArrayHandlingBlocker,ChannelGeometryCouplingLevel,GeometryAdapterType,GeometryAdapterSource,GeometryAdapterLimitation,GeometryAdapterPortMapping,ChannelUsesCountOnlyAntennaModel,ChannelUsesSameRuntimeAntennaAssumptions,InterferenceChannelObjectSource,InterferenceChannelObjectClass,InterferenceChannelArrayHandlingStatus,InterferenceChannelArrayHandlingBlocker,InterferenceUsesSameRuntimeAntennaAssumptions,InterferencePathUsesSameArrayAssumptions,RuntimeTraceSource,AntennaEvidenceSource,SameFlowEvidenceSource
"DL",1,1,1,1,1,16,"dir=DL;frame=1;slot=16;ue=1;rnti=1;cell=1;harq=0","phased.URA","phased.IsotropicAntennaElement","ura",4,4,64,0.5,0.5,"dual",0,4,1,"phased.ULA","phased.IsotropicAntennaElement","ula",1,2,4,0.5,0.5,"dual",141.024473725695,4,1,"runtime_best_beam_per_link",7,0,2,1,1,1,"1|2",NaN,"dft_beam_index_precoder","dft_beam_codebook","browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_dl_pdsch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_dl_pdsch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runDLPDSCHThroughput_active_trial","active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput"
"DL",2,2,2,1,1,16,"dir=DL;frame=1;slot=16;ue=2;rnti=2;cell=1;harq=0","phased.URA","phased.IsotropicAntennaElement","ura",4,4,64,0.5,0.5,"dual",0,4,1,"phased.ULA","phased.IsotropicAntennaElement","ula",1,2,4,0.5,0.5,"dual",149.37361091822,4,1,"runtime_best_beam_per_link",0,0,2,1,1,1,"1|2",NaN,"dft_beam_index_precoder","dft_beam_codebook","browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_dl_pdsch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_dl_pdsch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runDLPDSCHThroughput_active_trial","active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput"
"DL",3,3,3,1,1,17,"dir=DL;frame=1;slot=17;ue=3;rnti=3;cell=1;harq=0","phased.URA","phased.IsotropicAntennaElement","ura",4,4,64,0.5,0.5,"dual",0,4,1,"phased.ULA","phased.IsotropicAntennaElement","ula",1,2,4,0.5,0.5,"dual",169.890449178737,4,1,"runtime_best_beam_per_link",0,0,2,1,1,1,"1|2",NaN,"dft_beam_index_precoder","dft_beam_codebook","browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_dl_pdsch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_dl_pdsch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runDLPDSCHThroughput_active_trial","active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput"
"DL",4,4,4,1,1,17,"dir=DL;frame=1;slot=17;ue=4;rnti=4;cell=1;harq=0","phased.URA","phased.IsotropicAntennaElement","ura",4,4,64,0.5,0.5,"dual",0,4,1,"phased.ULA","phased.IsotropicAntennaElement","ula",1,2,4,0.5,0.5,"dual",166.848756882309,4,1,"runtime_best_beam_per_link",0,0,2,1,1,1,"1|2",NaN,"dft_beam_index_precoder","dft_beam_codebook","browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_dl_pdsch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_dl_pdsch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runDLPDSCHThroughput_active_trial","active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput"
"DL",1,1,1,1,1,18,"dir=DL;frame=1;slot=18;ue=1;rnti=1;cell=1;harq=1","phased.URA","phased.IsotropicAntennaElement","ura",4,4,64,0.5,0.5,"dual",0,4,1,"phased.ULA","phased.IsotropicAntennaElement","ula",1,2,4,0.5,0.5,"dual",141.024473725695,4,1,"runtime_best_beam_per_link",0,0,2,1,1,1,"1|2",NaN,"dft_beam_index_precoder","dft_beam_codebook","browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_dl_pdsch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_dl_pdsch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runDLPDSCHThroughput_active_trial","active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput"
"DL",2,2,2,1,1,18,"dir=DL;frame=1;slot=18;ue=2;rnti=2;cell=1;harq=1","phased.URA","phased.IsotropicAntennaElement","ura",4,4,64,0.5,0.5,"dual",0,4,1,"phased.ULA","phased.IsotropicAntennaElement","ula",1,2,4,0.5,0.5,"dual",149.37361091822,4,1,"runtime_best_beam_per_link",0,0,2,1,1,1,"1|2",NaN,"dft_beam_index_precoder","dft_beam_codebook","browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_dl_pdsch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_dl_pdsch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runDLPDSCHThroughput_active_trial","active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runDLPDSCHThroughput"
"UL",1,1,1,1,1,20,"dir=UL;frame=1;slot=20;ue=1;rnti=1;cell=1;harq=0","phased.URA","phased.IsotropicAntennaElement","ura",4,4,64,0.5,0.5,"dual",0,4,1,"phased.ULA","phased.IsotropicAntennaElement","ula",1,2,4,0.5,0.5,"dual",141.024473725695,4,1,"runtime_best_beam_per_link",NaN,NaN,2,1,0,0,"not_recorded_by_active_ul_pusch_trials_runtime",NaN,"runtime_precoder_no_pmi_index","runtime_precoder_mode","browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_ul_pusch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_ul_pusch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runULPUSCHThroughput_active_trial","active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runULPUSCHThroughput"
"UL",2,2,2,1,1,20,"dir=UL;frame=1;slot=20;ue=2;rnti=2;cell=1;harq=0","phased.URA","phased.IsotropicAntennaElement","ura",4,4,64,0.5,0.5,"dual",0,4,1,"phased.ULA","phased.IsotropicAntennaElement","ula",1,2,4,0.5,0.5,"dual",149.37361091822,4,1,"runtime_best_beam_per_link",NaN,NaN,2,1,0,0,"not_recorded_by_active_ul_pusch_trials_runtime",NaN,"runtime_precoder_no_pmi_index","runtime_precoder_mode","browser_yaml_to_buildInternalConfig_to_CoupledTruthRuntime","CoupledTruthRuntime.initialize:AntennaArrayFactory.build",1,"nrcdl_runtime_array_geometry_channel","sixgr.channel.ChannelFactory.localCreateCDL","nrCDLChannel","runtime_array_shape_spacing_orientation_coupled","not_blocked_in_active_ul_pusch_trials_runtime","runtime_array_shape_spacing_orientation","backend_native_nrCDLChannel_antenna_array","CoupledTruthRuntime.runtime_antenna_metadata_to_nrCDLChannel","no_additional_ul_pusch_trials_limitation_recorded","runtime_array_shape_matches_channel_ports;runtime_array_shape_matches_channel_ports",0,1,"sixgr.channel.ChannelFactory.localCreateCDL","sixgr.channel.StaticReciprocalMIMOChannel","runtime_array_shape_spacing_orientation_coupled","",1,1,"runULPUSCHThroughput_active_trial","active_runtime_user_context","CoupledTruthRuntime.applyUserContextImpl->runULPUSCHThroughput"
