Direction,SNR_dB,Frame,Slot,SampleIndex,Time_s,TxReal,TxImag,TxMagnitude,RxReal,RxImag,RxMagnitude,UEIndex,RNTI
"UL",20,1,20,1,0,1.93395772564233,-5.65398113866701,5.97559161932724,0.0636021348675482,-0.0390349484234046,0.0746254565019716,1,1
"UL",20,1,20,242,1.96126302083333e-06,-0.310218468078647,-12.0077867423407,12.0117932860781,0.366262538323219,0.62260661788892,0.722348425358598,1,1
"UL",20,1,20,483,3.92252604166667e-06,-0.951591958192549,-0.160448030298491,0.965023743398781,-0.600277005336991,-0.152394378599706,0.619319408516426,1,1
"UL",20,1,20,724,5.8837890625e-06,15.4892476797534,-3.8503903212395,15.9606484614705,0.705644771068103,0.845665673751165,1.10140136857404,1,1
"UL",20,1,20,965,7.84505208333333e-06,15.9016567307095,-5.75563476877444,16.9112394097193,0.733881221613363,-0.143301014069301,0.747741150445803,1,1
"UL",20,1,20,1206,9.80631510416667e-06,5.25350862825648,-3.02497470157703,6.06216338053886,0.146884518374826,0.0800528183027343,0.167282741059606,1,1
"UL",20,1,20,1447,1.1767578125e-05,7.78492584840259,-0.842508930200785,7.83038260639893,0.287790319458367,-0.256728848382885,0.385659136500033,1,1
"UL",20,1,20,1688,1.37288411458333e-05,-10.3450282351578,-10.329875749393,14.6193687341181,0.585078038837174,0.218683746887644,0.624610993084794,1,1
"UL",20,1,20,1928,1.56819661458333e-05,8.47956177358999,9.66201010792595,12.855248235557,-0.558534577683422,0.576960403736604,0.803021906269003,1,1
"UL",20,1,20,2169,1.76432291666667e-05,-13.6647462134238,2.65169184073381,13.919653684467,-0.183825423154165,0.193269537371321,0.26673001382209,1,1
"UL",20,1,20,2410,1.96044921875e-05,-6.09533405921776,-0.511976120365515,6.11679792385563,0.493689977453001,-0.404139973830322,0.638011686636787,1,1
"UL",20,1,20,2651,2.15657552083333e-05,-2.5721008840099,-4.3135266635873,5.02217236213604,-0.389884144363263,-0.201486272793347,0.438869415828933,1,1
"UL",20,1,20,2892,2.35270182291667e-05,0.275713302792571,1.70976017647846,1.7318480552313,0.311940794604732,-0.44854442643186,0.546350768116709,1,1
"UL",20,1,20,3133,2.548828125e-05,0.202420360974304,7.12528392213458,7.1281585962692,0.62603156771565,0.559173522651075,0.839398923164979,1,1
"UL",20,1,20,3374,2.74495442708333e-05,5.08311360385847,-5.93634570845412,7.81525714740166,0.3633367277386,0.318724359017373,0.483320592107173,1,1
"UL",20,1,20,3615,2.94108072916667e-05,2.35855275604999,-3.30559796408097,4.06075719579579,-0.0768483062959563,0.224402890274449,0.2371967945485,1,1
"UL",20,1,20,3856,3.13720703125e-05,11.6663570038181,10.913383032607,15.9751624391406,0.689397302324132,0.274668997544108,0.742099520727291,1,1
"UL",20,1,20,4097,3.33333333333333e-05,1.93395772564233,-5.65398113866701,5.97559161932724,0.737878338059321,-0.121989715044519,0.747894332345037,1,1
"UL",20,1,20,4338,3.52945963541667e-05,-0.310218468078647,-12.0077867423407,12.0117932860781,0.280816352146974,0.680199363889892,0.735886538991812,1,1
"UL",20,1,20,4579,3.7255859375e-05,2.68811891720378,18.2557289926748,18.4525777160541,0.0832818473980604,0.573251545270007,0.57926954024917,1,1
"UL",20,1,20,4820,3.92171223958333e-05,8.02110899852937,-17.079130544314,18.8688868170861,-0.58269842161303,0.0928870524881324,0.590055467791164,1,1
"UL",20,1,20,5061,4.11783854166667e-05,10.104265151708,4.86228448250885,11.2132949949989,0.457690077423669,-0.234338759341792,0.514193408263792,1,1
"UL",20,1,20,5302,4.31396484375e-05,4.04442078751638,-0.669965714745726,4.09953577438097,-0.560358758975081,-0.135851275007725,0.576591283043126,1,1
"UL",20,1,20,5543,4.51009114583333e-05,6.91979318819259,-8.20809223653071,10.7357494349837,0.672730835412953,0.393094502465462,0.779159845464317,1,1
"UL",20,1,20,5783,4.70540364583333e-05,8.91391872527059,2.55261803861587,9.27220609627487,0.301237528215683,-0.504283377961968,0.587405970087322,1,1
"UL",20,1,20,6024,4.90152994791667e-05,-6.02428292764369,12.7708263115973,14.1204103861497,0.111787711465759,0.459839323881177,0.47323218003666,1,1
"UL",20,1,20,6265,5.09765625e-05,-2.57113199095714,4.9480964741694,5.5762333552866,0.253257074247057,0.446641659508055,0.513447093344863,1,1
"UL",20,1,20,6506,5.29378255208333e-05,8.38775755096681,-7.27662434220552,11.10422165446,-0.233351338657677,0.455959162764427,0.512202699487387,1,1
"UL",20,1,20,6747,5.48990885416667e-05,-5.43295468682201,10.1418977593117,11.5054372706731,-0.203323657486566,-0.297676004034084,0.360487882003563,1,1
"UL",20,1,20,6988,5.68603515625e-05,-0.795446649161902,-12.8283875029553,12.853025375282,-0.0190114285005537,-0.384410600597164,0.384880428529568,1,1
"UL",20,1,20,7229,5.88216145833333e-05,-4.13984137887101,-1.44095149159961,4.38344930886121,-0.224820913613889,0.144292250400495,0.267141716554758,1,1
"UL",20,1,20,7470,6.07828776041667e-05,7.46003726935155,11.8482776537036,14.001208498532,-0.0317468327181974,-1.14810077175572,1.14853961337593,1,1
"UL",20,1,20,7711,6.2744140625e-05,-2.29789100013178,-7.10266099959328,7.46512533877564,0.519308546786735,-0.022548071966104,0.519797828309372,1,1
"UL",20,1,20,7952,6.47054036458333e-05,-7.82603364693098,10.1679660873305,12.8309912709813,-0.309181332216737,-0.189817889810523,0.362800120567009,1,1
"UL",20,1,20,8193,6.66666666666667e-05,-8.37547712181276,3.70503176204153,9.15837744230633,-0.362740907302277,-0.653399261815657,0.747336310620409,1,1
"UL",20,1,20,8434,6.86279296875e-05,5.85344220965959,-0.364632206263137,5.86478834636587,0.669080419939795,0.184922108463324,0.694164817997379,1,1
"UL",20,1,20,8675,7.05891927083333e-05,2.68811891720378,18.2557289926748,18.4525777160541,0.124338784975136,0.463179505999256,0.479578344201245,1,1
"UL",20,1,20,8916,7.25504557291667e-05,-4.03083609812225,-2.31966699177322,4.65064453626028,-0.0520524523536955,-0.145086642792446,0.154141466558537,1,1
"UL",20,1,20,9157,7.451171875e-05,-3.02853571852481,9.31285897892918,9.79292453559214,-0.0715202403796602,-0.215590072363792,0.227143619953961,1,1
"UL",20,1,20,9398,7.64729817708333e-05,2.75757216166069,-0.160234812751243,2.76222363721395,-0.218482302976887,0.105576802992829,0.242654029524075,1,1
"UL",20,1,20,9638,7.84261067708333e-05,5.88003307176473,-0.249648691772094,5.88533035558332,-0.0862306411493985,0.355314572522714,0.365628457481137,1,1
"UL",20,1,20,9879,8.03873697916667e-05,-0.367861253179785,3.9308660928944,3.94804130447718,-0.184060416605079,-0.0441657605927013,0.189285106042623,1,1
"UL",20,1,20,10120,8.23486328125e-05,0.25991000486033,-3.60670905031398,3.61606186123015,-0.463581973770702,0.195556404071526,0.503140689647067,1,1
"UL",20,1,20,10361,8.43098958333333e-05,-1.67356550963536,-7.48325580022276,7.66811182016855,-0.134809514834419,-0.251651634877727,0.285485815105628,1,1
"UL",20,1,20,10602,8.62711588541667e-05,0.645674097106521,-2.74493372529137,2.81985038537797,-0.0762334939444466,-0.00516724790620981,0.0764084160934004,1,1
"UL",20,1,20,10843,8.8232421875e-05,4.5621225763778,3.11656262098292,5.5250271467572,0.0987626665211147,-0.562754626365495,0.571355260581478,1,1
"UL",20,1,20,11084,9.01936848958333e-05,-0.547331759167516,7.3558779260824,7.37621258628164,0.0379529749744506,-0.0322615113667183,0.0498119807383341,1,1
"UL",20,1,20,11325,9.21549479166667e-05,3.4129059665924,-14.1465567050911,14.5524222639106,-0.187527709797653,-1.08614113519886,1.10221105397878,1,1
"UL",20,1,20,11566,9.41162109375e-05,-2.57707569723136,-1.81701217677983,3.1532288847825,-0.195072262961944,-0.376959758889174,0.424442985097973,1,1
"UL",20,1,20,11807,9.60774739583333e-05,-6.86087567659715,2.44689480860095,7.28415466983511,0.538791436229533,-0.163650704757688,0.563096585784331,1,1
"UL",20,1,20,12048,9.80387369791667e-05,-11.0884863630286,-1.0252330383492,11.1357816342632,-0.5128007191299,-0.665594899793635,0.840226843281885,1,1
"UL",20,1,20,12289,0.0001,-6.6261845420524,-3.44779910903028,7.46951405926544,-0.222753272228896,0.177098993147037,0.284575251317424,1,1
"UL",20,1,20,12530,0.000101961263020833,3.66259751119914,1.15156321264267,3.83936431740387,-0.289677103235487,-0.00498281244599968,0.289719955403101,1,1
"UL",20,1,20,12771,0.000103922526041667,-1.24069045289996,2.69941865826688,2.9708877280228,0.46553574796789,-0.0290613629606599,0.466441952930002,1,1
"UL",20,1,20,13012,0.0001058837890625,-4.03083609812225,-2.31966699177322,4.65064453626028,-0.121292514428407,-0.165899062700326,0.205510031534259,1,1
"UL",20,1,20,13253,0.000107845052083333,-11.7511317562222,7.49984955528871,13.9404749167329,0.200567103111472,0.326248641705219,0.382969109805254,1,1
