RunId,TrialId,Direction,CellId,UEId,Frame,Slot,ConfiguredRank,ConfiguredLayers,ScheduledRank,ScheduledLayers,TransmittedRank,TransmittedLayers,ReceiverEstimatedRank,EffectiveDecodedRank,EffectiveDecodedLayers,NumRxAntennas,NumTxPorts,TxWaveformColumns,PhysicalTxAntennas,RxWaveformBranches,PhysicalRxAntennas,LogicalTxPortCount,LogicalRxBranchCount,BSAntennaNumPorts,UEAntennaNumPorts,BSAntennaElements,UEAntennaElements,AntennaRuntimeObjectCreated,ChannelUsesSameRuntimeAntennaAssumptions,ConditionNumber_dB,ConfiguredModulation,ScheduledModulation,TransmittedModulation,EffectiveDecodedModulation,ConfiguredMCS,ConfiguredInitialMCS,ConfiguredMaximumMCS,ScheduledMCS,TransmittedMCS,EffectiveDecodedMCS,DMRSPorts,ConfiguredMCSSelectionPolicy,ActualMCSSelectionMode,MCSSelectionSource,MCSAuthority,ModulationAuthority,AppliedOperatingPointSource,LinkAdaptationScheduled,LinkAdaptationApplied,WidebandCQI,CQIDerivedMCS,PrecoderId,BeamId,CSIReportId,LayerSINRdB,RuntimeRI,RuntimePMI,RuntimeRankSelectionSource,EffectiveRankDecisionReason,DecodeCrcPass,ExactSpatialMatch,SpatialContractMatch,ExactOperatingPointMatch,FixedOperatingPointMatch,AdaptivePolicyRequired,AdaptivePolicyMatch,AdaptivePolicyConformance,OperatingPointContractMatch,MUExecutionRequired,RequiredMUUserCount,RequiredMULeakageThreshold_dB,RequiredMUExecutionMode,MUMIMOEnabled,MUMIMOGroupSize,MUMIMOGroupId,MUMIMOPairingStatus,MUMIMOPairingMetricSource,MUMIMOPairingMetricValue_dB,MUMIMOPairingEvidenceSource,MUMIMOSpatialFilterMatrixSHA256,AppliedPrecoderMatrixSHA256,MUMIMOReceiveCombinerApplied,MUMIMOReceiveCombinerStatus,MUMIMOReceiveCombinerMatrixSHA256,MUMIMOReceiveCombinerInputBranches,MUMIMOReceiveCombinerOutputBranches,MUMIMOReceiveCombinerInterferenceProjected,MUMIMOReceiverAlgorithm,InterferenceCovarianceSource,InterferenceCovarianceAvailable,InterferenceMode,InterferenceContributorCount,PRBStart,PRBCount,SymbolStart,NumSymbols,MUExecutionMatch,ExactConfiguredMatch,ExecutionContractMatch,MismatchCause,AdaptiveMode,AdaptationEvidenceId,FixedAnchorMode,StrictEligible,StrictOk,SourceArtifactRef,SourceRowsHash,Status,FailureReason
"",1,"DL",1,1,1,16,2,2,2,2,2,2,4,0,0,4,4,64,64,NaN,NaN,2,2,4,4,64,4,1,1,39.0834694075098,"256QAM","64QAM","64QAM","64QAM",20,1,20,19,19,19,"0|1","cqi_driven","scheduler_grant","runtime_cqi_table","scheduler_grant","scheduler_grant","scheduler_grant",1,1,15,19,"7","1|2","E7A6","-0.709147|-3.26068",2,7,"requested_rank_supported","requested_rank_supported",0,1,1,0,0,1,1,1,1,1,2,-15,"shared_slot_waveform_superposition",1,2,15000001,"paired_shared_prb_spatial_multiplexing","measured_tdd_srs_reciprocal_complete_peer_subspace_hybrid_block_diagonalized_precoder_leakage",-312.077945272751,"causal_measured_srs_complete_peer_subspace_reciprocity_phase_only_hybrid_and_frozen_baseband","f6783eacd0d3b5b2d3153ac3732e36610934c0767dc4ba7ca48ef81a5cc09394","f6783eacd0d3b5b2d3153ac3732e36610934c0767dc4ba7ca48ef81a5cc09394",0,"","",NaN,NaN,0,"MMSE","shared_slot_contribution_grid_covariance",1,"shared_slot_waveform_superposition",1,0,136,2,12,1,0,1,"modulation_mismatch|mcs_mismatch",1,"E7A6",1,1,0,"air_interface/csv/dl_pdsch_trials.csv","dfa09e1dd61080b1861a952ca346ef04aa521c7d64afddf450adeefff3a85b7f","fail","fixed_anchor_configured_effective_mismatch"
"",2,"DL",1,2,1,16,2,2,2,2,2,2,4,0,0,4,4,64,64,NaN,NaN,2,2,4,4,64,4,1,1,37.8987941527629,"256QAM","64QAM","64QAM","64QAM",20,1,20,19,19,19,"0|1","cqi_driven","scheduler_grant","runtime_cqi_table","scheduler_grant","scheduler_grant","scheduler_grant",1,1,14,19,"0","1|2","045E","2.16864|-4.03163",2,0,"requested_rank_supported","requested_rank_supported",0,1,1,0,0,1,1,1,1,1,2,-15,"shared_slot_waveform_superposition",1,2,15000001,"paired_shared_prb_spatial_multiplexing","measured_tdd_srs_reciprocal_complete_peer_subspace_hybrid_block_diagonalized_precoder_leakage",-309.559997237865,"causal_measured_srs_complete_peer_subspace_reciprocity_phase_only_hybrid_and_frozen_baseband","91920c6ec85e1bc270ce2597e22cde4dd55908e8e04296911b3897ea667d2208","91920c6ec85e1bc270ce2597e22cde4dd55908e8e04296911b3897ea667d2208",0,"","",NaN,NaN,0,"MMSE","shared_slot_contribution_grid_covariance",1,"shared_slot_waveform_superposition",1,0,136,2,12,1,0,1,"modulation_mismatch|mcs_mismatch",1,"045E",1,1,0,"air_interface/csv/dl_pdsch_trials.csv","dfa09e1dd61080b1861a952ca346ef04aa521c7d64afddf450adeefff3a85b7f","fail","fixed_anchor_configured_effective_mismatch"
"",3,"DL",1,3,1,17,2,2,2,2,2,2,4,0,0,4,4,64,64,NaN,NaN,2,2,4,4,64,4,1,1,36.9470694707409,"256QAM","64QAM","64QAM","64QAM",20,1,20,19,19,19,"0|1","cqi_driven","scheduler_grant","runtime_cqi_table","scheduler_grant","scheduler_grant","scheduler_grant",1,1,15,19,"0","1|2","0417C0","1.14009|2.4266",2,0,"requested_rank_supported","requested_rank_supported",0,1,1,0,0,1,1,1,1,1,2,-15,"shared_slot_waveform_superposition",1,2,16000001,"paired_shared_prb_spatial_multiplexing","measured_tdd_srs_reciprocal_complete_peer_subspace_hybrid_block_diagonalized_precoder_leakage",-308.684427076075,"causal_measured_srs_complete_peer_subspace_reciprocity_phase_only_hybrid_and_frozen_baseband","d1cb4bedc21abb1c441b47e2985dab7b75d953ffe664f4f48bf4287d7f74b916","d1cb4bedc21abb1c441b47e2985dab7b75d953ffe664f4f48bf4287d7f74b916",0,"","",NaN,NaN,0,"MMSE","shared_slot_contribution_grid_covariance",1,"shared_slot_waveform_superposition",1,0,136,2,12,1,0,1,"modulation_mismatch|mcs_mismatch",1,"0417C0",1,1,0,"air_interface/csv/dl_pdsch_trials.csv","dfa09e1dd61080b1861a952ca346ef04aa521c7d64afddf450adeefff3a85b7f","fail","fixed_anchor_configured_effective_mismatch"
"",4,"DL",1,4,1,17,2,2,2,2,2,2,4,0,0,4,4,64,64,NaN,NaN,2,2,4,4,64,4,1,1,38.3491680732488,"256QAM","64QAM","64QAM","64QAM",20,1,20,19,19,19,"0|1","cqi_driven","scheduler_grant","runtime_cqi_table","scheduler_grant","scheduler_grant","scheduler_grant",1,1,15,19,"0","1|2","0417C0","2.31092|1.68403",2,0,"requested_rank_supported","requested_rank_supported",0,1,1,0,0,1,1,1,1,1,2,-15,"shared_slot_waveform_superposition",1,2,16000001,"paired_shared_prb_spatial_multiplexing","measured_tdd_srs_reciprocal_complete_peer_subspace_hybrid_block_diagonalized_precoder_leakage",-311.275658835859,"causal_measured_srs_complete_peer_subspace_reciprocity_phase_only_hybrid_and_frozen_baseband","337a19d9fc35b69e2922ff43393bc38c5f4ef80b97a164d92b1a56a04a061192","337a19d9fc35b69e2922ff43393bc38c5f4ef80b97a164d92b1a56a04a061192",0,"","",NaN,NaN,0,"MMSE","shared_slot_contribution_grid_covariance",1,"shared_slot_waveform_superposition",1,0,136,2,12,1,0,1,"modulation_mismatch|mcs_mismatch",1,"0417C0",1,1,0,"air_interface/csv/dl_pdsch_trials.csv","dfa09e1dd61080b1861a952ca346ef04aa521c7d64afddf450adeefff3a85b7f","fail","fixed_anchor_configured_effective_mismatch"
"",5,"DL",1,1,1,18,2,2,2,2,2,2,4,0,0,4,4,64,64,NaN,NaN,2,2,4,4,64,4,1,1,33.9822386104622,"256QAM","64QAM","64QAM","64QAM",20,1,20,19,19,19,"0|1","cqi_driven","scheduler_grant","runtime_cqi_table","scheduler_grant","scheduler_grant","scheduler_grant",1,1,15,19,"0","1|2","043320","10.3289|9.00295",2,0,"requested_rank_supported","requested_rank_supported",0,1,1,0,0,1,1,1,1,1,2,-15,"shared_slot_waveform_superposition",1,2,17000001,"paired_shared_prb_spatial_multiplexing","measured_tdd_srs_reciprocal_complete_peer_subspace_hybrid_block_diagonalized_precoder_leakage",-312.077945272751,"causal_measured_srs_complete_peer_subspace_reciprocity_phase_only_hybrid_and_frozen_baseband","f6783eacd0d3b5b2d3153ac3732e36610934c0767dc4ba7ca48ef81a5cc09394","f6783eacd0d3b5b2d3153ac3732e36610934c0767dc4ba7ca48ef81a5cc09394",0,"","",NaN,NaN,0,"MMSE","shared_slot_contribution_grid_covariance",1,"shared_slot_waveform_superposition",1,0,136,2,12,1,0,1,"modulation_mismatch|mcs_mismatch",1,"043320",1,1,0,"air_interface/csv/dl_pdsch_trials.csv","dfa09e1dd61080b1861a952ca346ef04aa521c7d64afddf450adeefff3a85b7f","fail","fixed_anchor_configured_effective_mismatch"
"",6,"DL",1,2,1,18,2,2,2,2,2,2,4,0,0,4,4,64,64,NaN,NaN,2,2,4,4,64,4,1,1,29.5333572795786,"256QAM","64QAM","64QAM","64QAM",20,1,20,19,19,19,"0|1","cqi_driven","scheduler_grant","runtime_cqi_table","scheduler_grant","scheduler_grant","scheduler_grant",1,1,14,19,"0","1|2","043F00","14.449|7.45392",2,0,"requested_rank_supported","requested_rank_supported",0,1,1,0,0,1,1,1,1,1,2,-15,"shared_slot_waveform_superposition",1,2,17000001,"paired_shared_prb_spatial_multiplexing","measured_tdd_srs_reciprocal_complete_peer_subspace_hybrid_block_diagonalized_precoder_leakage",-309.559997237865,"causal_measured_srs_complete_peer_subspace_reciprocity_phase_only_hybrid_and_frozen_baseband","91920c6ec85e1bc270ce2597e22cde4dd55908e8e04296911b3897ea667d2208","91920c6ec85e1bc270ce2597e22cde4dd55908e8e04296911b3897ea667d2208",0,"","",NaN,NaN,0,"MMSE","shared_slot_contribution_grid_covariance",1,"shared_slot_waveform_superposition",1,0,136,2,12,1,0,1,"modulation_mismatch|mcs_mismatch",1,"043F00",1,1,0,"air_interface/csv/dl_pdsch_trials.csv","dfa09e1dd61080b1861a952ca346ef04aa521c7d64afddf450adeefff3a85b7f","fail","fixed_anchor_configured_effective_mismatch"
"",1,"UL",1,1,1,20,2,2,2,2,2,2,2,0,0,2,2,4,4,64,64,2,2,4,4,64,4,1,1,13.1203568254866,"256QAM","64QAM","64QAM","64QAM",20,1,20,19,19,19,"0|1","cqi_driven","scheduler_grant","runtime_cqi_table","scheduler_grant","scheduler_grant","scheduler_grant",1,1,15,19,"0","not_recorded_by_active_ul_pusch_trials_runtime","","4.08717|5.67424",2,0,"waveform_fading_ul_rank_supported_by_ports_and_codebook","waveform_fading_ul_rank_supported_by_ports_and_codebook",0,1,1,0,0,1,1,1,1,1,2,-15,"shared_slot_waveform_superposition",1,2,19000001,"paired_shared_prb_spatial_multiplexing","measured_srs_complete_peer_subspace_irc_receive_projection_leakage",-310.793966851188,"causal_measured_srs_complete_peer_subspace_and_runtime_irc_covariance","4b3c71706ca85aacf4c39ba792ff7587462c9b355dd962b962e80a79f65c71c0","not_recorded_by_active_ul_pusch_trials_runtime",1,"applied_exact_scheduler_frozen_projection","4b3c71706ca85aacf4c39ba792ff7587462c9b355dd962b962e80a79f65c71c0",64,2,1,"IRC","shared_slot_contribution_grid_covariance",1,"shared_slot_waveform_superposition",1,0,136,0,14,1,0,1,"modulation_mismatch|mcs_mismatch",1,"dir=UL;frame=1;slot=20;ue=1;rnti=1;cell=1;harq=0",1,1,0,"air_interface/csv/ul_pusch_trials.csv","79a431b88beee829ccf4a71b68663ea90392c6e96cd62024edb67ecfaea2ea07","fail","fixed_anchor_configured_effective_mismatch"
"",2,"UL",1,2,1,20,2,2,2,2,2,2,2,0,0,2,2,4,4,64,64,2,2,4,4,64,4,1,1,14.100844840565,"256QAM","64QAM","64QAM","64QAM",20,1,20,19,19,19,"0|1","cqi_driven","scheduler_grant","runtime_cqi_table","scheduler_grant","scheduler_grant","scheduler_grant",1,1,15,19,"0","not_recorded_by_active_ul_pusch_trials_runtime","","8.83316|2.01873",2,0,"waveform_fading_ul_rank_supported_by_ports_and_codebook","waveform_fading_ul_rank_supported_by_ports_and_codebook",0,1,1,0,0,1,1,1,1,1,2,-15,"shared_slot_waveform_superposition",1,2,19000001,"paired_shared_prb_spatial_multiplexing","measured_srs_complete_peer_subspace_irc_receive_projection_leakage",-309.247073995767,"causal_measured_srs_complete_peer_subspace_and_runtime_irc_covariance","2344c9cb3a1bb1d56c6059cd7910266f4771c6927473670ad501a182d669c64f","not_recorded_by_active_ul_pusch_trials_runtime",1,"applied_exact_scheduler_frozen_projection","2344c9cb3a1bb1d56c6059cd7910266f4771c6927473670ad501a182d669c64f",64,2,1,"IRC","shared_slot_contribution_grid_covariance",1,"shared_slot_waveform_superposition",1,0,136,0,14,1,0,1,"modulation_mismatch|mcs_mismatch",1,"dir=UL;frame=1;slot=20;ue=2;rnti=2;cell=1;harq=0",1,1,0,"air_interface/csv/ul_pusch_trials.csv","79a431b88beee829ccf4a71b68663ea90392c6e96cd62024edb67ecfaea2ea07","fail","fixed_anchor_configured_effective_mismatch"
