relative_path,extension,bytes,sha256,decode_ok,format,width_px,height_px,mode,grayscale_min,grayscale_max,grayscale_stddev,blank_or_constant,issue
analytics/image/contract__beamforming-precoding-mimo-analytics__antenna-element-layout.png,.png,27492,aa275780a18b562dc96032bbeaf15666dcb9b095d243025879271cc1106d44a8,True,PNG,1100,620,RGBA,23,255,17.980444846704344,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__antenna-radiation-pattern.png,.png,27478,9d3dd89716ac506bbf54c47ffd74f9f75845e2afb114267b57501047f4320377,True,PNG,1100,620,RGBA,23,255,20.192067283625715,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-gain-gap-histogram.png,.png,20773,748ab5906020d250c7b85e50ea628e09ded98f3fb5b89b4d271f2dde18d9ad08,True,PNG,1100,620,RGBA,23,255,48.880241739311096,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-hit-rate-top-k-hit-rate.png,.png,20854,666aa00f3a0bc659bbc9e88257fcd4577728dcbd6b985ba68e2f9110fccc40c8,True,PNG,1100,620,RGBA,23,255,18.691127825996404,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-id-timeline.png,.png,20627,e57b09642ae9cc7384cb34683f35d5f379ecf02072b63a41d297940ada141920,True,PNG,1100,620,RGBA,23,255,17.248919907043341,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-pair-timeline.png,.png,21008,753bc6b369294791e6887fc9804dfa0509075b23a8e148596c326c1509a486e3,True,PNG,1100,620,RGBA,23,255,17.57568104307936,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__beam-pattern-3d.png,.png,36952,68fb436a8696c19ea1b44b6595badc23e1058b5f63935bd7ab3e042b79e47549,True,PNG,1180,760,RGBA,23,255,53.149200428052829,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__combiner-summary.png,.png,25265,0c505c7ca2cc33294c410d320c03cf78942ec6193cc2934928c965e78940dda3,True,PNG,1100,620,RGBA,23,255,48.690848868072983,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__condition-number-distribution.png,.png,21032,d5be8f1d27c99c844bb62a429cac779134c4efe3e44d43c760ab512f58989017,True,PNG,1100,620,RGBA,23,255,49.131567248249354,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__inter-user-leakage.png,.png,34802,f8df7d86f99b08b7405f16fef6473b0d8b48125c09e5ef1bef574a6233ad0401,True,PNG,1100,620,RGBA,23,255,19.445556891952471,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__mu-grouping-analytics.png,.png,23442,ff5e9df41b97109ca6d01f4737f0e4b96977f6f15aa339c0f652d568458e381a,True,PNG,1100,620,RGBA,23,255,51.218485666896854,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__per-layer-sinr.png,.png,25381,883cdaeeae1816fb6e5d8c89efaad4a08e288b06efb6751525444f84f8c08fc3,True,PNG,1100,620,RGBA,23,255,43.347441743692045,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__precoder-mode-distribution.png,.png,26268,fbb71d2e168de6d3eb31ea50f20b510311490a02c7d7db5c99548bb17e0bc595,True,PNG,1100,620,RGBA,23,255,49.308294770952799,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__rank-distribution.png,.png,18260,26245bab7a25517c0edd59b90a2af5de04b9dbe68d7085f49c273725a533c078,True,PNG,1100,620,RGBA,23,255,55.818826165267971,False,
analytics/image/contract__beamforming-precoding-mimo-analytics__selected-vs-best-beam-gap.png,.png,20867,2cce1eaa15ddaccff79b4b7dd6a15ec8ddf524c159fbf5247d6d832f97771e2e,True,PNG,1100,620,RGBA,23,255,48.842579385503662,False,
analytics/image/contract__channel-estimation-propagation-analytics__estimator-bias-variance-summaries.png,.png,26379,1938046453b5c1c5d9b40846786d13e97be551c4e98beebc230187b45c496c4b,True,PNG,1100,620,RGBA,23,255,44.528206940028454,False,
analytics/image/contract__channel-estimation-propagation-analytics__nmse-vs-snr-sinr.png,.png,26564,82fdeba6b55e11edf4dbcf4dc027cbe62c49f0972bf98972318314739a2bd024,True,PNG,1100,620,RGBA,23,255,17.855574555101356,False,
analytics/image/contract__channel-estimation-propagation-analytics__noise-variance-trend.png,.png,28151,e2e32aff4f95a682e3764be659a699f88759341c6b561397bb64325d729e1a36,True,PNG,1100,620,RGBA,23,255,19.044232876677629,False,
analytics/image/contract__channel-estimation-propagation-analytics__serving-vs-interferer-decomposition.png,.png,35126,54c6df2a6231e95ff410d42c90f0ba87a4f9ae0c000ca06121089bf43e319d86,True,PNG,1100,620,RGBA,23,255,22.123209955525549,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-codeword.png,.png,66413,138eb7bf562f39464c60d4a87da3280bf17e49b341a70eb5a637c959f2795568,True,PNG,1180,760,RGBA,23,255,22.090813843789721,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-layer.png,.png,64990,f8b70626b4311358c80304eba7d8f9ccab67a5397526c5d04e47d3a361e1e06f,True,PNG,1180,760,RGBA,23,255,20.956157446839047,False,
analytics/image/contract__constellation-evm-analytics__constellation-per-modulation-order.png,.png,51486,71439ffe84ad4b63525e5a5347d41365f76d9d3b163fefcbf7436b71dd150b64,True,PNG,1180,760,RGBA,23,255,20.287183095744865,False,
analytics/image/contract__constellation-evm-analytics__evm-per-layer.png,.png,26652,532a087d38701b01a726abeace6a7b222c3105cfad51a8b11b46cea9ce972318,True,PNG,1100,620,RGBA,23,255,49.468376991495695,False,
analytics/image/contract__constellation-evm-analytics__evm-per-subcarrier.png,.png,49944,cc26f8a1a02c1c076d6845d60e50db33e76315c25ecc42a7fe8bf3f03b2a1421,True,PNG,1180,700,RGBA,23,255,25.390575760712451,False,
analytics/image/contract__constellation-evm-analytics__evm-per-symbol.png,.png,28455,0d602a7bc203e4fe89a4180109c7956bcfae6b94cbd9ab491a99957d189b1a32,True,PNG,1100,620,RGBA,23,255,49.731275395397873,False,
analytics/image/contract__constellation-evm-analytics__evm-rms.png,.png,19989,c20fa738735e99e57ce86a076d9d3f3a7b1882eb868add11c85c7ea2a95fa975,True,PNG,1100,620,RGBA,23,255,50.399519435619702,False,
analytics/image/contract__constellation-evm-analytics__post-equalization-constellation.png,.png,68437,755daea5444279dc855651bf5d6614856432907556062f83f056e9e2e3b2a6c9,True,PNG,1180,760,RGBA,23,255,22.897281851085474,False,
analytics/image/contract__constellation-evm-analytics__symbol-decision-error-histogram.png,.png,27080,31f71ff51dda21ad1765024842addacbdea31c423002f270e96ad60673e41919,True,PNG,1100,620,RGBA,23,255,44.341435825646052,False,
analytics/image/contract__detection-control-analytics__control-decode-success-failure-tables.png,.png,25497,2b7e236d13ad1d13ff0b3c77d3cd750998bf15665d045c08c85e2ed5cd6c27a7,True,PNG,1100,620,RGBA,23,255,55.803154127463692,False,
analytics/image/contract__detection-control-analytics__far.png,.png,30092,7fecb0eb8161f798344017565361fbcf10bc5d828de019404af813d6564644fe,True,PNG,1100,620,RGBA,23,255,15.88666711492251,False,
analytics/image/contract__detection-control-analytics__p-d.png,.png,30760,027acd78a9fc602478201cdfb12aac8d3c6437f2f890b72a60d182f39ac10817,True,PNG,1100,620,RGBA,23,255,56.341298388110111,False,
analytics/image/contract__detection-control-analytics__p-fa.png,.png,30817,564c1a6632e6a84cf2109a63236d574408f968be866a282cb33723b2ece1e896,True,PNG,1100,620,RGBA,23,255,16.016940263952531,False,
analytics/image/contract__detection-control-analytics__p-md.png,.png,31702,42677861ad1b2054ba8123b39959c433ad7b9a6722f495f62230d6767c3bcf48,True,PNG,1100,620,RGBA,23,255,16.451541837387506,False,
analytics/image/contract__detection-control-analytics__pbch-pdcch-pucch-detection-and-decode-timelines.png,.png,27644,0105ff4a735bb8d94547ea73da30a09f1d1df3c2b7255dbaeaa9076c99128255,True,PNG,1100,620,RGBA,23,255,46.009782725980436,False,
analytics/image/contract__detection-control-analytics__prach-correlation-peak-distributions.png,.png,28703,6f96edbb229d7c7dc94f3dedba59e84a8cab08f4e9fb01f5c5a5eb7f154ea212,True,PNG,1100,620,RGBA,23,255,45.127879875304593,False,
analytics/image/contract__detection-control-analytics__prach-noise-floor-distributions.png,.png,27316,009520c439f68d5bae4e90a16457ef60f6478cad2c94d5f13bb8438818ca8df6,True,PNG,1100,620,RGBA,23,255,44.726785733487787,False,
analytics/image/contract__detection-control-analytics__prach-peak-search-results.png,.png,27590,c2944aa53a818efb9df9deb83b82ecee7a5effd9029a7f41a977a37e17657846,True,PNG,1100,620,RGBA,23,255,44.406985389026133,False,
analytics/image/contract__detection-control-analytics__ssb-detection-statistics.png,.png,24935,bcfd4464ff8e260a2eb9197b94f2875ee6758b706d280f6660d2057e443b0bbf,True,PNG,1100,620,RGBA,23,255,49.055746609336381,False,
analytics/image/contract__error-reliability-analytics__ber-vs-snr.png,.png,22971,7611fb95a8bdf3b555bf8afbab575dcb2ef2bda391a659d8787ec61afc0a36b4,True,PNG,1100,620,RGBA,23,255,16.95638531065806,False,
analytics/image/contract__error-reliability-analytics__ber.png,.png,34514,7eba1d84713158a92c19b309eeae59878f8ca74478d4d6d504fa7ae07889d0df,True,PNG,1100,620,RGBA,23,255,37.347019817437939,False,
analytics/image/contract__error-reliability-analytics__bler-vs-mcs.png,.png,18545,9aeeecb7c04713ba56805d61137152314146755df34775080342d181e31c79a3,True,PNG,1100,620,RGBA,23,255,16.312608880211815,False,
analytics/image/contract__error-reliability-analytics__bler-vs-sinr.png,.png,22725,5c020830f11f25d0f7239bf87b213851c3dcf03841f9643b1d2e787cda16dbe3,True,PNG,1100,620,RGBA,23,255,17.296520492678731,False,
analytics/image/contract__error-reliability-analytics__bler-vs-snr.png,.png,22931,4fedf7a522816d14b0855555a465b2c6277135facbc53084c76046ee306c7c09,True,PNG,1100,620,RGBA,23,255,17.216131204795605,False,
analytics/image/contract__error-reliability-analytics__bler.png,.png,33400,f42f20206af44d98c8281a5410c32c671b170dcc148fe9944b51baa2e79932a3,True,PNG,1100,620,RGBA,23,255,37.415279748742371,False,
analytics/image/contract__error-reliability-analytics__cbg-error-rates.png,.png,21597,459b0ab1ffc6f691374c4423364c8f64263152e7c23f9165102a36b01bd4a45b,True,PNG,1100,620,RGBA,23,255,53.259718452939609,False,
analytics/image/contract__error-reliability-analytics__code-block-error-rates.png,.png,23096,f5e77c24dea76b374eb13bb001154e2c6bf36ed0e7b16273264bea2c765b4605,True,PNG,1100,620,RGBA,23,255,53.58894117922398,False,
analytics/image/contract__error-reliability-analytics__crc-pass-fail-rates.png,.png,31943,1c3262cf30823f1437a0b024941570159a634ec34e70834b3972e9c7a3f95b7e,True,PNG,1100,620,RGBA,23,255,44.24808773577152,False,
analytics/image/contract__error-reliability-analytics__decoder-iteration-distributions.png,.png,21834,0ede887311c43d2167645146b87d1a73085d7e51994d9107d2aa211b39be94dd,True,PNG,1100,620,RGBA,23,255,44.179173625845742,False,
analytics/image/contract__error-reliability-analytics__fer-vs-snr.png,.png,22596,16f90fa54bdb69824dca502ba603bd8f327790d45b2a921d268e0d2800df9e08,True,PNG,1100,620,RGBA,23,255,16.786755921118687,False,
analytics/image/contract__error-reliability-analytics__fer.png,.png,38092,bdbebfc4455e7d044ecf7045f07c299b76cd36322ad69546d38acda76c331dde,True,PNG,1100,620,RGBA,23,255,37.659370091103334,False,
analytics/image/contract__error-reliability-analytics__per-channel-reliability-breakdown.png,.png,23401,50861e05d0124e6db59992de7a4b237a2383df696d69f3ea9e3b4d7755434de2,True,PNG,1100,620,RGBA,23,255,51.692770018685131,False,
analytics/image/contract__error-reliability-analytics__per-ue-and-per-cell-reliability.png,.png,20994,588b2ddd47cc929a650bc072c0c6c79dd38e7061e8cdd6945010de3929e2cbd1,True,PNG,1100,620,RGBA,23,255,17.861425479957305,False,
analytics/image/contract__error-reliability-analytics__residual-bler-after-harq.png,.png,26042,80c564f0589e400e0f9172ce2b1d5846c378ac5ab29cedacf09dbb70ba42a953,True,PNG,1100,620,RGBA,23,255,18.53116103862747,False,
analytics/image/contract__export-consistency-truth-analytics__assumption-usage-summaries.png,.png,27159,0c993c849a6a10b34928e8c65a7ad04f526d38537bc545e325b066055a6b5c6c,True,PNG,1100,620,RGBA,23,255,40.816636434188673,False,
analytics/image/contract__export-consistency-truth-analytics__config-drift.png,.png,24005,01a7b25aa8caf8badcce6939672cf2487cd2e20d4c65da6c9b1d7ca92a9b53dc,True,PNG,1100,620,RGBA,23,255,17.62407706146525,False,
analytics/image/contract__export-consistency-truth-analytics__csv-vs-db-consistency.png,.png,25956,fa3b2f1543b18eb380145eabecc56352a4804795e2541378d1c27477cc6b7819,True,PNG,1100,620,RGBA,23,255,56.620964503880082,False,
analytics/image/contract__export-consistency-truth-analytics__db-vs-browser-consistency.png,.png,26349,3a8d926d6993c2cf6fec40832cd834ba1e0f545d518dc717e5b157ac8061e974,True,PNG,1100,620,RGBA,23,255,56.800908122150567,False,
analytics/image/contract__export-consistency-truth-analytics__fallback-event-summaries.png,.png,23182,801240e819dbeb020439a8a6d38fc707427eb9effb948ffaf345812a1c959f78,True,PNG,1100,620,RGBA,23,255,54.96271609605995,False,
analytics/image/contract__export-consistency-truth-analytics__missing-field-audits.png,.png,26338,1546f0c4f90fb418cda7efe1a8bc3742f12c60b52e76db6d6a3720025861382c,True,PNG,1100,620,RGBA,23,255,23.355578584447539,False,
analytics/image/contract__export-consistency-truth-analytics__placeholder-exposure-checks.png,.png,25225,64580d28b772f85a2f5deae21d26f097e18d49bbe7f726bf2378ce09edd9dce0,True,PNG,1100,620,RGBA,23,255,55.206216530843029,False,
analytics/image/contract__export-consistency-truth-analytics__run-status-truth-checks.png,.png,21910,3ad80c9069d88ef4baf2c80ecee9cc36500dd6bc2a910c015ead5199126874e6,True,PNG,1100,620,RGBA,23,255,43.730428812011837,False,
analytics/image/contract__export-consistency-truth-analytics__schema-drift.png,.png,22934,8f5cf2e7e2f059ba695e314b561d9645e25b7088ebe640edef5a61442f403bf3,True,PNG,1100,620,RGBA,23,255,44.168247246182332,False,
analytics/image/contract__export-consistency-truth-analytics__smoke-exposure-checks.png,.png,24603,00d725bba0828626d8b6aa9fb20af752dfbb9565a0a03545543b39215b2b5605,True,PNG,1100,620,RGBA,23,255,17.36114052590521,False,
analytics/image/contract__export-consistency-truth-analytics__source-row-count-vs-analytics-row-count.png,.png,33038,d69e3f53562337d6c0a529d73c880cffb53fdf5c7c247e1ef34b3b28c3ca267c,True,PNG,1100,620,RGBA,23,255,23.12130032199849,False,
analytics/image/contract__export-consistency-truth-analytics__summary-vs-raw-contradiction-checks.png,.png,33727,b83ecf1c6d71bdecc42cac1f57959fcb8bcc50325a0faa82f6c486dca89a88e4,True,PNG,1100,620,RGBA,23,255,21.502263977095957,False,
analytics/image/contract__export-consistency-truth-analytics__truth-policy-violation-counts.png,.png,23601,897a1c56ab863b7e78420b05c41a2581851e81b546d8cc11e2028d06fbc57576,True,PNG,1100,620,RGBA,23,255,44.195430287863417,False,
analytics/image/contract__harq-analytics__harq-combining-gain-distribution.png,.png,26448,b9ba9d5d5bfddc98f232d275ce93e348f10686f8de6bfa18cf8436fd0d43b93e,True,PNG,1100,620,RGBA,23,255,55.885724888685395,False,
analytics/image/contract__harq-analytics__harq-process-timeline.png,.png,27774,2d0d2f4970b6bce9b6f164a17a1cc5777283ced367a7f05d03cc505c7ef2138a,True,PNG,1100,620,RGBA,23,255,18.1450862413433,False,
analytics/image/contract__harq-analytics__harq-rtt-distribution.png,.png,25662,b8aff88807e6d289d5e3d60399d2b9f258fbebf8047663103585d3c9a0dcf408,True,PNG,1100,620,RGBA,23,255,53.919604567081848,False,
analytics/image/contract__harq-analytics__newtx-vs-retx-comparison.png,.png,25101,041c19bad8753b939108fcf5b9640b20f069db39d92162df01062d046fd4ac92,True,PNG,1100,620,RGBA,23,255,55.28063980631724,False,
analytics/image/contract__harq-analytics__residual-failure-patterns.png,.png,23848,06eeb535bf921c2f6d27444748c1df91fe7a201e24ff502db9f569bb37b882f3,True,PNG,1100,620,RGBA,23,255,55.257269446605257,False,
analytics/image/contract__harq-analytics__retransmission-count-histogram.png,.png,26239,09fafa88a07532571b000a310c904b8cf7fe503cc4673084bf192ccba738113b,True,PNG,1100,620,RGBA,23,255,49.49280084853568,False,
