lineage_path,row_index,plot_id,image_path,status,reason
validation/csv/plot_manifest.csv,18,energy_vs_throughput,reports/image/energy_vs_throughput.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,19,complexity_vs_gain,reports/image/complexity_vs_gain.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,20,heatmap_band_feature_kpi,reports/image/heatmap_band_feature_kpi.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,21,heatmap_impairment_kpi,reports/image/heatmap_impairment_kpi.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,22,heatmap_beam_rank_trp_kpi,reports/image/heatmap_beam_rank_trp_kpi.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,23,llr_histograms,reports/image/llr_histograms.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,24,cfo_to_tracking_traces,reports/image/cfo_to_tracking_traces.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,25,equalized_constellations,reports/image/equalized_constellations.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,26,dl_phy_signal_diagnostic,reports/image/dl_phy_signal_diagnostic.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,27,ul_phy_signal_diagnostic,reports/image/ul_phy_signal_diagnostic.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,28,prach_correlation_traces,reports/image/prach_correlation_traces.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,29,ai_confidence_trace,reports/image/ai_confidence_trace.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,30,prb_allocation_heatmap,reports/image/prb_allocation_heatmap.png,suppressed,removed_by_csv_authority_raster_replacement
validation/csv/plot_manifest.csv,31,power_energy_cumulative,reports/image/power_energy_cumulative.png,suppressed,removed_by_csv_authority_raster_replacement
