category,artifact_path,check_id,required,evaluated,passed,row_count,failure_count,details
chart_lineage,reports/csv/contract_plot_lineage.csv,all_lineaged_charts_exact,True,True,True,124,0,
chart_lineage,reports/csv/contract__run-trial-scenario-overview__required-vs-failed-case-bar-chart.csv,contract__run-trial-scenario-overview__required-vs-failed-case-bar-chart,True,True,True,4,0,
chart_lineage,reports/csv/contract__scenario-geometry-topology-layout__bs-sector-ue-topology-scatter-plot.csv,contract__scenario-geometry-topology-layout__bs-sector-ue-topology-scatter-plot,True,True,True,3,0,
chart_lineage,reports/csv/contract__scenario-geometry-topology-layout__serving-cell-map.csv,contract__scenario-geometry-topology-layout__serving-cell-map,True,True,True,3,0,
chart_lineage,reports/csv/contract__air-interface-frame-slot-symbol-grid__frame-slot-symbol-occupancy-timeline.csv,contract__air-interface-frame-slot-symbol-grid__frame-slot-symbol-occupancy-timeline,True,True,True,30,0,
chart_lineage,reports/csv/contract__air-interface-frame-slot-symbol-grid__prb-heatmap.csv,contract__air-interface-frame-slot-symbol-grid__prb-heatmap,True,True,True,680,0,
chart_lineage,reports/csv/contract__air-interface-frame-slot-symbol-grid__re-occupancy-heatmap.csv,contract__air-interface-frame-slot-symbol-grid__re-occupancy-heatmap,True,True,True,1519,0,
chart_lineage,reports/csv/contract__air-interface-frame-slot-symbol-grid__dl-ul-guard-slot-pattern-chart.csv,contract__air-interface-frame-slot-symbol-grid__dl-ul-guard-slot-pattern-chart,True,True,True,30,0,
chart_lineage,reports/csv/contract__scheduler-mac-queue-qos-power-control-uci-flow__mcs-over-time.csv,contract__scheduler-mac-queue-qos-power-control-uci-flow__mcs-over-time,True,True,True,12,0,
chart_lineage,reports/csv/contract__scheduler-mac-queue-qos-power-control-uci-flow__cqi-vs-selected-mcs.csv,contract__scheduler-mac-queue-qos-power-control-uci-flow__cqi-vs-selected-mcs,True,True,True,7,0,
chart_lineage,reports/csv/contract__scheduler-mac-queue-qos-power-control-uci-flow__queue-depth-over-time.csv,contract__scheduler-mac-queue-qos-power-control-uci-flow__queue-depth-over-time,True,True,True,3,0,
chart_lineage,reports/csv/contract__scheduler-mac-queue-qos-power-control-uci-flow__hol-delay-over-time.csv,contract__scheduler-mac-queue-qos-power-control-uci-flow__hol-delay-over-time,True,True,True,4,0,
chart_lineage,reports/csv/contract__scheduler-mac-queue-qos-power-control-uci-flow__grant-reason-distribution.csv,contract__scheduler-mac-queue-qos-power-control-uci-flow__grant-reason-distribution,True,True,True,2,0,
chart_lineage,reports/csv/contract__csi-rs__csi-rs-resource-occupancy.csv,contract__csi-rs__csi-rs-resource-occupancy,True,True,True,546,0,
chart_lineage,reports/csv/contract__csi-rs__port-usage-chart.csv,contract__csi-rs__port-usage-chart,True,True,True,6,0,
chart_lineage,reports/csv/contract__pdsch-dl-data-chain__tb-size-over-time.csv,contract__pdsch-dl-data-chain__tb-size-over-time,True,True,True,3,0,
chart_lineage,reports/csv/contract__pdsch-dl-data-chain__mcs-code-rate-timeline.csv,contract__pdsch-dl-data-chain__mcs-code-rate-timeline,True,True,True,3,0,
chart_lineage,reports/csv/contract__pdsch-dl-data-chain__code-block-count-histogram.csv,contract__pdsch-dl-data-chain__code-block-count-histogram,True,True,True,2,0,
chart_lineage,reports/csv/contract__pdsch-dl-data-chain__dmrs-ptrs-occupancy-plot.csv,contract__pdsch-dl-data-chain__dmrs-ptrs-occupancy-plot,True,True,True,12,0,
chart_lineage,reports/csv/contract__pdsch-dl-data-chain__precoder-beam-selection-timeline.csv,contract__pdsch-dl-data-chain__precoder-beam-selection-timeline,True,True,True,6,0,
chart_lineage,reports/csv/contract__pdsch-dl-data-chain__dl-resource-grid-heatmap.csv,contract__pdsch-dl-data-chain__dl-resource-grid-heatmap,True,True,True,544,0,
chart_lineage,reports/csv/contract__pusch-ul-data-chain__decoder-iteration-histogram.csv,contract__pusch-ul-data-chain__decoder-iteration-histogram,True,True,True,3,0,
chart_lineage,reports/csv/contract__pusch-ul-data-chain__ta-estimate-timeline.csv,contract__pusch-ul-data-chain__ta-estimate-timeline,True,True,True,2,0,
chart_lineage,reports/csv/contract__pusch-ul-data-chain__llr-statistics-over-time.csv,contract__pusch-ul-data-chain__llr-statistics-over-time,True,True,True,6,0,
chart_lineage,reports/csv/contract__pusch-ul-data-chain__ul-resource-grid-equalized-symbol-summaries.csv,contract__pusch-ul-data-chain__ul-resource-grid-equalized-symbol-summaries,True,True,True,6,0,
chart_lineage,reports/csv/contract__prach-random-access__preamble-usage-chart.csv,contract__prach-random-access__preamble-usage-chart,True,True,True,2,0,
chart_lineage,reports/csv/contract__prach-random-access__ta-estimate-trend.csv,contract__prach-random-access__ta-estimate-trend,True,True,True,2,0,
chart_lineage,reports/csv/contract__prach-random-access__access-attempt-success-timeline.csv,contract__prach-random-access__access-attempt-success-timeline,True,True,True,2,0,
chart_lineage,reports/csv/contract__channel-interference-impairments__channel-quality-timeline.csv,contract__channel-interference-impairments__channel-quality-timeline,True,True,True,6,0,
chart_lineage,reports/csv/contract__channel-interference-impairments__cfo-true-vs-estimated-vs-residual.csv,contract__channel-interference-impairments__cfo-true-vs-estimated-vs-residual,True,True,True,16,0,
chart_lineage,reports/csv/contract__channel-interference-impairments__timing-offset-true-vs-estimated-vs-residual.csv,contract__channel-interference-impairments__timing-offset-true-vs-estimated-vs-residual,True,True,True,2,0,
chart_lineage,reports/csv/contract__channel-interference-impairments__interference-power-timeline.csv,contract__channel-interference-impairments__interference-power-timeline,True,True,True,6,0,
chart_lineage,reports/csv/contract__measurements-csi-link-adaptation-inputs__applied-vs-measured-runtime-snr-sinr-comparison.csv,contract__measurements-csi-link-adaptation-inputs__applied-vs-measured-runtime-snr-sinr-comparison,True,True,True,36,0,
chart_lineage,reports/csv/contract__measurements-csi-link-adaptation-inputs__cqi-pmi-ri-cri-timeline.csv,contract__measurements-csi-link-adaptation-inputs__cqi-pmi-ri-cri-timeline,True,True,True,12,0,
chart_lineage,reports/csv/contract__measurements-csi-link-adaptation-inputs__measurement-source-coverage-chart.csv,contract__measurements-csi-link-adaptation-inputs__measurement-source-coverage-chart,True,True,True,5,0,
chart_lineage,reports/csv/contract__measurements-csi-link-adaptation-inputs__config-vs-measured-conflict-dashboard.csv,contract__measurements-csi-link-adaptation-inputs__config-vs-measured-conflict-dashboard,True,True,True,2,0,
